actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M49.00S,2023-03-12T01:42:41.9Z,1,REGULAR,freethrow,1 of 2,[],1631119,,,1610612760,4,0,2023-03-12T01:42:41Z,190000,False,,,0,,MISS J. Williams Free Throw 1 of 2,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
20,PT10M49.00S,2023-03-12T01:42:41.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,4,0,2023-03-12T01:42:41Z,200000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,
21,PT10M49.00S,2023-03-12T01:42:54.6Z,1,REGULAR,freethrow,2 of 2,[],1631119,,,1610612760,4,1,2023-03-12T01:42:54Z,210000,False,,,0,,J. Williams Free Throw 2 of 2 (1 PTS),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
22,PT10M35.00S,2023-03-12T01:43:09.0Z,1,REGULAR,turnover,lost ball,[],202685,,,1610612740,4,1,2023-03-12T01:43:15Z,220000,False,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 1628983]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,
23,PT10M35.00S,2023-03-12T01:43:09.0Z,1,REGULAR,steal,,[],1628983,,,1610612760,4,1,2023-03-12T01:43:13Z,230000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M30.00S,2023-03-12T01:43:15.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631114,8.623521681997373,46.07843137254902,1610612760,4,3,2023-03-12T01:43:21Z,240000,False,20.0,29.0,1,left,J. Williams running Layup (2 PTS) (L. Dort 1 AST),"[1631114, 1629652]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,3.47,L. Dort,1629652.0,1.0,,,,,
26,PT10M19.00S,2023-03-12T01:43:25.4Z,1,REGULAR,3pt,Jump Shot,[],1630230,93.64323258869908,96.81372549019608,1610612740,4,3,2023-03-12T01:43:31Z,260000,False,234.0,7.0,1,right,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.42,,,,,,,,
27,PT10M15.00S,2023-03-12T01:43:29.4Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,4,3,2023-03-12T01:43:31Z,270000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,
28,PT10M12.00S,2023-03-12T01:43:36.3Z,1,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612760,4,3,2023-03-12T01:43:45Z,280000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630529, 1628983]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,202053.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
30,PT10M12.00S,2023-03-12T01:43:56.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628983,,,1610612760,4,4,2023-03-12T01:43:56Z,300000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (1 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
31,PT10M12.00S,2023-03-12T01:44:11.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628983,,,1610612760,4,5,2023-03-12T01:44:11Z,310000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (2 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
32,PT09M58.00S,2023-03-12T01:44:27.0Z,1,REGULAR,turnover,lost ball,[],1630230,,,1610612740,4,5,2023-03-12T01:44:37Z,320000,False,,,0,,N. Marshall lost ball TURNOVER (1 TO),"[1630230, 1628983]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,
33,PT09M58.00S,2023-03-12T01:44:27.0Z,1,REGULAR,steal,,[],1628983,,,1610612760,4,5,2023-03-12T01:44:29Z,330000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M53.00S,2023-03-12T01:44:31.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629652,9.149145860709593,47.549019607843135,1610612760,4,5,2023-03-12T01:45:10Z,340000,False,12.0,34.0,1,left,MISS L. Dort running Layup,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.57,,,,,,,,
35,PT09M48.00S,2023-03-12T01:44:36.6Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,4,5,2023-03-12T01:45:10Z,350000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,
36,PT09M39.00S,2023-03-12T01:44:45.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,86.5473061760841,52.69607843137255,1610612740,4,5,2023-03-12T01:44:51Z,360000,False,13.0,74.0,1,right,MISS C. McCollum 7' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,7.52,,,,,,,,
37,PT09M37.00S,2023-03-12T01:44:47.2Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,4,5,2023-03-12T01:44:51Z,370000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,
38,PT09M34.00S,2023-03-12T01:44:50.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,92.32917214191852,53.67647058823529,1610612740,6,5,2023-03-12T01:44:54Z,380000,False,18.0,20.0,1,right,J. Valanciunas putback Layup (3 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,Made,3.0,,,,,2.69,,,,,,,,
39,PT09M18.00S,2023-03-12T01:45:06.6Z,1,REGULAR,3pt,Jump Shot,[],1629652,28.86005256241787,77.69607843137256,1610612760,6,8,2023-03-12T01:45:13Z,390000,False,-138.0,219.0,1,left,L. Dort 25' 3PT  (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,,25.9,S. Gilgeous-Alexander,1628983.0,1.0,,,,,
41,PT08M59.00S,2023-03-12T01:45:26.0Z,1,REGULAR,3pt,Jump Shot,[],203468,65.91655716162943,43.38235294117647,1610612740,6,8,2023-03-12T01:45:33Z,410000,False,-33.0,268.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,26.99,,,,,,,,
42,PT08M54.00S,2023-03-12T01:45:31.0Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,6,8,2023-03-12T01:45:33Z,420000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,
43,PT08M48.00S,2023-03-12T01:45:36.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,9.017739816031538,45.588235294117645,1610612760,6,10,2023-03-12T01:46:16Z,430000,False,22.0,32.0,1,left,J. Giddey driving Layup (2 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,3.91,,,,,,,,
44,PT08M38.00S,2023-03-12T01:45:49.6Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612740,6,10,2023-03-12T01:46:00Z,440000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (McCollum 2 FT),"[1628983, 203468]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2534.0,1.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,
46,PT08M38.00S,2023-03-12T01:46:20.7Z,1,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,7,10,2023-03-12T01:46:20Z,460000,False,,,0,,C. McCollum Free Throw 1 of 2 (4 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
47,PT08M38.00S,2023-03-12T01:46:39.7Z,1,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,8,10,2023-03-12T01:46:39Z,470000,False,,,0,,C. McCollum Free Throw 2 of 2 (5 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
48,PT08M32.00S,2023-03-12T01:46:47.9Z,1,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,8,10,2023-03-12T01:46:56Z,480000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (1 TO),[1631114],1610612760.0,OKC,bad pass,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,2534.0,,,,,,,,,,,,,,,1.0,,,,
49,PT08M26.00S,2023-03-12T01:47:02.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203468,85.23324572930355,30.392156862745097,1610612740,8,10,2023-03-12T01:47:09Z,490000,False,-98.0,86.0,1,right,MISS C. McCollum 13' pullup Shot - blocked,"[203468, 1628983]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,13.06,,,,,,,Gilgeous-Alexander,1628983.0
50,PT08M26.00S,2023-03-12T01:47:02.7Z,1,REGULAR,block,,[],1628983,,,1610612740,8,10,2023-03-12T01:47:06Z,500000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
51,PT08M26.00S,2023-03-12T01:47:02.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,8,10,2023-03-12T01:47:09Z,510000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,49.0,,,,,,,,,,,,
53,PT08M10.00S,2023-03-12T01:47:32.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630230,90.48948751642575,60.5392156862745,1610612740,8,10,2023-03-12T01:50:46Z,530000,False,53.0,37.0,1,right,MISS N. Marshall 6' bank Shot,[1630230],1610612740.0,NOP,bank,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.43,,,,,,,,
54,PT08M08.00S,2023-03-12T01:47:34.2Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,8,10,2023-03-12T01:47:34Z,540000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,
55,PT07M59.00S,2023-03-12T01:47:42.9Z,1,REGULAR,3pt,Jump Shot,[],1631119,30.305519053876477,68.87254901960785,1610612760,8,13,2023-03-12T01:47:47Z,550000,False,-94.0,232.0,1,left,J. Williams 25' 3PT  (4 PTS) (L. Dort 2 AST),"[1631119, 1629652]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,Made,4.0,,,,,25.08,L. Dort,1629652.0,2.0,,,,,
57,PT07M43.00S,2023-03-12T01:47:58.9Z,1,REGULAR,2pt,Jump Shot,[],202685,86.94152431011827,30.392156862745097,1610612740,10,13,2023-03-12T01:48:02Z,570000,False,-98.0,70.0,1,right,J. Valanciunas 12' Jump Shot (5 PTS) (C. McCollum 1 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,,,Made,5.0,,,,,12.05,C. McCollum,203468.0,1.0,,,,,
59,PT07M34.00S,2023-03-12T01:48:08.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631114,14.011169513797633,49.754901960784316,1610612760,10,15,2023-03-12T01:52:38Z,590000,False,1.0,79.0,1,left,J. Williams 7' floating Jump Shot (4 PTS) (J. Giddey 1 AST),"[1631114, 1630581]",1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,,,,,7.92,J. Giddey,1630581.0,1.0,,,,,
61,PT07M19.00S,2023-03-12T01:48:23.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,82.34231274638634,50.245098039215684,1610612740,12,15,2023-03-12T01:48:29Z,610000,False,1.0,113.0,1,right,N. Marshall 11' driving floating Jump Shot (2 PTS),[1630230],1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,,,,,11.35,,,,,,,,
62,PT07M06.00S,2023-03-12T01:48:35.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,18.610381077529567,39.21568627450981,1610612760,12,15,2023-03-12T01:48:41Z,620000,False,54.0,122.0,1,left,MISS J. Giddey 13' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,13.37,,,,,,,,
63,PT07M04.00S,2023-03-12T01:48:38.2Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,12,15,2023-03-12T01:48:38Z,630000,False,,,0,,J. Giddey REBOUND (Off:1 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,62.0,1.0,0.0,1.0,,,,,,,,,
64,PT07M04.00S,2023-03-12T01:48:40.5Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612760,12,15,2023-03-12T01:49:03Z,640000,False,,,0,,J. Valanciunas shooting personal FOUL (1 PF) (Giddey 2 FT),"[202685, 1630581]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,1627524.0,1.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
66,PT07M04.00S,2023-03-12T01:49:04.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630581,,,1610612760,12,15,2023-03-12T01:49:04Z,660000,False,,,0,,MISS J. Giddey Free Throw 1 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
67,PT07M04.00S,2023-03-12T01:49:04.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,12,15,2023-03-12T01:49:04Z,670000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,
68,PT07M04.00S,2023-03-12T01:49:04.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630581,,,1610612760,12,15,2023-03-12T01:49:20Z,680000,False,,,0,,MISS J. Giddey Free Throw 2 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
69,PT07M02.00S,2023-03-12T01:49:06.7Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,12,15,2023-03-12T01:49:20Z,690000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,
70,PT06M46.00S,2023-03-12T01:49:32.0Z,1,REGULAR,turnover,lost ball,[],1630529,,,1610612740,12,15,2023-03-12T01:49:38Z,700000,False,,,0,,H. Jones lost ball TURNOVER (1 TO),"[1630529, 1628983]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,
71,PT06M46.00S,2023-03-12T01:49:32.0Z,1,REGULAR,steal,,[],1628983,,,1610612760,12,15,2023-03-12T01:49:33Z,710000,False,,,0,,S. Gilgeous-Alexander STEAL (3 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
72,PT06M42.00S,2023-03-12T01:49:36.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,8.886333771353483,53.67647058823529,1610612760,12,17,2023-03-12T01:49:48Z,720000,False,-18.0,31.0,1,left,S. Gilgeous-Alexander running Layup (4 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,3.6,,,,,,,,
73,PT06M36.00S,2023-03-12T01:49:48.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,12,17,2023-03-12T01:49:48Z,730000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M36.00S,2023-03-12T01:52:02.5Z,1,REGULAR,substitution,out,[],1630230,,,1610612740,12,17,2023-03-12T01:52:24Z,740000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M36.00S,2023-03-12T01:52:02.5Z,1,REGULAR,substitution,in,[],1630700,,,1610612740,12,17,2023-03-12T01:52:24Z,750000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M28.00S,2023-03-12T01:52:53.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,92.32917214191852,64.2156862745098,1610612740,12,17,2023-03-12T01:52:58Z,760000,False,71.0,20.0,1,right,MISS C. McCollum 7' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,7.38,,,,,,,,
77,PT06M25.00S,2023-03-12T01:52:56.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,12,17,2023-03-12T01:52:58Z,770000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,76.0,2.0,1.0,1.0,,,,,,,,,
78,PT06M18.00S,2023-03-12T01:53:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,10.463206307490145,44.36274509803921,1610612760,12,17,2023-03-12T01:53:09Z,780000,False,28.0,46.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.39,,,,,,,,
79,PT06M16.00S,2023-03-12T01:53:05.3Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,12,17,2023-03-12T01:53:09Z,790000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,78.0,3.0,2.0,1.0,,,,,,,,,
80,PT06M09.00S,2023-03-12T01:53:11.9Z,1,REGULAR,3pt,Jump Shot,[],202685,67.09921156373193,38.48039215686275,1610612740,15,17,2023-03-12T01:53:16Z,800000,False,-58.0,257.0,1,right,J. Valanciunas 26' 3PT  (8 PTS) (H. Jones 1 AST),"[202685, 1630529]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,Made,8.0,,,,,26.32,H. Jones,1630529.0,1.0,,,,,
82,PT05M56.00S,2023-03-12T01:53:27.0Z,1,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612760,15,17,2023-03-12T01:53:33Z,820000,False,,,0,,H. Jones shooting personal FOUL (2 PF) (Giddey 2 FT),"[1630529, 1630581]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,2534.0,2.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
84,PT05M56.00S,2023-03-12T01:53:48.4Z,1,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,15,18,2023-03-12T01:53:48Z,840000,False,,,0,,J. Giddey Free Throw 1 of 2 (3 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
