actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-28T01:10:25.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-28T01:10:25Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-28T01:10:28.3Z,1,REGULAR,jumpball,recovered,[],1627742,,,1610612740,0,0,2023-02-28T01:10:28Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. W. Carter Jr.: Tip to B. Ingram,"[1627742, 202685, 1628976]",1610612740.0,NOP,startperiod,B. Ingram,1627742.0,Ingram,B. Ingram,Valanciunas,202685.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2023-02-28T01:10:39.1Z,1,REGULAR,2pt,Jump Shot,[],1627742,78.26872536136662,69.36274509803921,1610612740,2,0,2023-02-28T01:10:48Z,70000,False,97.0,152.0,1,right,B. Ingram 18' pullup Jump Shot (2 PTS) (C. McCollum 1 AST),"[1627742, 203468]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,18.0,Made,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,
9,PT11M35.00S,2023-02-28T01:10:50.0Z,1,REGULAR,3pt,Jump Shot,[],1628976,26.49474375821288,16.42156862745098,1610612753,2,0,2023-02-28T01:10:57Z,90000,False,168.0,197.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
10,PT11M30.00S,2023-02-28T01:10:54.2Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,2,0,2023-02-28T01:10:54Z,100000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M29.00S,2023-02-28T01:10:56.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628365,4.944152431011826,69.36274509803921,1610612753,2,2,2023-02-28T01:11:01Z,110000,False,-97.0,-6.0,1,left,M. Fultz 9' driving floating Jump Shot (2 PTS) (W. Carter Jr. 1 AST),"[1628365, 1628976]",1610612753.0,ORL,driving floating,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,9.7,Made,2.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,
13,PT11M11.00S,2023-02-28T01:11:13.4Z,1,REGULAR,3pt,Jump Shot,[],1627742,84.70762155059133,96.56862745098039,1610612740,5,2,2023-02-28T01:11:19Z,130000,False,233.0,91.0,1,right,B. Ingram 25' 3PT  (5 PTS) (C. McCollum 2 AST),"[1627742, 203468]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right,25.0,Made,5.0,C. McCollum,203468.0,2.0,,,,,,,,,,,,,,
15,PT10M54.00S,2023-02-28T01:11:30.5Z,1,REGULAR,3pt,Jump Shot,[],1628365,24.917871222076215,14.215686274509803,1610612753,5,5,2023-02-28T01:11:34Z,150000,False,179.0,182.0,1,left,M. Fultz 25' 3PT  (5 PTS) (P. Banchero 1 AST),"[1628365, 1631094]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,25.5,Made,5.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,,,,
17,PT10M44.00S,2023-02-28T01:11:41.0Z,1,REGULAR,3pt,Jump Shot,[],203468,66.5735873850197,57.35294117647059,1610612740,5,5,2023-02-28T01:11:50Z,170000,False,37.0,262.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
18,PT10M43.00S,2023-02-28T01:11:42.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,5,5,2023-02-28T01:11:50Z,180000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,17.0,,,,,,,,,,,,,
