actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-25T01:10:31.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-25T01:10:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-01-25T01:10:33.0Z,1,REGULAR,jumpball,recovered,[],1629637,,,1610612740,0,0,2023-01-25T01:10:33Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. N. Jokic: Tip to J. Hayes,"[1629637, 202685, 203999]",1610612740.0,NOP,startperiod,J. Hayes,1629637.0,Hayes,J. Hayes,Valanciunas,202685.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M35.00S,2023-01-25T01:10:56.3Z,1,REGULAR,3pt,Jump Shot,[],1630530,69.07030223390277,25.735294117647058,1610612740,3,0,2023-01-25T01:11:02Z,70000,False,-121.0,238.0,1,right,T. Murphy III 26' 3PT  (3 PTS) (J. Hayes 1 AST),"[1630530, 1629637]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.73,Made,3.0,J. Hayes,1629637.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-01-25T01:11:14.6Z,1,REGULAR,foul,personal,[],1630529,,,1610612743,3,0,2023-01-25T01:11:22Z,90000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1627750]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2715.0,1.0,0.0,Murray,1627750.0,,,,,,,,,
11,PT11M12.00S,2023-01-25T01:11:32.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,11.777266754270697,49.26470588235294,1610612743,3,0,2023-01-25T01:11:37Z,110000,False,4.0,58.0,1,left,MISS N. Jokic Hook,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2023-01-25T01:11:34.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,3,0,2023-01-25T01:11:37Z,120000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,
13,PT11M02.00S,2023-01-25T01:11:45.6Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612740,3,0,2023-01-25T01:11:53Z,130000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[203932, 202685]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,2715.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,
15,PT11M02.00S,2023-01-25T01:12:11.1Z,1,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,3,0,2023-01-25T01:12:11Z,150000,False,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
16,PT11M02.00S,2023-01-25T01:12:11.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,3,0,2023-01-25T01:12:11Z,160000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,
17,PT11M02.00S,2023-01-25T01:12:29.8Z,1,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,4,0,2023-01-25T01:12:29Z,170000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (1 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
