shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
04:42,79,PT04M42.00S,2022-12-08T01:23:00.3Z,1,REGULAR,substitution,in,[],1630230,,,1610612765,17,16,2022-12-08T01:23:18Z,790000,False,,,0,,SUB in: N. Marshall,[1630230],8,1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
04:42,80,PT04M42.00S,2022-12-08T01:23:00.3Z,1,REGULAR,substitution,in,[],1626204,,,1610612765,17,16,2022-12-08T01:23:18Z,800000,False,,,0,,SUB in: L. Nance Jr.,[1626204],22,1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
04:42,81,PT04M42.00S,2022-12-08T01:23:00.3Z,1,REGULAR,substitution,in,[],202692,,,1610612765,17,16,2022-12-08T01:23:18Z,810000,False,,,0,,SUB in: A. Burks,[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
04:42,82,PT04M42.00S,2022-12-08T01:23:00.3Z,1,REGULAR,substitution,in,[],1631105,,,1610612765,17,16,2022-12-08T01:23:18Z,820000,False,,,0,,SUB in: J. Duren,[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
04:30,83,PT04M30.00S,2022-12-08T01:23:31.0Z,1,REGULAR,3pt,Jump Shot,[],1630165,27.020367936925098,80.3921568627451,1610612765,17,16,2022-12-08T01:23:41Z,830000,False,-152.0,201.0,1,left,MISS K. Hayes 25' 3PT,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
04:26,84,PT04M26.00S,2022-12-08T01:23:35.0Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,17,16,2022-12-08T01:23:41Z,840000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,83.0,1.0,0.0,1.0,,,,,,,,,,,,,,
04:26,85,PT04M26.00S,2022-12-08T01:23:40.8Z,1,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612765,17,16,2022-12-08T01:23:49Z,850000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Duren 2 FT),"[1630700, 1631105]",11,1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,1.0,0.0,Duren,1631105.0,,
04:26,87,PT04M26.00S,2022-12-08T01:24:02.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631105,,,1610612765,17,17,2022-12-08T01:24:02Z,870000,False,,,0,,J. Duren Free Throw 1 of 2 (1 PTS),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
04:26,88,PT04M26.00S,2022-12-08T01:24:19.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631105,,,1610612765,17,18,2022-12-08T01:24:19Z,880000,False,,,0,,J. Duren Free Throw 2 of 2 (2 PTS),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
04:16,89,PT04M16.00S,2022-12-08T01:24:33.6Z,1,REGULAR,3pt,Jump Shot,[],1630530,62.961974375821285,25.624234068627448,1610612740,17,18,2022-12-08T01:24:41Z,890000,False,-122.0,296.0,1,right,MISS T. Murphy III 31' 3PT,[1630530],25,1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,31.98,Missed,,,,,,,,,,,,,,,,,,
04:11,90,PT04M11.00S,2022-12-08T01:24:38.6Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,17,18,2022-12-08T01:24:41Z,900000,False,,,0,,K. Hayes REBOUND (Off:0 Def:4),[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,89.0,4.0,4.0,0.0,,,,,,,,,,,,,,
03:57,91,PT03M57.00S,2022-12-08T01:24:58.7Z,1,REGULAR,foul,personal,['2freethrow'],203468,,,1610612765,17,18,2022-12-08T01:25:08Z,910000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[203468, 202711]",3,1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1148.0,1.0,0.0,Bogdanovic,202711.0,,
03:57,93,PT03M57.00S,2022-12-08T01:25:24.0Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,17,19,2022-12-08T01:25:24Z,930000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (4 PTS),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
03:57,94,PT03M57.00S,2022-12-08T01:25:24.7Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,17,19,2022-12-08T01:25:33Z,940000,False,,,0,,SUB out: I. Stewart,[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
03:57,95,PT03M57.00S,2022-12-08T01:25:24.7Z,1,REGULAR,substitution,in,[],1630180,,,1610612765,17,19,2022-12-08T01:25:33Z,950000,False,,,0,,SUB in: S. Bey,[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
03:57,96,PT03M57.00S,2022-12-08T01:25:46.5Z,1,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,17,20,2022-12-08T01:25:46Z,960000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (5 PTS),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
03:41,97,PT03M41.00S,2022-12-08T01:26:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,93.38042049934296,45.09803921568628,1610612740,19,20,2022-12-08T01:26:06Z,970000,False,-25.0,10.0,1,right,N. Marshall driving Layup (2 PTS),[1630230],8,1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,2.0,,,,,,,,,,,,,
03:25,98,PT03M25.00S,2022-12-08T01:26:18.4Z,1,REGULAR,2pt,Jump Shot,[],1630180,5.732588699080158,67.15686274509804,1610612765,19,20,2022-12-08T01:26:42Z,980000,False,-86.0,1.0,1,left,MISS S. Bey 8' Jump Shot - blocked,"[1630180, 1630530]",41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,8.58,Missed,,,,,,,,,,,,,,,,,Murphy III,1630530.0
03:25,99,PT03M25.00S,2022-12-08T01:26:18.4Z,1,REGULAR,block,,[],1630530,,,1610612765,19,20,2022-12-08T01:26:21Z,990000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],25,1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
03:25,100,PT03M25.00S,2022-12-08T01:26:18.4Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,19,20,2022-12-08T01:26:42Z,1000000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],25,1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
03:15,102,PT03M15.00S,2022-12-08T01:26:40.3Z,1,REGULAR,3pt,Jump Shot,[],203468,75.24638633377135,86.76470588235294,1610612740,19,20,2022-12-08T01:26:46Z,1020000,False,184.0,180.0,1,right,MISS C. McCollum 25' 3PT,[203468],3,1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
03:15,103,PT03M15.00S,2022-12-08T01:26:40.3Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,19,20,2022-12-08T01:26:46Z,1030000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,102.0,2.0,1.0,1.0,,,,,,,,,,,,,,
02:59,104,PT02M59.00S,2022-12-08T01:26:57.3Z,1,REGULAR,turnover,bad pass,[],202711,,,1610612765,19,20,2022-12-08T01:27:05Z,1040000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 1630530]",44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Murphy III,1630530.0,,,,,,,,,,
02:59,105,PT02M59.00S,2022-12-08T01:26:57.3Z,1,REGULAR,steal,,[],1630530,,,1610612740,19,20,2022-12-08T01:26:59Z,1050000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],25,1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
02:53,106,PT02M53.00S,2022-12-08T01:27:02.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626204,93.9060446780552,53.431372549019606,1610612740,19,20,2022-12-08T01:28:28Z,1060000,False,17.0,5.0,1,right,MISS L. Nance Jr. running alley-oop Layup,[1626204],22,1610612740.0,NOP,running alley-oop,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
02:49,107,PT02M49.00S,2022-12-08T01:27:06.3Z,1,REGULAR,rebound,offensive,[],1630530,,,1610612740,19,20,2022-12-08T01:27:54Z,1070000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],25,1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,106.0,2.0,1.0,1.0,,,,,,,,,,,,,,
02:49,108,PT02M49.00S,2022-12-08T01:27:06.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630530,94.40999984741211,50.0,1610612740,21,20,2022-12-08T01:27:48Z,1080000,False,0.0,0.0,1,right,T. Murphy III tip DUNK (7 PTS),[1630530],25,1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,7.0,,,,,,,,,,,,,
02:38,109,PT02M38.00S,2022-12-08T01:27:21.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202692,5.995400788436268,47.794117647058826,1610612765,21,22,2022-12-08T01:27:29Z,1090000,False,11.0,4.0,1,left,A. Burks driving Layup (2 PTS) (K. Hayes 4 AST),"[202692, 1630165]",5,1610612765.0,DET,driving,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,2.0,,,,K. Hayes,1630165.0,4.0,,,,,,,
02:38,111,PT02M38.00S,2022-12-08T01:27:25.4Z,1,REGULAR,foul,personal,['1freethrow'],1630700,,,1610612765,21,22,2022-12-08T01:27:42Z,1110000,False,,,0,,D. Daniels shooting personal FOUL (2 PF) (Burks 1 FT),"[1630700, 202692]",11,1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202026.0,2.0,0.0,Burks,202692.0,,
02:38,113,PT02M38.00S,2022-12-08T01:27:40.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,21,22,2022-12-08T01:27:48Z,1130000,False,,,0,,NOP Timeout,[],,1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,114,PT02M38.00S,2022-12-08T01:29:50.2Z,1,REGULAR,substitution,out,[],1630700,,,1610612765,21,22,2022-12-08T01:30:13Z,1140000,False,,,0,,SUB out: D. Daniels,[1630700],11,1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,115,PT02M38.00S,2022-12-08T01:29:50.2Z,1,REGULAR,substitution,out,[],1630165,,,1610612765,21,22,2022-12-08T01:30:13Z,1150000,False,,,0,,SUB out: K. Hayes,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,116,PT02M38.00S,2022-12-08T01:29:50.2Z,1,REGULAR,substitution,out,[],202711,,,1610612765,21,22,2022-12-08T01:30:13Z,1160000,False,,,0,,SUB out: B. Bogdanovic,[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,117,PT02M38.00S,2022-12-08T01:29:50.2Z,1,REGULAR,substitution,in,[],1629627,,,1610612765,21,22,2022-12-08T01:30:13Z,1170000,False,,,0,,SUB in: Z. Williamson,[1629627],1,1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,118,PT02M38.00S,2022-12-08T01:29:50.2Z,1,REGULAR,substitution,in,[],202709,,,1610612765,21,22,2022-12-08T01:30:13Z,1180000,False,,,0,,SUB in: C. Joseph,[202709],18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,119,PT02M38.00S,2022-12-08T01:29:50.2Z,1,REGULAR,substitution,in,[],1628995,,,1610612765,21,22,2022-12-08T01:30:13Z,1190000,False,,,0,,SUB in: K. Knox II,[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,120,PT02M38.00S,2022-12-08T01:30:33.6Z,1,REGULAR,freethrow,1 of 1,[],202692,,,1610612765,21,23,2022-12-08T01:30:33Z,1200000,False,,,0,,A. Burks Free Throw 1 of 1 (3 PTS),[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
02:25,121,PT02M25.00S,2022-12-08T01:30:47.2Z,1,REGULAR,2pt,Jump Shot,[],203468,93.24901445466492,67.15686274509804,1610612740,21,23,2022-12-08T01:31:09Z,1210000,False,86.0,11.0,1,right,MISS C. McCollum 8' turnaround Shot,[203468],3,1610612740.0,NOP,turnaround,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,8.65,Missed,,,,,,,,,,,,,,,,,,
02:23,122,PT02M23.00S,2022-12-08T01:30:49.2Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,21,23,2022-12-08T01:31:09Z,1220000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Right,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
02:10,123,PT02M10.00S,2022-12-08T01:31:02.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,16.770696452036795,49.50980392156863,1610612765,21,23,2022-12-08T01:32:44Z,1230000,False,2.0,105.0,1,left,MISS A. Burks 10' pullup Shot,[202692],5,1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,10.51,Missed,,,,,,,,,,,,,,,,,,
02:08,124,PT02M08.00S,2022-12-08T01:31:04.6Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,21,23,2022-12-08T01:31:12Z,1240000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],3,1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,
02:00,125,PT02M00.00S,2022-12-08T01:31:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.46057818659659,44.11764705882353,1610612740,21,23,2022-12-08T01:31:15Z,1250000,False,-29.0,18.0,1,right,MISS Z. Williamson driving Layup,[1629627],1,1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
01:58,126,PT01M58.00S,2022-12-08T01:31:13.7Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,21,23,2022-12-08T01:31:15Z,1260000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,125.0,3.0,2.0,1.0,,,,,,,,,,,,,,
01:50,127,PT01M50.00S,2022-12-08T01:31:21.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.1268068331143235,46.07843137254902,1610612765,21,25,2022-12-08T01:33:13Z,1270000,False,20.0,5.0,1,left,J. Duren cutting Layup (4 PTS) (C. Joseph 1 AST),"[1631105, 202709]",0,1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,4.0,,,,C. Joseph,202709.0,1.0,,,,,,,
01:31,129,PT01M31.00S,2022-12-08T01:31:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,92.9862023653088,45.09803921568628,1610612740,21,25,2022-12-08T01:31:52Z,1290000,False,-25.0,13.0,1,right,MISS T. Murphy III driving Layup,[1630530],25,1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
01:31,130,PT01M31.00S,2022-12-08T01:31:42.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,21,25,2022-12-08T01:31:52Z,1300000,False,,,0,,TEAM offensive REBOUND,[],,1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,129.0,,,,,,,,,,,,,,,,,
01:31,131,PT01M31.00S,2022-12-08T01:31:48.9Z,1,REGULAR,foul,personal,[],1628995,,,1610612740,21,25,2022-12-08T01:31:58Z,1310000,False,,,0,,K. Knox II loose ball personal FOUL (1 PF),"[1628995, 1629627]",20,1610612765.0,DET,loose ball,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202026.0,1.0,0.0,Williamson,1629627.0,,
01:31,133,PT01M31.00S,2022-12-08T01:31:57.3Z,1,REGULAR,substitution,out,[],203468,,,1610612740,21,25,2022-12-08T01:32:05Z,1330000,False,,,0,,SUB out: C. McCollum,[203468],3,1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
01:31,134,PT01M31.00S,2022-12-08T01:31:57.3Z,1,REGULAR,substitution,out,[],1630530,,,1610612740,21,25,2022-12-08T01:32:05Z,1340000,False,,,0,,SUB out: T. Murphy III,[1630530],25,1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
01:31,135,PT01M31.00S,2022-12-08T01:31:57.3Z,1,REGULAR,substitution,in,[],1630631,,,1610612740,21,25,2022-12-08T01:32:05Z,1350000,False,,,0,,SUB in: J. Alvarado,[1630631],15,1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
01:31,136,PT01M31.00S,2022-12-08T01:31:57.3Z,1,REGULAR,substitution,in,[],1628984,,,1610612740,21,25,2022-12-08T01:32:05Z,1360000,False,,,0,,SUB in: D. Graham,[1628984],4,1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
01:25,137,PT01M25.00S,2022-12-08T01:32:18.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630180,,,1610612740,21,25,2022-12-08T01:32:42Z,1370000,False,,,0,,S. Bey personal FOUL (1 PF) (Williamson 2 FT),"[1630180, 1629627]",41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1148.0,1.0,0.0,Williamson,1629627.0,,
01:25,139,PT01M25.00S,2022-12-08T01:32:45.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629627,,,1610612740,22,25,2022-12-08T01:32:45Z,1390000,False,,,0,,Z. Williamson Free Throw 1 of 2 (6 PTS),[1629627],1,1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
01:25,140,PT01M25.00S,2022-12-08T01:32:45.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629627,,,1610612740,22,25,2022-12-08T01:33:04Z,1400000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1,1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
01:23,141,PT01M23.00S,2022-12-08T01:32:47.3Z,1,REGULAR,rebound,defensive,[],1628995,,,1610612765,22,25,2022-12-08T01:33:04Z,1410000,False,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,
01:09,142,PT01M09.00S,2022-12-08T01:33:16.4Z,1,REGULAR,3pt,Jump Shot,[],202692,23.99802890932983,12.009803921568627,1610612765,22,25,2022-12-08T01:33:21Z,1420000,False,190.0,173.0,1,left,MISS A. Burks 25' 3PT,[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
01:06,143,PT01M06.00S,2022-12-08T01:33:19.4Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,22,25,2022-12-08T01:33:21Z,1430000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],22,1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
01:00,144,PT01M00.00S,2022-12-08T01:33:25.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,94.03745072273325,47.30392156862745,1610612740,22,25,2022-12-08T01:33:30Z,1440000,False,-13.0,4.0,1,right,MISS Z. Williamson alley-oop DUNK,[1629627],1,1610612740.0,NOP,alley-oop,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
00:58,145,PT00M58.10S,2022-12-08T01:33:27.6Z,1,REGULAR,rebound,defensive,[],202692,,,1610612765,22,25,2022-12-08T01:33:30Z,1450000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
00:55,146,PT00M55.90S,2022-12-08T01:33:30.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628995,9.937582128777924,50.49019607843137,1610612765,22,25,2022-12-08T01:34:57Z,1460000,False,-2.0,41.0,1,left,MISS K. Knox II running Layup - blocked,"[1628995, 1626204]",20,1610612765.0,DET,running,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,Nance Jr.,1626204.0
00:55,147,PT00M55.90S,2022-12-08T01:33:30.9Z,1,REGULAR,block,,[],1626204,,,1610612765,22,25,2022-12-08T01:33:33Z,1470000,False,,,0,,L. Nance Jr. BLOCK (1 BLK),[1626204],22,1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
00:52,148,PT00M52.80S,2022-12-08T01:33:34.0Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,22,25,2022-12-08T01:33:35Z,1480000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],22,1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,146.0,2.0,2.0,0.0,,,,,,,,,,,,,,
00:52,149,PT00M52.30S,2022-12-08T01:33:39.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629627,93.64323258869908,45.09803921568628,1610612740,24,25,2022-12-08T01:35:30Z,1490000,False,-25.0,7.0,1,right,Z. Williamson running Layup (8 PTS) (L. Nance Jr. 1 AST),"[1629627, 1626204]",1,1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,8.0,,,,L. Nance Jr.,1626204.0,1.0,,,,,,,
00:52,151,PT00M52.30S,2022-12-08T01:33:47.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202709,,,1610612740,24,25,2022-12-08T01:33:52Z,1510000,False,,,0,,C. Joseph shooting personal FOUL (1 PF) (Williamson 1 FT),"[202709, 1629627]",18,1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202026.0,1.0,0.0,Williamson,1629627.0,,
00:52,153,PT00M52.30S,2022-12-08T01:34:06.0Z,1,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,24,25,2022-12-08T01:34:12Z,1530000,False,,,0,,MISS Z. Williamson Free Throw 1 of 1,[1629627],1,1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
00:50,154,PT00M50.40S,2022-12-08T01:34:07.9Z,1,REGULAR,rebound,defensive,[],1628995,,,1610612765,24,25,2022-12-08T01:34:12Z,1540000,False,,,0,,K. Knox II REBOUND (Off:0 Def:2),[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,
00:44,155,PT00M44.10S,2022-12-08T01:34:13.4Z,1,REGULAR,3pt,Jump Shot,[],1628995,27.414586070959263,77.94117647058823,1610612765,24,25,2022-12-08T01:35:53Z,1550000,False,-140.0,205.0,1,left,MISS K. Knox II 24' pullup 3PT,[1628995],20,1610612765.0,DET,pullup,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
00:40,156,PT00M40.40S,2022-12-08T01:34:17.0Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,24,25,2022-12-08T01:34:17Z,1560000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,155.0,4.0,2.0,2.0,,,,,,,,,,,,,,
00:38,157,PT00M38.00S,2022-12-08T01:34:19.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,8.492115637319317,3.1862745098039214,1610612765,24,28,2022-12-08T01:34:31Z,1570000,False,234.0,27.0,1,left,S. Bey 3PT  (3 PTS) (C. Joseph 2 AST),"[1630180, 202709]",41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,23.57,Made,,,,,3.0,,,,C. Joseph,202709.0,2.0,,,,,,,
