actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT04M56.00S,2022-12-01T01:24:43.6Z,1,REGULAR,3pt,Jump Shot,[],1629018,28.33442838370565,76.7156862745098,1610612761,21,17,2022-12-01T01:24:48Z,890000,False,-134.0,214.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,25.21,Missed,,,,,,,,,,,,,,,,
90,PT04M53.00S,2022-12-01T01:24:46.6Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,21,17,2022-12-01T01:24:48Z,900000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,89.0,5.0,4.0,1.0,,,,,,,,,,,
91,PT04M46.00S,2022-12-01T01:24:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,94.03745072273325,53.67647058823529,1610612740,23,17,2022-12-01T01:24:57Z,910000,False,18.0,4.0,1,right,H. Jones driving reverse Layup (7 PTS) (T. Murphy III 1 AST),"[1630529, 1630530]",1610612740.0,NOP,driving reverse,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,1.87,Made,7.0,,,,,T. Murphy III,1630530.0,1.0,,,,,,,,
93,PT04M23.00S,2022-12-01T01:25:16.2Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,23,17,2022-12-01T01:25:21Z,930000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1630530]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,,,Murphy III,1630530.0,,
94,PT04M23.00S,2022-12-01T01:25:16.2Z,1,REGULAR,steal,,[],1630530,,,1610612740,23,17,2022-12-01T01:25:18Z,940000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
95,PT04M20.00S,2022-12-01T01:25:20.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629627,93.24901445466492,50.0,1610612740,25,17,2022-12-01T01:25:32Z,950000,False,0.0,11.0,1,right,Z. Williamson running DUNK (11 PTS),[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,1.1,Made,11.0,,,,,,,,,,,,,,,
96,PT04M05.00S,2022-12-01T01:25:42.1Z,1,REGULAR,3pt,Jump Shot,[],1627832,11.514454664914586,2.696078431372549,1610612761,25,17,2022-12-01T01:25:47Z,960000,False,237.0,56.0,1,left,MISS F. VanVleet 24' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,,,24.3,Missed,,,,,,,,,,,,,,,,
97,PT04M01.00S,2022-12-01T01:25:46.1Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,25,17,2022-12-01T01:25:47Z,970000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,
98,PT03M45.00S,2022-12-01T01:26:02.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,80.76544021024968,38.23529411764706,1610612740,25,17,2022-12-01T01:26:11Z,980000,False,-59.0,128.0,1,right,MISS J. Valanciunas 14' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,14.11,Missed,,,,,,,,,,,,,,,,
99,PT03M42.00S,2022-12-01T01:26:05.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,25,17,2022-12-01T01:26:11Z,990000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,98.0,,,,,,,,,,,,,,
101,PT03M42.00S,2022-12-01T01:26:11.5Z,1,REGULAR,substitution,out,[],1630529,,,1610612761,25,17,2022-12-01T01:26:28Z,1010000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M42.00S,2022-12-01T01:26:11.5Z,1,REGULAR,substitution,out,[],202685,,,1610612761,25,17,2022-12-01T01:26:28Z,1020000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M42.00S,2022-12-01T01:26:11.5Z,1,REGULAR,substitution,out,[],201152,,,1610612761,25,17,2022-12-01T01:26:28Z,1030000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M42.00S,2022-12-01T01:26:11.5Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,25,17,2022-12-01T01:26:28Z,1040000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M42.00S,2022-12-01T01:26:11.5Z,1,REGULAR,substitution,in,[],1626204,,,1610612761,25,17,2022-12-01T01:26:28Z,1050000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M42.00S,2022-12-01T01:26:11.5Z,1,REGULAR,substitution,in,[],1630700,,,1610612761,25,17,2022-12-01T01:26:28Z,1060000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M42.00S,2022-12-01T01:26:11.5Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,25,17,2022-12-01T01:26:28Z,1070000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M42.00S,2022-12-01T01:26:11.5Z,1,REGULAR,substitution,in,[],1631132,,,1610612761,25,17,2022-12-01T01:26:28Z,1080000,False,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M30.00S,2022-12-01T01:26:45.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631132,6.389618922470433,51.71568627450981,1610612761,25,19,2022-12-01T01:26:52Z,1090000,False,-9.0,8.0,1,left,C. Koloko cutting Layup (2 PTS) (G. Trent Jr. 1 AST),"[1631132, 1629018]",1610612761.0,TOR,cutting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,1.15,Made,2.0,,,,,G. Trent Jr.,1629018.0,1.0,,,,,,,,
111,PT03M10.00S,2022-12-01T01:27:05.7Z,1,REGULAR,3pt,Jump Shot,[],1630700,88.64980289093299,3.431372549019608,1610612740,28,19,2022-12-01T01:27:10Z,1110000,False,-233.0,54.0,1,right,D. Daniels 3PT  (3 PTS) (Z. Williamson 4 AST),"[1630700, 1629627]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,23.9,Made,3.0,,,,,Z. Williamson,1629627.0,4.0,,,,,,,,
113,PT02M50.00S,2022-12-01T01:27:27.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,6.389618922470433,48.03921568627451,1610612761,28,21,2022-12-01T01:27:32Z,1130000,False,10.0,8.0,1,left,G. Trent Jr. driving finger roll Layup (2 PTS) (F. VanVleet 2 AST),"[1629018, 1627832]",1610612761.0,TOR,driving finger roll,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,1.24,Made,2.0,,,,,F. VanVleet,1627832.0,2.0,,,,,,,,
114,PT02M50.00S,2022-12-01T01:27:32.5Z,1,REGULAR,foul,personal,['1freethrow'],1628984,,,1610612761,28,21,2022-12-01T01:27:49Z,1140000,False,,,0,,D. Graham shooting personal FOUL (1 PF) (Trent Jr. 1 FT),"[1628984, 1629018]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,1.0,0.0,Trent Jr.,1629018.0,,,,
116,PT02M50.00S,2022-12-01T01:27:48.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,28,21,2022-12-01T01:27:48Z,1160000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M50.00S,2022-12-01T01:29:46.8Z,1,REGULAR,substitution,out,[],1629627,,,1610612761,28,21,2022-12-01T01:30:03Z,1170000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M50.00S,2022-12-01T01:29:46.8Z,1,REGULAR,substitution,out,[],1630530,,,1610612761,28,21,2022-12-01T01:30:03Z,1180000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M50.00S,2022-12-01T01:29:46.8Z,1,REGULAR,substitution,in,[],1626195,,,1610612761,28,21,2022-12-01T01:30:03Z,1190000,False,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M50.00S,2022-12-01T01:29:46.8Z,1,REGULAR,substitution,in,[],202066,,,1610612761,28,21,2022-12-01T01:30:03Z,1200000,False,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M50.00S,2022-12-01T01:30:34.1Z,1,REGULAR,freethrow,1 of 1,[],1629018,,,1610612761,28,21,2022-12-01T01:30:45Z,1210000,False,,,0,,MISS G. Trent Jr. Free Throw 1 of 1,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
122,PT02M48.00S,2022-12-01T01:30:36.1Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,28,21,2022-12-01T01:30:45Z,1220000,False,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,
123,PT02M30.00S,2022-12-01T01:30:53.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,87.07293035479631,50.0,1610612740,30,21,2022-12-01T01:31:07Z,1230000,False,0.0,69.0,1,right,W. Hernangomez 6' Layup (2 PTS) (D. Daniels 1 AST),"[1626195, 1630700]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,,,6.9,Made,2.0,,,,,D. Daniels,1630700.0,1.0,,,,,,,,
125,PT02M20.00S,2022-12-01T01:31:04.0Z,1,REGULAR,3pt,Jump Shot,[],1627832,27.54599211563732,78.18627450980392,1610612761,30,21,2022-12-01T01:32:18Z,1250000,False,-141.0,206.0,1,left,MISS F. VanVleet 24' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,24.99,Missed,,,,,,,,,,,,,,,,
126,PT02M20.00S,2022-12-01T01:31:04.0Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,30,21,2022-12-01T01:31:11Z,1260000,False,,,0,,W. Hernangomez REBOUND (Off:0 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Above the Break 3,24+ Left Center,,,,,,125.0,2.0,2.0,0.0,,,,,,,,,,,
127,PT02M08.00S,2022-12-01T01:31:15.6Z,1,REGULAR,turnover,bad pass,[],202066,,,1610612740,30,21,2022-12-01T01:31:35Z,1270000,False,,,0,,G. Temple bad pass TURNOVER (1 TO),"[202066, 1627832]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,VanVleet,1627832.0,,
128,PT02M08.00S,2022-12-01T01:31:15.6Z,1,REGULAR,steal,,[],1627832,,,1610612761,30,21,2022-12-01T01:31:21Z,1280000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
129,PT01M56.00S,2022-12-01T01:31:26.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631132,5.338370565045992,49.754901960784316,1610612761,30,23,2022-12-01T01:31:32Z,1290000,False,1.0,-2.0,1,left,C. Koloko alley-oop DUNK (4 PTS) (F. VanVleet 3 AST),"[1631132, 1627832]",1610612761.0,TOR,alley-oop,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,0.26,Made,4.0,,,,,F. VanVleet,1627832.0,3.0,,,,,,,,
131,PT01M56.00S,2022-12-01T01:31:35.5Z,1,REGULAR,timeout,full,['team'],0,,,1610612740,30,23,2022-12-01T01:31:35Z,1310000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M56.00S,2022-12-01T01:32:40.3Z,1,REGULAR,substitution,out,[],1627832,,,1610612740,30,23,2022-12-01T01:32:52Z,1320000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M56.00S,2022-12-01T01:32:40.3Z,1,REGULAR,substitution,in,[],1627823,,,1610612740,30,23,2022-12-01T01:32:52Z,1330000,False,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M42.00S,2022-12-01T01:33:12.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627823,,,1610612740,30,23,2022-12-01T01:33:24Z,1340000,False,,,0,,J. Hernangomez shooting personal FOUL (1 PF) (Graham 2 FT),"[1627823, 1628984]",1610612761.0,TOR,shooting,,,Hernangomez,J. Hernangomez,,,,,Mid-Range,8-16 Left,202049.0,,,,,,,,,,,,1.0,0.0,Graham,1628984.0,,,,
136,PT01M42.00S,2022-12-01T01:33:42.6Z,1,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,31,23,2022-12-01T01:33:42Z,1360000,False,,,0,,D. Graham Free Throw 1 of 2 (1 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
137,PT01M42.00S,2022-12-01T01:33:59.4Z,1,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,32,23,2022-12-01T01:33:59Z,1370000,False,,,0,,D. Graham Free Throw 2 of 2 (2 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
138,PT01M31.00S,2022-12-01T01:34:18.4Z,1,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,32,23,2022-12-01T01:34:37Z,1380000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,1627534.0,1.0,,,,,,,,,,,,,,,,,,
139,PT01M17.00S,2022-12-01T01:34:36.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626195,94.03745072273325,49.754901960784316,1610612740,34,23,2022-12-01T01:34:46Z,1390000,False,-1.0,4.0,1,right,W. Hernangomez cutting DUNK (4 PTS) (D. Daniels 2 AST),"[1626195, 1630700]",1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,,,0.37,Made,4.0,,,,,D. Daniels,1630700.0,2.0,,,,,,,,
141,PT01M16.00S,2022-12-01T01:34:45.0Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,34,23,2022-12-01T01:34:49Z,1410000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,,,,
142,PT01M06.00S,2022-12-01T01:34:58.4Z,1,REGULAR,3pt,Jump Shot,[],1629018,27.677398160315374,18.627450980392158,1610612761,34,26,2022-12-01T01:35:05Z,1420000,False,157.0,208.0,1,left,G. Trent Jr. 26' 3PT  (5 PTS) (S. Barnes 3 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,26.03,Made,5.0,,,,,S. Barnes,1630567.0,3.0,,,,,,,,
144,PT00M58.80S,2022-12-01T01:35:08.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612740,34,26,2022-12-01T01:35:14Z,1440000,False,,,0,,S. Barnes personal FOUL (1 PF) (Daniels 2 FT),"[1630567, 1630700]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,201246.0,,,,,,,,,,,,1.0,0.0,Daniels,1630700.0,,,,
146,PT00M58.80S,2022-12-01T01:35:34.2Z,1,REGULAR,freethrow,1 of 2,[],1630700,,,1610612740,35,26,2022-12-01T01:35:54Z,1460000,False,,,0,,D. Daniels Free Throw 1 of 2 (4 PTS),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
147,PT00M58.80S,2022-12-01T01:35:34.2Z,1,REGULAR,freethrow,2 of 2,[],1630700,,,1610612740,35,26,2022-12-01T01:35:54Z,1470000,False,,,0,,MISS D. Daniels Free Throw 2 of 2,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
148,PT00M56.40S,2022-12-01T01:35:36.6Z,1,REGULAR,rebound,defensive,[],1631132,,,1610612761,35,26,2022-12-01T01:35:54Z,1480000,False,,,0,,C. Koloko REBOUND (Off:0 Def:1),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,
149,PT00M46.90S,2022-12-01T01:36:01.8Z,1,REGULAR,3pt,Jump Shot,[],1629018,28.728646517739815,20.098039215686274,1610612761,35,29,2022-12-01T01:37:14Z,1490000,False,150.0,218.0,1,left,G. Trent Jr. 26' 3PT  (8 PTS) (J. Hernangomez 1 AST),"[1629018, 1627823]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,26.39,Made,8.0,,,,,J. Hernangomez,1627823.0,1.0,,,,,,,,
151,PT00M37.40S,2022-12-01T01:36:13.7Z,1,REGULAR,3pt,Jump Shot,[],1626204,95.0886990801577,94.85294117647058,1610612740,38,29,2022-12-01T01:36:19Z,1510000,False,224.0,-6.0,1,right,L. Nance Jr. 3PT  (3 PTS) (D. Daniels 3 AST),"[1626204, 1630700]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,,,22.44,Made,3.0,,,,,D. Daniels,1630700.0,3.0,,,,,,,,
153,PT00M30.30S,2022-12-01T01:36:25.4Z,1,REGULAR,3pt,Jump Shot,[],1630567,21.107095926412615,7.8431372549019605,1610612761,38,29,2022-12-01T01:38:42Z,1530000,False,211.0,146.0,1,left,MISS S. Barnes 25' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,25.64,Missed,,,,,,,,,,,,,,,,
154,PT00M26.70S,2022-12-01T01:36:29.0Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,38,29,2022-12-01T01:36:54Z,1540000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,
155,PT00M04.30S,2022-12-01T01:36:51.4Z,1,REGULAR,3pt,Jump Shot,[],1628984,76.95466491458606,9.068627450980392,1610612740,38,29,2022-12-01T01:39:07Z,1550000,False,-205.0,164.0,1,right,MISS D. Graham 26' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,26.24,Missed,,,,,,,,,,,,,,,,
156,PT00M04.30S,2022-12-01T01:36:51.4Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,38,29,2022-12-01T01:36:57Z,1560000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,
158,PT00M00.10S,2022-12-01T01:37:03.0Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,38,29,2022-12-01T01:37:23Z,1580000,False,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 1626204]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,Nance Jr.,1626204.0,,
159,PT00M00.10S,2022-12-01T01:37:03.0Z,1,REGULAR,steal,,[],1626204,,,1610612740,38,29,2022-12-01T01:37:04Z,1590000,False,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2022-12-01T01:37:05.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626204,93.51182654402102,51.470588235294116,1610612740,40,29,2022-12-01T01:39:39Z,1600000,False,7.0,8.0,1,right,L. Nance Jr. DUNK (5 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,1.13,Made,5.0,,,,,,,,,,,,,,,
163,PT00M00.00S,2022-12-01T01:37:20.5Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,40,29,2022-12-01T01:37:42Z,1620000,False,,,0,,S. Barnes bad pass TURNOVER (3 TO),"[1630567, 202066]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,,,,,,,,,Temple,202066.0,,
164,PT00M00.00S,2022-12-01T01:37:20.5Z,1,REGULAR,steal,,[],202066,,,1610612740,40,29,2022-12-01T01:37:24Z,1630000,False,,,0,,G. Temple STEAL (1 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2022-12-01T01:37:45.0Z,1,REGULAR,period,end,[],0,,,1610612740,40,29,2022-12-01T01:37:45Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-12-01T01:39:22.6Z,2,REGULAR,substitution,out,['startperiod'],1630567,,,1610612740,40,29,2022-12-01T01:39:46Z,1650000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-12-01T01:39:22.6Z,2,REGULAR,substitution,out,['startperiod'],1628449,,,1610612740,40,29,2022-12-01T01:39:46Z,1660000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-12-01T01:39:22.6Z,2,REGULAR,substitution,out,['startperiod'],1629018,,,1610612740,40,29,2022-12-01T01:39:46Z,1670000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-12-01T01:39:22.6Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612740,40,29,2022-12-01T01:39:46Z,1680000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-12-01T01:39:22.6Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612740,40,29,2022-12-01T01:39:46Z,1690000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-12-01T01:39:22.6Z,2,REGULAR,substitution,in,['startperiod'],1627832,,,1610612740,40,29,2022-12-01T01:39:46Z,1700000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-12-01T01:39:49.5Z,2,REGULAR,period,start,[],0,,,1610612761,40,29,2022-12-01T01:39:49Z,1710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M37.00S,2022-12-01T01:40:29.9Z,2,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612761,40,29,2022-12-01T01:40:38Z,1730000,False,,,0,,F. VanVleet bad pass out-of-bounds TURNOVER (2 TO),[1627832],1610612761.0,TOR,bad pass,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,201246.0,2.0,,,,,,,,,,,,,,,,,,
175,PT11M15.00S,2022-12-01T01:40:59.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630700,90.75229960578186,39.46078431372549,1610612740,42,29,2022-12-01T01:41:03Z,1740000,False,-53.0,34.0,1,right,D. Daniels 6' driving floating bank Jump Shot (6 PTS) (D. Graham 1 AST),"[1630700, 1628984]",1610612740.0,NOP,driving floating bank,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,6.29,Made,6.0,,,,,D. Graham,1628984.0,1.0,,,,,,,,
177,PT11M02.00S,2022-12-01T01:41:12.8Z,2,REGULAR,3pt,Jump Shot,[],1627823,24.52365308804205,85.7843137254902,1610612761,42,29,2022-12-01T01:41:18Z,1760000,False,-179.0,178.0,1,left,MISS J. Hernangomez 25' 3PT,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Above the Break 3,24+ Left Center,,,25.24,Missed,,,,,,,,,,,,,,,,
