actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-06T00:10:26.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-06T00:10:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2023-02-06T00:10:27.8Z,1,REGULAR,jumpball,recovered,[],1630230,,,1610612740,0,0,2023-02-06T00:10:27Z,40000,False,,,0,,Jump Ball L. Nance Jr. vs. D. Sabonis: Tip to N. Marshall,"[1630230, 1626204, 1627734]",1610612740.0,NOP,startperiod,N. Marshall,1630230.0,Marshall,N. Marshall,Nance Jr.,1626204.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2023-02-06T00:11:51.9Z,1,REGULAR,3pt,Jump Shot,[],1630230,94.03745072273325,2.696078431372549,1610612740,0,0,2023-02-06T00:11:57Z,80000,False,-237.0,4.0,1,right,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
9,PT11M32.00S,2023-02-06T00:11:55.9Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,0,0,2023-02-06T00:11:57Z,90000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M26.00S,2023-02-06T00:12:01.7Z,1,REGULAR,turnover,bad pass,[],203084,,,1610612758,0,0,2023-02-06T00:12:09Z,100000,False,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1630230]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Marshall,1630230.0,,,,,,,,,,,
11,PT11M26.00S,2023-02-06T00:12:01.7Z,1,REGULAR,steal,,[],1630230,,,1610612740,0,0,2023-02-06T00:12:03Z,110000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
12,PT11M21.00S,2023-02-06T00:12:07.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203468,92.32917214191852,53.92156862745098,1610612740,2,0,2023-02-06T00:12:16Z,120000,False,20.0,20.0,1,right,C. McCollum running Layup (2 PTS) (N. Marshall 1 AST),"[203468, 1630230]",1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,,,,2.0,N. Marshall,1630230.0,1.0,,,,,,,
14,PT11M04.00S,2023-02-06T00:12:23.0Z,1,REGULAR,3pt,Jump Shot,[],1628989,31.35676741130092,70.34313725490196,1610612758,2,0,2023-02-06T00:12:29Z,140000,False,-102.0,242.0,1,left,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
15,PT11M01.00S,2023-02-06T00:12:26.0Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,2,0,2023-02-06T00:12:29Z,150000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M40.00S,2023-02-06T00:12:49.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630230,90.48948751642575,53.18627450980392,1610612740,4,0,2023-02-06T00:13:42Z,160000,False,16.0,37.0,1,right,N. Marshall driving DUNK (2 PTS),[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,4.02,Made,,,,,,,,2.0,,,,,,,,,,
17,PT10M40.00S,2023-02-06T00:12:52.1Z,1,REGULAR,foul,personal,['1freethrow'],1628989,,,1610612740,4,0,2023-02-06T00:13:10Z,170000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Marshall 1 FT),"[1628989, 1630230]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Marshall,1630230.0,,
19,PT10M40.00S,2023-02-06T00:13:19.3Z,1,REGULAR,freethrow,1 of 1,[],1630230,,,1610612740,5,0,2023-02-06T00:13:19Z,190000,False,,,0,,N. Marshall Free Throw 1 of 1 (3 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
20,PT10M24.00S,2023-02-06T00:13:36.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.178055190538765,53.92156862745098,1610612758,5,2,2023-02-06T00:13:43Z,200000,False,-20.0,15.0,1,left,D. Sabonis reverse Layup (2 PTS),[1627734],1610612758.0,SAC,reverse,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,,2.0,,,,,,,,,,
22,PT09M59.00S,2023-02-06T00:14:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,92.72339027595268,44.11764705882353,1610612740,7,2,2023-02-06T00:14:09Z,220000,False,-29.0,16.0,1,right,C. McCollum driving Layup (4 PTS),[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,,,,4.0,,,,,,,,,,
23,PT09M54.00S,2023-02-06T00:14:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,9.149145860709593,44.6078431372549,1610612758,7,4,2023-02-06T00:14:47Z,230000,False,27.0,34.0,1,left,D. Mitchell driving Layup (2 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,4.3,Made,,,,,,,,2.0,,,,,,,,,,
24,PT09M54.00S,2023-02-06T00:14:11.9Z,1,REGULAR,foul,personal,['1freethrow'],203468,,,1610612758,7,4,2023-02-06T00:14:22Z,240000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Mitchell 1 FT),"[203468, 1630558]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Mitchell,1630558.0,,
26,PT09M54.00S,2023-02-06T00:14:35.4Z,1,REGULAR,freethrow,1 of 1,[],1630558,,,1610612758,7,5,2023-02-06T00:14:35Z,260000,False,,,0,,D. Mitchell Free Throw 1 of 1 (3 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
27,PT09M32.00S,2023-02-06T00:15:00.7Z,1,REGULAR,turnover,traveling,[],1630529,,,1610612740,7,5,2023-02-06T00:15:07Z,270000,False,,,0,,H. Jones traveling TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,,,,,1627524.0,,,,,,
28,PT09M14.00S,2023-02-06T00:15:25.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627734,16.507884362680684,26.225490196078432,1610612758,7,5,2023-02-06T00:15:31Z,280000,False,119.0,103.0,1,left,MISS D. Sabonis 15' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,15.71,Missed,,,,,,,,,,,,,,,,,,
29,PT09M12.00S,2023-02-06T00:15:27.3Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,7,5,2023-02-06T00:15:31Z,290000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Right,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT08M53.00S,2023-02-06T00:15:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,91.01511169513797,54.65686274509803,1610612740,9,5,2023-02-06T01:14:24Z,300000,False,23.0,32.0,1,right,N. Marshall driving floating bank Jump Shot (5 PTS),[1630230],1610612740.0,NOP,driving floating bank,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,,,,5.0,,,,,,,,,,
32,PT08M35.00S,2023-02-06T00:16:04.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,11.383048620236531,57.107843137254896,1610612758,9,5,2023-02-06T00:16:08Z,320000,False,-36.0,55.0,1,left,MISS H. Barnes 6' driving Layup - blocked,"[203084, 1626204]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,Nance Jr.,1626204.0
33,PT08M35.00S,2023-02-06T00:16:04.6Z,1,REGULAR,block,,[],1626204,,,1610612758,9,5,2023-02-06T00:16:07Z,330000,False,,,0,,L. Nance Jr. BLOCK (1 BLK),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M32.00S,2023-02-06T00:16:07.6Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,9,5,2023-02-06T00:16:08Z,340000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
