actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
85,PT05M35.00S,2023-03-24T00:22:21.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,79.58278580814718,5.88235294117647,1610612740,20,13,2023-03-24T00:22:28Z,850000,False,-221.0,139.0,1,right,T. Murphy III 26' 3PT  (6 PTS) (B. Ingram 5 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.1,Made,6.0,B. Ingram,1627742.0,5.0,,,,,,,,,,,,,,
87,PT05M20.00S,2023-03-24T00:22:36.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,9.806176084099869,65.19607843137256,1610612766,20,13,2023-03-24T00:22:41Z,870000,False,-76.0,40.0,1,left,MISS G. Hayward 8' pullup bank Shot,[202330],1610612766.0,CHA,pullup bank,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Left,8.57,Missed,,,,,,,,,,,,,,,,,,
88,PT05M18.00S,2023-03-24T00:22:38.4Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612740,20,13,2023-03-24T00:22:41Z,880000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,87.0,,,,1.0,1.0,0.0,,
89,PT05M09.00S,2023-03-24T00:22:47.1Z,1,REGULAR,2pt,Jump Shot,[],1627742,94.56307490144546,74.01960784313727,1610612740,20,13,2023-03-24T00:22:53Z,890000,False,120.0,-1.0,1,right,MISS B. Ingram 12' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,12.01,Missed,,,,,,,,,,,,,,,,,,
90,PT05M04.00S,2023-03-24T00:22:51.9Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,20,13,2023-03-24T00:22:51Z,900000,False,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,89.0,,,,4.0,4.0,0.0,,
91,PT04M53.00S,2023-03-24T00:23:03.5Z,1,REGULAR,2pt,Jump Shot,[],1630208,5.206964520367937,18.38235294117647,1610612766,20,15,2023-03-24T00:23:10Z,910000,False,158.0,-4.0,1,left,N. Richards 15' Jump Shot (2 PTS) (D. Smith Jr. 1 AST),"[1630208, 1628372]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,15.81,Made,2.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,,,,,,,
93,PT04M35.00S,2023-03-24T00:23:26.1Z,1,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612740,20,15,2023-03-24T00:23:33Z,930000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Ingram 2 FT),"[1630208, 1627742]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,2.0,0.0,Ingram,1627742.0,,,,,,,,,
95,PT04M35.00S,2023-03-24T00:23:52.3Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,21,15,2023-03-24T00:23:52Z,950000,False,,,0,,B. Ingram Free Throw 1 of 2 (4 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
96,PT04M35.00S,2023-03-24T00:23:53.1Z,1,REGULAR,substitution,out,[],1630530,,,1610612740,21,15,2023-03-24T00:23:57Z,960000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M35.00S,2023-03-24T00:23:53.1Z,1,REGULAR,substitution,in,[],1626196,,,1610612740,21,15,2023-03-24T00:23:57Z,970000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M35.00S,2023-03-24T00:24:14.2Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,22,15,2023-03-24T00:24:14Z,980000,False,,,0,,B. Ingram Free Throw 2 of 2 (5 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
99,PT04M24.00S,2023-03-24T00:24:27.5Z,1,REGULAR,3pt,Jump Shot,[],1626179,19.793035479632064,92.40196078431373,1610612766,22,18,2023-03-24T00:24:31Z,990000,False,-212.0,134.0,1,left,T. Rozier 25' 3PT step back (5 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.06,Made,5.0,,,,,,,,,,,,,,,,,
100,PT04M07.00S,2023-03-24T00:24:44.0Z,1,REGULAR,turnover,lost ball,[],202685,,,1610612740,22,18,2023-03-24T00:24:48Z,1000000,False,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 1630550]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Thor,1630550.0,,,,,
101,PT04M07.00S,2023-03-24T00:24:44.0Z,1,REGULAR,steal,,[],1630550,,,1610612766,22,18,2023-03-24T00:24:46Z,1010000,False,,,0,,J. Thor STEAL (1 STL),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
102,PT04M00.00S,2023-03-24T00:24:50.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202330,26.10052562417871,15.931372549019606,1610612766,22,18,2023-03-24T00:24:55Z,1020000,False,170.0,193.0,1,left,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
103,PT03M56.00S,2023-03-24T00:24:54.7Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,22,18,2023-03-24T00:24:55Z,1030000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,102.0,,,,3.0,3.0,0.0,,
104,PT03M51.00S,2023-03-24T00:25:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.9862023653088,45.34313725490196,1610612740,24,18,2023-03-24T00:26:09Z,1040000,False,-23.0,13.0,1,right,B. Ingram driving reverse Layup (7 PTS),[1627742],1610612740.0,NOP,driving reverse,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.69,Made,7.0,,,,,,,,,,,,,,,,,
105,PT03M51.00S,2023-03-24T00:25:05.8Z,1,REGULAR,foul,personal,['1freethrow'],1628372,,,1610612740,24,18,2023-03-24T00:25:41Z,1050000,False,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (Ingram 1 FT),"[1628372, 1627742]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1627541.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,
107,PT03M51.00S,2023-03-24T00:25:14.3Z,1,REGULAR,substitution,out,[],202685,,,1610612740,24,18,2023-03-24T00:26:02Z,1070000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M51.00S,2023-03-24T00:25:14.3Z,1,REGULAR,substitution,out,[],1630208,,,1610612740,24,18,2023-03-24T00:26:02Z,1080000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M51.00S,2023-03-24T00:25:14.3Z,1,REGULAR,substitution,out,[],202330,,,1610612740,24,18,2023-03-24T00:26:02Z,1090000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M51.00S,2023-03-24T00:25:14.3Z,1,REGULAR,substitution,in,[],1626204,,,1610612740,24,18,2023-03-24T00:26:02Z,1100000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M51.00S,2023-03-24T00:25:14.3Z,1,REGULAR,substitution,in,[],1626162,,,1610612740,24,18,2023-03-24T00:26:02Z,1110000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M51.00S,2023-03-24T00:25:14.3Z,1,REGULAR,substitution,in,[],1630539,,,1610612740,24,18,2023-03-24T00:26:02Z,1120000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M51.00S,2023-03-24T00:25:42.1Z,1,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,25,18,2023-03-24T00:25:42Z,1130000,False,,,0,,B. Ingram Free Throw 1 of 1 (8 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
114,PT03M34.00S,2023-03-24T00:25:58.4Z,1,REGULAR,3pt,Jump Shot,[],1626179,18.610381077529567,93.13725490196079,1610612766,25,18,2023-03-24T00:26:54Z,1140000,False,-216.0,122.0,1,left,MISS T. Rozier 24' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
115,PT03M30.00S,2023-03-24T00:26:02.4Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,25,18,2023-03-24T00:26:05Z,1150000,False,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,114.0,,,,3.0,3.0,0.0,,
116,PT03M26.00S,2023-03-24T00:26:13.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612740,25,18,2023-03-24T00:26:25Z,1160000,False,,,0,,K. Oubre Jr. personal FOUL (1 PF) (Ingram 2 FT),"[1626162, 1627742]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,,,,1662.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,
118,PT03M26.00S,2023-03-24T00:26:38.1Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,26,18,2023-03-24T00:26:38Z,1180000,False,,,0,,B. Ingram Free Throw 1 of 2 (9 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
119,PT03M26.00S,2023-03-24T00:26:56.0Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,27,18,2023-03-24T00:26:56Z,1190000,False,,,0,,B. Ingram Free Throw 2 of 2 (10 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
120,PT03M15.00S,2023-03-24T00:27:11.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,9.806176084099869,59.55882352941176,1610612766,27,20,2023-03-24T00:28:11Z,1200000,False,-48.0,40.0,1,left,K. Oubre Jr. 6' driving floating Jump Shot (6 PTS) (T. Rozier 2 AST),"[1626162, 1626179]",1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.21,Made,6.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,,,,
122,PT03M15.00S,2023-03-24T00:27:14.8Z,1,REGULAR,foul,personal,['1freethrow'],1626204,,,1610612766,27,20,2023-03-24T00:27:25Z,1220000,False,,,0,,L. Nance Jr. shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1626204, 1626162]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,
124,PT03M15.00S,2023-03-24T00:27:34.4Z,1,REGULAR,freethrow,1 of 1,[],1626162,,,1610612766,27,20,2023-03-24T00:27:34Z,1240000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
125,PT03M13.00S,2023-03-24T00:27:35.4Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612740,27,20,2023-03-24T00:27:35Z,1250000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,124.0,,,,2.0,2.0,0.0,,
126,PT03M07.00S,2023-03-24T00:27:41.7Z,1,REGULAR,turnover,bad pass,[],1630700,,,1610612740,27,20,2023-03-24T00:27:46Z,1260000,False,,,0,,D. Daniels bad pass TURNOVER (1 TO),"[1630700, 1626179]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Rozier,1626179.0,,,,,
127,PT03M07.00S,2023-03-24T00:27:41.7Z,1,REGULAR,steal,,[],1626179,,,1610612766,27,20,2023-03-24T00:27:44Z,1270000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
128,PT03M02.00S,2023-03-24T00:27:46.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626162,11.908672798948752,3.9215686274509802,1610612766,27,20,2023-03-24T00:30:09Z,1280000,False,230.0,59.0,1,left,MISS K. Oubre Jr. running 3PT,[1626162],1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,,
129,PT02M59.00S,2023-03-24T00:27:49.5Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,27,20,2023-03-24T00:27:52Z,1290000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,128.0,,,,4.0,4.0,0.0,,
130,PT02M56.00S,2023-03-24T00:27:52.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626196,78.9257555847569,7.352941176470589,1610612740,30,20,2023-03-24T00:30:23Z,1300000,False,-213.0,146.0,1,right,J. Richardson 25' 3PT running (3 PTS) (B. Ingram 6 AST),"[1626196, 1627742]",1610612740.0,NOP,running,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.82,Made,3.0,B. Ingram,1627742.0,6.0,,,,,,,,,,,,,,
132,PT02M36.00S,2023-03-24T00:28:12.5Z,1,REGULAR,2pt,Jump Shot,[],1628372,5.469776609724048,28.431372549019606,1610612766,30,20,2023-03-24T00:31:04Z,1320000,False,108.0,-1.0,1,left,MISS D. Smith Jr. 10' driving floating Shot,[1628372],1610612766.0,CHA,driving floating,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Right,10.78,Missed,,,,,,,,,,,,,,,,,,
134,PT02M33.00S,2023-03-24T00:28:15.5Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,30,20,2023-03-24T00:28:16Z,1340000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,132.0,,,,1.0,1.0,0.0,,
135,PT02M27.00S,2023-03-24T00:28:21.0Z,1,REGULAR,3pt,Jump Shot,[],1627742,68.67608409986859,66.42156862745098,1610612740,33,20,2023-03-24T00:28:26Z,1350000,False,82.0,242.0,1,right,B. Ingram 25' 3PT  (13 PTS) (J. Richardson 1 AST),"[1627742, 1626196]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,25.55,Made,13.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,,,,
137,PT02M26.00S,2023-03-24T00:28:27.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,33,20,2023-03-24T00:28:27Z,1370000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M26.00S,2023-03-24T00:30:49.8Z,1,REGULAR,substitution,out,[],1630529,,,1610612766,33,20,2023-03-24T00:31:04Z,1380000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M26.00S,2023-03-24T00:30:49.8Z,1,REGULAR,substitution,out,[],1630700,,,1610612766,33,20,2023-03-24T00:31:04Z,1390000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M26.00S,2023-03-24T00:30:49.8Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,33,20,2023-03-24T00:31:04Z,1400000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M26.00S,2023-03-24T00:30:49.8Z,1,REGULAR,substitution,out,[],1630550,,,1610612766,33,20,2023-03-24T00:31:04Z,1410000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M26.00S,2023-03-24T00:30:49.8Z,1,REGULAR,substitution,in,[],203468,,,1610612766,33,20,2023-03-24T00:31:04Z,1420000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M26.00S,2023-03-24T00:30:49.8Z,1,REGULAR,substitution,in,[],1630230,,,1610612766,33,20,2023-03-24T00:31:04Z,1430000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M26.00S,2023-03-24T00:30:49.8Z,1,REGULAR,substitution,in,[],1631121,,,1610612766,33,20,2023-03-24T00:31:04Z,1440000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M26.00S,2023-03-24T00:30:49.8Z,1,REGULAR,substitution,in,[],1629023,,,1610612766,33,20,2023-03-24T00:31:04Z,1450000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M10.00S,2023-03-24T00:31:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,18.2161629434954,47.30392156862745,1610612766,33,22,2023-03-24T00:32:02Z,1460000,False,13.0,119.0,1,left,P. Washington 11' driving floating Jump Shot (8 PTS) (K. Oubre Jr. 1 AST),"[1629023, 1626162]",1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,11.95,Made,8.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,,,,
149,PT01M49.00S,2023-03-24T00:31:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,85.3646517739816,45.34313725490196,1610612740,33,22,2023-03-24T00:31:57Z,1480000,False,-23.0,85.0,1,right,MISS B. Ingram 8' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,8.82,Missed,,,,,,,,,,,,,,,,,,
150,PT01M46.00S,2023-03-24T00:31:56.9Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,33,22,2023-03-24T00:31:57Z,1490000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,149.0,,,,2.0,2.0,0.0,,
151,PT01M37.00S,2023-03-24T00:32:05.0Z,1,REGULAR,3pt,Jump Shot,[],1629023,26.10052562417871,87.00980392156863,1610612766,33,22,2023-03-24T00:32:09Z,1500000,False,-185.0,193.0,1,left,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
152,PT01M34.00S,2023-03-24T00:32:08.0Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,33,22,2023-03-24T00:32:09Z,1510000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,151.0,,,,1.0,1.0,0.0,,
153,PT01M26.00S,2023-03-24T00:32:16.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,93.51182654402102,49.01960784313725,1610612740,35,22,2023-03-24T00:32:24Z,1520000,False,-5.0,8.0,1,right,B. Ingram alley-oop DUNK (15 PTS) (N. Marshall 1 AST),"[1627742, 1630230]",1610612740.0,NOP,alley-oop,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,0.98,Made,15.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,
155,PT01M07.00S,2023-03-24T00:32:35.6Z,1,REGULAR,2pt,Jump Shot,[],1626162,5.732588699080158,70.34313725490196,1610612766,35,22,2023-03-24T00:32:40Z,1540000,False,-102.0,1.0,1,left,MISS K. Oubre Jr. 10' fadeaway Shot,[1626162],1610612766.0,CHA,fadeaway,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,10.17,Missed,,,,,,,,,,,,,,,,,,
156,PT01M04.00S,2023-03-24T00:32:38.6Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,35,22,2023-03-24T00:32:40Z,1550000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,155.0,,,,2.0,2.0,0.0,,
157,PT00M49.60S,2023-03-24T00:32:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,91.80354796320631,51.71568627450981,1610612740,35,22,2023-03-24T00:32:59Z,1560000,False,9.0,25.0,1,right,MISS N. Marshall driving Layup - blocked,"[1630230, 1631121]",1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,McGowens,1631121.0
217,PT00M49.60S,2023-03-24T00:32:53.7Z,1,REGULAR,block,,[],1631121,,,1610612740,35,22,2023-03-24T00:42:37Z,1570000,False,,,0,,B. McGowens BLOCK (1 BLK),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT00M46.60S,2023-03-24T00:32:56.7Z,1,REGULAR,rebound,defensive,[],1630539,,,1610612766,35,22,2023-03-24T00:32:59Z,1580000,False,,,0,,K. Jones REBOUND (Off:0 Def:1),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,157.0,,,,1.0,1.0,0.0,,
160,PT00M42.30S,2023-03-24T00:33:00.9Z,1,REGULAR,3pt,Jump Shot,[],1631121,23.209592641261498,89.4607843137255,1610612766,35,22,2023-03-24T00:33:07Z,1590000,False,-197.0,166.0,1,left,MISS B. McGowens 25' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
161,PT00M38.70S,2023-03-24T00:33:04.5Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,35,22,2023-03-24T00:33:07Z,1600000,False,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,160.0,,,,5.0,5.0,0.0,,
162,PT00M31.80S,2023-03-24T00:33:12.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,89.96386333771353,52.450980392156865,1610612740,37,22,2023-03-24T00:33:15Z,1610000,False,12.0,42.0,1,right,B. Ingram driving Layup (17 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,4.36,Made,17.0,,,,,,,,,,,,,,,,,
163,PT00M12.10S,2023-03-24T00:33:39.4Z,1,REGULAR,foul,personal,[],1627742,,,1610612766,37,22,2023-03-24T00:34:26Z,1620000,False,,,0,,B. Ingram personal FOUL (2 PF),"[1627742, 1630539]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,2.0,0.0,Jones,1630539.0,,,,,,,,,
165,PT00M12.10S,2023-03-24T00:33:57.6Z,1,REGULAR,substitution,out,[],1627742,,,1610612766,37,22,2023-03-24T00:34:02Z,1640000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M12.10S,2023-03-24T00:33:57.6Z,1,REGULAR,substitution,in,[],1630530,,,1610612766,37,22,2023-03-24T00:34:02Z,1650000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M01.00S,2023-03-24T00:34:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,6.521024967148489,51.71568627450981,1610612766,37,24,2023-03-24T00:34:28Z,1660000,False,-9.0,9.0,1,left,D. Smith Jr. driving Layup (2 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,,,,,,,,,,,,,,,,,
168,PT00M00.00S,2023-03-24T00:34:30.7Z,1,REGULAR,period,end,[],0,,,1610612740,37,24,2023-03-24T00:34:30Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
