actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
19,PT11M05.00S,2022-12-04T20:41:34.1Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,2,0,2022-12-04T20:41:36Z,190000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Right Corner 3,24+ Right,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT11M00.00S,2022-12-04T20:41:39.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202685,66.5735873850197,50.0,1610612740,2,0,2022-12-04T20:41:51Z,200000,False,0.0,262.0,1,right,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
21,PT10M52.00S,2022-12-04T20:41:47.8Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,2,0,2022-12-04T20:41:47Z,210000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M45.00S,2022-12-04T20:41:54.1Z,1,REGULAR,3pt,Jump Shot,[],1628971,23.47240473061761,11.519607843137255,1610612743,2,3,2022-12-04T20:41:59Z,220000,False,192.0,168.0,1,left,B. Brown 25' 3PT  (3 PTS) (K. Caldwell-Pope 1 AST),"[1628971, 203484]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,25.55,Made,,,,,3.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,
24,PT10M31.00S,2022-12-04T20:42:13.5Z,1,REGULAR,foul,offensive,[],203468,,,1610612740,2,3,2022-12-04T20:42:29Z,240000,False,,,0,,C. McCollum off-the-ball offensive FOUL (1 PF),"[203468, 203932]",1610612740.0,NOP,off-the-ball,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627541.0,1.0,0.0,Gordon,203932.0,,,,,
26,PT10M31.00S,2022-12-04T20:42:13.5Z,1,REGULAR,turnover,offensive foul,[],203468,,,1610612740,2,3,2022-12-04T20:42:13Z,260000,False,,,0,,C. McCollum offensive foul TURNOVER (1 TO),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627541.0,,,,,1.0,,,,
27,PT10M14.00S,2022-12-04T20:42:37.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,26.62614980289093,78.43137254901961,1610612743,2,6,2022-12-04T20:42:47Z,270000,False,-142.0,198.0,1,left,J. Murray 24' 3PT pullup (3 PTS) (N. Jokic 1 AST),"[1627750, 203999]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,24.36,Made,,,,,3.0,N. Jokic,203999.0,1.0,,,,,,,,,,
29,PT09M48.00S,2022-12-04T20:43:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,91.14651773981603,59.31372549019608,1610612740,2,6,2022-12-04T20:43:06Z,290000,False,47.0,31.0,1,right,MISS D. Daniels driving Layup,[1630700],1610612740.0,NOP,driving,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,5.58,Missed,,,,,,,,,,,,,,,,,,
30,PT09M47.00S,2022-12-04T20:43:05.3Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,2,6,2022-12-04T20:43:05Z,300000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M41.00S,2022-12-04T20:43:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,8.09789750328515,49.26470588235294,1610612743,2,8,2022-12-04T20:43:16Z,310000,False,4.0,24.0,1,left,A. Gordon driving Layup (2 PTS) (J. Murray 1 AST),"[203932, 1627750]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.39,Made,,,,,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,
33,PT09M40.00S,2022-12-04T20:43:17.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,2,8,2022-12-04T20:43:17Z,330000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M26.00S,2022-12-04T20:46:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.9862023653088,42.15686274509804,1610612740,4,8,2022-12-04T23:06:46Z,340000,False,-39.0,13.0,1,right,Z. Williamson driving Layup (2 PTS) (J. Valanciunas 1 AST),"[1629627, 202685]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,4.14,Made,,,,,2.0,J. Valanciunas,202685.0,1.0,,,,,,,,,,
36,PT09M12.00S,2022-12-04T20:46:44.0Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,4,8,2022-12-04T20:47:00Z,360000,False,,,0,,N. Jokic lost ball out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,lost ball,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627541.0,,,,,1.0,,,,
37,PT08M55.00S,2022-12-04T20:47:07.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,93.9060446780552,96.07843137254902,1610612740,4,8,2022-12-04T20:47:13Z,370000,False,230.0,5.0,1,right,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
38,PT08M51.00S,2022-12-04T20:47:11.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,4,8,2022-12-04T20:47:13Z,380000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Right Corner 3,24+ Right,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,,
39,PT08M47.00S,2022-12-04T20:47:15.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628971,5.206964520367937,45.588235294117645,1610612743,4,10,2022-12-04T20:54:07Z,390000,False,22.0,-4.0,1,left,B. Brown running Layup (5 PTS) (N. Jokic 2 AST),"[1628971, 203999]",1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,5.0,N. Jokic,203999.0,2.0,,,,,,,,,,
41,PT08M34.00S,2022-12-04T20:47:29.1Z,1,REGULAR,2pt,Jump Shot,[],202685,92.19776609724047,69.85294117647058,1610612740,6,10,2022-12-04T20:47:34Z,410000,False,99.0,21.0,1,right,J. Valanciunas 10' Jump Shot (4 PTS) (C. McCollum 1 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,10.15,Made,,,,,4.0,C. McCollum,203468.0,1.0,,,,,,,,,,
43,PT08M14.00S,2022-12-04T20:47:49.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,6.1268068331143235,36.76470588235294,1610612743,6,12,2022-12-04T20:47:55Z,430000,False,66.0,5.0,1,left,N. Jokic 6' turnaround Hook (2 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.64,Made,,,,,2.0,,,,,,,,,,,,,
44,PT08M07.00S,2022-12-04T20:47:57.1Z,1,REGULAR,2pt,Jump Shot,[],203468,77.87450722733246,49.01960784313725,1610612740,6,12,2022-12-04T20:48:01Z,440000,False,-5.0,155.0,1,right,MISS C. McCollum 15' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,15.56,Missed,,,,,,,,,,,,,,,,,,
45,PT08M03.00S,2022-12-04T20:48:01.1Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,6,12,2022-12-04T20:48:01Z,450000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT07M55.00S,2022-12-04T20:48:07.3Z,1,REGULAR,2pt,Jump Shot,[],1627750,21.369908015768726,29.411764705882355,1610612743,6,14,2022-12-04T20:48:13Z,460000,False,103.0,148.0,1,left,J. Murray 18' fadeaway Jump Shot (5 PTS),[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,18.06,Made,,,,,5.0,,,,,,,,,,,,,
47,PT07M41.00S,2022-12-04T20:48:27.1Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612740,6,14,2022-12-04T20:48:35Z,470000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Williamson 2 FT),"[203932, 1629627]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,Williamson,1629627.0,,,,,
49,PT07M41.00S,2022-12-04T20:48:53.8Z,1,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,7,14,2022-12-04T20:48:53Z,490000,False,,,0,,Z. Williamson Free Throw 1 of 2 (3 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
50,PT07M41.00S,2022-12-04T20:49:08.1Z,1,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,8,14,2022-12-04T20:49:08Z,500000,False,,,0,,Z. Williamson Free Throw 2 of 2 (4 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
51,PT07M24.00S,2022-12-04T20:49:27.9Z,1,REGULAR,2pt,Jump Shot,[],1627750,23.603810775295663,35.294117647058826,1610612743,8,14,2022-12-04T20:53:44Z,510000,False,74.0,169.0,1,left,MISS J. Murray 18' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,18.47,Missed,,,,,,,,,,,,,,,,,,
52,PT07M20.00S,2022-12-04T20:49:31.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,8,14,2022-12-04T20:49:57Z,520000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Right Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M12.00S,2022-12-04T20:49:39.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,92.46057818659659,58.57843137254902,1610612740,10,14,2022-12-04T20:50:09Z,530000,False,43.0,18.0,1,right,C. McCollum floating Jump Shot (2 PTS),[203468],1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,4.67,Made,,,,,2.0,,,,,,,,,,,,,
54,PT06M55.00S,2022-12-04T20:50:00.5Z,1,REGULAR,foul,personal,[],202685,,,1610612743,10,14,2022-12-04T20:50:11Z,540000,False,,,0,,J. Valanciunas personal FOUL (1 PF),"[202685, 203999]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2005.0,1.0,0.0,Jokic,203999.0,,,,,
56,PT06M49.00S,2022-12-04T20:50:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.652431011826544,43.38235294117647,1610612743,10,14,2022-12-04T20:50:22Z,560000,False,33.0,10.0,1,left,MISS N. Jokic Layup - blocked,"[203999, 202685]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,Valanciunas,202685.0,,
57,PT06M49.00S,2022-12-04T20:50:18.2Z,1,REGULAR,block,,[],202685,,,1610612743,10,14,2022-12-04T20:50:21Z,570000,False,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT06M45.00S,2022-12-04T20:50:22.2Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,10,14,2022-12-04T20:50:22Z,580000,False,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,56.0,3.0,2.0,1.0,,,,,,,,,,,,,,
59,PT06M44.00S,2022-12-04T20:50:22.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203999,10.200394218134035,64.2156862745098,1610612743,10,16,2022-12-04T20:50:28Z,590000,False,-71.0,43.0,1,left,N. Jokic 8' turnaround Hook (4 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Left,8.33,Made,,,,,4.0,,,,,,,,,,,,,
60,PT06M34.00S,2022-12-04T20:50:33.7Z,1,REGULAR,2pt,Jump Shot,[],202685,91.67214191852825,26.96078431372549,1610612740,12,16,2022-12-04T20:55:45Z,600000,False,-115.0,26.0,1,right,J. Valanciunas 11' pullup Jump Shot (6 PTS) (C. McCollum 2 AST),"[202685, 203468]",1610612740.0,NOP,pullup,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,11.81,Made,,,,,6.0,C. McCollum,203468.0,2.0,,,,,,,,,,
62,PT06M18.00S,2022-12-04T20:50:49.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203932,8.492115637319317,55.392156862745104,1610612743,12,18,2022-12-04T20:56:21Z,620000,False,-27.0,27.0,1,left,A. Gordon turnaround Hook (4 PTS),[203932],1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.84,Made,,,,,4.0,,,,,,,,,,,,,
63,PT06M04.00S,2022-12-04T20:51:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.14651773981603,45.83333333333333,1610612740,12,18,2022-12-04T20:51:15Z,630000,False,-21.0,31.0,1,right,MISS Z. Williamson Layup,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.71,Missed,,,,,,,,,,,,,,,,,,
64,PT06M04.00S,2022-12-04T20:51:02.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,12,18,2022-12-04T20:51:15Z,640000,False,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,63.0,4.0,3.0,1.0,,,,,,,,,,,,,,
65,PT05M50.00S,2022-12-04T20:51:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,5.206964520367937,44.11764705882353,1610612743,12,20,2022-12-04T20:51:21Z,650000,False,29.0,-4.0,1,left,N. Jokic Layup (6 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,6.0,,,,,,,,,,,,,
66,PT05M35.00S,2022-12-04T20:51:32.2Z,1,REGULAR,turnover,bad pass,[],1629627,,,1610612740,12,20,2022-12-04T20:51:39Z,660000,False,,,0,,Z. Williamson bad pass TURNOVER (1 TO),"[1629627, 203484]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,,,Caldwell-Pope,203484.0
67,PT05M35.00S,2022-12-04T20:51:32.2Z,1,REGULAR,steal,,[],203484,,,1610612743,12,20,2022-12-04T20:51:36Z,670000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
68,PT05M33.00S,2022-12-04T20:51:39.2Z,1,REGULAR,turnover,out-of-bounds,[],203484,,,1610612743,12,20,2022-12-04T20:51:44Z,680000,False,,,0,,K. Caldwell-Pope lost ball out-of-bounds TURNOVER (1 TO),[203484],1610612743.0,DEN,lost ball,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627541.0,,,,,1.0,,,,
69,PT05M33.00S,2022-12-04T20:51:46.8Z,1,REGULAR,substitution,out,[],1628971,,,1610612740,12,20,2022-12-04T20:52:03Z,690000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M33.00S,2022-12-04T20:51:46.8Z,1,REGULAR,substitution,in,[],1628427,,,1610612740,12,20,2022-12-04T20:52:03Z,700000,False,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M19.00S,2022-12-04T20:52:17.1Z,1,REGULAR,turnover,bad pass,[],1629627,,,1610612740,12,20,2022-12-04T20:52:20Z,710000,False,,,0,,Z. Williamson bad pass TURNOVER (2 TO),"[1629627, 1628427]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,,,Cancar,1628427.0
72,PT05M19.00S,2022-12-04T20:52:17.1Z,1,REGULAR,steal,,[],1628427,,,1610612743,12,20,2022-12-04T20:52:18Z,720000,False,,,0,,V. Cancar STEAL (1 STL),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
73,PT05M13.00S,2022-12-04T20:52:23.3Z,1,REGULAR,turnover,lost ball,[],1627750,,,1610612743,12,20,2022-12-04T20:52:27Z,730000,False,,,0,,J. Murray lost ball TURNOVER (1 TO),"[1627750, 1630530]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,,,Murphy III,1630530.0
74,PT05M13.00S,2022-12-04T20:52:23.3Z,1,REGULAR,steal,,[],1630530,,,1610612740,12,20,2022-12-04T20:52:26Z,740000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
75,PT05M07.00S,2022-12-04T20:52:29.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629627,94.30026281208936,48.77450980392157,1610612740,14,20,2022-12-04T20:52:34Z,750000,False,-6.0,1.0,1,right,Z. Williamson alley-oop DUNK (6 PTS) (T. Murphy III 1 AST),"[1629627, 1630530]",1610612740.0,NOP,alley-oop,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.62,Made,,,,,6.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,
77,PT04M51.00S,2022-12-04T20:52:44.8Z,1,REGULAR,3pt,Jump Shot,[],1627750,26.363337713534822,81.12745098039215,1610612743,14,23,2022-12-04T20:52:48Z,770000,False,-156.0,195.0,1,left,J. Murray 24' 3PT  (8 PTS) (N. Jokic 3 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,24.97,Made,,,,,8.0,N. Jokic,203999.0,3.0,,,,,,,,,,
79,PT04M40.00S,2022-12-04T20:52:56.4Z,1,REGULAR,3pt,Jump Shot,[],202685,68.80749014454665,68.87254901960785,1610612740,14,23,2022-12-04T20:53:01Z,790000,False,94.0,241.0,1,right,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
80,PT04M36.00S,2022-12-04T20:53:00.4Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,14,23,2022-12-04T20:53:01Z,800000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,79.0,3.0,3.0,0.0,,,,,,,,,,,,,,
81,PT04M24.00S,2022-12-04T20:53:12.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,7.046649145860711,49.754901960784316,1610612743,14,25,2022-12-04T21:05:42Z,810000,False,1.0,14.0,1,left,N. Jokic driving Hook (8 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,8.0,,,,,,,,,,,,,
82,PT04M13.00S,2022-12-04T20:53:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,93.51182654402102,47.794117647058826,1610612740,16,25,2022-12-04T20:53:27Z,820000,False,-11.0,8.0,1,right,J. Valanciunas cutting Layup (8 PTS) (C. McCollum 3 AST),"[202685, 203468]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,8.0,C. McCollum,203468.0,3.0,,,,,,,,,,
84,PT03M57.00S,2022-12-04T20:53:38.8Z,1,REGULAR,3pt,Jump Shot,[],203932,3.892904073587385,96.81372549019608,1610612743,16,25,2022-12-04T20:53:43Z,840000,False,-234.0,-16.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
85,PT03M53.00S,2022-12-04T20:53:42.8Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612740,16,25,2022-12-04T20:53:43Z,850000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
