actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-04-05T00:10:30.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-05T00:10:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-04-05T00:10:32.7Z,1,REGULAR,jumpball,recovered,[],1627742,,,1610612740,0,0,2023-04-05T00:10:32Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. D. Sabonis: Tip to B. Ingram,"[1627742, 202685, 1627734]",1610612740.0,NOP,startperiod,B. Ingram,1627742.0,Ingram,B. Ingram,Valanciunas,202685.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-04-05T00:10:48.2Z,1,REGULAR,2pt,Jump Shot,[],203468,82.7365308804205,24.509803921568626,1610612740,0,0,2023-04-05T00:10:53Z,70000,False,-127.0,110.0,1,right,MISS C. McCollum 16' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,16.83,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-04-05T00:10:51.2Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,0,0,2023-04-05T00:10:53Z,80000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2023-04-05T00:11:01.3Z,1,REGULAR,3pt,Jump Shot,[],1628368,32.276609724047304,50.245098039215684,1610612758,0,0,2023-04-05T00:11:06Z,90000,False,-1.0,251.0,1,left,MISS D. Fox 25' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2023-04-05T00:11:04.3Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,0,0,2023-04-05T00:11:06Z,100000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M14.00S,2023-04-05T00:11:15.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,88.12417871222075,34.55882352941176,1610612740,2,0,2023-04-05T00:11:19Z,110000,False,-77.0,59.0,1,right,J. Valanciunas 9' Jump Shot (2 PTS) (B. Ingram 1 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Left,9.72,Made,,,,,2.0,B. Ingram,1627742.0,1.0,,,,,,,,,,
13,PT10M58.00S,2023-04-05T00:11:31.3Z,1,REGULAR,3pt,Jump Shot,[],1628368,30.042706964520367,27.205882352941174,1610612758,2,0,2023-04-05T00:11:35Z,130000,False,114.0,230.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
14,PT10M56.00S,2023-04-05T00:11:33.3Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,2,0,2023-04-05T00:11:35Z,140000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M49.00S,2023-04-05T00:11:40.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627742,92.9862023653088,53.431372549019606,1610612740,2,0,2023-04-05T00:12:00Z,150000,False,17.0,13.0,1,right,MISS B. Ingram running finger roll Layup,[1627742],1610612740.0,NOP,running finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.18,Missed,,,,,,,,,,,,,,,,,,
16,PT10M47.00S,2023-04-05T00:11:42.4Z,1,REGULAR,rebound,offensive,[],1627742,,,1610612740,2,0,2023-04-05T00:12:00Z,160000,False,,,0,,B. Ingram REBOUND (Off:1 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,15.0,2.0,1.0,1.0,,,,,,,,,,,,,,
17,PT10M47.00S,2023-04-05T00:11:43.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627742,94.40999984741211,50.0,1610612740,2,0,2023-04-05T00:11:43Z,170000,False,0.0,0.0,1,right,MISS B. Ingram tip Layup,[1627742],1610612740.0,NOP,tip,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
18,PT10M46.00S,2023-04-05T00:11:43.6Z,1,REGULAR,rebound,offensive,[],1627742,,,1610612740,2,0,2023-04-05T00:11:43Z,180000,False,,,0,,B. Ingram REBOUND (Off:2 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,,,17.0,3.0,1.0,2.0,,,,,,,,,,,,,,
19,PT10M44.00S,2023-04-05T00:11:46.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,94.43166885676742,94.6078431372549,1610612740,5,0,2023-04-05T00:11:53Z,190000,False,223.0,0.0,1,right,T. Murphy III 3PT  (3 PTS) (B. Ingram 2 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,22.3,Made,,,,,3.0,B. Ingram,1627742.0,2.0,,,,,,,,,,
21,PT10M31.00S,2023-04-05T00:11:59.7Z,1,REGULAR,3pt,Jump Shot,[],1628989,13.354139290407357,96.32352941176471,1610612758,5,0,2023-04-05T00:12:05Z,210000,False,-232.0,73.0,1,left,MISS K. Huerter 24' pullup 3PT,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,24.28,Missed,,,,,,,,,,,,,,,,,,
22,PT10M28.00S,2023-04-05T00:12:02.7Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,5,0,2023-04-05T00:12:05Z,220000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M24.00S,2023-04-05T00:12:06.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,74.45795006570303,8.333333333333332,1610612740,5,0,2023-04-05T00:13:07Z,230000,False,-208.0,188.0,1,right,MISS T. Murphy III 28' running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,28.03,Missed,,,,,,,,,,,,,,,,,,
24,PT10M20.00S,2023-04-05T00:12:10.4Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,5,0,2023-04-05T00:12:11Z,240000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M14.00S,2023-04-05T00:12:15.4Z,1,REGULAR,3pt,Jump Shot,[],1628989,2.3160315374507228,95.58823529411765,1610612758,5,0,2023-04-05T00:12:19Z,250000,False,-228.0,-31.0,1,left,MISS K. Huerter 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,23.0,Missed,,,,,,,,,,,,,,,,,,
26,PT10M11.00S,2023-04-05T00:12:18.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,5,0,2023-04-05T00:12:19Z,260000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT10M04.00S,2023-04-05T00:12:29.1Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612740,5,0,2023-04-05T00:12:39Z,270000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Ingram 2 FT),"[1628989, 1627742]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2002.0,1.0,0.0,Ingram,1627742.0,,,,,
29,PT10M04.00S,2023-04-05T00:12:53.1Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,6,0,2023-04-05T00:12:53Z,290000,False,,,0,,B. Ingram Free Throw 1 of 2 (1 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
