actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
20,PT10M00.00S,2022-11-19T01:42:43.1Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,4,5,2022-11-19T01:42:43Z,200000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT09M55.00S,2022-11-19T01:42:48.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,70.51576872536137,75.49019607843137,1610612740,7,5,2022-11-19T01:43:29Z,210000,False,127.0,225.0,1,right,B. Ingram 25' 3PT pullup (3 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,25.84,Made,3.0,,,,,,,,,,,,,,,,,
22,PT09M39.00S,2022-11-19T01:43:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,6.258212877792378,46.07843137254902,1610612738,7,7,2022-11-19T01:46:12Z,220000,False,20.0,6.0,1,left,G. Williams driving Layup (2 PTS) (A. Horford 1 AST),"[1629684, 201143]",1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,2.06,Made,2.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,
24,PT09M35.00S,2022-11-19T01:44:02.4Z,1,REGULAR,foul,personal,[],1628369,,,1610612740,7,7,2022-11-19T01:44:11Z,240000,False,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 1627742]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203593.0,,1.0,0.0,Ingram,1627742.0,,,,
26,PT09M21.00S,2022-11-19T01:44:28.5Z,1,REGULAR,turnover,bad pass,[],1627742,,,1610612740,7,7,2022-11-19T01:44:33Z,260000,False,,,0,,B. Ingram bad pass TURNOVER (1 TO),"[1627742, 1627759]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,Brown,1627759.0,,
27,PT09M21.00S,2022-11-19T01:44:28.5Z,1,REGULAR,steal,,[],1627759,,,1610612738,7,7,2022-11-19T01:44:30Z,270000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
28,PT09M05.00S,2022-11-19T01:44:44.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,28.465834428383708,82.84313725490196,1610612738,7,10,2022-11-19T01:44:50Z,280000,False,-164.0,215.0,1,left,J. Brown 27' 3PT step back (5 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,27.06,Made,5.0,,,,,,,,,,,,,,,,,
29,PT08M43.00S,2022-11-19T01:45:06.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,83.65637319316689,45.34313725490196,1610612740,7,10,2022-11-19T01:48:05Z,290000,False,-23.0,101.0,1,right,MISS J. Valanciunas 10' fadeaway Shot,[202685],1610612740.0,NOP,fadeaway,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,10.38,Missed,,,,,,,,,,,,,,,,,,
30,PT08M40.00S,2022-11-19T01:45:09.4Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,7,10,2022-11-19T01:45:37Z,300000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,
31,PT08M34.00S,2022-11-19T01:45:15.6Z,1,REGULAR,3pt,Jump Shot,[],1627759,29.38567674113009,16.176470588235293,1610612738,7,13,2022-11-19T01:45:42Z,310000,False,169.0,224.0,1,left,J. Brown 28' 3PT  (8 PTS) (J. Tatum 2 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,28.04,Made,8.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
33,PT08M13.00S,2022-11-19T01:45:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,93.51182654402102,52.20588235294118,1610612740,9,13,2022-11-19T01:48:43Z,330000,False,11.0,8.0,1,right,J. Valanciunas reverse Layup (4 PTS),[202685],1610612740.0,NOP,reverse,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,,,,,,,,,,,,,,,,,
34,PT07M59.00S,2022-11-19T01:45:49.8Z,1,REGULAR,3pt,Jump Shot,[],201143,32.40801576872536,53.67647058823529,1610612738,9,16,2022-11-19T01:45:54Z,340000,False,-18.0,252.0,1,left,A. Horford 25' 3PT  (6 PTS) (J. Tatum 3 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,25.28,Made,6.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,
36,PT07M47.00S,2022-11-19T01:46:02.3Z,1,REGULAR,3pt,Jump Shot,[],1630529,87.99277266754271,4.166666666666666,1610612740,9,16,2022-11-19T01:46:19Z,360000,False,-229.0,60.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
37,PT07M44.00S,2022-11-19T01:46:05.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,9,16,2022-11-19T01:46:05Z,370000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,
39,PT07M35.00S,2022-11-19T01:46:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.703679369250986,51.71568627450981,1610612738,9,18,2022-11-19T01:49:50Z,380000,False,-9.0,20.0,1,left,J. Tatum driving finger roll Layup (2 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.17,Made,2.0,,,,,,,,,,,,,,,,,
40,PT07M34.00S,2022-11-19T01:46:22.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,9,18,2022-11-19T01:46:22Z,390000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT07M34.00S,2022-11-19T01:48:52.4Z,1,REGULAR,substitution,out,[],202685,,,1610612740,9,18,2022-11-19T01:49:00Z,400000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M34.00S,2022-11-19T01:48:52.4Z,1,REGULAR,substitution,in,[],1626204,,,1610612740,9,18,2022-11-19T01:49:00Z,410000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M15.00S,2022-11-19T01:49:30.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,86.28449408672799,49.754901960784316,1610612740,9,18,2022-11-19T01:51:08Z,420000,False,-1.0,76.0,1,right,MISS C. McCollum 7' floating Shot - blocked,"[203468, 1628401]",1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,,,,,,,,,,,,,,,,White,1628401.0
44,PT07M15.00S,2022-11-19T01:49:30.2Z,1,REGULAR,block,,[],1628401,,,1610612740,9,18,2022-11-19T01:49:33Z,430000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT07M10.00S,2022-11-19T01:49:35.2Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,9,18,2022-11-19T01:49:41Z,440000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,
46,PT07M08.00S,2022-11-19T01:49:37.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,31.09395532194481,66.91176470588235,1610612738,9,18,2022-11-19T01:51:35Z,450000,False,-85.0,240.0,1,left,MISS J. Brown 25' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
47,PT07M04.00S,2022-11-19T01:49:41.0Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,9,18,2022-11-19T01:49:44Z,460000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,
48,PT06M56.00S,2022-11-19T01:49:48.3Z,1,REGULAR,3pt,Jump Shot,[],1627742,95.22010512483574,96.32352941176471,1610612740,12,18,2022-11-19T01:49:58Z,470000,False,232.0,-8.0,1,right,B. Ingram 3PT  (6 PTS) (T. Murphy III 1 AST),"[1627742, 1630530]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Right Corner 3,24+ Right,23.17,Made,6.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,,,,,
50,PT06M41.00S,2022-11-19T01:50:07.6Z,1,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,12,18,2022-11-19T01:50:12Z,490000,False,,,0,,J. Brown lost ball out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203593.0,1.0,,,,,,,,
51,PT06M26.00S,2022-11-19T01:50:29.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203468,74.06373193166885,13.480392156862745,1610612740,15,18,2022-11-19T01:52:43Z,500000,False,-183.0,191.0,1,right,C. McCollum 26' 3PT pullup (3 PTS) (B. Ingram 2 AST),"[203468, 1627742]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.45,Made,3.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,,,,
53,PT06M10.00S,2022-11-19T01:50:45.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,19.793035479632064,5.88235294117647,1610612738,15,21,2022-11-19T01:50:50Z,520000,False,221.0,134.0,1,left,J. Tatum 25' 3PT  (5 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.79,Made,5.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
55,PT06M03.00S,2022-11-19T01:50:56.5Z,1,REGULAR,foul,personal,[],1629684,,,1610612740,15,21,2022-11-19T01:53:54Z,540000,False,,,0,,G. Williams personal FOUL (1 PF),"[1629684, 1626204]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,203593.0,,1.0,0.0,Nance Jr.,1626204.0,,,,
57,PT05M57.00S,2022-11-19T01:51:22.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,92.85479632063075,53.67647058823529,1610612740,17,21,2022-11-19T01:51:50Z,560000,False,18.0,15.0,1,right,L. Nance Jr. Layup (2 PTS) (C. McCollum 1 AST),"[1626204, 203468]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,2.36,Made,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,
59,PT05M48.00S,2022-11-19T01:51:31.7Z,1,REGULAR,3pt,Jump Shot,[],1628369,30.56833114323259,29.166666666666668,1610612738,17,24,2022-11-19T01:54:36Z,580000,False,104.0,235.0,1,left,J. Tatum 25' 3PT pullup (8 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.69,Made,8.0,,,,,,,,,,,,,,,,,
60,PT05M30.00S,2022-11-19T01:51:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,94.56307490144546,46.568627450980394,1610612740,17,24,2022-11-19T01:52:00Z,590000,False,-17.0,-1.0,1,right,MISS L. Nance Jr. finger roll Layup,[1626204],1610612740.0,NOP,finger roll,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
61,PT05M30.00S,2022-11-19T01:51:50.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,17,24,2022-11-19T01:52:00Z,600000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,60.0,3.0,3.0,0.0,,,,,,,,,,
62,PT05M25.00S,2022-11-19T01:51:55.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,30.17411300919842,72.30392156862744,1610612738,17,24,2022-11-19T01:55:16Z,610000,False,-112.0,231.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
63,PT05M22.00S,2022-11-19T01:51:58.3Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,17,24,2022-11-19T01:52:04Z,620000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,
64,PT05M11.00S,2022-11-19T01:52:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,87.59855453350855,39.950980392156865,1610612740,17,24,2022-11-19T01:55:45Z,630000,False,-50.0,64.0,1,right,MISS C. McCollum 8' floating Shot,[203468],1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,8.14,Missed,,,,,,,,,,,,,,,,,,
65,PT05M09.00S,2022-11-19T01:52:10.8Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,17,24,2022-11-19T01:52:12Z,640000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,
66,PT05M05.00S,2022-11-19T01:52:15.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,5.732588699080158,54.65686274509803,1610612738,17,24,2022-11-19T01:52:22Z,650000,False,-23.0,1.0,1,left,MISS J. Tatum Layup,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
67,PT05M03.00S,2022-11-19T01:52:17.0Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,17,24,2022-11-19T01:52:22Z,660000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,66.0,2.0,2.0,0.0,,,,,,,,,,
68,PT05M02.00S,2022-11-19T01:52:18.8Z,1,REGULAR,turnover,bad pass,[],1626204,,,1610612740,17,24,2022-11-19T01:52:38Z,670000,False,,,0,,L. Nance Jr. bad pass TURNOVER (1 TO),"[1626204, 1627759]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Brown,1627759.0,,
69,PT05M02.00S,2022-11-19T01:52:18.8Z,1,REGULAR,steal,,[],1627759,,,1610612738,17,24,2022-11-19T01:52:20Z,680000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
71,PT04M55.00S,2022-11-19T01:52:25.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,6.1268068331143235,51.225490196078425,1610612738,17,26,2022-11-19T01:52:41Z,700000,False,-6.0,5.0,1,left,J. Tatum DUNK (10 PTS) (J. Brown 2 AST),"[1628369, 1627759]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.8,Made,10.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
73,PT04M39.00S,2022-11-19T01:52:41.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,93.24901445466492,50.0,1610612740,19,26,2022-11-19T01:57:24Z,720000,False,0.0,11.0,1,right,B. Ingram driving DUNK (8 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.1,Made,8.0,,,,,,,,,,,,,,,,,
74,PT04M38.00S,2022-11-19T01:52:51.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,19,26,2022-11-19T01:52:51Z,730000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M38.00S,2022-11-19T01:55:08.3Z,1,REGULAR,substitution,out,[],203468,,,1610612738,19,26,2022-11-19T01:55:25Z,740000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M38.00S,2022-11-19T01:55:08.3Z,1,REGULAR,substitution,out,[],1630529,,,1610612738,19,26,2022-11-19T01:55:25Z,750000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M38.00S,2022-11-19T01:55:08.3Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,19,26,2022-11-19T01:55:25Z,760000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M38.00S,2022-11-19T01:55:08.3Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,19,26,2022-11-19T01:55:25Z,770000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M38.00S,2022-11-19T01:55:08.3Z,1,REGULAR,substitution,in,[],1630230,,,1610612738,19,26,2022-11-19T01:55:25Z,780000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M38.00S,2022-11-19T01:55:08.3Z,1,REGULAR,substitution,in,[],1628984,,,1610612738,19,26,2022-11-19T01:55:25Z,790000,False,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M38.00S,2022-11-19T01:55:08.3Z,1,REGULAR,substitution,in,[],1627763,,,1610612738,19,26,2022-11-19T01:55:25Z,800000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M38.00S,2022-11-19T01:55:08.3Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,19,26,2022-11-19T01:55:25Z,810000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M30.00S,2022-11-19T01:55:47.8Z,1,REGULAR,3pt,Jump Shot,[],201143,9.543363994743759,3.1862745098039214,1610612738,19,29,2022-11-19T01:55:52Z,820000,False,234.0,37.0,1,left,A. Horford 3PT  (9 PTS) (J. Brown 3 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.7,Made,9.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,
85,PT04M11.00S,2022-11-19T01:56:06.8Z,1,REGULAR,3pt,Jump Shot,[],1630230,78.0059132720105,10.049019607843137,1610612740,19,29,2022-11-19T01:56:12Z,840000,False,-200.0,154.0,1,right,MISS N. Marshall 25' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
86,PT04M07.00S,2022-11-19T01:56:10.8Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,19,29,2022-11-19T01:56:12Z,850000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,85.0,2.0,2.0,0.0,,,,,,,,,,
