actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
21,PT10M31.00S,2026-01-11T01:12:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,5.995400788436268,51.9607843137255,1610612741,7,3,2026-01-11T01:12:21Z,210000,False,-10.0,4.0,1,left,M. Buzelis driving Layup (2 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,1.05,Made,,,,,,,2.0,,,,,,,,
22,PT10M15.00S,2026-01-11T01:12:32.0Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612742,7,3,2026-01-11T01:13:03Z,220000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Marshall 2 FT),"[202696, 1630230]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Marshall,1630230.0
24,PT10M15.00S,2026-01-11T01:13:04.5Z,1,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,7,3,2026-01-11T01:13:13Z,240000,False,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
25,PT10M15.00S,2026-01-11T01:13:04.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,7,3,2026-01-11T01:13:13Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,
26,PT10M15.00S,2026-01-11T01:13:04.5Z,1,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,7,3,2026-01-11T01:13:13Z,260000,False,,,0,,MISS N. Marshall Free Throw 2 of 2,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
27,PT10M14.00S,2026-01-11T01:13:05.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,7,3,2026-01-11T01:13:13Z,270000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,
28,PT09M56.00S,2026-01-11T01:13:30.2Z,1,REGULAR,3pt,Jump Shot,[],202696,5.863994743758213,2.941176470588235,1610612741,7,3,2026-01-11T01:13:35Z,280000,False,235.0,3.0,1,left,MISS N. Vučević 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Right Corner 3,24+ Right,,,,23.53,Missed,,,,,,,,,,,,,,,
29,PT09M53.00S,2026-01-11T01:13:33.2Z,1,REGULAR,rebound,offensive,[],1630171,,,1610612741,7,3,2026-01-11T01:13:35Z,290000,False,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,,,28.0,1.0,0.0,1.0,,,,,,,,,
30,PT09M51.00S,2026-01-11T01:13:35.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,32.40801576872536,37.254901960784316,1610612741,7,3,2026-01-11T01:13:40Z,300000,False,64.0,252.0,1,left,MISS T. Jones 26' 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,26.0,Missed,,,,,,,,,,,,,,,
31,PT09M47.00S,2026-01-11T01:13:39.2Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,7,3,2026-01-11T01:13:40Z,310000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,
32,PT09M38.00S,2026-01-11T01:13:47.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,87.72996057818659,48.529411764705884,1610612742,7,3,2026-01-11T01:13:54Z,320000,False,-7.0,63.0,1,right,MISS C. Flagg 6' driving floating Shot,[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,,,,6.32,Missed,,,,,,,,,,,,,,,
33,PT09M36.00S,2026-01-11T01:13:49.3Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,7,3,2026-01-11T01:13:54Z,330000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,
34,PT09M30.00S,2026-01-11T01:13:54.9Z,1,REGULAR,3pt,Jump Shot,[],1630171,24.78646517739816,14.215686274509803,1610612741,10,3,2026-01-11T01:13:59Z,340000,False,179.0,180.0,1,left,I. Okoro 25' 3PT  (3 PTS) (N. Vučević 1 AST),"[1630171, 202696]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,25.41,Made,,,,,,,3.0,N. Vučević,202696.0,1.0,,,,,
36,PT09M15.00S,2026-01-11T01:14:11.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,80.6340341655716,36.27450980392157,1610612742,10,5,2026-01-11T01:14:15Z,360000,False,-69.0,130.0,1,right,C. Flagg 14' Jump Shot (2 PTS) (N. Marshall 1 AST),"[1642843, 1630230]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,,,,14.65,Made,,,,,,,2.0,N. Marshall,1630230.0,1.0,,,,,
38,PT09M05.00S,2026-01-11T01:14:20.4Z,1,REGULAR,3pt,Jump Shot,[],1629632,28.465834428383708,22.54901960784314,1610612741,10,5,2026-01-11T01:14:27Z,380000,False,137.0,215.0,1,left,MISS C. White 25' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,25.52,Missed,,,,,,,,,,,,,,,
39,PT08M59.00S,2026-01-11T01:14:26.4Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,10,5,2026-01-11T01:14:27Z,390000,False,,,0,,N. Vučević REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,,,,,,38.0,2.0,1.0,1.0,,,,,,,,,
40,PT08M59.00S,2026-01-11T01:14:26.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,12,5,2026-01-11T01:14:26Z,400000,False,0.0,0.0,1,left,N. Vučević putback Layup (2 PTS),[202696],1610612741.0,CHI,putback,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,2.0,,,,,,,,
41,PT08M53.00S,2026-01-11T01:14:32.7Z,1,REGULAR,3pt,Jump Shot,[],1631108,67.49342969776609,59.31372549019608,1610612742,12,5,2026-01-11T01:14:38Z,410000,False,47.0,253.0,1,right,MISS M. Christie 25' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,25.74,Missed,,,,,,,,,,,,,,,
42,PT08M50.00S,2026-01-11T01:14:35.7Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,12,5,2026-01-11T01:14:38Z,420000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,
43,PT08M33.00S,2026-01-11T01:14:52.7Z,1,REGULAR,3pt,Jump Shot,[],1641824,32.933639947437584,47.30392156862745,1610612741,12,5,2026-01-11T01:14:57Z,430000,False,13.0,257.0,1,left,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,25.75,Missed,,,,,,,,,,,,,,,
44,PT08M29.00S,2026-01-11T01:14:56.7Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,12,5,2026-01-11T01:14:57Z,440000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,
45,PT08M23.00S,2026-01-11T01:15:04.9Z,1,REGULAR,3pt,Jump Shot,[],1631108,88.12417871222075,3.431372549019608,1610612742,12,8,2026-01-11T01:15:55Z,450000,False,-233.0,59.0,1,right,M. Christie 24' 3PT  (6 PTS) (N. Marshall 2 AST),"[1631108, 1630230]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,24.02,Made,,,,,,,6.0,N. Marshall,1630230.0,2.0,,,,,
47,PT08M06.00S,2026-01-11T01:15:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,7.178055190538765,51.9607843137255,1610612741,14,8,2026-01-11T01:15:22Z,470000,False,-10.0,15.0,1,left,C. White driving Layup (4 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,1.79,Made,,,,,,,4.0,,,,,,,,
48,PT07M50.00S,2026-01-11T01:15:35.7Z,1,REGULAR,3pt,Jump Shot,[],1630230,95.48291721419186,94.85294117647058,1610612742,14,11,2026-01-11T01:15:41Z,480000,False,224.0,-10.0,1,right,N. Marshall 3PT  (3 PTS) (R. Nembhard 2 AST),"[1630230, 1642948]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,22.45,Made,,,,,,,3.0,R. Nembhard,1642948.0,2.0,,,,,
51,PT07M28.00S,2026-01-11T01:15:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,6.521024967148489,49.26470588235294,1610612741,16,11,2026-01-11T01:16:01Z,510000,False,4.0,9.0,1,left,M. Buzelis Layup (4 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,0.95,Made,,,,,,,4.0,,,,,,,,
52,PT07M25.00S,2026-01-11T01:16:06.4Z,1,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612742,16,11,2026-01-11T01:16:31Z,520000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1641824, 1642948]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Nembhard,1642948.0
54,PT07M25.00S,2026-01-11T01:16:32.1Z,1,REGULAR,freethrow,1 of 2,[],1642948,,,1610612742,16,12,2026-01-11T01:16:32Z,540000,False,,,0,,R. Nembhard Free Throw 1 of 2 (1 PTS),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
55,PT07M25.00S,2026-01-11T01:16:36.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,16,12,2026-01-11T01:16:36Z,550000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M25.00S,2026-01-11T01:19:06.7Z,1,REGULAR,substitution,out,[],1630171,,,1610612742,16,12,2026-01-11T01:19:21Z,560000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M25.00S,2026-01-11T01:19:06.7Z,1,REGULAR,substitution,out,[],202696,,,1610612742,16,12,2026-01-11T01:19:21Z,570000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M25.00S,2026-01-11T01:19:06.7Z,1,REGULAR,substitution,out,[],1630200,,,1610612742,16,12,2026-01-11T01:19:21Z,580000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M25.00S,2026-01-11T01:19:06.7Z,1,REGULAR,substitution,in,[],1630245,,,1610612742,16,12,2026-01-11T01:19:21Z,590000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M25.00S,2026-01-11T01:19:06.7Z,1,REGULAR,substitution,in,[],1630188,,,1610612742,16,12,2026-01-11T01:19:21Z,600000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M25.00S,2026-01-11T01:19:06.7Z,1,REGULAR,substitution,in,[],1628989,,,1610612742,16,12,2026-01-11T01:19:21Z,610000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M25.00S,2026-01-11T01:19:43.7Z,1,REGULAR,freethrow,2 of 2,[],1642948,,,1610612742,16,13,2026-01-11T01:19:43Z,620000,False,,,0,,R. Nembhard Free Throw 2 of 2 (2 PTS),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
63,PT07M01.00S,2026-01-11T01:20:07.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,9.674770039421814,37.99019607843137,1610612741,16,13,2026-01-11T01:20:12Z,630000,False,60.0,38.0,1,left,MISS K. Huerter 7' bank Shot,[1628989],1610612741.0,CHI,bank,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,7.12,Missed,,,,,,,,,,,,,,,
64,PT06M58.00S,2026-01-11T01:20:10.2Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,16,13,2026-01-11T01:20:12Z,640000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,
65,PT06M53.00S,2026-01-11T01:20:19.9Z,1,REGULAR,foul,personal,[],1629632,,,1610612742,16,13,2026-01-11T01:20:25Z,650000,False,,,0,,C. White personal FOUL (1 PF),"[1629632, 1642843]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Flagg,1642843.0
67,PT06M41.00S,2026-01-11T01:20:46.0Z,1,REGULAR,2pt,Jump Shot,[],1642948,75.3777923784494,45.83333333333333,1610612742,16,13,2026-01-11T01:20:51Z,670000,False,-21.0,179.0,1,right,MISS R. Nembhard 18' step back Shot,[1642948],1610612742.0,DAL,step back,,,Nembhard,R. Nembhard,,,,,Mid-Range,16-24 Center,,,,18.01,Missed,,,,,,,,,,,,,,,
68,PT06M38.00S,2026-01-11T01:20:49.0Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,16,13,2026-01-11T01:20:51Z,680000,False,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Center,,,,,,,,67.0,3.0,3.0,0.0,,,,,,,,,
69,PT06M33.00S,2026-01-11T01:20:53.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630188,33.065045992115635,41.42156862745098,1610612741,16,13,2026-01-11T01:20:59Z,690000,False,43.0,258.0,1,left,MISS J. Smith 26' running 3PT,[1630188],1610612741.0,CHI,running,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,26.18,Missed,,,,,,,,,,,,,,,
70,PT06M27.00S,2026-01-11T01:20:59.6Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,16,13,2026-01-11T01:20:59Z,700000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,
71,PT06M25.00S,2026-01-11T01:21:04.3Z,1,REGULAR,foul,personal,[],1628989,,,1610612742,16,13,2026-01-11T01:21:23Z,710000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1631108]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Christie,1631108.0
73,PT06M25.00S,2026-01-11T01:21:22.7Z,1,REGULAR,substitution,out,[],1629655,,,1610612742,16,13,2026-01-11T01:21:28Z,730000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M25.00S,2026-01-11T01:21:22.7Z,1,REGULAR,substitution,in,[],1630619,,,1610612742,16,13,2026-01-11T01:21:28Z,740000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M11.00S,2026-01-11T01:21:39.3Z,1,REGULAR,3pt,Jump Shot,[],1630230,94.56307490144546,3.6764705882352944,1610612742,16,13,2026-01-11T01:22:06Z,750000,False,-232.0,-1.0,1,right,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,,23.16,Missed,,,,,,,,,,,,,,,
76,PT06M08.00S,2026-01-11T01:21:42.3Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,16,13,2026-01-11T01:21:43Z,760000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,
77,PT06M02.00S,2026-01-11T01:21:48.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630188,6.783837056504599,50.73529411764706,1610612741,16,13,2026-01-11T01:23:12Z,770000,False,-4.0,11.0,1,left,MISS J. Smith running Layup - blocked,"[1630188, 1630619]",1610612741.0,CHI,running,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,1.19,Missed,Cisse,1630619.0,,,,,,,,,,,,,
78,PT06M02.00S,2026-01-11T01:21:48.5Z,1,REGULAR,block,,[],1630619,,,1610612741,16,13,2026-01-11T01:21:51Z,780000,False,,,0,,M. Cisse BLOCK (1 BLK),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M58.00S,2026-01-11T01:21:52.5Z,1,REGULAR,rebound,defensive,[],1630619,,,1610612742,16,13,2026-01-11T01:21:57Z,790000,False,,,0,,M. Cisse REBOUND (Off:0 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,
80,PT05M52.00S,2026-01-11T01:21:58.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642843,92.9862023653088,45.83333333333333,1610612742,16,13,2026-01-11T01:27:27Z,800000,False,-21.0,13.0,1,right,MISS C. Flagg running Layup - blocked,"[1642843, 1641824]",1610612742.0,DAL,running,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,,2.47,Missed,Buzelis,1641824.0,,,,,,,,,,,,,
105,PT05M52.00S,2026-01-11T01:21:58.2Z,1,REGULAR,block,,[],1641824,,,1610612742,16,13,2026-01-11T01:28:02Z,805000,False,,,0,,M. Buzelis BLOCK (2 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M50.00S,2026-01-11T01:22:00.2Z,1,REGULAR,rebound,offensive,[],1630619,,,1610612742,16,13,2026-01-11T01:28:02Z,810000,False,,,0,,M. Cisse REBOUND (Off:1 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,,,80.0,2.0,1.0,1.0,,,,,,,,,
82,PT05M49.00S,2026-01-11T01:22:01.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642948,69.99014454664915,23.52941176470588,1610612742,16,13,2026-01-11T01:22:06Z,820000,False,-132.0,230.0,1,right,MISS R. Nembhard 26' 3PT,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,26.5,Missed,,,,,,,,,,,,,,,
83,PT05M46.00S,2026-01-11T01:22:04.1Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,16,13,2026-01-11T01:22:06Z,830000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,
