actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-17T00:10:17.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-17T00:10:17Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-03-17T00:10:20.5Z,1,REGULAR,jumpball,recovered,[],1630581,,,1610612741,0,0,2026-03-17T00:10:20Z,40000,False,,,0,,Jump Ball J. Smith vs. O. Prosper: Tip to J. Giddey,"[1630581, 1630188, 1641765]",1610612741.0,CHI,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Smith,1630188.0,Prosper,1641765.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2026-03-17T00:10:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631159,7.178055190538765,48.28431372549019,1610612741,0,0,2026-03-17T00:10:42Z,70000,False,9.0,15.0,1,left,MISS L. Miller driving Layup,[1631159],1610612741.0,CHI,driving,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2026-03-17T00:10:37.3Z,1,REGULAR,rebound,offensive,[],1631159,,,1610612741,0,0,2026-03-17T00:10:42Z,80000,False,,,0,,L. Miller REBOUND (Off:1 Def:0),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M40.00S,2026-03-17T00:10:40.8Z,1,REGULAR,foul,personal,['2freethrow'],1641712,,,1610612741,0,0,2026-03-17T00:11:00Z,90000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Miller 2 FT),"[1641712, 1631159]",1610612763.0,MEM,shooting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,1.0,0.0,Miller,1631159.0,,,,,,,,,
11,PT11M40.00S,2026-03-17T00:11:02.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631159,,,1610612741,0,0,2026-03-17T00:11:02Z,110000,False,,,0,,MISS L. Miller Free Throw 1 of 2,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
12,PT11M40.00S,2026-03-17T00:11:02.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,0,0,2026-03-17T00:11:02Z,120000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,
13,PT11M40.00S,2026-03-17T00:11:15.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631159,,,1610612741,1,0,2026-03-17T00:11:15Z,130000,False,,,0,,L. Miller Free Throw 2 of 2 (1 PTS),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
14,PT11M27.00S,2026-03-17T00:11:29.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642383,83.26215505913272,57.59803921568627,1610612763,1,2,2026-03-17T00:11:33Z,140000,False,38.0,105.0,1,right,W. Clayton Jr. 11' pullup Jump Shot (2 PTS),[1642383],1610612763.0,MEM,pullup,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.15,Made,,,,,,,,,,2.0,,,,,,,,
15,PT11M14.00S,2026-03-17T00:11:43.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,9.85545335085414,42.97640931372549,1610612741,3,2,2026-03-17T00:12:07Z,150000,False,35.0,40.0,1,left,J. Smith driving floating bank Jump Shot (2 PTS) (T. Jones 1 AST),"[1630188, 1630200]",1610612741.0,CHI,driving floating bank,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,,,,,,,,,,2.0,T. Jones,1630200.0,1.0,,,,,
17,PT11M03.00S,2026-03-17T00:11:53.2Z,1,REGULAR,3pt,Jump Shot,[],1642377,81.94809461235218,6.372549019607843,1610612763,3,2,2026-03-17T00:11:58Z,170000,False,-218.0,117.0,1,right,MISS J. Wells 24' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
18,PT11M00.00S,2026-03-17T00:11:56.2Z,1,REGULAR,rebound,offensive,[],1642377,,,1610612763,3,2,2026-03-17T00:11:58Z,180000,False,,,0,,J. Wells REBOUND (Off:1 Def:0),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,
19,PT11M00.00S,2026-03-17T00:11:58.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1642377,91.5407358738502,30.392156862745097,1610612763,3,4,2026-03-17T00:12:25Z,190000,False,-98.0,27.0,1,right,J. Wells 10' floating Jump Shot (2 PTS),[1642377],1610612763.0,MEM,floating,,,Wells,J. Wells,,,,,Mid-Range,8-16 Left,10.17,Made,,,,,,,,,,2.0,,,,,,,,
20,PT10M47.00S,2026-03-17T00:12:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,4.944152431011826,50.0,1610612741,5,4,2026-03-17T00:12:17Z,200000,False,0.0,-6.0,1,left,T. Jones driving Layup (2 PTS),[1630200],1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,,,,,,2.0,,,,,,,,
22,PT10M20.00S,2026-03-17T00:12:35.6Z,1,REGULAR,3pt,Jump Shot,[],1641765,84.7568988173456,96.59160539215686,1610612763,5,4,2026-03-17T00:12:42Z,220000,False,233.0,91.0,1,right,MISS O. Prosper 25' 3PT,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Right,25.01,Missed,,,,,,,,,,,,,,,,,,
23,PT10M15.00S,2026-03-17T00:12:40.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,5,4,2026-03-17T00:12:42Z,230000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M04.00S,2026-03-17T00:12:51.6Z,1,REGULAR,3pt,Jump Shot,[],1630200,25.706307490144546,15.931372549019606,1610612741,8,4,2026-03-17T00:12:56Z,240000,False,170.0,189.0,1,left,T. Jones 25' 3PT  (5 PTS) (J. Giddey 1 AST),"[1630200, 1630581]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.45,Made,,,,,,,,,,5.0,J. Giddey,1630581.0,1.0,,,,,
26,PT09M46.00S,2026-03-17T00:13:10.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642907,87.20433639947439,55.392156862745104,1610612763,8,6,2026-03-17T00:13:16Z,260000,False,27.0,68.0,1,right,C. Coward 7' step back Jump Shot (2 PTS),[1642907],1610612763.0,MEM,step back,,,Coward,C. Coward,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,,,,,,,,,,2.0,,,,,,,,
27,PT09M33.00S,2026-03-17T00:13:23.8Z,1,REGULAR,3pt,Jump Shot,[],1641824,27.414586070959263,79.16666666666666,1610612741,8,6,2026-03-17T00:13:28Z,270000,False,-146.0,205.0,1,left,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
28,PT09M31.00S,2026-03-17T00:13:25.8Z,1,REGULAR,rebound,defensive,[],1642383,,,1610612763,8,6,2026-03-17T00:15:01Z,280000,False,,,0,,W. Clayton Jr. REBOUND (Off:0 Def:1),[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Left Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M16.00S,2026-03-17T00:13:39.7Z,1,REGULAR,3pt,Jump Shot,[],1642383,72.61826544021025,81.61764705882352,1610612763,8,9,2026-03-17T00:13:47Z,290000,False,158.0,205.0,1,right,W. Clayton Jr. 25' 3PT  (5 PTS) (C. Coward 1 AST),"[1642383, 1642907]",1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Right Center,25.88,Made,,,,,,,,,,5.0,C. Coward,1642907.0,1.0,,,,,
31,PT09M05.00S,2026-03-17T00:13:50.4Z,1,REGULAR,3pt,Jump Shot,[],1631159,3.4986859395532193,96.07843137254902,1610612741,8,9,2026-03-17T00:13:58Z,310000,False,-230.0,-20.0,1,left,MISS L. Miller 3PT,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
32,PT09M02.00S,2026-03-17T00:13:53.4Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612741,8,9,2026-03-17T00:16:56Z,320000,False,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,,,
33,PT08M59.00S,2026-03-17T00:13:56.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,32.276609724047304,23.52941176470588,1610612741,8,9,2026-03-17T00:14:04Z,330000,False,132.0,251.0,1,left,MISS J. Giddey 28' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,28.37,Missed,,,,,,,,,,,,,,,,,,
34,PT08M57.00S,2026-03-17T00:13:58.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,8,9,2026-03-17T00:14:04Z,340000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,33.0,,,,,,,,,,,,,,,,,
