actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT11M09.00S,2025-11-11T01:12:03.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,2,2025-11-11T01:12:03Z,160000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M52.00S,2025-11-11T01:12:21.3Z,1,REGULAR,3pt,Jump Shot,[],1628368,68.80749014454665,27.450980392156865,1610612759,0,5,2025-11-11T01:12:26Z,170000,False,-113.0,241.0,1,right,D. Fox 26' 3PT pullup (3 PTS) (H. Barnes 1 AST),"[1628368, 203084]",1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,26.58,Made,,,,,,,,,,,,,3.0,H. Barnes,203084.0,1.0,,
19,PT10M35.00S,2025-11-11T01:12:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,5.732588699080158,48.28431372549019,1610612741,2,5,2025-11-11T01:13:18Z,190000,False,9.0,1.0,1,left,T. Jones driving finger roll Layup (2 PTS),[1630200],1610612741.0,CHI,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,,,,,,,2.0,,,,,
20,PT10M29.00S,2025-11-11T01:12:43.7Z,1,REGULAR,3pt,Jump Shot,[],1630170,76.5604467805519,90.44117647058823,1610612759,2,5,2025-11-11T01:13:54Z,200000,False,202.0,168.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
21,PT10M22.00S,2025-11-11T01:12:50.7Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,2,5,2025-11-11T01:13:54Z,210000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M20.00S,2025-11-11T01:12:53.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,5.338370565045992,47.30392156862745,1610612741,4,5,2025-11-11T01:16:27Z,220000,False,13.0,-2.0,1,left,M. Buzelis driving Layup (2 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,,,,,,,2.0,,,,,
23,PT10M09.00S,2025-11-11T01:13:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,93.38042049934296,46.07843137254902,1610612759,4,7,2025-11-11T01:14:59Z,230000,False,-20.0,10.0,1,right,V. Wembanyama driving finger roll Layup (4 PTS),[1641705],1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,,,,,,,4.0,,,,,
24,PT09M55.00S,2025-11-11T01:13:17.6Z,1,REGULAR,3pt,Jump Shot,[],1630171,2.1846254927726676,96.56862745098039,1610612741,4,7,2025-11-11T01:13:21Z,240000,False,-233.0,-32.0,1,left,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.5,Missed,,,,,,,,,,,,,,,,,,
25,PT09M53.00S,2025-11-11T01:13:19.6Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,4,7,2025-11-11T01:13:21Z,250000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M46.00S,2025-11-11T01:13:27.2Z,1,REGULAR,3pt,Jump Shot,[],203084,66.83639947437582,34.80392156862745,1610612759,4,10,2025-11-11T01:13:31Z,260000,False,-76.0,259.0,1,right,H. Barnes 27' 3PT  (3 PTS) (V. Wembanyama 1 AST),"[203084, 1641705]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,27.01,Made,,,,,,,,,,,,,3.0,V. Wembanyama,1641705.0,1.0,,
28,PT09M29.00S,2025-11-11T01:13:43.8Z,1,REGULAR,turnover,bad pass,[],1630171,,,1610612741,4,10,2025-11-11T01:15:39Z,280000,False,,,0,,I. Okoro bad pass TURNOVER (1 TO),"[1630171, 1642264]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Castle,1642264.0,,,,,,,,,,,
29,PT09M29.00S,2025-11-11T01:13:43.8Z,1,REGULAR,steal,,[],1642264,,,1610612759,4,10,2025-11-11T01:14:49Z,290000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M26.00S,2025-11-11T01:13:49.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641705,93.51182654402102,51.225490196078425,1610612759,4,12,2025-11-11T01:13:58Z,300000,False,6.0,8.0,1,right,V. Wembanyama running Layup (6 PTS) (H. Barnes 2 AST),"[1641705, 203084]",1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,,,,,6.0,H. Barnes,203084.0,2.0,,
32,PT09M26.00S,2025-11-11T01:13:53.2Z,1,REGULAR,foul,personal,['1freethrow'],1630171,,,1610612759,4,12,2025-11-11T01:14:17Z,320000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Wembanyama 1 FT),"[1630171, 1641705]",1610612741.0,CHI,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,1.0,0.0,Wembanyama,1641705.0,,,,,,
34,PT09M26.00S,2025-11-11T01:14:22.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,4,12,2025-11-11T01:14:22Z,340000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M26.00S,2025-11-11T01:17:20.0Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641705,,,1610612759,4,13,2025-11-11T01:17:20Z,350000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (7 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
36,PT09M12.00S,2025-11-11T01:17:36.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630200,5.338370565045992,51.9607843137255,1610612741,6,13,2025-11-11T01:17:49Z,360000,False,-10.0,-2.0,1,left,T. Jones cutting Layup (4 PTS) (N. Vučević 1 AST),"[1630200, 202696]",1610612741.0,CHI,cutting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,,,,4.0,N. Vučević,202696.0,1.0,,
38,PT09M12.00S,2025-11-11T01:17:41.1Z,1,REGULAR,violation,defensive goaltending,[],1630170,,,1610612741,6,13,2025-11-11T01:17:49Z,380000,False,,,0,,D. Vassell defensive goaltending VIOLATION,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,202041.0,,,,,,,,,,
39,PT09M12.00S,2025-11-11T01:17:56.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,6,13,2025-11-11T01:17:56Z,390000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M59.00S,2025-11-11T01:21:02.0Z,1,REGULAR,3pt,Jump Shot,[],1628368,77.61169513797634,90.93137254901961,1610612759,6,13,2025-11-11T01:21:06Z,410000,False,205.0,158.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
42,PT08M55.00S,2025-11-11T01:21:06.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,6,13,2025-11-11T01:21:06Z,420000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT08M33.00S,2025-11-11T01:21:27.6Z,1,REGULAR,2pt,Jump Shot,[],1630200,10.200394218134035,32.1078431372549,1610612741,6,13,2025-11-11T01:21:31Z,430000,False,89.0,43.0,1,left,MISS T. Jones 9' driving floating bank Shot,[1630200],1610612741.0,CHI,driving floating bank,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,9.95,Missed,,,,,,,,,,,,,,,,,,
44,PT08M30.00S,2025-11-11T01:21:30.6Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,6,13,2025-11-11T01:21:31Z,440000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT08M25.00S,2025-11-11T01:21:34.8Z,1,REGULAR,3pt,Jump Shot,[],1641705,68.01905387647832,24.264705882352942,1610612759,6,13,2025-11-11T04:33:47Z,450000,False,-129.0,248.0,1,right,MISS V. Wembanyama 27' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,27.95,Missed,,,,,,,,,,,,,,,,,,
46,PT08M23.00S,2025-11-11T01:21:36.8Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612741,6,13,2025-11-11T01:21:57Z,460000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,
47,PT08M04.00S,2025-11-11T01:21:55.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,4.681340341655716,52.94117647058824,1610612741,8,13,2025-11-11T01:22:00Z,470000,False,-15.0,-8.0,1,left,K. Huerter cutting Layup (2 PTS) (N. Vučević 2 AST),"[1628989, 202696]",1610612741.0,CHI,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,,,,,2.0,N. Vučević,202696.0,2.0,,
49,PT07M42.00S,2025-11-11T01:22:18.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,79.84559789750328,50.73529411764706,1610612759,8,15,2025-11-11T01:23:45Z,490000,False,4.0,137.0,1,right,S. Castle 13' step back Jump Shot (2 PTS),[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,13.7,Made,,,,,,,,,,,,,2.0,,,,,
50,PT07M32.00S,2025-11-11T01:22:29.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,6.258212877792378,57.84313725490197,1610612741,8,15,2025-11-11T01:22:33Z,500000,False,-39.0,6.0,1,left,MISS M. Buzelis driving floating Shot - blocked,"[1641824, 1641705]",1610612741.0,CHI,driving floating,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
51,PT07M32.00S,2025-11-11T01:22:29.4Z,1,REGULAR,block,,[],1641705,,,1610612741,8,15,2025-11-11T01:22:31Z,510000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
52,PT07M29.00S,2025-11-11T01:22:32.4Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,8,15,2025-11-11T01:22:33Z,520000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M25.00S,2025-11-11T01:22:38.8Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612759,8,15,2025-11-11T01:22:44Z,530000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[202696, 1641705]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,1201.0,1.0,0.0,Wembanyama,1641705.0,,,,,,
55,PT07M25.00S,2025-11-11T01:23:07.4Z,1,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,8,16,2025-11-11T01:24:06Z,550000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (8 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
56,PT07M25.00S,2025-11-11T01:23:08.6Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,8,16,2025-11-11T01:23:14Z,560000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M25.00S,2025-11-11T01:23:08.6Z,1,REGULAR,substitution,in,[],1630245,,,1610612759,8,16,2025-11-11T01:23:14Z,570000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M25.00S,2025-11-11T01:23:07.4Z,1,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,8,17,2025-11-11T01:24:06Z,580000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (9 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
59,PT07M17.00S,2025-11-11T01:23:39.0Z,1,REGULAR,3pt,Jump Shot,[],202696,31.61957950065703,60.049019607843135,1610612741,11,17,2025-11-11T01:23:44Z,590000,False,-50.0,245.0,1,left,N. Vučević 24' 3PT  (3 PTS) (A. Dosunmu 1 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,24.98,Made,,,,,,,,,,,,,3.0,A. Dosunmu,1630245.0,1.0,,
61,PT07M04.00S,2025-11-11T01:23:51.1Z,1,REGULAR,3pt,Jump Shot,[],203084,96.27135348226018,97.79411764705883,1610612759,11,17,2025-11-11T01:23:56Z,610000,False,239.0,-17.0,1,right,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.96,Missed,,,,,,,,,,,,,,,,,,
62,PT07M01.00S,2025-11-11T01:23:54.1Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,11,17,2025-11-11T01:23:56Z,620000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Right Corner 3,24+ Right,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,,,
63,PT06M43.00S,2025-11-11T01:24:12.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,12.434296977660972,52.450980392156865,1610612741,11,17,2025-11-11T01:24:15Z,630000,False,-12.0,64.0,1,left,MISS A. Dosunmu 6' driving floating Shot,[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,,
64,PT06M41.00S,2025-11-11T01:24:14.3Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,11,17,2025-11-11T01:24:15Z,640000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,63.0,3.0,3.0,0.0,,,,,,,,,,,,,,
65,PT06M36.00S,2025-11-11T01:24:18.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642264,93.64323258869908,51.71568627450981,1610612759,11,19,2025-11-11T01:24:22Z,650000,False,9.0,7.0,1,right,S. Castle running Layup (4 PTS) (V. Wembanyama 2 AST),"[1642264, 1641705]",1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,,,,4.0,V. Wembanyama,1641705.0,2.0,,
67,PT06M29.00S,2025-11-11T01:24:29.1Z,1,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612741,11,19,2025-11-11T01:24:43Z,670000,False,,,0,,S. Castle shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1642264, 1641824]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1201.0,1.0,0.0,Buzelis,1641824.0,,,,,,
69,PT06M29.00S,2025-11-11T01:25:00.2Z,1,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,12,19,2025-11-11T01:25:00Z,690000,False,,,0,,M. Buzelis Free Throw 1 of 2 (3 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
70,PT06M29.00S,2025-11-11T01:25:01.2Z,1,REGULAR,substitution,out,[],1641705,,,1610612741,12,19,2025-11-11T01:25:17Z,700000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M29.00S,2025-11-11T01:25:01.2Z,1,REGULAR,substitution,out,[],1628368,,,1610612741,12,19,2025-11-11T01:25:17Z,710000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M29.00S,2025-11-11T01:25:01.2Z,1,REGULAR,substitution,in,[],1628436,,,1610612741,12,19,2025-11-11T01:25:17Z,720000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M29.00S,2025-11-11T01:25:01.2Z,1,REGULAR,substitution,in,[],1630577,,,1610612741,12,19,2025-11-11T01:25:17Z,730000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M29.00S,2025-11-11T01:25:23.4Z,1,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,13,19,2025-11-11T01:25:23Z,740000,False,,,0,,M. Buzelis Free Throw 2 of 2 (4 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
75,PT06M18.00S,2025-11-11T01:25:37.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,91.98423127463863,59.091605392156865,1610612759,13,21,2025-11-11T01:28:57Z,750000,False,45.0,23.0,1,right,H. Barnes pullup bank Jump Shot (5 PTS) (S. Castle 1 AST),"[203084, 1642264]",1610612759.0,SAS,pullup bank,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,,,,,,,,,,,,,5.0,S. Castle,1642264.0,1.0,,
77,PT06M18.00S,2025-11-11T01:25:40.7Z,1,REGULAR,foul,personal,['1freethrow'],1641824,,,1610612759,13,21,2025-11-11T01:26:07Z,770000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Barnes 1 FT),"[1641824, 203084]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,1201.0,1.0,0.0,Barnes,203084.0,,,,,,
79,PT06M18.00S,2025-11-11T01:25:47.4Z,1,REGULAR,substitution,out,[],1641824,,,1610612759,13,21,2025-11-11T01:25:53Z,790000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M18.00S,2025-11-11T01:25:47.4Z,1,REGULAR,substitution,in,[],1630172,,,1610612759,13,21,2025-11-11T01:25:53Z,800000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M18.00S,2025-11-11T01:26:07.6Z,1,REGULAR,freethrow,1 of 1,[],203084,,,1610612759,13,22,2025-11-11T01:26:07Z,810000,False,,,0,,H. Barnes Free Throw 1 of 1 (6 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
82,PT06M04.00S,2025-11-11T01:26:22.4Z,1,REGULAR,3pt,Jump Shot,[],1628989,25.312089356110377,18.38235294117647,1610612741,13,22,2025-11-11T01:26:26Z,820000,False,158.0,185.0,1,left,MISS K. Huerter 24' pullup 3PT,[1628989],1610612741.0,CHI,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,24.37,Missed,,,,,,,,,,,,,,,,,,
83,PT06M01.00S,2025-11-11T01:26:25.4Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,13,22,2025-11-11T01:26:26Z,830000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
84,PT05M51.00S,2025-11-11T01:26:34.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,94.03745072273325,50.49019607843137,1610612759,13,24,2025-11-11T01:26:41Z,840000,False,2.0,4.0,1,right,L. Kornet alley-oop DUNK (2 PTS) (S. Castle 2 AST),"[1628436, 1642264]",1610612759.0,SAS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.43,Made,,,,,,,,,,,,,2.0,S. Castle,1642264.0,2.0,,
