actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M34.00S,2026-04-11T00:13:08.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630532,,,1610612753,0,5,2026-04-11T00:13:08Z,180000,False,,,0,,F. Wagner Free Throw 1 of 2 (1 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
19,PT10M34.00S,2026-04-11T00:13:27.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630532,,,1610612753,0,6,2026-04-11T00:13:27Z,190000,False,,,0,,F. Wagner Free Throw 2 of 2 (2 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
20,PT10M20.00S,2026-04-11T00:13:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642950,5.995400788436268,51.71568627450981,1610612741,2,6,2026-04-11T00:13:46Z,200000,False,-9.0,4.0,1,left,L. Olbrich Layup (2 PTS) (C. Sexton 1 AST),"[1642950, 1629012]",1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Restricted Area,0-8 Center,,,,0.94,Made,2.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,
22,PT10M01.00S,2026-04-11T00:14:01.5Z,1,REGULAR,3pt,Jump Shot,[],1631094,95.87713534822602,97.05882352941177,1610612753,2,9,2026-04-11T00:14:05Z,220000,False,235.0,-14.0,1,right,P. Banchero 3PT  (5 PTS) (J. Suggs 1 AST),"[1631094, 1630591]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,23.57,Made,5.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,
24,PT09M46.00S,2026-04-11T00:14:16.7Z,1,REGULAR,3pt,Jump Shot,[],1631159,14.536793692509855,94.85294117647058,1610612741,5,9,2026-04-11T00:14:20Z,240000,False,-224.0,84.0,1,left,L. Miller 3PT  (3 PTS) (M. Buzelis 1 AST),"[1631159, 1641824]",1610612741.0,CHI,,,,Miller,L. Miller,,,,,Left Corner 3,24+ Left,,,,23.95,Made,3.0,M. Buzelis,1641824.0,1.0,,,,,,,,,,,
26,PT09M34.00S,2026-04-11T00:14:33.5Z,1,REGULAR,foul,offensive,[],1631094,,,1610612753,5,9,2026-04-11T00:14:42Z,260000,False,,,0,,P. Banchero charge offensive FOUL (1 PF),"[1631094, 1642950]",1610612753.0,ORL,charge,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627529.0,1.0,0.0,Olbrich,1642950.0,,
28,PT09M34.00S,2026-04-11T00:14:33.5Z,1,REGULAR,turnover,offensive foul,[],1631094,,,1610612753,5,9,2026-04-11T00:14:33Z,280000,False,,,0,,P. Banchero offensive foul TURNOVER (1 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,1627529.0,,,,,,
29,PT09M25.00S,2026-04-11T00:14:59.6Z,1,REGULAR,foul,personal,[],1630217,,,1610612741,5,9,2026-04-11T00:16:15Z,290000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1642950]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,202058.0,1.0,0.0,Olbrich,1642950.0,,
31,PT09M23.00S,2026-04-11T00:15:20.1Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612741,5,9,2026-04-11T00:15:27Z,310000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Sexton 2 FT),"[1628976, 1629012]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1155.0,1.0,0.0,Sexton,1629012.0,,
33,PT09M23.00S,2026-04-11T00:15:47.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629012,,,1610612741,5,9,2026-04-11T00:15:47Z,330000,False,,,0,,MISS C. Sexton Free Throw 1 of 2,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
34,PT09M23.00S,2026-04-11T00:15:47.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,5,9,2026-04-11T00:15:47Z,340000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,
35,PT09M23.00S,2026-04-11T00:15:47.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629012,,,1610612741,5,9,2026-04-11T00:16:09Z,350000,False,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
36,PT09M20.00S,2026-04-11T00:15:50.8Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,5,9,2026-04-11T00:16:09Z,360000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,
37,PT09M11.00S,2026-04-11T00:16:17.4Z,1,REGULAR,turnover,lost ball,[],1630591,,,1610612753,5,9,2026-04-11T00:16:21Z,370000,False,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 1629012]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,1.0,Sexton,1629012.0,,,,,,,,,,,,,,,,,
38,PT09M11.00S,2026-04-11T00:16:17.4Z,1,REGULAR,steal,,[],1629012,,,1610612741,5,9,2026-04-11T00:16:19Z,380000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
39,PT09M04.00S,2026-04-11T00:16:23.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,6.652431011826544,50.49019607843137,1610612741,5,9,2026-04-11T00:16:30Z,390000,False,-2.0,10.0,1,left,MISS C. Sexton running Layup,[1629012],1610612741.0,CHI,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,1.03,Missed,,,,,,,,,,,,,,,
40,PT09M03.00S,2026-04-11T00:16:25.5Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,5,9,2026-04-11T00:16:25Z,400000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,
41,PT08M57.00S,2026-04-11T00:16:31.3Z,1,REGULAR,2pt,Jump Shot,[],1630217,90.22667542706965,22.30392156862745,1610612753,5,9,2026-04-11T00:17:17Z,410000,False,-138.0,39.0,1,right,MISS D. Bane 14' pullup Shot,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,,14.4,Missed,,,,,,,,,,,,,,,
42,PT08M54.00S,2026-04-11T00:16:34.3Z,1,REGULAR,rebound,defensive,[],1642950,,,1610612741,5,9,2026-04-11T00:16:36Z,420000,False,,,0,,L. Olbrich REBOUND (Off:0 Def:1),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Mid-Range,8-16 Left,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,
43,PT08M42.00S,2026-04-11T00:16:46.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,15.588042049934298,41.66666666666667,1610612741,7,9,2026-04-11T00:16:49Z,430000,False,42.0,94.0,1,left,C. Sexton 10' driving floating Jump Shot (2 PTS) (L. Olbrich 1 AST),"[1629012, 1642950]",1610612741.0,CHI,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,10.28,Made,2.0,L. Olbrich,1642950.0,1.0,,,,,,,,,,,
45,PT08M22.00S,2026-04-11T00:17:06.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,86.81011826544021,50.245098039215684,1610612753,7,9,2026-04-11T00:17:10Z,450000,False,1.0,71.0,1,right,MISS D. Bane 7' driving floating Shot,[1630217],1610612753.0,ORL,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,7.15,Missed,,,,,,,,,,,,,,,
46,PT08M20.00S,2026-04-11T00:17:08.7Z,1,REGULAR,rebound,defensive,[],1642950,,,1610612741,7,9,2026-04-11T00:17:10Z,460000,False,,,0,,L. Olbrich REBOUND (Off:0 Def:2),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,,,
47,PT08M16.00S,2026-04-11T00:17:11.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630200,5.206964520367937,50.98039215686274,1610612741,9,9,2026-04-11T00:17:18Z,470000,False,-5.0,-4.0,1,left,T. Jones running finger roll Layup (2 PTS) (M. Buzelis 2 AST),"[1630200, 1641824]",1610612741.0,CHI,running finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,0.61,Made,2.0,M. Buzelis,1641824.0,2.0,,,,,,,,,,,
49,PT08M05.00S,2026-04-11T00:17:23.0Z,1,REGULAR,3pt,Jump Shot,[],1630591,70.25295663600527,73.77450980392157,1610612753,9,9,2026-04-11T00:17:27Z,490000,False,119.0,227.0,1,right,MISS J. Suggs 25' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,25.63,Missed,,,,,,,,,,,,,,,
50,PT08M03.00S,2026-04-11T00:17:25.0Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,9,9,2026-04-11T00:17:27Z,500000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,
51,PT07M56.00S,2026-04-11T00:17:33.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,7.835085413929041,55.88235294117647,1610612741,11,9,2026-04-11T00:17:39Z,510000,False,-29.0,21.0,1,left,M. Buzelis driving floating Jump Shot (2 PTS),[1641824],1610612741.0,CHI,driving floating,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,3.62,Made,2.0,,,,,,,,,,,,,,
52,PT07M38.00S,2026-04-11T00:17:50.3Z,1,REGULAR,3pt,Jump Shot,[],1630532,80.6340341655716,92.64705882352942,1610612753,11,12,2026-04-11T00:17:54Z,520000,False,213.0,130.0,1,right,F. Wagner 24' 3PT  (5 PTS) (P. Banchero 2 AST),"[1630532, 1631094]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,24.94,Made,5.0,P. Banchero,1631094.0,2.0,,,,,,,,,,,
54,PT07M24.00S,2026-04-11T00:18:04.1Z,1,REGULAR,turnover,bad pass,[],1630200,,,1610612741,11,12,2026-04-11T00:18:07Z,540000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 1630217]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,1.0,Bane,1630217.0,,,,,,,,,,,,,,,,,
55,PT07M24.00S,2026-04-11T00:18:04.1Z,1,REGULAR,steal,,[],1630217,,,1610612753,11,12,2026-04-11T00:18:06Z,550000,False,,,0,,D. Bane STEAL (2 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT07M18.00S,2026-04-11T00:18:11.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,94.1688567674113,96.07843137254902,1610612753,11,12,2026-04-11T00:18:15Z,560000,False,230.0,2.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,23.04,Missed,,,,,,,,,,,,,,,
57,PT07M15.00S,2026-04-11T00:18:14.0Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,11,12,2026-04-11T00:18:15Z,570000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,,,,,,,56.0,2.0,2.0,0.0,,,,,,,
58,PT07M11.00S,2026-04-11T00:18:18.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641824,4.944152431011826,47.05882352941176,1610612741,11,12,2026-04-11T00:20:08Z,580000,False,15.0,-6.0,1,left,MISS M. Buzelis running Layup,[1641824],1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,1.59,Missed,,,,,,,,,,,,,,,
59,PT07M11.00S,2026-04-11T00:18:18.4Z,1,REGULAR,rebound,offensive,[],1629012,,,1610612741,11,12,2026-04-11T00:18:30Z,590000,False,,,0,,C. Sexton REBOUND (Off:1 Def:0),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,58.0,1.0,0.0,1.0,,,,,,,
60,PT07M11.00S,2026-04-11T00:18:21.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629012,5.590000152587891,50.0,1610612741,13,12,2026-04-11T00:20:18Z,600000,False,0.0,0.0,1,left,C. Sexton putback DUNK (4 PTS),[1629012],1610612741.0,CHI,putback,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,0.0,Made,4.0,,,,,,,,,,,,,,
61,PT07M11.00S,2026-04-11T00:18:25.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,13,12,2026-04-11T00:18:25Z,610000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M11.00S,2026-04-11T00:20:47.4Z,1,REGULAR,substitution,out,[],1630200,,,1610612753,13,12,2026-04-11T00:21:13Z,620000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M11.00S,2026-04-11T00:20:47.4Z,1,REGULAR,substitution,out,[],1642950,,,1610612753,13,12,2026-04-11T00:21:13Z,630000,False,,,0,,SUB out: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M11.00S,2026-04-11T00:20:47.4Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,13,12,2026-04-11T00:21:13Z,640000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M11.00S,2026-04-11T00:20:47.4Z,1,REGULAR,substitution,out,[],1630217,,,1610612753,13,12,2026-04-11T00:21:13Z,650000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M11.00S,2026-04-11T00:20:47.4Z,1,REGULAR,substitution,in,[],1642265,,,1610612753,13,12,2026-04-11T00:21:13Z,660000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M11.00S,2026-04-11T00:20:47.4Z,1,REGULAR,substitution,in,[],1630172,,,1610612753,13,12,2026-04-11T00:21:13Z,670000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M11.00S,2026-04-11T00:20:47.4Z,1,REGULAR,substitution,in,[],1641783,,,1610612753,13,12,2026-04-11T00:21:13Z,680000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M11.00S,2026-04-11T00:20:47.4Z,1,REGULAR,substitution,in,[],1631288,,,1610612753,13,12,2026-04-11T00:21:13Z,690000,False,,,0,,SUB in: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M50.00S,2026-04-11T00:21:44.4Z,1,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,13,12,2026-04-11T00:21:50Z,700000,False,,,0,,J. Suggs bad pass out-of-bounds TURNOVER (2 TO),[1630591],1610612753.0,ORL,bad pass,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,2.0,,,,,,,,,,,,,202058.0,,,,,,
71,PT06M36.00S,2026-04-11T00:22:03.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641824,3.4986859395532193,94.6078431372549,1610612741,13,12,2026-04-11T00:22:06Z,710000,False,-223.0,-20.0,1,left,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,22.39,Missed,,,,,,,,,,,,,,,
72,PT06M33.00S,2026-04-11T00:22:06.0Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,13,12,2026-04-11T00:22:06Z,720000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,71.0,2.0,2.0,0.0,,,,,,,
73,PT06M22.00S,2026-04-11T00:22:17.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,89.43823915900131,50.245098039215684,1610612753,13,14,2026-04-11T00:22:20Z,730000,False,1.0,47.0,1,right,W. Carter Jr. turnaround Hook (4 PTS) (P. Banchero 3 AST),"[1628976, 1631094]",1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,4.68,Made,4.0,P. Banchero,1631094.0,3.0,,,,,,,,,,,
75,PT06M18.00S,2026-04-11T00:22:24.5Z,1,REGULAR,foul,personal,[],1630591,,,1610612741,13,14,2026-04-11T00:22:30Z,750000,False,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 1642265]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1155.0,1.0,0.0,Dillingham,1642265.0,,
77,PT06M07.00S,2026-04-11T00:22:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.783837056504599,47.30392156862745,1610612741,13,14,2026-04-11T00:23:07Z,770000,False,13.0,11.0,1,left,MISS C. Sexton driving Layup,[1629012],1610612741.0,CHI,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,1.76,Missed,,,,,,,,,,,,,,,
78,PT06M05.00S,2026-04-11T00:22:58.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,13,14,2026-04-11T00:23:07Z,780000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,77.0,2.0,2.0,0.0,,,,,,,
79,PT05M59.00S,2026-04-11T00:23:04.3Z,1,REGULAR,3pt,Jump Shot,[],1630591,67.7562417871222,24.264705882352942,1610612753,13,14,2026-04-11T00:23:17Z,790000,False,-129.0,251.0,1,right,MISS J. Suggs 28' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,28.17,Missed,,,,,,,,,,,,,,,
80,PT05M59.00S,2026-04-11T00:23:04.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,13,14,2026-04-11T00:23:17Z,800000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,79.0,,,,,,,,,,
82,PT05M41.00S,2026-04-11T00:23:30.3Z,1,REGULAR,3pt,Jump Shot,[],1641824,30.831143232588698,35.049019607843135,1610612741,13,14,2026-04-11T00:23:35Z,820000,False,75.0,237.0,1,left,MISS M. Buzelis 24' pullup 3PT,[1641824],1610612741.0,CHI,pullup,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,24.88,Missed,,,,,,,,,,,,,,,
83,PT05M38.00S,2026-04-11T00:23:33.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,13,14,2026-04-11T00:23:35Z,830000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,82.0,3.0,3.0,0.0,,,,,,,
84,PT05M29.00S,2026-04-11T00:23:42.1Z,1,REGULAR,3pt,Jump Shot,[],1630591,96.00854139290408,1.9607843137254901,1610612753,13,14,2026-04-11T00:23:47Z,840000,False,-240.0,-15.0,1,right,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,,24.07,Missed,,,,,,,,,,,,,,,
