actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-04T01:10:12.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-04T01:10:12Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-01-04T01:10:15.5Z,1,REGULAR,jumpball,recovered,[],1630163,,,1610612766,0,0,2026-01-04T01:10:15Z,40000,False,,,0,,Jump Ball P. Hall vs. N. Vučević: Tip to L. Ball,"[1630163, 1641790, 202696]",1610612766.0,CHA,startperiod,L. Ball,1630163.0,Ball,L. Ball,Hall,1641790.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2026-01-04T01:10:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,13.87976346911958,46.568627450980394,1610612766,0,2,2026-01-04T01:10:54Z,70000,False,17.0,78.0,1,left,K. Knueppel 7' turnaround fadeaway Jump Shot (2 PTS) (M. Bridges 1 AST),"[1642851, 1628970]",1610612766.0,CHA,turnaround fadeaway,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,7.99,Made,2.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2026-01-04T01:10:50.2Z,1,REGULAR,turnover,bad pass,[],1630200,,,1610612741,0,2,2026-01-04T01:10:56Z,90000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 1630163]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Ball,1630163.0,,,,,,,,,,,
10,PT11M21.00S,2026-01-04T01:10:50.2Z,1,REGULAR,steal,,[],1630163,,,1610612766,0,2,2026-01-04T01:10:54Z,100000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M12.00S,2026-01-04T01:10:59.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,5.863994743758213,96.32352941176471,1610612766,0,2,2026-01-04T01:11:06Z,110000,False,-232.0,3.0,1,left,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2026-01-04T01:11:02.8Z,1,REGULAR,rebound,offensive,[],1641790,,,1610612766,0,2,2026-01-04T01:11:02Z,120000,False,,,0,,P. Hall REBOUND (Off:1 Def:0),[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,Left Corner 3,24+ Left,,,,,,,,,,11.0,1.0,0.0,1.0,,,,,,,
13,PT11M05.00S,2026-01-04T01:11:06.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641790,5.601182654402102,2.696078431372549,1610612766,0,5,2026-01-04T01:11:12Z,130000,False,237.0,0.0,1,left,P. Hall 3PT  (3 PTS) (L. Ball 1 AST),"[1641790, 1630163]",1610612766.0,CHA,,,,Hall,P. Hall,,,,,Right Corner 3,24+ Right,23.65,Made,3.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,
15,PT10M43.00S,2026-01-04T01:11:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,93.38042049934296,51.225490196078425,1610612741,2,5,2026-01-04T01:11:31Z,150000,False,6.0,10.0,1,right,J. Smith cutting Layup (2 PTS) (M. Buzelis 1 AST),"[1630188, 1641824]",1610612741.0,CHI,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.15,Made,2.0,M. Buzelis,1641824.0,1.0,,,,,,,,,,,,,,
17,PT10M26.00S,2026-01-04T01:11:45.2Z,1,REGULAR,3pt,Jump Shot,[],1628970,25.312089356110377,11.519607843137255,1610612766,2,5,2026-01-04T01:11:56Z,170000,False,192.0,185.0,1,left,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
