actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M56.00S,2026-01-19T00:13:57.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,1,3,2026-01-19T00:14:18Z,170000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Center,,,16.0,,,,,,,,,,,,,,,,,
18,PT10M56.00S,2026-01-19T00:14:00.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612741,1,3,2026-01-19T00:14:13Z,180000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2534.0,,,,,,,,,,,,,
19,PT10M34.00S,2026-01-19T00:14:34.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629611,86.15308804204993,50.98039215686274,1610612751,1,3,2026-01-19T00:14:38Z,190000,False,5.0,78.0,1,right,MISS T. Mann 7' pullup Shot,[1629611],1610612751.0,BKN,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,7.79,Missed,,,,,,,,,,,,,,,,,,
20,PT10M32.00S,2026-01-19T00:14:36.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,1,3,2026-01-19T00:14:38Z,200000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M24.00S,2026-01-19T00:14:44.0Z,1,REGULAR,3pt,Jump Shot,[],1629632,32.013797634691194,45.588235294117645,1610612741,4,3,2026-01-19T00:14:48Z,210000,False,22.0,248.0,1,left,C. White 24' 3PT  (3 PTS) (N. Vučević 1 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,24.94,Made,,,,,,,,,,3.0,N. Vučević,202696.0,1.0,,,,,
23,PT10M15.00S,2026-01-19T00:14:52.5Z,1,REGULAR,3pt,Jump Shot,[],1642874,91.5407358738502,95.34313725490196,1610612751,4,3,2026-01-19T00:14:59Z,230000,False,227.0,27.0,1,right,MISS D. Wolf 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Right Corner 3,24+ Right,22.83,Missed,,,,,,,,,,,,,,,,,,
24,PT10M12.00S,2026-01-19T00:14:55.5Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,4,3,2026-01-19T00:14:59Z,240000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M05.00S,2026-01-19T00:15:02.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,13.748357424441524,42.15686274509804,1610612741,4,3,2026-01-19T00:15:06Z,250000,False,39.0,77.0,1,left,MISS M. Buzelis 8' driving floating Shot,[1641824],1610612741.0,CHI,driving floating,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,8.61,Missed,,,,,,,,,,,,,,,,,,
26,PT10M03.00S,2026-01-19T00:15:04.4Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612751,4,3,2026-01-19T00:15:06Z,260000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT10M00.00S,2026-01-19T00:15:07.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642874,79.05716162943496,7.8431372549019605,1610612751,4,6,2026-01-19T00:15:13Z,270000,False,-211.0,144.0,1,right,D. Wolf 25' 3PT running (3 PTS) (T. Mann 1 AST),"[1642874, 1629611]",1610612751.0,BKN,running,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,25.55,Made,,,,,,,,,,3.0,T. Mann,1629611.0,1.0,,,,,
29,PT09M43.00S,2026-01-19T00:15:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,7.440867279894875,50.98039215686274,1610612741,6,6,2026-01-19T00:15:32Z,290000,False,-5.0,17.0,1,left,M. Buzelis cutting finger roll Layup (2 PTS) (N. Vučević 2 AST),"[1641824, 202696]",1610612741.0,CHI,cutting finger roll,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,,,,,,2.0,N. Vučević,202696.0,2.0,,,,,
31,PT09M29.00S,2026-01-19T00:15:38.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641730,93.51182654402102,51.470588235294116,1610612751,6,6,2026-01-19T00:15:44Z,310000,False,7.0,8.0,1,right,MISS N. Clowney driving Layup,[1641730],1610612751.0,BKN,driving,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
32,PT09M27.00S,2026-01-19T00:15:40.7Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,6,6,2026-01-19T00:15:44Z,320000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,
33,PT09M15.00S,2026-01-19T00:15:52.0Z,1,REGULAR,3pt,Jump Shot,[],1629632,30.831143232588698,17.892156862745097,1610612741,9,6,2026-01-19T00:15:55Z,330000,False,161.0,237.0,1,left,C. White 28' 3PT  (6 PTS) (M. Buzelis 1 AST),"[1629632, 1641824]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,28.65,Made,,,,,,,,,,6.0,M. Buzelis,1641824.0,1.0,,,,,
35,PT08M55.00S,2026-01-19T00:16:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642856,92.19776609724047,46.32352941176471,1610612751,9,6,2026-01-19T00:16:51Z,350000,False,-18.0,21.0,1,right,MISS E. Dëmin driving Layup,[1642856],1610612751.0,BKN,driving,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
36,PT08M54.00S,2026-01-19T00:16:16.3Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612741,9,6,2026-01-19T00:17:31Z,360000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M49.00S,2026-01-19T00:16:19.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,7.703679369250986,50.0,1610612741,9,6,2026-01-19T00:16:29Z,370000,False,0.0,20.0,1,left,MISS I. Okoro running Layup - blocked,"[1630171, 1642874]",1610612741.0,CHI,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,Wolf,1642874.0,,,
38,PT08M49.00S,2026-01-19T00:16:19.0Z,1,REGULAR,block,,[],1642874,,,1610612741,9,6,2026-01-19T00:16:21Z,380000,False,,,0,,D. Wolf BLOCK (1 BLK),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M49.00S,2026-01-19T00:16:19.0Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,9,6,2026-01-19T00:16:29Z,390000,False,,,0,,N. Clowney REBOUND (Off:0 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT08M39.00S,2026-01-19T00:16:29.2Z,1,REGULAR,turnover,bad pass,[],1629651,,,1610612751,9,6,2026-01-19T00:16:36Z,400000,False,,,0,,N. Claxton bad pass TURNOVER (1 TO),"[1629651, 1630188]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Smith,1630188.0
41,PT08M39.00S,2026-01-19T00:16:29.2Z,1,REGULAR,steal,,[],1630188,,,1610612741,9,6,2026-01-19T00:16:33Z,410000,False,,,0,,J. Smith STEAL (1 STL),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M37.00S,2026-01-19T00:16:39.0Z,1,REGULAR,turnover,lost ball,[],1630188,,,1610612741,9,6,2026-01-19T00:20:19Z,420000,False,,,0,,J. Smith lost ball TURNOVER (1 TO),"[1630188, 1629651]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Claxton,1629651.0
43,PT08M37.00S,2026-01-19T00:16:39.0Z,1,REGULAR,steal,,[],1629651,,,1610612751,9,6,2026-01-19T00:16:42Z,430000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
44,PT08M30.00S,2026-01-19T00:16:44.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642874,95.22010512483574,51.9607843137255,1610612751,9,8,2026-01-19T00:21:01Z,440000,False,10.0,-8.0,1,right,D. Wolf running Layup (5 PTS) (N. Clowney 2 AST),"[1642874, 1641730]",1610612751.0,BKN,running,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,,,5.0,N. Clowney,1641730.0,2.0,,,,,
45,PT08M16.00S,2026-01-19T00:16:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,5.863994743758213,49.754901960784316,1610612741,9,8,2026-01-19T00:21:36Z,450000,False,1.0,3.0,1,left,MISS M. Buzelis cutting Layup - blocked,"[1641824, 1629651]",1610612741.0,CHI,cutting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,0.29,Missed,,,,,,,,,,,,,,Claxton,1629651.0,,,
46,PT08M16.00S,2026-01-19T00:16:51.7Z,1,REGULAR,block,,[],1629651,,,1610612741,9,8,2026-01-19T00:16:54Z,460000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT08M16.00S,2026-01-19T00:16:51.7Z,1,REGULAR,rebound,defensive,[],1642874,,,1610612751,9,8,2026-01-19T00:17:00Z,470000,False,,,0,,D. Wolf REBOUND (Off:0 Def:1),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT08M08.00S,2026-01-19T00:17:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,94.1688567674113,49.26470588235294,1610612751,9,8,2026-01-19T00:22:22Z,480000,False,-4.0,2.0,1,right,MISS D. Wolf driving Layup,[1642874],1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,0.44,Missed,,,,,,,,,,,,,,,,,,
49,PT08M06.00S,2026-01-19T00:17:02.1Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,9,8,2026-01-19T00:17:05Z,490000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,
50,PT08M01.00S,2026-01-19T00:17:14.5Z,1,REGULAR,foul,personal,[],1642874,,,1610612741,9,8,2026-01-19T00:17:25Z,500000,False,,,0,,D. Wolf personal FOUL (1 PF),"[1642874, 202696]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Mid-Range,16-24 Right,,,,,,,1193.0,1.0,0.0,Vučević,202696.0,,,,,,,,,
52,PT08M01.00S,2026-01-19T00:17:21.4Z,1,REGULAR,substitution,out,[],1630171,,,1610612741,9,8,2026-01-19T00:17:27Z,520000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M01.00S,2026-01-19T00:17:21.4Z,1,REGULAR,substitution,out,[],202696,,,1610612741,9,8,2026-01-19T00:17:27Z,530000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT08M01.00S,2026-01-19T00:17:21.4Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,9,8,2026-01-19T00:17:27Z,540000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT08M01.00S,2026-01-19T00:17:21.4Z,1,REGULAR,substitution,in,[],1628989,,,1610612741,9,8,2026-01-19T00:17:27Z,550000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M51.00S,2026-01-19T00:17:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,10.988830486202366,43.38235294117647,1610612741,11,8,2026-01-19T00:17:47Z,560000,False,33.0,51.0,1,left,J. Smith 6' driving floating Jump Shot (2 PTS) (A. Dosunmu 1 AST),"[1630188, 1630245]",1610612741.0,CHI,driving floating,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,,,,,,,,,,2.0,A. Dosunmu,1630245.0,1.0,,,,,
58,PT07M38.00S,2026-01-19T00:17:56.5Z,1,REGULAR,3pt,Jump Shot,[],1641730,67.62483574244416,47.05882352941176,1610612751,11,8,2026-01-19T00:18:04Z,580000,False,-15.0,252.0,1,right,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
59,PT07M33.00S,2026-01-19T00:18:01.5Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,11,8,2026-01-19T00:18:04Z,590000,False,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,58.0,1.0,0.0,1.0,,,,,,,,,,,,,,
60,PT07M24.00S,2026-01-19T00:18:10.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629611,93.9060446780552,50.73529411764706,1610612751,11,10,2026-01-19T00:19:05Z,600000,False,4.0,5.0,1,right,T. Mann driving DUNK (2 PTS) (N. Claxton 1 AST),"[1629611, 1629651]",1610612751.0,BKN,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,2.0,N. Claxton,1629651.0,1.0,,,,,
62,PT07M24.00S,2026-01-19T00:18:16.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,11,10,2026-01-19T00:18:16Z,620000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M07.00S,2026-01-19T00:21:31.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,7.227332457293031,59.00352328431372,1610612741,13,10,2026-01-19T00:24:52Z,630000,False,-45.0,15.0,1,left,K. Huerter driving floating bank Jump Shot (2 PTS) (J. Smith 1 AST),"[1628989, 1630188]",1610612741.0,CHI,driving floating bank,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,4.76,Made,,,,,,,,,,2.0,J. Smith,1630188.0,1.0,,,,,
66,PT06M50.00S,2026-01-19T00:21:49.0Z,1,REGULAR,3pt,Jump Shot,[],1641730,68.28186596583443,33.33333333333333,1610612751,13,10,2026-01-19T00:21:54Z,650000,False,-83.0,246.0,1,right,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
67,PT06M49.00S,2026-01-19T00:21:50.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,13,10,2026-01-19T00:21:54Z,660000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,66.0,,,,,,,,,,,,,,,,,
69,PT06M45.00S,2026-01-19T00:22:11.6Z,1,REGULAR,foul,personal,[],1642874,,,1610612741,13,10,2026-01-19T00:22:16Z,680000,False,,,0,,D. Wolf personal FOUL (2 PF),"[1642874, 1641824]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2534.0,2.0,0.0,Buzelis,1641824.0,,,,,,,,,
71,PT06M45.00S,2026-01-19T00:22:20.5Z,1,REGULAR,substitution,out,[],1642874,,,1610612741,13,10,2026-01-19T00:22:23Z,700000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M45.00S,2026-01-19T00:22:20.5Z,1,REGULAR,substitution,in,[],1630560,,,1610612741,13,10,2026-01-19T00:22:23Z,710000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M39.00S,2026-01-19T00:22:34.2Z,1,REGULAR,3pt,Jump Shot,[],1629632,27.677398160315374,19.11764705882353,1610612741,16,10,2026-01-19T00:22:37Z,720000,False,154.0,208.0,1,left,C. White 25' 3PT  (9 PTS) (J. Smith 2 AST),"[1629632, 1630188]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.88,Made,,,,,,,,,,9.0,J. Smith,1630188.0,2.0,,,,,
75,PT06M24.00S,2026-01-19T00:22:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641730,95.3515111695138,55.88235294117647,1610612751,16,10,2026-01-19T00:22:53Z,740000,False,29.0,-9.0,1,right,MISS N. Clowney driving Layup - blocked,"[1641730, 1641824]",1610612751.0,BKN,driving,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,Buzelis,1641824.0,,,
76,PT06M24.00S,2026-01-19T00:22:48.7Z,1,REGULAR,block,,[],1641824,,,1610612751,16,10,2026-01-19T00:22:50Z,750000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
77,PT06M20.00S,2026-01-19T00:22:52.7Z,1,REGULAR,rebound,offensive,[],1641730,,,1610612751,16,10,2026-01-19T00:22:53Z,760000,False,,,0,,N. Clowney REBOUND (Off:1 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,75.0,3.0,2.0,1.0,,,,,,,,,,,,,,
78,PT06M20.00S,2026-01-19T00:22:52.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641730,94.40999984741211,50.0,1610612751,16,12,2026-01-19T00:22:52Z,770000,False,0.0,0.0,1,right,N. Clowney putback Layup (2 PTS),[1641730],1610612751.0,BKN,putback,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,2.0,,,,,,,,
79,PT06M04.00S,2026-01-19T00:23:09.1Z,1,REGULAR,3pt,Jump Shot,[],1630188,4.02431011826544,2.941176470588235,1610612741,19,12,2026-01-19T00:23:13Z,780000,False,235.0,-15.0,1,left,J. Smith 3PT  (5 PTS) (A. Dosunmu 2 AST),"[1630188, 1630245]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,23.58,Made,,,,,,,,,,5.0,A. Dosunmu,1630245.0,2.0,,,,,
81,PT05M49.00S,2026-01-19T00:23:24.1Z,1,REGULAR,turnover,bad pass,[],1630560,,,1610612751,19,12,2026-01-19T00:23:29Z,800000,False,,,0,,C. Thomas bad pass TURNOVER (1 TO),"[1630560, 1630188]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Smith,1630188.0
82,PT05M49.00S,2026-01-19T00:23:24.1Z,1,REGULAR,steal,,[],1630188,,,1610612741,19,12,2026-01-19T00:23:25Z,810000,False,,,0,,J. Smith STEAL (2 STL),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
83,PT05M47.00S,2026-01-19T00:23:27.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630188,6.258212877792378,50.49019607843137,1610612741,21,12,2026-01-19T00:23:35Z,820000,False,-2.0,6.0,1,left,J. Smith running Layup (7 PTS),[1630188],1610612741.0,CHI,running,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,,,,,,7.0,,,,,,,,
84,PT05M47.00S,2026-01-19T00:23:31.4Z,1,REGULAR,foul,personal,['1freethrow'],1630560,,,1610612741,21,12,2026-01-19T00:23:36Z,830000,False,,,0,,C. Thomas shooting personal FOUL (1 PF) (Smith 1 FT),"[1630560, 1630188]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,1.0,0.0,Smith,1630188.0,,,,,,,,,
86,PT05M47.00S,2026-01-19T00:23:45.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,21,12,2026-01-19T00:24:52Z,850000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
