actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M49.00S,2026-02-27T01:13:46.9Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,2,0,2026-02-27T01:13:47Z,160000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,
17,PT10M37.00S,2026-02-27T01:13:59.2Z,1,REGULAR,3pt,Jump Shot,[],1631200,74.32654402102497,84.80392156862744,1610612757,2,0,2026-02-27T01:14:02Z,170000,False,174.0,189.0,1,right,MISS K. Murray 25' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
18,PT10M34.00S,2026-02-27T01:14:02.2Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,2,0,2026-02-27T01:14:02Z,180000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,
19,PT10M18.00S,2026-02-27T01:14:21.1Z,1,REGULAR,foul,personal,[],1630703,,,1610612741,2,0,2026-02-27T01:14:26Z,190000,False,,,0,,S. Henderson personal FOUL (1 PF),"[1630703, 1641824]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Buzelis,1641824.0
22,PT10M05.00S,2026-02-27T01:14:50.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.338370565045992,52.69607843137255,1610612741,2,0,2026-02-27T01:14:54Z,210000,False,-13.0,-2.0,1,left,MISS I. Okoro driving Layup,[1630171],1610612741.0,CHI,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
23,PT10M03.00S,2026-02-27T01:14:51.8Z,1,REGULAR,rebound,offensive,[],1627824,,,1610612741,2,0,2026-02-27T01:14:51Z,220000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:0),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,22.0,1.0,0.0,1.0,,,,,
24,PT10M00.00S,2026-02-27T01:14:55.6Z,1,REGULAR,turnover,lost ball,[],1629012,,,1610612741,2,0,2026-02-27T01:14:59Z,230000,False,,,0,,C. Sexton lost ball TURNOVER (1 TO),"[1629012, 1631200]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Murray,1631200.0,,,,,,,,,,,
25,PT10M00.00S,2026-02-27T01:14:55.6Z,1,REGULAR,steal,,[],1631200,,,1610612757,2,0,2026-02-27T01:14:57Z,240000,False,,,0,,K. Murray STEAL (1 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
26,PT09M56.00S,2026-02-27T01:14:59.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631200,94.82588699080158,49.50980392156863,1610612757,2,2,2026-02-27T01:15:07Z,250000,False,-2.0,-4.0,1,right,K. Murray running finger roll Layup (2 PTS),[1631200],1610612757.0,POR,running finger roll,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.46,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M38.00S,2026-02-27T01:15:19.2Z,1,REGULAR,foul,personal,['2freethrow'],1630703,,,1610612741,2,2,2026-02-27T01:15:24Z,260000,False,,,0,,S. Henderson shooting personal FOUL (2 PF) (Buzelis 2 FT),"[1630703, 1641824]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Buzelis,1641824.0
29,PT09M38.00S,2026-02-27T01:15:49.8Z,1,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,2,2,2026-02-27T01:15:49Z,280000,False,,,0,,MISS M. Buzelis Free Throw 1 of 2,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M38.00S,2026-02-27T01:15:49.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,2,2,2026-02-27T01:15:49Z,290000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,
31,PT09M38.00S,2026-02-27T01:15:52.6Z,1,REGULAR,substitution,out,[],1630703,,,1610612741,2,2,2026-02-27T01:15:56Z,300000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M38.00S,2026-02-27T01:15:52.6Z,1,REGULAR,substitution,in,[],1631321,,,1610612741,2,2,2026-02-27T01:15:56Z,310000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M38.00S,2026-02-27T01:16:12.1Z,1,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,3,2,2026-02-27T01:16:12Z,320000,False,,,0,,M. Buzelis Free Throw 2 of 2 (3 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
34,PT09M29.00S,2026-02-27T01:16:25.0Z,1,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612757,3,2,2026-02-27T01:16:34Z,330000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Camara 2 FT),"[1629012, 1641739]",1610612741.0,CHI,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Camara,1641739.0
36,PT09M29.00S,2026-02-27T01:16:45.9Z,1,REGULAR,freethrow,1 of 2,[],1641739,,,1610612757,3,3,2026-02-27T01:16:45Z,350000,False,,,0,,T. Camara Free Throw 1 of 2 (1 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
37,PT09M29.00S,2026-02-27T01:17:03.0Z,1,REGULAR,freethrow,2 of 2,[],1641739,,,1610612757,3,4,2026-02-27T01:17:03Z,360000,False,,,0,,T. Camara Free Throw 2 of 2 (2 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
38,PT09M23.00S,2026-02-27T01:17:12.8Z,1,REGULAR,foul,personal,['2freethrow'],1631321,,,1610612741,3,4,2026-02-27T01:17:23Z,370000,False,,,0,,S. Cissoko shooting personal FOUL (1 PF) (Okoro 2 FT),"[1631321, 1630171]",1610612757.0,POR,shooting,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Okoro,1630171.0
40,PT09M23.00S,2026-02-27T01:17:43.4Z,1,REGULAR,freethrow,1 of 2,[],1630171,,,1610612741,4,4,2026-02-27T01:17:43Z,390000,False,,,0,,I. Okoro Free Throw 1 of 2 (1 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
41,PT09M23.00S,2026-02-27T01:18:00.6Z,1,REGULAR,freethrow,2 of 2,[],1630171,,,1610612741,5,4,2026-02-27T01:18:00Z,400000,False,,,0,,I. Okoro Free Throw 2 of 2 (2 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
42,PT09M11.00S,2026-02-27T01:18:14.3Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612757,5,4,2026-02-27T01:18:17Z,410000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1630581]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Giddey,1630581.0,,,,,,,,,,,
43,PT09M11.00S,2026-02-27T01:18:14.3Z,1,REGULAR,steal,,[],1630581,,,1610612741,5,4,2026-02-27T01:18:16Z,420000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT09M06.00S,2026-02-27T01:18:18.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629012,6.389618922470433,52.450980392156865,1610612741,7,4,2026-02-27T01:18:32Z,430000,False,-12.0,8.0,1,left,C. Sexton running finger roll Layup (2 PTS) (J. Giddey 2 AST),"[1629012, 1630581]",1610612741.0,CHI,running finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.45,Made,2.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,
46,PT08M53.00S,2026-02-27T01:18:31.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,94.43166885676742,48.529411764705884,1610612757,7,6,2026-02-27T01:19:47Z,450000,False,-7.0,0.0,1,right,T. Camara cutting Layup (4 PTS) (S. Cissoko 1 AST),"[1641739, 1631321]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.74,Made,4.0,S. Cissoko,1631321.0,1.0,,,,,,,,,,,,,,
48,PT08M31.00S,2026-02-27T01:18:53.1Z,1,REGULAR,turnover,lost ball,[],1641824,,,1610612741,7,6,2026-02-27T01:18:56Z,470000,False,,,0,,M. Buzelis lost ball TURNOVER (1 TO),"[1641824, 1631321]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Cissoko,1631321.0,,,,,,,,,,,
49,PT08M31.00S,2026-02-27T01:18:53.1Z,1,REGULAR,steal,,[],1631321,,,1610612757,7,6,2026-02-27T01:19:18Z,480000,False,,,0,,S. Cissoko STEAL (1 STL),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT08M28.00S,2026-02-27T01:19:06.2Z,1,REGULAR,turnover,out-of-bounds,[],1631321,,,1610612757,7,6,2026-02-27T01:24:25Z,515000,False,,,0,,S. Cissoko lost ball out-of-bounds TURNOVER (1 TO),[1631321],1610612757.0,POR,lost ball,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,,,,,,,1155.0,,,,
54,PT08M18.00S,2026-02-27T01:19:27.3Z,1,REGULAR,foul,personal,['2freethrow'],203924,,,1610612741,7,6,2026-02-27T01:28:44Z,530000,False,,,0,,J. Grant shooting personal FOUL (1 PF) (Okoro 2 FT),"[203924, 1630171]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Okoro,1630171.0
56,PT08M18.00S,2026-02-27T01:19:53.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630171,,,1610612741,7,6,2026-02-27T01:24:20Z,550000,False,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT08M18.00S,2026-02-27T01:19:53.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,7,6,2026-02-27T01:19:53Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,
58,PT08M18.00S,2026-02-27T01:20:08.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630171,,,1610612741,8,6,2026-02-27T01:24:20Z,570000,False,,,0,,I. Okoro Free Throw 2 of 2 (3 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
59,PT08M18.00S,2026-02-27T01:20:16.5Z,1,REGULAR,foul,personal,"['1freethrow', 'inpenalty']",203924,,,1610612741,8,6,2026-02-27T01:28:44Z,580000,False,,,0,,J. Grant loose ball personal FOUL (2 PF) (Yabusele 1 FT),"[203924, 1627824]",1610612757.0,POR,loose ball,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Yabusele,1627824.0
62,PT08M18.00S,2026-02-27T01:20:43.4Z,1,REGULAR,substitution,out,[],203924,,,1610612741,8,6,2026-02-27T01:28:44Z,610000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT08M18.00S,2026-02-27T01:20:43.4Z,1,REGULAR,substitution,in,[],1629680,,,1610612741,8,6,2026-02-27T01:28:44Z,620000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT08M18.00S,2026-02-27T01:21:06.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1627824,,,1610612741,8,6,2026-02-27T01:27:40Z,630000,False,,,0,,MISS G. Yabusele Free Throw 1 of 1,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
65,PT08M15.00S,2026-02-27T01:21:09.6Z,1,REGULAR,rebound,defensive,[],1631321,,,1610612757,8,6,2026-02-27T01:21:08Z,640000,False,,,0,,S. Cissoko REBOUND (Off:0 Def:1),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,64.0,1.0,1.0,0.0,,,,,
66,PT08M07.00S,2026-02-27T01:21:17.3Z,1,REGULAR,violation,kicked ball,[],1629012,,,1610612757,8,6,2026-02-27T01:21:21Z,650000,False,,,0,,C. Sexton kicked ball VIOLATION,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,1155.0,,,,
67,PT07M59.00S,2026-02-27T01:21:37.4Z,1,REGULAR,2pt,Jump Shot,[],201950,73.01248357424441,29.901960784313726,1610612757,8,8,2026-02-27T01:21:43Z,660000,False,-100.0,201.0,1,right,J. Holiday 22' step back Jump Shot (2 PTS),[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,22.49,Made,2.0,,,,,,,,,,,,,,,,,
68,PT07M59.00S,2026-02-27T01:21:43.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,8,8,2026-02-27T01:21:43Z,670000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M42.00S,2026-02-27T01:24:56.0Z,1,REGULAR,3pt,Jump Shot,[],1641824,26.49474375821288,17.647058823529413,1610612741,8,8,2026-02-27T01:25:01Z,680000,False,162.0,197.0,1,left,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
71,PT07M40.00S,2026-02-27T01:25:00.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,8,8,2026-02-27T01:25:00Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,70.0,,,,,,,,
73,PT07M36.00S,2026-02-27T01:25:15.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641824,31.750985545335087,64.70588235294117,1610612741,8,8,2026-02-27T01:25:21Z,710000,False,-74.0,246.0,1,left,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,25.67,Missed,,,,,,,,,,,,,,,,,,
74,PT07M33.00S,2026-02-27T01:25:18.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,8,8,2026-02-27T01:25:21Z,720000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,73.0,,,,,,,,
76,PT07M33.00S,2026-02-27T01:25:23.5Z,1,REGULAR,substitution,out,[],1641824,,,1610612741,8,8,2026-02-27T01:25:28Z,740000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT07M33.00S,2026-02-27T01:25:23.5Z,1,REGULAR,substitution,in,[],1642265,,,1610612741,8,8,2026-02-27T01:25:28Z,750000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT07M25.00S,2026-02-27T01:25:45.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630171,8.623521681997373,48.03921568627451,1610612741,10,8,2026-02-27T01:30:36Z,760000,False,10.0,29.0,1,left,I. Okoro driving Hook (5 PTS) (C. Sexton 1 AST),"[1630171, 1629012]",1610612741.0,CHI,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,3.02,Made,5.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,,,,
80,PT07M12.00S,2026-02-27T01:25:59.2Z,1,REGULAR,3pt,Jump Shot,[],1629680,71.56701708278581,75.73529411764706,1610612757,10,11,2026-02-27T01:26:05Z,780000,False,129.0,215.0,1,right,M. Thybulle 25' 3PT  (3 PTS) (T. Camara 1 AST),"[1629680, 1641739]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,25.04,Made,3.0,T. Camara,1641739.0,1.0,,,,,,,,,,,,,,
82,PT06M45.00S,2026-02-27T01:26:25.3Z,1,REGULAR,3pt,Jump Shot,[],1629012,29.517082785808146,70.83333333333334,1610612741,10,11,2026-02-27T01:26:31Z,800000,False,-104.0,225.0,1,left,MISS C. Sexton 24' 3PT,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
83,PT06M44.00S,2026-02-27T01:26:26.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,10,11,2026-02-27T01:26:31Z,810000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,82.0,,,,,,,,
84,PT06M44.00S,2026-02-27T01:26:30.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612741,10,11,2026-02-27T01:26:39Z,820000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203591.0,,,,
85,PT06M37.00S,2026-02-27T01:26:46.9Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612757,10,11,2026-02-27T01:26:51Z,830000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1642265]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,2.0,Dillingham,1642265.0,,,,,,,,,,,
86,PT06M37.00S,2026-02-27T01:26:46.9Z,1,REGULAR,steal,,[],1642265,,,1610612741,10,11,2026-02-27T01:31:14Z,840000,False,,,0,,R. Dillingham STEAL (1 STL),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
87,PT06M32.00S,2026-02-27T01:26:51.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,7.5722733245729295,50.49019607843137,1610612741,12,11,2026-02-27T01:26:58Z,850000,False,-2.0,19.0,1,left,J. Giddey running Layup (2 PTS) (G. Yabusele 1 AST),"[1630581, 1627824]",1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.89,Made,2.0,G. Yabusele,1627824.0,1.0,,,,,,,,,,,,,,
89,PT06M23.00S,2026-02-27T01:27:00.8Z,1,REGULAR,3pt,Jump Shot,[],1641739,70.64717477003943,23.774509803921568,1610612757,12,11,2026-02-27T01:32:14Z,870000,False,-131.0,223.0,1,right,MISS T. Camara 25' pullup 3PT,[1641739],1610612757.0,POR,pullup,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
90,PT06M18.00S,2026-02-27T01:27:05.8Z,1,REGULAR,rebound,offensive,[],1631200,,,1610612757,12,11,2026-02-27T01:27:06Z,880000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,89.0,1.0,0.0,1.0,,,,,
91,PT06M18.00S,2026-02-27T01:27:05.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,94.40999984741211,50.0,1610612757,12,13,2026-02-27T01:27:05Z,890000,False,0.0,0.0,1,right,K. Murray tip Layup (4 PTS),[1631200],1610612757.0,POR,tip,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
