actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M36.00S,2026-03-01T20:41:42.6Z,1,REGULAR,3pt,Jump Shot,[],1626167,73.27529566360053,81.12745098039215,1610612749,3,6,2026-03-01T20:41:46Z,170000,False,156.0,199.0,1,right,M. Turner 25' 3PT  (6 PTS) (K. Kuzma 2 AST),"[1626167, 1628398]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,25.24,Made,,,,,6.0,K. Kuzma,1628398.0,2.0,,,,,,,
19,PT10M15.00S,2026-03-01T20:42:03.5Z,1,REGULAR,3pt,Jump Shot,[],1627824,4.418528252299605,1.9607843137254901,1610612741,3,6,2026-03-01T20:42:07Z,190000,False,240.0,-11.0,1,left,MISS G. Yabusele 24' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,,24.05,Missed,,,,,,,,,,,,,,,
20,PT10M12.00S,2026-03-01T20:42:06.5Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612749,3,6,2026-03-01T20:42:07Z,200000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT10M04.00S,2026-03-01T20:42:13.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,93.77463863337714,52.450980392156865,1610612749,3,8,2026-03-01T20:42:18Z,210000,False,12.0,6.0,1,right,R. Rollins driving Layup (2 PTS),[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,1.37,Made,,,,,2.0,,,,,,,,,,
22,PT09M49.00S,2026-03-01T20:42:28.7Z,1,REGULAR,3pt,Jump Shot,[],1630581,5.995400788436268,4.901960784313726,1610612741,6,8,2026-03-01T20:42:34Z,220000,False,225.0,4.0,1,left,J. Giddey 3PT  (3 PTS) (T. Jones 1 AST),"[1630581, 1630200]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,22.55,Made,,,,,3.0,T. Jones,1630200.0,1.0,,,,,,,
24,PT09M34.00S,2026-03-01T20:42:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,93.9060446780552,53.18627450980392,1610612749,6,10,2026-03-01T20:43:11Z,240000,False,16.0,5.0,1,right,K. Porter Jr. cutting Layup (2 PTS) (K. Kuzma 3 AST),"[1629645, 1628398]",1610612749.0,MIL,cutting,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,1.66,Made,,,,,2.0,K. Kuzma,1628398.0,3.0,,,,,,,
26,PT09M17.00S,2026-03-01T20:43:01.3Z,1,REGULAR,3pt,Jump Shot,[],1641824,30.436925098554536,22.30392156862745,1610612741,6,10,2026-03-01T20:43:04Z,260000,False,138.0,234.0,1,left,MISS M. Buzelis 27' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,27.16,Missed,,,,,,,,,,,,,,,
27,PT09M16.00S,2026-03-01T20:43:02.3Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612749,6,10,2026-03-01T20:43:04Z,270000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,,
28,PT09M09.00S,2026-03-01T20:43:10.1Z,1,REGULAR,2pt,Jump Shot,[],1626167,72.22404730617609,48.529411764705884,1610612749,6,10,2026-03-01T20:43:13Z,280000,False,-7.0,209.0,1,right,MISS M. Turner 20' Jump Shot,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,,20.87,Missed,,,,,,,,,,,,,,,
29,PT09M06.00S,2026-03-01T20:43:13.1Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612741,6,10,2026-03-01T20:43:13Z,290000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,
30,PT08M52.00S,2026-03-01T20:43:26.9Z,1,REGULAR,3pt,Jump Shot,[],1630171,3.892904073587385,95.09803921568627,1610612741,6,10,2026-03-01T20:43:31Z,300000,False,-225.0,-16.0,1,left,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,22.61,Missed,,,,,,,,,,,,,,,
31,PT08M49.00S,2026-03-01T20:43:29.9Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,6,10,2026-03-01T20:44:53Z,310000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,
37,PT08M48.00S,2026-03-01T20:43:28.9Z,1,REGULAR,turnover,lost ball,[],1626167,,,1610612749,6,10,2026-03-01T20:45:28Z,315000,False,,,0,,M. Turner lost ball TURNOVER (1 TO),"[1626167, 1630581]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.0,Giddey,1630581.0,,,,,,,,,,,,,,,,,
38,PT08M48.00S,2026-03-01T20:43:28.9Z,1,REGULAR,steal,,[],1630581,,,1610612741,6,10,2026-03-01T20:45:28Z,317500,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT08M47.00S,2026-03-01T20:43:31.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630200,27.414586070959263,78.67647058823529,1610612741,6,10,2026-03-01T20:45:28Z,320000,False,-143.0,205.0,1,left,MISS T. Jones 25' 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,25.03,Missed,,,,,,,,,,,,,,,
33,PT08M44.00S,2026-03-01T20:43:34.0Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,6,10,2026-03-01T20:43:35Z,330000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,
34,PT08M34.00S,2026-03-01T20:43:44.1Z,1,REGULAR,2pt,Jump Shot,[],1629645,77.21747700394218,46.07843137254902,1610612749,6,10,2026-03-01T20:46:50Z,340000,False,-20.0,162.0,1,right,MISS K. Porter Jr. 16' pullup Shot,[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,16.29,Missed,,,,,,,,,,,,,,,
35,PT08M32.00S,2026-03-01T20:43:46.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,6,10,2026-03-01T20:47:39Z,350000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,
36,PT08M32.00S,2026-03-01T20:43:50.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,6,10,2026-03-01T20:47:39Z,360000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M20.00S,2026-03-01T20:46:58.6Z,1,REGULAR,3pt,Jump Shot,[],1627824,33.327858081471746,49.26470588235294,1610612741,6,10,2026-03-01T20:47:02Z,370000,False,4.0,261.0,1,left,MISS G. Yabusele 26' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,26.08,Missed,,,,,,,,,,,,,,,
40,PT08M16.00S,2026-03-01T20:47:02.6Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,6,10,2026-03-01T20:47:02Z,380000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,
41,PT08M06.00S,2026-03-01T20:47:12.2Z,1,REGULAR,3pt,Jump Shot,[],1628398,95.87713534822602,4.166666666666666,1610612749,6,10,2026-03-01T20:47:18Z,390000,False,-229.0,-14.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,22.96,Missed,,,,,,,,,,,,,,,
42,PT08M02.00S,2026-03-01T20:47:16.6Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612749,6,10,2026-03-01T20:47:16Z,400000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,41.0,3.0,2.0,1.0,,,,,,,,,,,
43,PT08M02.00S,2026-03-01T20:47:16.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626167,94.40999984741211,50.0,1610612749,6,10,2026-03-01T20:47:22Z,410000,False,0.0,0.0,1,right,MISS M. Turner putback Layup - blocked,"[1626167, 1641824]",1610612749.0,MIL,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,Buzelis,1641824.0,,,,,
44,PT08M02.00S,2026-03-01T20:47:16.6Z,1,REGULAR,block,,[],1641824,,,1610612749,6,10,2026-03-01T20:47:18Z,420000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M02.00S,2026-03-01T20:47:16.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,6,10,2026-03-01T20:47:22Z,430000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,
46,PT07M59.00S,2026-03-01T20:47:21.3Z,1,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612741,6,10,2026-03-01T20:47:33Z,440000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Jones 2 FT),"[1631260, 1630200]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Jones,1630200.0
48,PT07M59.00S,2026-03-01T20:47:48.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630200,,,1610612741,7,10,2026-03-01T20:47:48Z,460000,False,,,0,,T. Jones Free Throw 1 of 2 (1 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
49,PT07M59.00S,2026-03-01T20:48:01.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630200,,,1610612741,8,10,2026-03-01T20:48:01Z,470000,False,,,0,,T. Jones Free Throw 2 of 2 (2 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
50,PT07M40.00S,2026-03-01T20:48:23.1Z,1,REGULAR,2pt,Jump Shot,[],1629645,92.19776609724047,33.088235294117645,1610612749,8,10,2026-03-01T20:48:26Z,480000,False,-85.0,21.0,1,right,MISS K. Porter Jr. 8' driving floating Shot,[1629645],1610612749.0,MIL,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,8.71,Missed,,,,,,,,,,,,,,,
51,PT07M38.00S,2026-03-01T20:48:25.1Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,8,10,2026-03-01T20:48:26Z,490000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,
52,PT07M25.00S,2026-03-01T20:48:37.9Z,1,REGULAR,3pt,Jump Shot,[],1627824,4.681340341655716,98.52941176470588,1610612741,8,10,2026-03-01T20:48:43Z,500000,False,-243.0,-8.0,1,left,MISS G. Yabusele 24' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,,,,24.27,Missed,,,,,,,,,,,,,,,
53,PT07M20.00S,2026-03-01T20:48:42.9Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612749,8,10,2026-03-01T20:48:43Z,510000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,52.0,3.0,3.0,0.0,,,,,,,,,,,
54,PT07M12.00S,2026-03-01T20:48:50.9Z,1,REGULAR,2pt,Jump Shot,[],1631157,91.67214191852825,30.14705882352941,1610612749,8,12,2026-03-01T20:49:25Z,520000,False,-99.0,26.0,1,right,R. Rollins 10' step back Jump Shot (4 PTS) (K. Porter Jr. 1 AST),"[1631157, 1629645]",1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Left,,,,10.26,Made,,,,,4.0,K. Porter Jr.,1629645.0,1.0,,,,,,,
56,PT07M01.00S,2026-03-01T20:49:02.2Z,1,REGULAR,3pt,Jump Shot,[],1630171,3.630091984231275,96.32352941176471,1610612741,11,12,2026-03-01T20:49:06Z,540000,False,-232.0,-18.0,1,left,I. Okoro 3PT  (3 PTS) (J. Giddey 2 AST),"[1630171, 1630581]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,23.23,Made,,,,,3.0,J. Giddey,1630581.0,2.0,,,,,,,
58,PT06M42.00S,2026-03-01T20:49:28.6Z,1,REGULAR,foul,personal,[],1630171,,,1610612749,11,12,2026-03-01T20:49:38Z,560000,False,,,0,,I. Okoro personal FOUL (1 PF),"[1630171, 1631157]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Rollins,1631157.0
60,PT06M42.00S,2026-03-01T20:49:38.3Z,1,REGULAR,substitution,out,[],1641824,,,1610612749,11,12,2026-03-01T20:49:56Z,580000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M42.00S,2026-03-01T20:49:38.3Z,1,REGULAR,substitution,out,[],1630200,,,1610612749,11,12,2026-03-01T20:49:56Z,590000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M42.00S,2026-03-01T20:49:38.3Z,1,REGULAR,substitution,out,[],1629645,,,1610612749,11,12,2026-03-01T20:49:56Z,600000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M42.00S,2026-03-01T20:49:38.3Z,1,REGULAR,substitution,in,[],1631159,,,1610612749,11,12,2026-03-01T20:49:56Z,610000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M42.00S,2026-03-01T20:49:38.3Z,1,REGULAR,substitution,in,[],1629012,,,1610612749,11,12,2026-03-01T20:49:56Z,620000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M42.00S,2026-03-01T20:49:38.3Z,1,REGULAR,substitution,in,[],1630560,,,1610612749,11,12,2026-03-01T20:49:56Z,630000,False,,,0,,SUB in: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M30.00S,2026-03-01T20:50:04.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,94.30026281208936,49.26470588235294,1610612749,11,14,2026-03-01T20:50:08Z,640000,False,-4.0,1.0,1,right,M. Turner alley-oop DUNK (8 PTS) (C. Thomas 1 AST),"[1626167, 1630560]",1610612749.0,MIL,alley-oop,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,0.39,Made,,,,,8.0,C. Thomas,1630560.0,1.0,,,,,,,
68,PT06M11.00S,2026-03-01T20:50:26.3Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612741,11,14,2026-03-01T20:50:52Z,660000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Yabusele 2 FT),"[1626167, 1627824]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Yabusele,1627824.0
70,PT06M11.00S,2026-03-01T20:50:53.4Z,1,REGULAR,freethrow,1 of 2,[],1627824,,,1610612741,12,14,2026-03-01T20:50:53Z,680000,False,,,0,,G. Yabusele Free Throw 1 of 2 (1 PTS),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
71,PT06M11.00S,2026-03-01T20:50:53.9Z,1,REGULAR,substitution,out,[],1628398,,,1610612741,12,14,2026-03-01T20:50:56Z,690000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M11.00S,2026-03-01T20:50:53.9Z,1,REGULAR,substitution,in,[],1630579,,,1610612741,12,14,2026-03-01T20:50:56Z,700000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M11.00S,2026-03-01T20:51:12.3Z,1,REGULAR,freethrow,2 of 2,[],1627824,,,1610612741,12,14,2026-03-01T20:51:12Z,710000,False,,,0,,MISS G. Yabusele Free Throw 2 of 2,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
74,PT06M09.00S,2026-03-01T20:51:13.2Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,12,14,2026-03-01T20:51:13Z,720000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,
75,PT05M58.00S,2026-03-01T20:51:27.9Z,1,REGULAR,foul,offensive,[],1626167,,,1610612749,12,14,2026-03-01T20:51:40Z,730000,False,,,0,,M. Turner charge offensive FOUL (2 PF),"[1626167, 1627824]",1610612749.0,MIL,charge,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Yabusele,1627824.0
77,PT05M58.00S,2026-03-01T20:51:27.9Z,1,REGULAR,turnover,offensive foul,[],1626167,,,1610612749,12,14,2026-03-01T20:51:27Z,750000,False,,,0,,M. Turner offensive foul TURNOVER (2 TO),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,,,1626302.0,,,,
78,PT05M58.00S,2026-03-01T20:51:47.9Z,1,REGULAR,substitution,out,[],1627824,,,1610612741,12,14,2026-03-01T20:51:53Z,760000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M58.00S,2026-03-01T20:51:47.9Z,1,REGULAR,substitution,out,[],1626167,,,1610612741,12,14,2026-03-01T20:51:53Z,770000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M58.00S,2026-03-01T20:51:47.9Z,1,REGULAR,substitution,in,[],1630208,,,1610612741,12,14,2026-03-01T20:51:53Z,780000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M58.00S,2026-03-01T20:51:47.9Z,1,REGULAR,substitution,in,[],1626171,,,1610612741,12,14,2026-03-01T20:51:53Z,790000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M45.00S,2026-03-01T20:52:19.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,13.87976346911958,46.32352941176471,1610612741,14,14,2026-03-01T20:52:22Z,800000,False,18.0,78.0,1,left,J. Giddey 8' driving floating Jump Shot (5 PTS),[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,8.01,Made,,,,,5.0,,,,,,,,,,
83,PT05M25.00S,2026-03-01T20:52:39.1Z,1,REGULAR,3pt,Jump Shot,[],1626171,96.13994743758212,96.07843137254902,1610612749,14,14,2026-03-01T20:52:43Z,810000,False,230.0,-16.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,23.1,Missed,,,,,,,,,,,,,,,
84,PT05M22.00S,2026-03-01T20:52:42.1Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612749,14,14,2026-03-01T20:52:43Z,820000,False,,,0,,J. Sims REBOUND (Off:1 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Right Corner 3,24+ Right,,,,,,83.0,2.0,1.0,1.0,,,,,,,,,,,
