actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-08T00:11:34.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-08T00:11:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-08T00:11:37.6Z,1,REGULAR,jumpball,recovered,[],1641824,,,1610612741,0,0,2025-12-08T00:11:37Z,40000,False,,,0,,Jump Ball N. Vučević vs. Q. Post: Tip to M. Buzelis,"[1641824, 202696, 1642366]",1610612741.0,CHI,startperiod,M. Buzelis,1641824.0,Buzelis,M. Buzelis,Vučević,202696.0,Post,1642366.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2025-12-08T00:11:54.7Z,1,REGULAR,3pt,Jump Shot,[],1630245,94.95729303547962,3.431372549019608,1610612741,0,0,2025-12-08T00:12:02Z,70000,False,-233.0,-5.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2025-12-08T00:11:57.7Z,1,REGULAR,rebound,defensive,[],202710,,,1610612744,0,0,2025-12-08T00:12:02Z,80000,False,,,0,,J. Butler III REBOUND (Off:0 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2025-12-08T00:12:12.9Z,1,REGULAR,3pt,Jump Shot,[],1627741,33.196452036793694,37.5,1610612744,0,3,2025-12-08T00:12:18Z,90000,False,62.0,260.0,1,left,B. Hield 26' 3PT  (3 PTS) (P. Spencer 1 AST),"[1627741, 1630311]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,26.69,Made,,,,,3.0,P. Spencer,1630311.0,1.0,,,,,,,,,,
11,PT11M11.00S,2025-12-08T00:12:22.5Z,1,REGULAR,3pt,Jump Shot,[],202696,69.85873850197109,24.264705882352942,1610612741,0,3,2025-12-08T00:12:27Z,110000,False,-129.0,231.0,1,right,MISS N. Vučević 26' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2025-12-08T00:12:25.5Z,1,REGULAR,rebound,defensive,[],1630311,,,1610612744,0,3,2025-12-08T00:12:27Z,120000,False,,,0,,P. Spencer REBOUND (Off:0 Def:1),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M55.00S,2025-12-08T00:12:38.1Z,1,REGULAR,3pt,Jump Shot,[],1642366,5.338370565045992,4.6568627450980395,1610612744,0,6,2025-12-08T00:12:44Z,130000,False,227.0,-2.0,1,left,Q. Post 3PT  (3 PTS) (B. Hield 1 AST),"[1642366, 1627741]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,22.67,Made,,,,,3.0,B. Hield,1627741.0,1.0,,,,,,,,,,
15,PT10M50.00S,2025-12-08T00:12:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.11760840998686,49.754901960784316,1610612741,2,6,2025-12-08T00:12:52Z,150000,False,-1.0,12.0,1,right,A. Dosunmu Layup (2 PTS) (J. Giddey 1 AST),"[1630245, 1630581]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,,
17,PT10M36.00S,2025-12-08T00:12:57.7Z,1,REGULAR,3pt,Jump Shot,[],1642366,29.122864651773984,25.0,1610612744,2,9,2025-12-08T00:13:02Z,170000,False,125.0,221.0,1,left,Q. Post 25' 3PT  (6 PTS) (J. Butler III 1 AST),"[1642366, 202710]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,25.42,Made,,,,,6.0,J. Butler III,202710.0,1.0,,,,,,,,,,
