actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M24.00S,2026-03-19T00:13:36.6Z,1,REGULAR,3pt,Jump Shot,[],1630581,73.40670170827858,81.37254901960785,1610612741,0,5,2026-03-19T00:13:41Z,170000,False,157.0,197.0,1,right,MISS J. Giddey 25' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,25.22,Missed,,,,,,,,,,,,,,,
19,PT10M21.00S,2026-03-19T00:13:39.6Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,0,5,2026-03-19T00:13:41Z,180000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,
20,PT10M12.00S,2026-03-19T00:13:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,5.075558475689881,52.450980392156865,1610612761,0,5,2026-03-19T00:13:53Z,190000,False,-12.0,-5.0,1,left,MISS I. Quickley driving finger roll Layup,[1630193],1610612761.0,TOR,driving finger roll,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,1.32,Missed,,,,,,,,,,,,,,,
21,PT10M11.00S,2026-03-19T00:13:49.7Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,0,5,2026-03-19T00:13:53Z,200000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,
22,PT10M02.00S,2026-03-19T00:14:01.3Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,0,5,2026-03-19T00:14:12Z,210000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (1 TO),[1630581],1610612741.0,CHI,bad pass,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Right,1.0,,,,,,,,,,,,,1627524.0,,,,,,
23,PT09M49.00S,2026-03-19T00:14:21.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,22.026938239159,8.823529411764707,1610612761,0,5,2026-03-19T00:14:30Z,220000,False,206.0,155.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,25.75,Missed,,,,,,,,,,,,,,,
24,PT09M47.00S,2026-03-19T00:14:23.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,0,5,2026-03-19T00:14:30Z,230000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,23.0,,,,,,,,,,,,,,
26,PT09M44.00S,2026-03-19T00:14:46.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627742,3.7614980289093296,96.07843137254902,1610612761,0,8,2026-03-19T00:14:50Z,250000,False,-230.0,-17.0,1,left,B. Ingram 3PT  (3 PTS) (I. Quickley 2 AST),"[1627742, 1630193]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,,23.1,Made,,,,,3.0,I. Quickley,1630193.0,2.0,,,,,,,
28,PT09M28.00S,2026-03-19T00:15:05.6Z,1,REGULAR,turnover,out-of-bounds,[],1630188,,,1610612741,0,8,2026-03-19T00:15:12Z,270000,False,,,0,,J. Smith step out-of-bounds TURNOVER (1 TO),[1630188],1610612741.0,CHI,step,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,1.0,,,,,,,,,,,,,1627524.0,,,,,,
29,PT09M17.00S,2026-03-19T00:15:22.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629628,16.770696452036795,50.245098039215684,1610612761,0,8,2026-03-19T00:15:28Z,280000,False,-1.0,105.0,1,left,MISS R. Barrett 10' turnaround Hook,[1629628],1610612761.0,TOR,turnaround,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,10.51,Missed,,,,,,,,,,,,,,,
30,PT09M12.00S,2026-03-19T00:15:27.0Z,1,REGULAR,rebound,defensive,[],1631159,,,1610612741,0,8,2026-03-19T00:15:28Z,290000,False,,,0,,L. Miller REBOUND (Off:0 Def:1),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,
31,PT09M06.00S,2026-03-19T00:15:34.0Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612741,0,8,2026-03-19T00:15:43Z,300000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Smith 2 FT),"[1627751, 1630188]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628487.0,1.0,0.0,Smith,1630188.0,,
33,PT09M06.00S,2026-03-19T00:15:59.5Z,1,REGULAR,freethrow,1 of 2,[],1630188,,,1610612741,1,8,2026-03-19T00:15:59Z,320000,False,,,0,,J. Smith Free Throw 1 of 2 (1 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
34,PT09M06.00S,2026-03-19T00:16:17.3Z,1,REGULAR,freethrow,2 of 2,[],1630188,,,1610612741,2,8,2026-03-19T00:16:17Z,330000,False,,,0,,J. Smith Free Throw 2 of 2 (2 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
35,PT08M51.00S,2026-03-19T00:16:35.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,16.376478318002626,58.333333333333336,1610612761,2,10,2026-03-19T00:17:31Z,340000,False,-42.0,101.0,1,left,S. Barnes 10' turnaround Jump Shot (2 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,10.96,Made,,,,,2.0,,,,,,,,,,
36,PT08M29.00S,2026-03-19T00:16:56.7Z,1,REGULAR,3pt,Jump Shot,[],1630581,78.44940867279895,8.111213235294118,1610612741,5,10,2026-03-19T00:17:06Z,350000,False,-209.0,150.0,1,right,J. Giddey 25' 3PT  (3 PTS) (J. Smith 1 AST),"[1630581, 1630188]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,25.76,Made,,,,,3.0,J. Smith,1630188.0,1.0,,,,,,,
39,PT08M13.00S,2026-03-19T00:17:31.3Z,1,REGULAR,2pt,Jump Shot,[],1627742,5.519053876478318,17.67003676470588,1610612761,5,12,2026-03-19T00:18:21Z,380000,False,162.0,-1.0,1,left,B. Ingram 16' Jump Shot (5 PTS) (S. Barnes 1 AST),"[1627742, 1630567]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,,,,16.16,Made,,,,,5.0,S. Barnes,1630567.0,1.0,,,,,,,
41,PT07M57.00S,2026-03-19T00:17:46.4Z,1,REGULAR,3pt,Jump Shot,[],1631159,95.48291721419186,95.83333333333334,1610612741,8,12,2026-03-19T00:17:50Z,400000,False,229.0,-10.0,1,right,L. Miller 3PT  (3 PTS) (T. Jones 1 AST),"[1631159, 1630200]",1610612741.0,CHI,,,,Miller,L. Miller,,,,,Right Corner 3,24+ Right,,,,22.94,Made,,,,,3.0,T. Jones,1630200.0,1.0,,,,,,,
43,PT07M42.00S,2026-03-19T00:18:02.2Z,1,REGULAR,turnover,lost ball,[],1627742,,,1610612761,8,12,2026-03-19T00:18:06Z,420000,False,,,0,,B. Ingram lost ball TURNOVER (1 TO),"[1627742, 1641824]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,1.0,Buzelis,1641824.0,,,,,,,,,,,,,,,,,
44,PT07M42.00S,2026-03-19T00:18:02.2Z,1,REGULAR,steal,,[],1641824,,,1610612741,8,12,2026-03-19T00:20:22Z,430000,False,,,0,,M. Buzelis STEAL (1 STL),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
45,PT07M37.00S,2026-03-19T00:18:06.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,92.9862023653088,48.77450980392157,1610612741,10,12,2026-03-19T00:18:18Z,440000,False,-6.0,13.0,1,right,T. Jones running reverse Layup (2 PTS),[1630200],1610612741.0,CHI,running reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,1.47,Made,,,,,2.0,,,,,,,,,,
46,PT07M32.00S,2026-03-19T00:18:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.1268068331143235,51.225490196078425,1610612761,10,14,2026-03-19T00:18:28Z,450000,False,-6.0,5.0,1,left,R. Barrett alley-oop Layup (7 PTS) (I. Quickley 3 AST),"[1629628, 1630193]",1610612761.0,TOR,alley-oop,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,0.8,Made,,,,,7.0,I. Quickley,1630193.0,3.0,,,,,,,
48,PT07M32.00S,2026-03-19T00:18:17.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,10,14,2026-03-19T00:18:17Z,470000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M32.00S,2026-03-19T00:20:54.6Z,1,REGULAR,substitution,out,[],1630200,,,1610612741,10,14,2026-03-19T00:20:59Z,480000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M32.00S,2026-03-19T00:20:54.6Z,1,REGULAR,substitution,out,[],1631159,,,1610612741,10,14,2026-03-19T00:20:59Z,490000,False,,,0,,SUB out: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M32.00S,2026-03-19T00:20:54.6Z,1,REGULAR,substitution,in,[],1642265,,,1610612741,10,14,2026-03-19T00:20:59Z,500000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M32.00S,2026-03-19T00:20:54.6Z,1,REGULAR,substitution,in,[],1630208,,,1610612741,10,14,2026-03-19T00:20:59Z,510000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M24.00S,2026-03-19T00:21:32.0Z,1,REGULAR,turnover,out-of-bounds,[],1630208,,,1610612741,10,14,2026-03-19T00:21:39Z,520000,False,,,0,,N. Richards step out-of-bounds TURNOVER (1 TO),[1630208],1610612741.0,CHI,step,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,1.0,,,,,,,,,,,,,1628487.0,,,,,,
54,PT07M12.00S,2026-03-19T00:21:58.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,11.777266754270697,94.6078431372549,1610612761,10,14,2026-03-19T00:22:04Z,530000,False,-223.0,58.0,1,left,MISS I. Quickley 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,,23.05,Missed,,,,,,,,,,,,,,,
55,PT07M09.00S,2026-03-19T00:22:01.5Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,10,14,2026-03-19T00:22:01Z,540000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,,54.0,2.0,1.0,1.0,,,,,,,,,,,
56,PT07M07.00S,2026-03-19T00:22:04.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629628,9.017739816031538,96.07843137254902,1610612761,10,17,2026-03-19T00:22:08Z,550000,False,-230.0,32.0,1,left,R. Barrett 3PT  (10 PTS) (B. Ingram 2 AST),"[1629628, 1627742]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,23.27,Made,,,,,10.0,B. Ingram,1627742.0,2.0,,,,,,,
58,PT06M43.00S,2026-03-19T00:22:28.0Z,1,REGULAR,3pt,Jump Shot,[],1630581,68.14430026281208,71.34650735294117,1610612741,10,17,2026-03-19T00:22:33Z,570000,False,107.0,247.0,1,right,MISS J. Giddey 26' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,26.9,Missed,,,,,,,,,,,,,,,
59,PT06M39.00S,2026-03-19T00:22:32.0Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,10,17,2026-03-19T00:22:33Z,580000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,
60,PT06M32.00S,2026-03-19T00:22:38.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,17.559132720105126,56.86274509803921,1610612761,10,19,2026-03-19T00:22:42Z,590000,False,-34.0,113.0,1,left,B. Ingram 11' step back Jump Shot (7 PTS),[1627742],1610612761.0,TOR,step back,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,11.77,Made,,,,,7.0,,,,,,,,,,
62,PT06M18.00S,2026-03-19T00:22:52.1Z,1,REGULAR,turnover,bad pass,[],1642265,,,1610612741,10,19,2026-03-19T00:22:56Z,610000,False,,,0,,R. Dillingham bad pass TURNOVER (1 TO),"[1642265, 1630193]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,1.0,Quickley,1630193.0,,,,,,,,,,,,,,,,,
63,PT06M18.00S,2026-03-19T00:22:52.1Z,1,REGULAR,steal,,[],1630193,,,1610612761,10,19,2026-03-19T00:23:29Z,620000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
64,PT06M07.00S,2026-03-19T00:23:03.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,5.863994743758213,51.9607843137255,1610612761,10,19,2026-03-19T00:24:53Z,630000,False,-10.0,3.0,1,left,MISS R. Barrett driving finger roll Layup - blocked,"[1629628, 1641824]",1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,1.01,Missed,,,,,,,,,,,,,,Buzelis,1641824.0
65,PT06M07.00S,2026-03-19T00:23:03.5Z,1,REGULAR,block,,[],1641824,,,1610612761,10,19,2026-03-19T00:23:05Z,640000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT06M04.00S,2026-03-19T00:23:06.5Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,10,19,2026-03-19T00:23:08Z,650000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,,
67,PT05M55.00S,2026-03-19T00:23:17.7Z,1,REGULAR,turnover,out-of-bounds,[],1630188,,,1610612741,10,19,2026-03-19T00:23:24Z,660000,False,,,0,,J. Smith bad pass out-of-bounds TURNOVER (2 TO),[1630188],1610612741.0,CHI,bad pass,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,202026.0,,,,,,
68,PT05M55.00S,2026-03-19T00:23:22.0Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,10,19,2026-03-19T00:23:29Z,670000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M55.00S,2026-03-19T00:23:22.0Z,1,REGULAR,substitution,in,[],1642266,,,1610612761,10,19,2026-03-19T00:23:29Z,680000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M44.00S,2026-03-19T00:23:45.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627751,16.031537450722734,58.19163602941176,1610612761,10,19,2026-03-19T00:26:13Z,690000,False,-41.0,98.0,1,left,MISS J. Poeltl 10' floating Shot,[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,10.64,Missed,,,,,,,,,,,,,,,
71,PT05M40.00S,2026-03-19T00:23:49.9Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612741,10,19,2026-03-19T00:23:51Z,700000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,
72,PT05M33.00S,2026-03-19T00:23:56.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,91.27792378449409,36.51960784313725,1610612741,10,19,2026-03-19T00:31:20Z,710000,False,-67.0,29.0,1,right,MISS R. Dillingham 7' driving Layup,[1642265],1610612741.0,CHI,driving,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,7.36,Missed,,,,,,,,,,,,,,,
74,PT05M30.00S,2026-03-19T00:23:59.8Z,1,REGULAR,rebound,defensive,[],1642266,,,1610612761,10,19,2026-03-19T00:24:02Z,730000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,
75,PT05M28.00S,2026-03-19T00:24:01.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,5.338370565045992,94.85294117647058,1610612761,10,19,2026-03-19T00:24:08Z,740000,False,-224.0,-2.0,1,left,MISS R. Barrett running 3PT,[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,22.43,Missed,,,,,,,,,,,,,,,
76,PT05M26.00S,2026-03-19T00:24:04.4Z,1,REGULAR,rebound,offensive,[],1642266,,,1610612761,10,19,2026-03-19T00:24:04Z,750000,False,,,0,,J. Walter REBOUND (Off:1 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,,,,,,75.0,2.0,1.0,1.0,,,,,,,,,,,
77,PT05M26.00S,2026-03-19T00:24:11.0Z,1,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612761,10,19,2026-03-19T00:24:36Z,760000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Walter 2 FT),"[1630188, 1642266]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628487.0,1.0,0.0,Walter,1642266.0,,
79,PT05M26.00S,2026-03-19T00:24:37.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642266,,,1610612761,10,20,2026-03-19T00:24:37Z,780000,False,,,0,,J. Walter Free Throw 1 of 2 (1 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
80,PT05M26.00S,2026-03-19T00:24:37.9Z,1,REGULAR,substitution,out,[],1641824,,,1610612761,10,20,2026-03-19T00:24:57Z,790000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M26.00S,2026-03-19T00:24:37.9Z,1,REGULAR,substitution,out,[],1630188,,,1610612761,10,20,2026-03-19T00:24:57Z,800000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M26.00S,2026-03-19T00:24:37.9Z,1,REGULAR,substitution,out,[],1630193,,,1610612761,10,20,2026-03-19T00:24:57Z,810000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M26.00S,2026-03-19T00:24:37.9Z,1,REGULAR,substitution,in,[],1630172,,,1610612761,10,20,2026-03-19T00:24:57Z,820000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M26.00S,2026-03-19T00:24:37.9Z,1,REGULAR,substitution,in,[],1629012,,,1610612761,10,20,2026-03-19T00:24:57Z,830000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M26.00S,2026-03-19T00:24:37.9Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,10,20,2026-03-19T00:24:57Z,840000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M26.00S,2026-03-19T00:24:59.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642266,,,1610612761,10,21,2026-03-19T00:24:59Z,850000,False,,,0,,J. Walter Free Throw 2 of 2 (2 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
