actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-10-30T00:09:18.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-10-30T00:09:18Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-10-30T00:11:24.7Z,1,REGULAR,jumpball,recovered,[],1630200,,,1610612741,0,0,2025-10-30T00:11:24Z,40000,False,,,0,,Jump Ball N. Vučević vs. D. Sabonis: Tip to T. Jones,"[1630200, 202696, 1627734]",1610612741.0,CHI,startperiod,T. Jones,1630200.0,Jones,T. Jones,Vučević,202696.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2025-10-30T00:11:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,7.178055190538765,48.03921568627451,1610612741,0,0,2025-10-30T00:11:37Z,70000,False,10.0,15.0,1,left,MISS M. Buzelis driving Layup,[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
8,PT11M46.00S,2025-10-30T00:11:35.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,0,0,2025-10-30T00:11:37Z,80000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M37.00S,2025-10-30T00:11:44.5Z,1,REGULAR,3pt,Jump Shot,[],203897,96.92838370565046,96.56862745098039,1610612758,0,0,2025-10-30T00:11:49Z,90000,False,233.0,-24.0,1,right,MISS Z. LaVine 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,23.4,Missed,,,,,,,,,,,,,,,,,,
10,PT11M35.00S,2025-10-30T00:11:46.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,0,2025-10-30T00:11:49Z,100000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Right Corner 3,24+ Right,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M24.00S,2025-10-30T00:11:58.1Z,1,REGULAR,turnover,lost ball,[],1641824,,,1610612741,0,0,2025-10-30T00:12:01Z,110000,False,,,0,,M. Buzelis lost ball TURNOVER (1 TO),"[1641824, 201566]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Westbrook,201566.0,,,,,,,,,,,
12,PT11M24.00S,2025-10-30T00:11:58.1Z,1,REGULAR,steal,,[],201566,,,1610612758,0,0,2025-10-30T00:12:00Z,120000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M18.00S,2025-10-30T00:12:03.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627734,94.30026281208936,48.529411764705884,1610612758,0,2,2025-10-30T00:12:06Z,130000,False,-7.0,1.0,1,right,D. Sabonis running Layup (2 PTS) (D. Schröder 1 AST),"[1627734, 203471]",1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,,2.0,D. Schröder,203471.0,1.0,,,,,,,
15,PT11M03.00S,2025-10-30T00:12:19.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,10.988830486202366,52.94117647058824,1610612741,0,2,2025-10-30T00:12:22Z,150000,False,-15.0,51.0,1,left,MISS J. Giddey driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,,,
