actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-04-02T00:10:31.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-02T00:10:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-04-02T00:10:35.4Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612754,0,0,2026-04-02T00:10:35Z,40000,False,,,0,,Jump Ball J. Huff vs. M. Buzelis: Tip to P. Siakam,"[1627783, 1630643, 1641824]",1610612754.0,IND,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Huff,1630643.0,Buzelis,1641824.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2026-04-02T00:10:46.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.389618922470433,51.71568627450981,1610612754,0,2,2026-04-02T00:11:00Z,70000,False,-9.0,8.0,1,left,P. Siakam cutting Layup (2 PTS) (J. Huff 1 AST),"[1627783, 1630643]",1610612754.0,IND,cutting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.15,Made,2.0,J. Huff,1630643.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2026-04-02T00:11:10.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,88.38699080157687,51.225490196078425,1610612741,0,2,2026-04-02T00:11:14Z,90000,False,6.0,57.0,1,right,MISS T. Jones driving floating Shot,[1630200],1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2026-04-02T00:11:13.1Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612754,0,2,2026-04-02T00:11:14Z,100000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M17.00S,2026-04-02T00:11:13.3Z,1,REGULAR,turnover,bad pass,[],1630643,,,1610612754,0,2,2026-04-02T00:11:17Z,110000,False,,,0,,J. Huff bad pass TURNOVER (1 TO),"[1630643, 1641824]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Buzelis,1641824.0,,,,,,,
12,PT11M17.00S,2026-04-02T00:11:13.3Z,1,REGULAR,steal,,[],1641824,,,1610612741,0,2,2026-04-02T00:11:15Z,120000,False,,,0,,M. Buzelis STEAL (1 STL),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
13,PT11M14.00S,2026-04-02T00:11:16.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627824,75.3777923784494,14.215686274509803,1610612741,3,2,2026-04-02T00:11:21Z,130000,False,-179.0,179.0,1,right,G. Yabusele 25' 3PT  (3 PTS) (M. Buzelis 1 AST),"[1627824, 1641824]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,25.3,Made,3.0,M. Buzelis,1641824.0,1.0,,,,,,,,,,,,,,
15,PT11M01.00S,2026-04-02T00:11:30.1Z,1,REGULAR,3pt,Jump Shot,[],1631245,28.991458607095925,74.26470588235294,1610612754,3,2,2026-04-02T00:11:33Z,150000,False,-121.0,220.0,1,left,MISS Q. Jackson 25' 3PT,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
16,PT10M59.00S,2026-04-02T00:11:32.1Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,3,2,2026-04-02T00:11:33Z,160000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M54.00S,2026-04-02T00:11:39.1Z,1,REGULAR,foul,personal,['2freethrow'],1630679,,,1610612741,3,2,2026-04-02T00:11:47Z,170000,False,,,0,,E. Thompson shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1630679, 1641824]",1610612754.0,IND,shooting,,,Thompson,E. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,1.0,0.0,Buzelis,1641824.0,,
