actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
21,PT09M53.00S,2026-02-08T01:14:35.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,8,2026-02-08T01:14:35Z,210000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT09M46.00S,2026-02-08T01:14:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,13.091327201051248,41.66666666666667,1610612743,6,10,2026-02-08T01:14:47Z,220000,False,42.0,71.0,1,left,J. Murray 8' driving floating Jump Shot (2 PTS),[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,8.2,Made,,,,,2.0,,,,,,,,,,,,,
23,PT09M34.00S,2026-02-08T01:14:56.6Z,1,REGULAR,turnover,out-of-bounds,[],1627824,,,1610612741,6,10,2026-02-08T01:15:01Z,230000,False,,,0,,G. Yabusele bad pass out-of-bounds TURNOVER (1 TO),[1627824],1610612741.0,CHI,bad pass,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1629178.0,1.0,,,,,,,,
24,PT09M20.00S,2026-02-08T01:15:14.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631124,6.783837056504599,95.34313725490196,1610612743,6,10,2026-02-08T01:15:22Z,240000,False,-227.0,11.0,1,left,MISS J. Strawther 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
25,PT09M19.00S,2026-02-08T01:15:15.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,6,10,2026-02-08T01:15:22Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Left Corner 3,24+ Left,,,24.0,,,,,,,,,,,,,,,,,
26,PT09M19.00S,2026-02-08T01:15:24.3Z,1,REGULAR,foul,personal,[],1629014,,,1610612743,6,10,2026-02-08T01:15:30Z,260000,False,,,0,,A. Simons loose ball personal FOUL (1 PF),"[1629014, 1627750]",1610612741.0,CHI,loose ball,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,,1.0,0.0,Murray,1627750.0,,,,
28,PT09M09.00S,2026-02-08T01:15:44.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627750,6.389618922470433,3.6764705882352944,1610612743,6,13,2026-02-08T01:15:48Z,280000,False,232.0,8.0,1,left,J. Murray 3PT  (5 PTS) (N. Jokić 2 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,23.17,Made,,,,,5.0,N. Jokić,203999.0,2.0,,,,,,,,,,
30,PT08M57.00S,2026-02-08T01:15:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,93.11760840998686,50.0,1610612741,8,13,2026-02-08T01:16:03Z,300000,False,0.0,12.0,1,right,M. Buzelis driving Layup (5 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,5.0,,,,,,,,,,,,,
31,PT08M51.00S,2026-02-08T01:16:04.1Z,1,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612743,8,13,2026-02-08T01:16:10Z,310000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Braun 2 FT),"[1641824, 1631128]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629178.0,,1.0,0.0,Braun,1631128.0,,,,
33,PT08M51.00S,2026-02-08T01:16:38.0Z,1,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,8,13,2026-02-08T01:16:38Z,330000,False,,,0,,MISS C. Braun Free Throw 1 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
34,PT08M51.00S,2026-02-08T01:16:38.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,8,13,2026-02-08T01:16:38Z,340000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,
35,PT08M51.00S,2026-02-08T01:16:38.0Z,1,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,8,13,2026-02-08T01:16:58Z,350000,False,,,0,,MISS C. Braun Free Throw 2 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT08M49.00S,2026-02-08T01:16:40.0Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612741,8,13,2026-02-08T01:16:58Z,360000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M41.00S,2026-02-08T01:17:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,94.30026281208936,47.30392156862745,1610612741,10,13,2026-02-08T01:17:54Z,370000,False,-13.0,1.0,1,right,I. Okoro reverse Layup (2 PTS) (J. Ivey 2 AST),"[1630171, 1631093]",1610612741.0,CHI,reverse,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,2.0,J. Ivey,1631093.0,2.0,,,,,,,,,,
39,PT08M27.00S,2026-02-08T01:17:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,6.652431011826544,51.225490196078425,1610612743,10,15,2026-02-08T01:19:18Z,390000,False,-6.0,10.0,1,left,J. Strawther finger roll Layup (5 PTS) (N. Jokić 3 AST),"[1631124, 203999]",1610612743.0,DEN,finger roll,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,5.0,N. Jokić,203999.0,3.0,,,,,,,,,,
41,PT08M15.00S,2026-02-08T01:17:28.4Z,1,REGULAR,3pt,Jump Shot,[],1630171,69.99014454664915,71.32352941176471,1610612741,10,15,2026-02-08T01:17:37Z,410000,False,107.0,230.0,1,right,MISS I. Okoro 25' 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
42,PT08M12.00S,2026-02-08T01:17:31.9Z,1,REGULAR,rebound,offensive,[],1629014,,,1610612741,10,15,2026-02-08T01:17:31Z,420000,False,,,0,,A. Simons REBOUND (Off:1 Def:0),[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,41.0,1.0,0.0,1.0,,,,,,,,,,,,,,
43,PT08M01.00S,2026-02-08T01:17:43.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,71.30420499342969,18.872549019607842,1610612741,10,15,2026-02-08T01:17:48Z,430000,False,-156.0,217.0,1,right,MISS J. Ivey 26' turnaround 3PT,[1631093],1610612741.0,CHI,turnaround,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
44,PT07M58.00S,2026-02-08T01:17:46.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,10,15,2026-02-08T01:17:48Z,440000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,
45,PT07M52.00S,2026-02-08T01:17:52.5Z,1,REGULAR,turnover,lost ball,[],1627750,,,1610612743,10,15,2026-02-08T01:17:58Z,450000,False,,,0,,J. Murray lost ball TURNOVER (1 TO),"[1627750, 1627824]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,Yabusele,1627824.0,,
46,PT07M52.00S,2026-02-08T01:17:52.5Z,1,REGULAR,steal,,[],1627824,,,1610612741,10,15,2026-02-08T01:19:17Z,460000,False,,,0,,G. Yabusele STEAL (1 STL),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT07M48.00S,2026-02-08T01:17:55.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,93.38042049934296,49.26470588235294,1610612741,12,15,2026-02-08T01:18:06Z,470000,False,-4.0,10.0,1,right,I. Okoro running DUNK (4 PTS),[1630171],1610612741.0,CHI,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,4.0,,,,,,,,,,,,,
48,PT07M37.00S,2026-02-08T01:18:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,7.046649145860711,47.794117647058826,1610612743,12,17,2026-02-08T01:21:32Z,480000,False,11.0,14.0,1,left,C. Johnson cutting Layup (5 PTS) (J. Murray 2 AST),"[1629661, 1627750]",1610612743.0,DEN,cutting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,5.0,J. Murray,1627750.0,2.0,,,,,,,,,,
50,PT07M25.00S,2026-02-08T01:18:18.3Z,1,REGULAR,3pt,Jump Shot,[],1629014,69.99014454664915,23.284313725490197,1610612741,12,17,2026-02-08T01:18:22Z,500000,False,-134.0,230.0,1,right,MISS A. Simons 26' 3PT,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.56,Missed,,,,,,,,,,,,,,,,,,
51,PT07M23.00S,2026-02-08T01:18:20.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,12,17,2026-02-08T01:18:22Z,510000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,50.0,3.0,3.0,0.0,,,,,,,,,,,,,,
52,PT07M17.00S,2026-02-08T01:18:26.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,27.414586070959263,78.67647058823529,1610612743,12,17,2026-02-08T01:22:23Z,520000,False,-143.0,205.0,1,left,MISS J. Murray 25' running pullup 3PT,[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
53,PT07M17.00S,2026-02-08T01:18:26.7Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612741,12,17,2026-02-08T01:18:30Z,530000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M17.00S,2026-02-08T01:18:31.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,12,17,2026-02-08T01:18:31Z,540000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M00.00S,2026-02-08T01:21:59.1Z,1,REGULAR,foul,technical,['1freethrow'],203999,,,1610612741,12,17,2026-02-08T01:22:07Z,550000,False,,,0,,N. Jokić defensive-3-second technical FOUL (1 Tech),[203999],1610612743.0,DEN,defensive-3-second,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,202007.0,,0.0,1.0,,,,,,
56,PT07M00.00S,2026-02-08T01:22:16.7Z,1,REGULAR,freethrow,1 of 1,[],1629014,,,1610612741,13,17,2026-02-08T01:22:16Z,560000,False,,,0,,A. Simons technical Free Throw 1 of 1 (1 PTS),[1629014],1610612741.0,CHI,technical,,,Simons,A. Simons,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
57,PT06M53.00S,2026-02-08T01:22:37.9Z,1,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612741,13,17,2026-02-08T01:22:42Z,570000,False,,,0,,I. Okoro lost ball out-of-bounds TURNOVER (1 TO),[1630171],1610612741.0,CHI,lost ball,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629178.0,1.0,,,,,,,,
58,PT06M45.00S,2026-02-08T01:22:51.8Z,1,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612743,13,17,2026-02-08T01:22:59Z,580000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (Braun 2 FT),"[1631093, 1631128]",1610612741.0,CHI,shooting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,,1.0,0.0,Braun,1631128.0,,,,
60,PT06M45.00S,2026-02-08T01:23:21.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631128,,,1610612743,13,18,2026-02-08T01:23:21Z,600000,False,,,0,,C. Braun Free Throw 1 of 2 (1 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
61,PT06M45.00S,2026-02-08T01:23:22.2Z,1,REGULAR,substitution,out,[],1629014,,,1610612743,13,18,2026-02-08T01:23:28Z,610000,False,,,0,,SUB out: A. Simons,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M45.00S,2026-02-08T01:23:22.2Z,1,REGULAR,substitution,in,[],1629012,,,1610612743,13,18,2026-02-08T01:23:28Z,620000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M45.00S,2026-02-08T01:23:39.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631128,,,1610612743,13,19,2026-02-08T01:23:39Z,630000,False,,,0,,C. Braun Free Throw 2 of 2 (2 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
64,PT06M35.00S,2026-02-08T01:23:51.3Z,1,REGULAR,3pt,Jump Shot,[],1641824,74.19513797634691,18.137254901960784,1610612741,16,19,2026-02-08T01:23:54Z,640000,False,-159.0,190.0,1,right,M. Buzelis 24' 3PT  (8 PTS) (C. Sexton 1 AST),"[1641824, 1629012]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,24.8,Made,,,,,8.0,C. Sexton,1629012.0,1.0,,,,,,,,,,
66,PT06M20.00S,2026-02-08T01:24:09.4Z,1,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612743,16,19,2026-02-08T01:24:21Z,660000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Jokić 2 FT),"[1629012, 203999]",1610612741.0,CHI,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,,1.0,0.0,Jokić,203999.0,,,,
68,PT06M20.00S,2026-02-08T01:24:40.2Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,16,20,2026-02-08T01:24:40Z,680000,False,,,0,,N. Jokić Free Throw 1 of 2 (3 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
69,PT06M20.00S,2026-02-08T01:24:40.8Z,1,REGULAR,substitution,out,[],1630171,,,1610612743,16,20,2026-02-08T01:24:50Z,690000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M20.00S,2026-02-08T01:24:40.8Z,1,REGULAR,substitution,out,[],1629661,,,1610612743,16,20,2026-02-08T01:24:50Z,700000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M20.00S,2026-02-08T01:24:40.8Z,1,REGULAR,substitution,in,[],1630172,,,1610612743,16,20,2026-02-08T01:24:50Z,710000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M20.00S,2026-02-08T01:24:40.8Z,1,REGULAR,substitution,in,[],203501,,,1610612743,16,20,2026-02-08T01:24:50Z,720000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M20.00S,2026-02-08T01:25:04.8Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,16,21,2026-02-08T01:25:04Z,730000,False,,,0,,N. Jokić Free Throw 2 of 2 (4 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
74,PT05M57.00S,2026-02-08T01:25:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627824,82.07950065703022,49.26470588235294,1610612741,16,21,2026-02-08T01:25:33Z,740000,False,-4.0,116.0,1,right,MISS G. Yabusele 11' fadeaway Shot,[1627824],1610612741.0,CHI,fadeaway,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,11.61,Missed,,,,,,,,,,,,,,,,,,
75,PT05M55.00S,2026-02-08T01:25:30.9Z,1,REGULAR,rebound,defensive,[],1631124,,,1610612743,16,21,2026-02-08T01:25:33Z,750000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT05M42.00S,2026-02-08T01:25:43.2Z,1,REGULAR,3pt,Jump Shot,[],1627750,4.5499342969776615,98.2843137254902,1610612743,16,21,2026-02-08T01:25:48Z,760000,False,-241.0,-10.0,1,left,MISS J. Murray 24' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,24.16,Missed,,,,,,,,,,,,,,,,,,
77,PT05M38.00S,2026-02-08T01:25:47.1Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,16,21,2026-02-08T01:25:47Z,770000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT05M38.00S,2026-02-08T01:25:51.2Z,1,REGULAR,foul,personal,[],1631124,,,1610612741,16,21,2026-02-08T01:26:32Z,780000,False,,,0,,J. Strawther personal FOUL (1 PF),"[1631124, 1631093]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202007.0,,1.0,0.0,Ivey,1631093.0,,,,
80,PT05M38.00S,2026-02-08T01:26:01.7Z,1,REGULAR,substitution,out,[],1627824,,,1610612741,16,21,2026-02-08T01:26:07Z,800000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M38.00S,2026-02-08T01:26:01.7Z,1,REGULAR,substitution,out,[],1631124,,,1610612741,16,21,2026-02-08T01:26:07Z,810000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M38.00S,2026-02-08T01:26:01.7Z,1,REGULAR,substitution,in,[],1630208,,,1610612741,16,21,2026-02-08T01:26:07Z,820000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M38.00S,2026-02-08T01:26:01.7Z,1,REGULAR,substitution,in,[],1628971,,,1610612741,16,21,2026-02-08T01:26:07Z,830000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M21.00S,2026-02-08T01:26:31.4Z,1,REGULAR,2pt,Jump Shot,[],1630172,93.38042049934296,79.65686274509804,1610612741,18,21,2026-02-08T01:27:28Z,840000,False,148.0,10.0,1,right,P. Williams 14' turnaround fadeaway Jump Shot (2 PTS),[1630172],1610612741.0,CHI,turnaround fadeaway,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,14.86,Made,,,,,2.0,,,,,,,,,,,,,
85,PT05M01.00S,2026-02-08T01:26:50.8Z,1,REGULAR,3pt,Jump Shot,[],203999,31.750985545335087,36.029411764705884,1610612743,18,24,2026-02-08T01:26:55Z,850000,False,70.0,246.0,1,left,N. Jokić 25' 3PT  (7 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.57,Made,,,,,7.0,J. Murray,1627750.0,3.0,,,,,,,,,,
87,PT04M49.00S,2026-02-08T01:27:05.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,93.64323258869908,52.94117647058824,1610612741,18,24,2026-02-08T01:28:37Z,870000,False,15.0,7.0,1,right,MISS C. Sexton driving floating Shot,[1629012],1610612741.0,CHI,driving floating,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
88,PT04M49.00S,2026-02-08T01:27:05.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,18,24,2026-02-08T01:28:37Z,880000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,87.0,,,,,,,,,,,,,,,,,
