actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-28T01:10:16.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-28T01:10:16Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-11-28T01:10:18.8Z,1,REGULAR,jumpball,recovered,[],1629634,,,1610612763,0,0,2024-11-28T01:10:18Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. J. Duren: Tip to B. Clarke,"[1629634, 1628991, 1631105]",1610612763.0,MEM,startperiod,B. Clarke,1629634.0,Clarke,B. Clarke,Jackson Jr.,1628991.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2024-11-28T01:10:29.7Z,1,REGULAR,3pt,Jump Shot,[],1630217,17.559132720105126,94.6078431372549,1610612763,0,0,2024-11-28T01:10:37Z,70000,False,-223.0,113.0,1,left,MISS D. Bane 24' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-11-28T01:10:34.7Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,0,0,2024-11-28T01:10:37Z,80000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M33.00S,2024-11-28T01:10:54.9Z,1,REGULAR,3pt,Jump Shot,[],1631093,82.60512483574244,3.6764705882352944,1610612765,0,3,2024-11-28T01:11:00Z,100000,False,-232.0,111.0,1,right,J. Ivey 25' 3PT  (3 PTS) (A. Thompson 1 AST),"[1631093, 1641709]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,25.68,Made,,,,,3.0,A. Thompson,1641709.0,1.0,,,,,,,,,,
12,PT11M22.00S,2024-11-28T01:11:07.5Z,1,REGULAR,foul,personal,[],1641709,,,1610612763,0,3,2024-11-28T01:11:16Z,120000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1628991]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202049.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,
14,PT11M20.00S,2024-11-28T01:11:24.8Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612763,0,3,2024-11-28T01:11:33Z,140000,False,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 1627736]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Beasley,1627736.0,,
15,PT11M20.00S,2024-11-28T01:11:24.8Z,1,REGULAR,steal,,[],1627736,,,1610612765,0,3,2024-11-28T01:16:21Z,150000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
16,PT11M14.00S,2024-11-28T01:11:30.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641709,91.14651773981603,46.07843137254902,1610612765,0,5,2024-11-28T01:12:13Z,160000,False,-20.0,31.0,1,right,A. Thompson running finger roll Layup (2 PTS) (J. Duren 1 AST),"[1641709, 1631105]",1610612765.0,DET,running finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.64,Made,,,,,2.0,J. Duren,1631105.0,1.0,,,,,,,,,,
18,PT11M08.00S,2024-11-28T01:11:37.9Z,1,REGULAR,foul,personal,[],1631105,,,1610612763,0,5,2024-11-28T01:11:44Z,180000,False,,,0,,J. Duren personal FOUL (1 PF),"[1631105, 1628991]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626302.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,
20,PT11M02.00S,2024-11-28T01:12:02.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,9.806176084099869,60.78431372549019,1610612763,2,5,2024-11-28T01:12:10Z,200000,False,-54.0,40.0,1,left,J. Jackson Jr. 6' driving floating bank Jump Shot (2 PTS),[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,,,,,2.0,,,,,,,,,,,,,
21,PT10M44.00S,2024-11-28T01:12:22.7Z,1,REGULAR,foul,personal,[],1629634,,,1610612765,2,5,2024-11-28T01:12:36Z,210000,False,,,0,,B. Clarke personal FOUL (1 PF),"[1629634, 1631105]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626302.0,1.0,0.0,Duren,1631105.0,,,,,
23,PT10M37.00S,2024-11-28T01:13:03.7Z,1,REGULAR,turnover,bad pass,[],1641709,,,1610612765,2,5,2024-11-28T01:13:08Z,230000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641709, 1642377]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1.0,Wells,1642377.0,,
24,PT10M37.00S,2024-11-28T01:13:03.7Z,1,REGULAR,steal,,[],1642377,,,1610612763,2,5,2024-11-28T01:13:05Z,240000,False,,,0,,J. Wells STEAL (1 STL),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
25,PT10M32.00S,2024-11-28T01:13:09.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628991,30.962549277266753,28.921568627450984,1610612763,2,5,2024-11-28T01:13:16Z,250000,False,105.0,239.0,1,left,MISS J. Jackson Jr. 26' running 3PT,[1628991],1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
26,PT10M26.00S,2024-11-28T01:13:15.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,2,5,2024-11-28T01:13:16Z,260000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT10M14.00S,2024-11-28T01:13:26.4Z,1,REGULAR,3pt,Jump Shot,[],1627736,73.40670170827858,17.401960784313726,1610612765,2,5,2024-11-28T01:13:33Z,270000,False,-163.0,197.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
