actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-10T01:10:40.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-10T01:10:40Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-01-10T01:10:42.0Z,1,REGULAR,jumpball,recovered,[],1628991,,,1610612763,0,0,2025-01-10T01:10:42Z,40000,False,,,0,,Jump Ball Z. Edey vs. A. Sengun: Tip to J. Jackson Jr.,"[1628991, 1641744, 1630578]",1610612763.0,MEM,startperiod,J. Jackson Jr.,1628991.0,Jackson Jr.,J. Jackson Jr.,Edey,1641744.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-01-10T01:10:54.5Z,1,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612763,0,0,2025-01-10T01:11:05Z,70000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Wells 2 FT),"[1641708, 1642377]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1151.0,1.0,0.0,Wells,1642377.0,,,,,,,,,,,,,,,
9,PT11M46.00S,2025-01-10T01:11:16.7Z,1,REGULAR,freethrow,1 of 2,[],1642377,,,1610612763,1,0,2025-01-10T01:11:16Z,90000,False,,,0,,J. Wells Free Throw 1 of 2 (1 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
10,PT11M46.00S,2025-01-10T01:11:29.4Z,1,REGULAR,freethrow,2 of 2,[],1642377,,,1610612763,2,0,2025-01-10T01:11:29Z,100000,False,,,0,,J. Wells Free Throw 2 of 2 (2 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
11,PT11M32.00S,2025-01-10T01:11:46.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628415,5.995400788436268,50.0,1610612745,2,2,2025-01-10T01:11:55Z,110000,False,0.0,4.0,1,left,D. Brooks cutting DUNK (2 PTS) (A. Thompson 1 AST),"[1628415, 1641708]",1610612745.0,HOU,cutting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.39,A. Thompson,1641708.0,1.0,,,,,,,,,
13,PT11M31.00S,2025-01-10T01:11:52.8Z,1,REGULAR,foul,technical,['1freethrow'],1628415,,,1610612763,2,2,2025-01-10T01:17:18Z,130000,False,,,0,,D. Brooks rim-hanging technical FOUL (1 Tech),[1628415],1610612745.0,HOU,rim-hanging,,,Brooks,D. Brooks,,,,,,,202058.0,0.0,1.0,,,,,,,,,,,,,,,,,
14,PT11M31.00S,2025-01-10T01:12:18.0Z,1,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,3,2,2025-01-10T01:12:18Z,140000,False,,,0,,D. Bane technical Free Throw 1 of 1 (1 PTS),[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
15,PT11M19.00S,2025-01-10T01:12:50.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,85.23324572930355,40.68627450980392,1610612763,5,2,2025-01-10T01:12:57Z,150000,False,-47.0,86.0,1,right,J. Morant 9' driving floating Jump Shot (2 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,9.81,,,,,,,,,,,,
16,PT11M05.00S,2025-01-10T01:13:03.0Z,1,REGULAR,3pt,Jump Shot,[],1628415,23.73521681997372,12.254901960784313,1610612745,5,2,2025-01-10T01:13:07Z,160000,False,189.0,171.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.44,,,,,,,,,,,,
17,PT11M03.00S,2025-01-10T01:13:05.0Z,1,REGULAR,rebound,defensive,[],1642377,,,1610612763,5,2,2025-01-10T01:13:07Z,170000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,
18,PT10M56.00S,2025-01-10T01:13:12.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,86.15308804204993,44.11764705882353,1610612763,5,2,2025-01-10T01:13:17Z,180000,False,-29.0,78.0,1,right,MISS J. Morant 8' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.31,,,,,,,,,,,,
19,PT10M52.00S,2025-01-10T01:13:16.9Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,5,2,2025-01-10T01:13:17Z,190000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,
20,PT10M49.00S,2025-01-10T01:13:19.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630224,5.732588699080158,49.754901960784316,1610612745,5,4,2025-01-10T01:13:25Z,200000,False,1.0,1.0,1,left,J. Green running DUNK (2 PTS) (F. VanVleet 1 AST),"[1630224, 1627832]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.18,F. VanVleet,1627832.0,1.0,,,,,,,,,
22,PT10M37.00S,2025-01-10T01:13:31.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,92.19776609724047,62.00980392156863,1610612763,7,4,2025-01-10T01:21:14Z,220000,False,60.0,21.0,1,right,J. Jackson Jr. 6' turnaround Hook (2 PTS) (D. Bane 1 AST),"[1628991, 1630217]",1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,6.35,D. Bane,1630217.0,1.0,,,,,,,,,
24,PT10M18.00S,2025-01-10T01:13:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.178055190538765,45.09803921568628,1610612745,7,6,2025-01-10T01:13:54Z,240000,False,25.0,15.0,1,left,J. Green driving finger roll Layup (4 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.87,,,,,,,,,,,,
25,PT10M09.00S,2025-01-10T01:14:00.0Z,1,REGULAR,3pt,Jump Shot,[],1641744,66.83639947437582,48.28431372549019,1610612763,10,6,2025-01-10T01:14:04Z,250000,False,-9.0,259.0,1,right,Z. Edey 25' 3PT  (3 PTS) (J. Jackson Jr. 1 AST),"[1641744, 1628991]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,25.93,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,
27,PT09M56.00S,2025-01-10T01:14:14.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.389618922470433,54.41176470588235,1610612745,10,8,2025-01-10T01:14:20Z,270000,False,-22.0,8.0,1,left,A. Sengun driving finger roll Layup (2 PTS),[1630578],1610612745.0,HOU,driving finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.34,,,,,,,,,,,,
28,PT09M56.00S,2025-01-10T01:14:18.0Z,1,REGULAR,foul,personal,['1freethrow'],1641744,,,1610612745,10,8,2025-01-10T01:14:22Z,280000,False,,,0,,Z. Edey shooting personal FOUL (1 PF) (Sengun 1 FT),"[1641744, 1630578]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1151.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
30,PT09M56.00S,2025-01-10T01:14:45.0Z,1,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,10,9,2025-01-10T01:14:45Z,300000,False,,,0,,A. Sengun Free Throw 1 of 1 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
31,PT09M44.00S,2025-01-10T01:15:00.1Z,1,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,10,9,2025-01-10T01:15:07Z,310000,False,,,0,,D. Bane bad pass out-of-bounds TURNOVER (1 TO),[1630217],1610612763.0,MEM,bad pass,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,1151.0,,,,,,,,,,,,,,,1.0,,,,
32,PT09M38.00S,2025-01-10T01:15:12.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630578,10.33180026281209,95.58823529411765,1610612745,10,12,2025-01-10T01:15:16Z,320000,False,-228.0,45.0,1,left,A. Sengun 3PT  (6 PTS) (A. Thompson 2 AST),"[1630578, 1641708]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,23.22,A. Thompson,1641708.0,2.0,,,,,,,,,
34,PT09M19.00S,2025-01-10T01:15:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.77463863337714,51.9607843137255,1610612763,12,12,2025-01-10T01:15:35Z,340000,False,10.0,6.0,1,right,J. Jackson Jr. driving Layup (4 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.15,,,,,,,,,,,,
35,PT09M00.00S,2025-01-10T01:15:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.5722733245729295,48.529411764705884,1610612745,12,14,2025-01-10T01:15:55Z,350000,False,7.0,19.0,1,left,A. Sengun driving finger roll Layup (8 PTS),[1630578],1610612745.0,HOU,driving finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,2.01,,,,,,,,,,,,
36,PT09M00.00S,2025-01-10T01:15:54.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,12,14,2025-01-10T01:15:54Z,360000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M50.00S,2025-01-10T01:18:59.2Z,1,REGULAR,3pt,Jump Shot,[],1629630,68.28186596583443,64.4607843137255,1610612763,15,14,2025-01-10T01:19:04Z,370000,False,72.0,246.0,1,right,J. Morant 25' 3PT step back (5 PTS),[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,Made,5.0,25.61,,,,,,,,,,,,
38,PT08M32.00S,2025-01-10T01:19:18.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,6.915243101182654,50.98039215686274,1610612745,15,16,2025-01-10T01:19:37Z,380000,False,-5.0,13.0,1,left,A. Thompson finger roll Layup (2 PTS) (J. Green 1 AST),"[1641708, 1630224]",1610612745.0,HOU,finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.34,J. Green,1630224.0,1.0,,,,,,,,,
40,PT08M32.00S,2025-01-10T01:19:21.0Z,1,REGULAR,foul,personal,['1freethrow'],1641744,,,1610612745,15,16,2025-01-10T01:27:06Z,400000,False,,,0,,Z. Edey shooting personal FOUL (2 PF) (Thompson 1 FT),"[1641744, 1641708]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1627964.0,2.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
42,PT08M32.00S,2025-01-10T01:19:38.1Z,1,REGULAR,substitution,out,[],1641744,,,1610612745,15,16,2025-01-10T01:21:14Z,420000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M32.00S,2025-01-10T01:19:38.1Z,1,REGULAR,substitution,in,[],1630643,,,1610612745,15,16,2025-01-10T01:21:14Z,430000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M32.00S,2025-01-10T01:19:55.1Z,1,REGULAR,freethrow,1 of 1,[],1641708,,,1610612745,15,17,2025-01-10T01:19:55Z,440000,False,,,0,,A. Thompson Free Throw 1 of 1 (3 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
47,PT08M07.00S,2025-01-10T01:21:35.4Z,1,REGULAR,3pt,Jump Shot,[],1642377,68.41327201051249,66.91176470588235,1610612763,15,17,2025-01-10T01:21:41Z,470000,False,85.0,244.0,1,right,MISS J. Wells 25' pullup 3PT,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.86,,,,,,,,,,,,
48,PT08M03.00S,2025-01-10T01:21:39.4Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,15,17,2025-01-10T01:21:41Z,480000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,
49,PT07M56.00S,2025-01-10T01:21:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.178055190538765,55.14705882352941,1610612745,15,19,2025-01-10T01:21:49Z,490000,False,-26.0,15.0,1,left,A. Sengun driving finger roll Layup (10 PTS) (D. Brooks 1 AST),"[1630578, 1628415]",1610612745.0,HOU,driving finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,2.98,D. Brooks,1628415.0,1.0,,,,,,,,,
51,PT07M45.00S,2025-01-10T01:21:56.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,88.12417871222075,56.61764705882353,1610612763,17,19,2025-01-10T01:25:58Z,510000,False,33.0,59.0,1,right,J. Jackson Jr. 6' driving floating Jump Shot (6 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,6.77,,,,,,,,,,,,
52,PT07M31.00S,2025-01-10T01:22:10.5Z,1,REGULAR,2pt,Jump Shot,[],1630224,19.530223390275953,21.323529411764707,1610612745,17,19,2025-01-10T01:26:15Z,520000,False,143.0,131.0,1,left,MISS J. Green 19' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,19.43,,,,,,,,,,,,
53,PT07M28.00S,2025-01-10T01:22:13.5Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,17,19,2025-01-10T01:22:16Z,530000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,
54,PT07M20.00S,2025-01-10T01:22:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,91.40932982917214,44.6078431372549,1610612763,19,19,2025-01-10T01:22:25Z,540000,False,-27.0,28.0,1,right,J. Morant driving finger roll Layup (7 PTS) (D. Bane 2 AST),"[1629630, 1630217]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,3.91,D. Bane,1630217.0,2.0,,,,,,,,,
56,PT06M59.00S,2025-01-10T01:22:42.3Z,1,REGULAR,3pt,Jump Shot,[],1627832,29.911300919842315,67.15686274509804,1610612745,19,22,2025-01-10T01:22:47Z,560000,False,-86.0,229.0,1,left,F. VanVleet 24' 3PT  (3 PTS) (A. Sengun 1 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,24.43,A. Sengun,1630578.0,1.0,,,,,,,,,
58,PT06M48.00S,2025-01-10T01:22:53.6Z,1,REGULAR,turnover,bad pass,[],1628991,,,1610612763,19,22,2025-01-10T01:22:56Z,580000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (1 TO),"[1628991, 1627832]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,
59,PT06M48.00S,2025-01-10T01:22:53.6Z,1,REGULAR,steal,,[],1627832,,,1610612745,19,22,2025-01-10T01:22:55Z,590000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M44.00S,2025-01-10T01:22:58.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627832,7.178055190538765,48.03921568627451,1610612745,19,24,2025-01-10T01:28:52Z,600000,False,10.0,15.0,1,left,F. VanVleet running Layup (5 PTS),[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.79,,,,,,,,,,,,
61,PT06M44.00S,2025-01-10T01:23:01.6Z,1,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612745,19,24,2025-01-10T01:23:35Z,610000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (VanVleet 1 FT),"[1630217, 1627832]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1151.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,,,
63,PT06M44.00S,2025-01-10T01:23:11.8Z,1,REGULAR,substitution,out,[],1628991,,,1610612745,19,24,2025-01-10T01:23:49Z,630000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M44.00S,2025-01-10T01:23:11.8Z,1,REGULAR,substitution,in,[],1630583,,,1610612745,19,24,2025-01-10T01:23:49Z,640000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M44.00S,2025-01-10T01:23:36.5Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627832,,,1610612745,19,25,2025-01-10T01:23:36Z,650000,False,,,0,,F. VanVleet Free Throw 1 of 1 (6 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
66,PT06M34.00S,2025-01-10T01:23:47.4Z,1,REGULAR,turnover,lost ball,[],1630217,,,1610612763,19,25,2025-01-10T01:23:51Z,660000,False,,,0,,D. Bane lost ball TURNOVER (2 TO),"[1630217, 1630224]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Green,1630224.0,,
67,PT06M34.00S,2025-01-10T01:23:47.4Z,1,REGULAR,steal,,[],1630224,,,1610612745,19,25,2025-01-10T01:24:53Z,670000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M30.00S,2025-01-10T01:23:51.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,6.652431011826544,51.71568627450981,1610612745,19,27,2025-01-10T01:23:58Z,680000,False,-9.0,10.0,1,left,J. Green running finger roll Layup (6 PTS),[1630224],1610612745.0,HOU,running finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.32,,,,,,,,,,,,
69,PT06M17.00S,2025-01-10T01:24:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,89.83245729303549,44.36274509803921,1610612763,19,27,2025-01-10T01:24:09Z,690000,False,-28.0,43.0,1,right,MISS J. Morant driving Layup - blocked,"[1629630, 1630224]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.15,,,,,,,,,,,Green,1630224.0
70,PT06M17.00S,2025-01-10T01:24:04.2Z,1,REGULAR,block,,[],1630224,,,1610612763,19,27,2025-01-10T01:45:44Z,700000,False,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT06M14.00S,2025-01-10T01:24:07.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,19,27,2025-01-10T01:32:46Z,710000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,69.0,1.0,1.0,0.0,,,,,
72,PT06M11.00S,2025-01-10T01:24:10.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641708,7.5722733245729295,45.83333333333333,1610612745,19,29,2025-01-10T01:24:17Z,720000,False,21.0,19.0,1,left,A. Thompson running finger roll Layup (5 PTS),[1641708],1610612745.0,HOU,running finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,2.8,,,,,,,,,,,,
73,PT06M11.00S,2025-01-10T01:24:15.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,19,29,2025-01-10T01:24:15Z,730000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M11.00S,2025-01-10T01:26:06.9Z,1,REGULAR,substitution,out,[],1642377,,,1610612763,19,29,2025-01-10T01:26:57Z,740000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M11.00S,2025-01-10T01:26:06.9Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,19,29,2025-01-10T01:26:57Z,750000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M11.00S,2025-01-10T01:26:06.9Z,1,REGULAR,substitution,in,[],1628379,,,1610612763,19,29,2025-01-10T01:26:57Z,760000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M11.00S,2025-01-10T01:26:06.9Z,1,REGULAR,substitution,in,[],1631222,,,1610612763,19,29,2025-01-10T01:26:57Z,770000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M58.00S,2025-01-10T01:27:16.5Z,1,REGULAR,3pt,Jump Shot,[],1628379,72.48685939553219,21.07843137254902,1610612763,19,29,2025-01-10T01:27:23Z,780000,False,-145.0,206.0,1,right,MISS L. Kennard 25' pullup 3PT,[1628379],1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.18,,,,,,,,,,,,
79,PT05M55.00S,2025-01-10T01:27:19.5Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,19,29,2025-01-10T01:27:23Z,790000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,78.0,2.0,2.0,0.0,,,,,
80,PT05M49.00S,2025-01-10T01:27:25.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630578,5.863994743758213,48.529411764705884,1610612745,19,31,2025-01-10T01:34:05Z,800000,False,7.0,3.0,1,left,A. Sengun running DUNK (12 PTS) (A. Thompson 3 AST),"[1630578, 1641708]",1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,0.78,A. Thompson,1641708.0,3.0,,,,,,,,,
82,PT05M41.00S,2025-01-10T01:27:34.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630643,93.77463863337714,49.754901960784316,1610612763,21,31,2025-01-10T01:27:37Z,820000,False,-1.0,6.0,1,right,J. Huff driving DUNK (2 PTS) (L. Kennard 1 AST),"[1630643, 1628379]",1610612763.0,MEM,driving,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.61,L. Kennard,1628379.0,1.0,,,,,,,,,
84,PT05M29.00S,2025-01-10T01:27:45.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,5.075558475689881,52.94117647058824,1610612745,21,31,2025-01-10T02:44:04Z,840000,False,-15.0,-5.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.55,,,,,,,,,,,,
85,PT05M28.00S,2025-01-10T01:27:46.7Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,21,31,2025-01-10T02:44:04Z,850000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,84.0,2.0,1.0,1.0,,,,,
86,PT05M28.00S,2025-01-10T01:27:49.2Z,1,REGULAR,foul,personal,['2freethrow'],1630643,,,1610612745,21,31,2025-01-10T01:27:54Z,860000,False,,,0,,J. Huff shooting personal FOUL (1 PF) (Sengun 2 FT),"[1630643, 1630578]",1610612763.0,MEM,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
88,PT05M28.00S,2025-01-10T01:28:17.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,21,31,2025-01-10T01:28:17Z,880000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
89,PT05M28.00S,2025-01-10T01:28:17.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,21,31,2025-01-10T01:28:17Z,890000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,
