actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
18,PT10M19.00S,2025-01-25T01:12:30.2Z,1,REGULAR,steal,,[],1642377,,,1610612763,6,2,2025-01-25T01:12:32Z,180000,False,,,0,,J. Wells STEAL (1 STL),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
19,PT10M15.00S,2025-01-25T01:12:34.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,82.21090670170827,94.36274509803921,1610612763,9,2,2025-01-25T01:12:39Z,190000,False,222.0,115.0,1,right,L. Kennard 24' 3PT running pullup (3 PTS) (J. Wells 1 AST),"[1628379, 1642377]",1610612763.0,MEM,running pullup,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,24.97,Made,3.0,J. Wells,1642377.0,1.0,,,,,,,,,,,,,,
21,PT10M04.00S,2025-01-25T01:12:45.2Z,1,REGULAR,3pt,Jump Shot,[],203468,31.35676741130092,56.61764705882353,1610612740,9,5,2025-01-25T01:12:51Z,210000,False,-33.0,242.0,1,left,C. McCollum 24' 3PT pullup (5 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,24.46,Made,5.0,,,,,,,,,,,,,,,,,
22,PT09M42.00S,2025-01-25T01:13:07.1Z,1,REGULAR,3pt,Jump Shot,[],1628991,94.03745072273325,4.6568627450980395,1610612763,12,5,2025-01-25T01:13:14Z,220000,False,-227.0,4.0,1,right,J. Jackson Jr. 3PT  (5 PTS) (D. Bane 1 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,22.67,Made,5.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
24,PT09M27.00S,2025-01-25T01:13:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.821944809461236,35.049019607843135,1610612740,12,5,2025-01-25T01:13:27Z,240000,False,75.0,115.0,1,left,MISS C. McCollum 13' turnaround fadeaway Shot,[203468],1610612740.0,NOP,turnaround fadeaway,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Right,13.72,Missed,,,,,,,,,,,,,,,,,,
25,PT09M25.00S,2025-01-25T01:13:23.4Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,12,5,2025-01-25T01:13:27Z,250000,False,,,0,,Z. Edey REBOUND (Off:0 Def:2),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,
26,PT09M18.00S,2025-01-25T01:13:32.9Z,1,REGULAR,foul,personal,[],1630530,,,1610612763,12,5,2025-01-25T01:13:39Z,260000,False,,,0,,T. Murphy III personal FOUL (1 PF),"[1630530, 1628379]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Kennard,1628379.0
28,PT09M12.00S,2025-01-25T01:13:56.0Z,1,REGULAR,2pt,Jump Shot,[],1628379,72.88107752956637,46.32352941176471,1610612763,14,5,2025-01-25T01:14:01Z,280000,False,-18.0,202.0,1,right,L. Kennard 20' pullup Jump Shot (5 PTS) (D. Bane 2 AST),"[1628379, 1630217]",1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Center,20.32,Made,5.0,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,
29,PT08M52.00S,2025-01-25T01:14:14.8Z,1,REGULAR,2pt,Jump Shot,[],1627749,19.530223390275953,72.05882352941177,1610612740,14,7,2025-01-25T01:14:18Z,290000,False,-110.0,131.0,1,left,D. Murray 17' pullup Jump Shot (2 PTS) (Y. Missi 1 AST),"[1627749, 1642274]",1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,17.13,Made,2.0,Y. Missi,1642274.0,1.0,,,,,,,,,,,,,,
30,PT08M40.00S,2025-01-25T01:14:27.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,93.11760840998686,47.05882352941176,1610612763,16,7,2025-01-25T01:14:31Z,300000,False,-15.0,12.0,1,right,Z. Edey DUNK (4 PTS) (J. Jackson Jr. 2 AST),"[1641744, 1628991]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1.91,Made,4.0,J. Jackson Jr.,1628991.0,2.0,,,,,,,,,,,,,,
32,PT08M26.00S,2025-01-25T01:14:41.2Z,1,REGULAR,2pt,Jump Shot,[],1627749,10.33180026281209,74.01960784313727,1610612740,16,9,2025-01-25T01:14:45Z,320000,False,-120.0,45.0,1,left,D. Murray 12' step back Jump Shot (4 PTS),[1627749],1610612740.0,NOP,step back,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,12.81,Made,4.0,,,,,,,,,,,,,,,,,
34,PT08M09.00S,2025-01-25T01:15:13.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642377,85.3646517739816,47.794117647058826,1610612763,16,9,2025-01-25T01:15:19Z,340000,False,-11.0,85.0,1,right,MISS J. Wells 8' driving floating Shot,[1642377],1610612763.0,MEM,driving floating,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Center,8.58,Missed,,,,,,,,,,,,,,,,,,
35,PT08M05.00S,2025-01-25T01:15:17.7Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612740,16,9,2025-01-25T01:15:19Z,350000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,
36,PT07M58.00S,2025-01-25T01:15:27.5Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612740,16,9,2025-01-25T01:15:40Z,360000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1628991, 1630530]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Murphy III,1630530.0
38,PT07M58.00S,2025-01-25T01:15:52.5Z,1,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,16,9,2025-01-25T01:15:52Z,380000,False,,,0,,MISS T. Murphy III Free Throw 1 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
39,PT07M58.00S,2025-01-25T01:15:52.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,16,9,2025-01-25T01:15:52Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,
40,PT07M58.00S,2025-01-25T01:16:04.2Z,1,REGULAR,substitution,out,[],1628991,,,1610612740,16,9,2025-01-25T01:16:08Z,400000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT07M58.00S,2025-01-25T01:16:04.2Z,1,REGULAR,substitution,in,[],1641713,,,1610612740,16,9,2025-01-25T01:16:08Z,410000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M58.00S,2025-01-25T01:16:20.5Z,1,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,16,10,2025-01-25T01:16:20Z,420000,False,,,0,,T. Murphy III Free Throw 2 of 2 (1 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
44,PT07M46.00S,2025-01-25T01:16:33.2Z,1,REGULAR,3pt,Jump Shot,[],1630217,76.03482260183968,12.5,1610612763,16,10,2025-01-25T01:16:37Z,430000,False,-188.0,173.0,1,right,MISS D. Bane 25' pullup 3PT - blocked,"[1630217, 203468]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,McCollum,203468.0,,,,,,,,,,,,
45,PT07M46.00S,2025-01-25T01:16:33.2Z,1,REGULAR,block,,[],203468,,,1610612763,16,10,2025-01-25T01:16:35Z,440000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
46,PT07M43.00S,2025-01-25T01:16:36.2Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,16,10,2025-01-25T01:16:37Z,450000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,
47,PT07M39.00S,2025-01-25T01:16:42.1Z,1,REGULAR,foul,personal,['2freethrow'],1641744,,,1610612740,16,10,2025-01-25T01:16:50Z,460000,False,,,0,,Z. Edey shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1641744, 1630530]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Murphy III,1630530.0
49,PT07M39.00S,2025-01-25T01:17:09.7Z,1,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,16,10,2025-01-25T01:17:09Z,480000,False,,,0,,MISS T. Murphy III Free Throw 1 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT07M39.00S,2025-01-25T01:17:09.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,16,10,2025-01-25T01:17:09Z,490000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,
51,PT07M39.00S,2025-01-25T01:17:25.8Z,1,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,16,11,2025-01-25T01:17:25Z,500000,False,,,0,,T. Murphy III Free Throw 2 of 2 (2 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
52,PT07M33.00S,2025-01-25T01:17:32.8Z,1,REGULAR,3pt,Jump Shot,[],1628379,74.06373193166885,14.950980392156863,1610612763,19,11,2025-01-25T01:17:36Z,510000,False,-175.0,191.0,1,right,L. Kennard 25' 3PT  (8 PTS) (J. Wells 2 AST),"[1628379, 1642377]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,25.94,Made,8.0,J. Wells,1642377.0,2.0,,,,,,,,,,,,,,
54,PT07M31.00S,2025-01-25T01:17:37.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,19,11,2025-01-25T01:17:37Z,530000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M16.00S,2025-01-25T01:20:46.5Z,1,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612740,19,11,2025-01-25T01:20:51Z,540000,False,,,0,,D. Murray bad pass out-of-bounds TURNOVER (2 TO),[1627749],1610612740.0,NOP,bad pass,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,,,203593.0,,,,
57,PT06M57.00S,2025-01-25T01:21:09.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641744,92.59198423127464,46.568627450980394,1610612763,19,11,2025-01-25T01:21:12Z,550000,False,-17.0,17.0,1,right,MISS Z. Edey Layup,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
58,PT06M55.00S,2025-01-25T01:21:11.3Z,1,REGULAR,rebound,offensive,[],1628379,,,1610612763,19,11,2025-01-25T01:21:11Z,560000,False,,,0,,L. Kennard REBOUND (Off:1 Def:0),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,,,57.0,1.0,0.0,1.0,,,,,,,,
59,PT06M48.00S,2025-01-25T01:21:18.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630217,87.59855453350855,50.245098039215684,1610612763,19,11,2025-01-25T01:21:22Z,570000,False,1.0,64.0,1,right,MISS D. Bane 6' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,,,,,,,,,
60,PT06M45.00S,2025-01-25T01:21:21.2Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612740,19,11,2025-01-25T01:21:22Z,580000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,
61,PT06M38.00S,2025-01-25T01:21:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,5.469776609724048,56.61764705882353,1610612740,19,13,2025-01-25T01:21:32Z,590000,False,-33.0,-1.0,1,left,D. Murray driving finger roll Layup (6 PTS),[1627749],1610612740.0,NOP,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,3.31,Made,6.0,,,,,,,,,,,,,,,,,
62,PT06M29.00S,2025-01-25T01:21:36.8Z,1,REGULAR,3pt,Jump Shot,[],1641744,66.44218134034165,56.127450980392155,1610612763,19,13,2025-01-25T01:21:41Z,600000,False,31.0,263.0,1,right,MISS Z. Edey 26' 3PT,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
63,PT06M26.00S,2025-01-25T01:21:41.0Z,1,REGULAR,rebound,offensive,[],1641713,,,1610612763,19,13,2025-01-25T01:21:41Z,610000,False,,,0,,G. Jackson REBOUND (Off:1 Def:0),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,62.0,1.0,0.0,1.0,,,,,,,,
64,PT06M19.00S,2025-01-25T01:21:47.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642377,66.83639947437582,37.99019607843137,1610612763,22,13,2025-01-25T01:21:51Z,620000,False,-60.0,259.0,1,right,J. Wells 26' 3PT  (3 PTS) (D. Bane 3 AST),"[1642377, 1630217]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,26.61,Made,3.0,D. Bane,1630217.0,3.0,,,,,,,,,,,,,,
66,PT06M03.00S,2025-01-25T01:22:02.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,18.74178712220762,47.549019607843135,1610612740,22,15,2025-01-25T01:22:11Z,640000,False,12.0,124.0,1,left,D. Murray 12' turnaround fadeaway Jump Shot (8 PTS),[1627749],1610612740.0,NOP,turnaround fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,12.43,Made,8.0,,,,,,,,,,,,,,,,,
67,PT05M50.00S,2025-01-25T01:22:18.6Z,1,REGULAR,turnover,out-of-bounds,[],1641713,,,1610612763,22,15,2025-01-25T01:22:23Z,650000,False,,,0,,G. Jackson bad pass out-of-bounds TURNOVER (1 TO),[1641713],1610612763.0,MEM,bad pass,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,1199.0,,,,
68,PT05M50.00S,2025-01-25T01:22:22.3Z,1,REGULAR,substitution,out,[],1628379,,,1610612740,22,15,2025-01-25T01:22:44Z,660000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M50.00S,2025-01-25T01:22:22.3Z,1,REGULAR,substitution,out,[],1641744,,,1610612740,22,15,2025-01-25T01:22:44Z,670000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M50.00S,2025-01-25T01:22:22.3Z,1,REGULAR,substitution,out,[],1630526,,,1610612740,22,15,2025-01-25T01:22:44Z,680000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M50.00S,2025-01-25T01:22:22.3Z,1,REGULAR,substitution,in,[],1630590,,,1610612740,22,15,2025-01-25T01:22:44Z,690000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M50.00S,2025-01-25T01:22:22.3Z,1,REGULAR,substitution,in,[],1629634,,,1610612740,22,15,2025-01-25T01:22:44Z,700000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M50.00S,2025-01-25T01:22:22.3Z,1,REGULAR,substitution,in,[],1629750,,,1610612740,22,15,2025-01-25T01:22:44Z,710000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M36.00S,2025-01-25T01:23:00.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627749,17.296320630749015,44.36274509803921,1610612740,22,17,2025-01-25T01:23:06Z,720000,False,28.0,110.0,1,left,D. Murray 11' fadeaway Jump Shot (10 PTS) (Y. Missi 2 AST),"[1627749, 1642274]",1610612740.0,NOP,fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.37,Made,10.0,Y. Missi,1642274.0,2.0,,,,,,,,,,,,,,
76,PT05M25.00S,2025-01-25T01:23:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.85479632063075,43.627450980392155,1610612763,22,17,2025-01-25T01:23:17Z,740000,False,-32.0,15.0,1,right,MISS D. Bane driving finger roll Layup - blocked,"[1630217, 1642274]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,Missi,1642274.0,,,,,,,,,,,,
77,PT05M25.00S,2025-01-25T01:23:11.8Z,1,REGULAR,block,,[],1642274,,,1610612763,22,17,2025-01-25T01:23:14Z,750000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
78,PT05M21.00S,2025-01-25T01:23:15.8Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,22,17,2025-01-25T01:23:17Z,760000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,76.0,2.0,2.0,0.0,,,,,,,,
79,PT05M17.00S,2025-01-25T01:23:19.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,12.302890932982917,64.2156862745098,1610612740,22,19,2025-01-25T01:23:26Z,770000,False,-71.0,63.0,1,left,C. McCollum 9' pullup Jump Shot (7 PTS) (T. Murphy III 1 AST),"[203468, 1630530]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,9.51,Made,7.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,,,,,
81,PT05M08.00S,2025-01-25T01:23:29.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,92.19776609724047,42.15686274509804,1610612763,24,19,2025-01-25T01:23:35Z,790000,False,-39.0,21.0,1,right,G. Jackson cutting finger roll Layup (2 PTS) (D. Bane 4 AST),"[1641713, 1630217]",1610612763.0,MEM,cutting finger roll,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,2.0,D. Bane,1630217.0,4.0,,,,,,,,,,,,,,
84,PT04M58.00S,2025-01-25T01:23:44.4Z,1,REGULAR,substitution,out,[],203468,,,1610612740,24,19,2025-01-25T01:23:52Z,820000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M58.00S,2025-01-25T01:23:44.4Z,1,REGULAR,substitution,out,[],1642274,,,1610612740,24,19,2025-01-25T01:23:52Z,830000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M58.00S,2025-01-25T01:23:44.4Z,1,REGULAR,substitution,in,[],1641722,,,1610612740,24,19,2025-01-25T01:23:52Z,840000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M58.00S,2025-01-25T01:23:44.4Z,1,REGULAR,substitution,in,[],1628464,,,1610612740,24,19,2025-01-25T01:23:52Z,850000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M46.00S,2025-01-25T01:24:22.0Z,1,REGULAR,3pt,Jump Shot,[],1627749,33.722076215505915,49.754901960784316,1610612740,24,19,2025-01-25T01:24:27Z,860000,False,1.0,264.0,1,left,MISS D. Murray 26' pullup 3PT,[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
