actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-03-15T00:10:51.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-15T00:10:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-15T00:10:54.3Z,1,REGULAR,jumpball,recovered,[],1630596,,,1610612739,0,0,2025-03-15T00:10:54Z,40000,False,,,0,,Jump Ball J. Allen vs. Z. Edey: Tip to E. Mobley,"[1630596, 1628386, 1641744]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Edey,1641744.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-03-15T00:11:09.4Z,1,REGULAR,3pt,Jump Shot,[],1629622,23.603810775295663,12.990196078431374,1610612739,0,3,2025-03-15T00:11:13Z,70000,False,185.0,169.0,1,left,M. Strus 25' 3PT  (3 PTS) (J. Allen 1 AST),"[1629622, 1628386]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.08,Made,3.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-03-15T00:11:26.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,93.11760840998686,50.73529411764706,1610612763,2,3,2025-03-15T00:11:29Z,90000,False,4.0,12.0,1,right,Z. Edey alley-oop DUNK (2 PTS) (J. Morant 1 AST),"[1641744, 1629630]",1610612763.0,MEM,alley-oop,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1.27,Made,2.0,J. Morant,1629630.0,1.0,,,,,,,,,,,,,,
11,PT11M16.00S,2025-03-15T00:11:37.1Z,1,REGULAR,foul,personal,['3freethrow'],1630217,,,1610612739,2,3,2025-03-15T00:11:57Z,110000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Strus 3 FT),"[1630217, 1629622]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,1627526.0,1.0,0.0,Strus,1629622.0,,,,,,,,,
13,PT11M16.00S,2025-03-15T00:12:01.7Z,1,REGULAR,freethrow,1 of 3,[],1629622,,,1610612739,2,4,2025-03-15T00:12:01Z,130000,False,,,0,,M. Strus Free Throw 1 of 3 (4 PTS),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
14,PT11M16.00S,2025-03-15T00:12:16.1Z,1,REGULAR,freethrow,2 of 3,[],1629622,,,1610612739,2,5,2025-03-15T00:12:16Z,140000,False,,,0,,M. Strus Free Throw 2 of 3 (5 PTS),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
15,PT11M16.00S,2025-03-15T00:12:30.1Z,1,REGULAR,freethrow,3 of 3,[],1629622,,,1610612739,2,6,2025-03-15T00:12:30Z,150000,False,,,0,,M. Strus Free Throw 3 of 3 (6 PTS),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
16,PT11M04.00S,2025-03-15T00:12:43.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.59198423127464,45.09803921568628,1610612763,4,6,2025-03-15T00:12:47Z,160000,False,-25.0,17.0,1,right,J. Morant driving finger roll Layup (2 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.99,Made,2.0,,,,,,,,,,,,,,,,,
17,PT10M53.00S,2025-03-15T00:12:56.3Z,1,REGULAR,turnover,traveling,[],1629636,,,1610612739,4,6,2025-03-15T00:13:00Z,170000,False,,,0,,D. Garland traveling TURNOVER (1 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627526.0,,,,,1.0,,,,,,,,
18,PT10M38.00S,2025-03-15T00:13:22.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,85.75886990801577,35.049019607843135,1610612763,4,6,2025-03-15T00:13:27Z,180000,False,-75.0,81.0,1,right,MISS J. Morant 11' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Left,11.05,Missed,,,,,,,,,,,,,,,,,,
19,PT10M36.00S,2025-03-15T00:13:24.7Z,1,REGULAR,rebound,offensive,[],1641744,,,1610612763,4,6,2025-03-15T00:13:27Z,190000,False,,,0,,Z. Edey REBOUND (Off:1 Def:0),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,18.0,1.0,0.0,1.0,,,,
