actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M34.00S,2024-11-20T01:12:05.3Z,1,REGULAR,block,,[],1630590,,,1610612743,2,5,2024-11-20T01:12:09Z,170000,False,,,0,,S. Pippen Jr. BLOCK (1 BLK),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M34.00S,2024-11-20T01:12:05.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,2,5,2024-11-20T01:12:18Z,180000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,16.0,,,,,,,,,,,,,,,,,
20,PT10M27.00S,2024-11-20T01:12:26.7Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629008,74.06373193166885,68.87254901960785,1610612743,2,7,2024-11-20T01:12:34Z,200000,False,94.0,191.0,1,right,M. Porter Jr. 21' step back Jump Shot (2 PTS),[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,21.33,Made,,,,,2.0,,,,,,,,,,,,,
21,PT10M16.00S,2024-11-20T01:12:37.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,14.536793692509855,57.84313725490197,1610612763,2,7,2024-11-20T01:12:43Z,210000,False,-39.0,84.0,1,left,MISS D. Bane 9' fadeaway Shot,[1630217],1610612763.0,MEM,fadeaway,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,9.28,Missed,,,,,,,,,,,,,,,,,,
22,PT10M13.00S,2024-11-20T01:12:40.5Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,2,7,2024-11-20T01:12:43Z,220000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT10M09.00S,2024-11-20T01:12:44.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,77.87450722733246,9.313725490196079,1610612743,2,7,2024-11-20T01:12:50Z,230000,False,-203.0,155.0,1,right,MISS J. Murray 25' running 3PT,[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,,
24,PT10M06.00S,2024-11-20T01:12:47.1Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,2,7,2024-11-20T01:12:50Z,240000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M59.00S,2024-11-20T01:12:54.6Z,1,REGULAR,turnover,lost ball,[],1642377,,,1610612763,2,7,2024-11-20T01:13:00Z,250000,False,,,0,,J. Wells lost ball TURNOVER (1 TO),"[1642377, 203967]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Šarić,203967.0,,,,,,,
26,PT09M59.00S,2024-11-20T01:12:54.6Z,1,REGULAR,steal,,[],203967,,,1610612743,2,7,2024-11-20T01:12:57Z,260000,False,,,0,,D. Šarić STEAL (1 STL),[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT09M54.00S,2024-11-20T01:13:00.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,93.51182654402102,49.50980392156863,1610612743,2,9,2024-11-20T01:13:06Z,270000,False,-2.0,8.0,1,right,C. Braun running Layup (2 PTS) (M. Porter Jr. 1 AST),"[1631128, 1629008]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,2.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,
29,PT09M41.00S,2024-11-20T01:13:12.0Z,1,REGULAR,3pt,Jump Shot,[],1630590,31.61957950065703,36.51960784313725,1610612763,2,9,2024-11-20T01:13:17Z,290000,False,67.0,245.0,1,left,MISS S. Pippen Jr. 25' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
30,PT09M36.00S,2024-11-20T01:13:17.0Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,2,9,2024-11-20T01:13:17Z,300000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M34.00S,2024-11-20T01:13:18.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631212,92.06636005256242,47.549019607843135,1610612743,2,9,2024-11-20T01:13:24Z,310000,False,-12.0,22.0,1,right,MISS P. Watson running DUNK,[1631212],1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,,,,
32,PT09M32.00S,2024-11-20T01:13:20.8Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,2,9,2024-11-20T01:13:24Z,320000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M27.00S,2024-11-20T01:13:26.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,31.35676741130092,65.44117647058823,1610612763,2,9,2024-11-20T01:13:31Z,330000,False,-77.0,242.0,1,left,MISS J. Jackson Jr. 25' running 3PT,[1628991],1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
34,PT09M24.00S,2024-11-20T01:13:29.5Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,2,9,2024-11-20T01:13:31Z,340000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M09.00S,2024-11-20T01:13:59.5Z,1,REGULAR,3pt,Jump Shot,[],1627750,67.36202365308804,39.950980392156865,1610612743,2,9,2024-11-20T01:18:51Z,360000,False,-50.0,254.0,1,right,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
37,PT09M05.00S,2024-11-20T01:14:03.5Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,2,9,2024-11-20T01:14:04Z,370000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M54.00S,2024-11-20T01:14:13.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,6.521024967148489,49.754901960784316,1610612763,4,9,2024-11-20T01:14:21Z,380000,False,1.0,9.0,1,left,J. Wells reverse Layup (2 PTS) (S. Pippen Jr. 2 AST),"[1642377, 1630590]",1610612763.0,MEM,reverse,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,2.0,S. Pippen Jr.,1630590.0,2.0,,,,,,,,,,
40,PT08M40.00S,2024-11-20T01:14:30.0Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612743,4,9,2024-11-20T01:14:44Z,400000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Šarić 2 FT),"[1628991, 203967]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Šarić,203967.0
42,PT08M40.00S,2024-11-20T01:14:58.4Z,1,REGULAR,freethrow,1 of 2,[],203967,,,1610612743,4,10,2024-11-20T01:14:58Z,420000,False,,,0,,D. Šarić Free Throw 1 of 2 (4 PTS),[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
43,PT08M40.00S,2024-11-20T01:15:15.1Z,1,REGULAR,freethrow,2 of 2,[],203967,,,1610612743,4,11,2024-11-20T01:15:15Z,430000,False,,,0,,D. Šarić Free Throw 2 of 2 (5 PTS),[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
44,PT08M26.00S,2024-11-20T01:15:30.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,6.1268068331143235,47.794117647058826,1610612763,6,11,2024-11-20T01:15:38Z,440000,False,11.0,5.0,1,left,J. Jackson Jr. alley-oop DUNK (2 PTS) (B. Clarke 1 AST),"[1628991, 1629634]",1610612763.0,MEM,alley-oop,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,2.0,B. Clarke,1629634.0,1.0,,,,,,,,,,
46,PT08M12.00S,2024-11-20T01:15:43.0Z,1,REGULAR,turnover,lost ball,[],1627750,,,1610612743,6,11,2024-11-20T01:15:47Z,460000,False,,,0,,J. Murray lost ball TURNOVER (1 TO),"[1627750, 1630590]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Pippen Jr.,1630590.0,,,,,,,
47,PT08M12.00S,2024-11-20T01:15:43.0Z,1,REGULAR,steal,,[],1630590,,,1610612763,6,11,2024-11-20T01:15:45Z,470000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
48,PT08M09.00S,2024-11-20T01:15:47.0Z,1,REGULAR,turnover,bad pass,[],1630590,,,1610612763,6,11,2024-11-20T01:15:50Z,480000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (1 TO),"[1630590, 1631212]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Watson,1631212.0,,,,,,,
49,PT08M09.00S,2024-11-20T01:15:47.0Z,1,REGULAR,steal,,[],1631212,,,1610612743,6,11,2024-11-20T01:15:48Z,490000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT08M00.00S,2024-11-20T01:15:55.4Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,6,11,2024-11-20T01:16:00Z,500000,False,,,0,,J. Murray bad pass TURNOVER (2 TO),"[1627750, 1628991]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Jackson Jr.,1628991.0,,,,,,,
51,PT08M00.00S,2024-11-20T01:15:55.4Z,1,REGULAR,steal,,[],1628991,,,1610612763,6,11,2024-11-20T01:15:59Z,510000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
52,PT07M49.00S,2024-11-20T01:16:07.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,16.245072273324574,49.50980392156863,1610612763,6,11,2024-11-20T01:16:39Z,520000,False,2.0,100.0,1,left,MISS J. Jackson Jr. 10' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.02,Missed,,,,,,,,,,,,,,,,,,
53,PT07M49.00S,2024-11-20T01:16:17.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,6,11,2024-11-20T01:16:17Z,530000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,52.0,,,,,,,,,,,,,,,,,
55,PT07M49.00S,2024-11-20T01:16:22.0Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,6,11,2024-11-20T01:16:35Z,550000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M49.00S,2024-11-20T01:16:22.0Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,6,11,2024-11-20T01:16:35Z,560000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M49.00S,2024-11-20T01:16:22.0Z,1,REGULAR,substitution,out,[],1631212,,,1610612763,6,11,2024-11-20T01:16:35Z,570000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M49.00S,2024-11-20T01:16:22.0Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,6,11,2024-11-20T01:16:35Z,580000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M49.00S,2024-11-20T01:16:22.0Z,1,REGULAR,substitution,in,[],1628379,,,1610612763,6,11,2024-11-20T01:16:35Z,590000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M49.00S,2024-11-20T01:16:22.0Z,1,REGULAR,substitution,in,[],1631124,,,1610612763,6,11,2024-11-20T01:16:35Z,600000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M39.00S,2024-11-20T01:16:55.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630590,11.12023653088042,59.31372549019608,1610612763,6,11,2024-11-20T01:17:03Z,610000,False,-47.0,52.0,1,left,MISS S. Pippen Jr. 6' turnaround Shot,[1630590],1610612763.0,MEM,turnaround,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.98,Missed,,,,,,,,,,,,,,,,,,
62,PT07M37.00S,2024-11-20T01:16:57.8Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,6,11,2024-11-20T01:17:03Z,620000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,61.0,3.0,3.0,0.0,,,,,,,,,,,,,,
63,PT07M28.00S,2024-11-20T01:17:05.9Z,1,REGULAR,3pt,Jump Shot,[],1631128,71.04139290407359,76.22549019607843,1610612743,6,11,2024-11-20T01:17:10Z,630000,False,131.0,220.0,1,right,MISS C. Braun 25' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
64,PT07M26.00S,2024-11-20T01:17:07.9Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,6,11,2024-11-20T01:17:10Z,640000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:2),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
65,PT07M21.00S,2024-11-20T01:17:13.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642377,29.517082785808146,20.34313725490196,1610612763,6,11,2024-11-20T01:17:18Z,650000,False,148.0,225.0,1,left,MISS J. Wells 26' running 3PT,[1642377],1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,26.95,Missed,,,,,,,,,,,,,,,,,,
66,PT07M16.00S,2024-11-20T01:17:18.0Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,6,11,2024-11-20T01:17:18Z,660000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,
67,PT07M16.00S,2024-11-20T01:17:21.5Z,1,REGULAR,foul,personal,['2freethrow'],1642377,,,1610612743,6,11,2024-11-20T01:17:47Z,670000,False,,,0,,J. Wells shooting personal FOUL (1 PF) (Braun 2 FT),"[1642377, 1631128]",1610612763.0,MEM,shooting,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Braun,1631128.0
69,PT07M16.00S,2024-11-20T01:17:51.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631128,,,1610612743,6,12,2024-11-20T01:17:51Z,690000,False,,,0,,C. Braun Free Throw 1 of 2 (3 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
70,PT07M16.00S,2024-11-20T01:18:03.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,6,12,2024-11-20T01:18:03Z,700000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M16.00S,2024-11-20T01:20:29.6Z,1,REGULAR,substitution,out,[],1630590,,,1610612743,6,12,2024-11-20T01:20:44Z,710000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M16.00S,2024-11-20T01:20:29.6Z,1,REGULAR,substitution,out,[],1629634,,,1610612743,6,12,2024-11-20T01:20:44Z,720000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT07M16.00S,2024-11-20T01:20:29.6Z,1,REGULAR,substitution,in,[],1628991,,,1610612743,6,12,2024-11-20T01:20:44Z,730000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT07M16.00S,2024-11-20T01:20:29.6Z,1,REGULAR,substitution,in,[],1630217,,,1610612743,6,12,2024-11-20T01:20:44Z,740000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT07M16.00S,2024-11-20T01:21:02.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631128,,,1610612743,6,13,2024-11-20T01:21:02Z,750000,False,,,0,,C. Braun Free Throw 2 of 2 (4 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
76,PT07M06.00S,2024-11-20T01:21:17.9Z,1,REGULAR,turnover,out-of-bounds,[],1628379,,,1610612763,6,13,2024-11-20T01:21:27Z,760000,False,,,0,,L. Kennard bad pass out-of-bounds TURNOVER (1 TO),[1628379],1610612763.0,MEM,bad pass,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,,,202056.0,,,,
77,PT07M06.00S,2024-11-20T01:21:25.2Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,6,13,2024-11-20T01:21:29Z,770000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT07M06.00S,2024-11-20T01:21:25.2Z,1,REGULAR,substitution,in,[],1641725,,,1610612743,6,13,2024-11-20T01:21:29Z,780000,False,,,0,,SUB in: T. Alexander,[1641725],1610612743.0,DEN,,,,Alexander,T. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT07M04.00S,2024-11-20T01:21:40.1Z,1,REGULAR,foul,offensive,[],203967,,,1610612743,6,13,2024-11-20T01:21:54Z,790000,False,,,0,,D. Šarić offensive FOUL (1 PF),"[203967, 1630583]",1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Aldama,1630583.0
81,PT07M04.00S,2024-11-20T01:21:40.1Z,1,REGULAR,turnover,offensive foul,[],203967,,,1610612743,6,13,2024-11-20T01:21:40Z,810000,False,,,0,,D. Šarić offensive foul TURNOVER (1 TO),[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,,,2004.0,,,,
82,PT06M50.00S,2024-11-20T01:22:15.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630583,9.149145860709593,42.8921568627451,1610612763,8,13,2024-11-20T01:22:23Z,820000,False,36.0,34.0,1,left,S. Aldama driving bank Hook (2 PTS) (L. Kennard 1 AST),"[1630583, 1628379]",1610612763.0,MEM,driving bank,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,,,,2.0,L. Kennard,1628379.0,1.0,,,,,,,,,,
