actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
15,PT11M01.00S,2025-04-11T01:37:17.9Z,1,REGULAR,2pt,Jump Shot,[],1630217,80.3712220762155,30.14705882352941,1610612763,4,0,2025-04-11T01:37:21Z,140000,False,-99.0,132.0,1,right,D. Bane 16' pullup Jump Shot (2 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left Center,16.52,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M48.00S,2025-04-11T01:37:30.6Z,1,REGULAR,3pt,Jump Shot,[],203944,31.750985545335087,59.80392156862745,1610612750,4,3,2025-04-11T01:37:33Z,150000,False,-49.0,246.0,1,left,J. Randle 25' 3PT pullup (3 PTS),[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.08,Made,3.0,,,,,,,,,,,,,,,,,
17,PT10M40.00S,2025-04-11T01:37:41.0Z,1,REGULAR,foul,personal,['2freethrow'],203944,,,1610612763,4,3,2025-04-11T01:37:50Z,160000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Edey 2 FT),"[203944, 1641744]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,1.0,0.0,Edey,1641744.0,,,,,
19,PT10M40.00S,2025-04-11T01:38:05.1Z,1,REGULAR,freethrow,1 of 2,[],1641744,,,1610612763,5,3,2025-04-11T01:38:05Z,180000,False,,,0,,Z. Edey Free Throw 1 of 2 (1 PTS),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
20,PT10M40.00S,2025-04-11T01:38:21.8Z,1,REGULAR,freethrow,2 of 2,[],1641744,,,1610612763,6,3,2025-04-11T01:38:21Z,190000,False,,,0,,Z. Edey Free Throw 2 of 2 (2 PTS),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
21,PT10M28.00S,2025-04-11T01:38:38.4Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,6,3,2025-04-11T01:38:44Z,200000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (1 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,1.0,,,,,,,101284.0,,,,,,,,,
22,PT10M21.00S,2025-04-11T01:38:47.9Z,1,REGULAR,turnover,bad pass,[],1629630,,,1610612763,6,3,2025-04-11T01:38:51Z,210000,False,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 201144]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,1.0,Conley,201144.0,,,,,,,,,,,,,,
23,PT10M21.00S,2025-04-11T01:38:47.9Z,1,REGULAR,steal,,[],201144,,,1610612750,6,3,2025-04-11T01:38:50Z,220000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
24,PT10M16.00S,2025-04-11T01:38:52.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,6.389618922470433,49.26470588235294,1610612750,6,5,2025-04-11T01:38:57Z,230000,False,4.0,8.0,1,left,A. Edwards running DUNK (2 PTS) (M. Conley 1 AST),"[1630162, 201144]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.85,Made,2.0,,,,,,,,,,,,,M. Conley,201144.0,1.0,,
26,PT10M08.00S,2025-04-11T01:39:02.8Z,1,REGULAR,turnover,traveling,[],1631246,,,1610612763,6,5,2025-04-11T01:39:11Z,250000,False,,,0,,V. Williams Jr. traveling TURNOVER (1 TO),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,16-24 Center,,,,1.0,,,,,,,101284.0,,,,,,,,,
27,PT09M59.00S,2025-04-11T01:39:18.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203944,30.831143232588698,59.31372549019608,1610612750,6,8,2025-04-11T01:39:22Z,260000,False,-47.0,237.0,1,left,J. Randle 24' 3PT step back (6 PTS) (M. Conley 2 AST),"[203944, 201144]",1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,24.18,Made,6.0,,,,,,,,,,,,,M. Conley,201144.0,2.0,,
29,PT09M51.00S,2025-04-11T01:39:26.9Z,1,REGULAR,2pt,Jump Shot,[],1630217,91.5407358738502,71.07843137254902,1610612763,6,8,2025-04-11T01:39:31Z,280000,False,105.0,27.0,1,right,MISS D. Bane 10' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,10.88,Missed,,,,,,,,,,,,,,,,,,
30,PT09M48.00S,2025-04-11T01:39:29.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,8,2025-04-11T01:39:31Z,290000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,
31,PT09M41.00S,2025-04-11T01:39:37.2Z,1,REGULAR,3pt,Jump Shot,[],1630183,29.6484888304862,28.186274509803923,1610612750,6,8,2025-04-11T01:39:40Z,300000,False,109.0,226.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
32,PT09M38.00S,2025-04-11T01:39:40.2Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,6,8,2025-04-11T01:39:40Z,310000,False,,,0,,Z. Edey REBOUND (Off:0 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Right Center,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,
33,PT09M33.00S,2025-04-11T01:39:44.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,72.35545335085413,19.362745098039216,1610612763,9,8,2025-04-11T01:39:48Z,320000,False,-153.0,207.0,1,right,J. Jackson Jr. 25' 3PT running (3 PTS) (J. Morant 1 AST),"[1628991, 1629630]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,25.78,Made,3.0,,,,,,,,,,,,,J. Morant,1629630.0,1.0,,
35,PT09M16.00S,2025-04-11T01:40:01.2Z,1,REGULAR,2pt,Jump Shot,[],203944,26.10052562417871,52.20588235294118,1610612750,9,10,2025-04-11T01:40:04Z,340000,False,-11.0,193.0,1,left,J. Randle 19' step back Jump Shot (8 PTS),[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,19.31,Made,8.0,,,,,,,,,,,,,,,,,
36,PT09M01.00S,2025-04-11T01:40:17.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,89.83245729303549,37.254901960784316,1610612763,11,10,2025-04-11T01:42:56Z,350000,False,-64.0,43.0,1,right,J. Morant 7' driving floating bank Jump Shot (4 PTS),[1629630],1610612763.0,MEM,driving floating bank,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,7.69,Made,4.0,,,,,,,,,,,,,,,,,
37,PT08M46.00S,2025-04-11T01:40:31.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,31.09395532194481,28.921568627450984,1610612750,11,13,2025-04-11T01:40:35Z,360000,False,105.0,240.0,1,left,A. Edwards 26' 3PT  (5 PTS) (J. Randle 1 AST),"[1630162, 203944]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.19,Made,5.0,,,,,,,,,,,,,J. Randle,203944.0,1.0,,
39,PT08M35.00S,2025-04-11T01:40:43.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,85.62746386333771,38.72549019607843,1610612763,13,13,2025-04-11T01:40:46Z,380000,False,-56.0,83.0,1,right,V. Williams Jr. 10' driving floating Jump Shot (2 PTS) (D. Bane 1 AST),"[1631246, 1630217]",1610612763.0,MEM,driving floating,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Left,10.0,Made,2.0,,,,,,,,,,,,,D. Bane,1630217.0,1.0,,
41,PT08M16.00S,2025-04-11T01:41:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.652431011826544,55.88235294117647,1610612750,13,15,2025-04-11T01:41:05Z,400000,False,-29.0,10.0,1,left,R. Gobert driving Layup (2 PTS) (M. Conley 3 AST),"[203497, 201144]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,3.11,Made,2.0,,,,,,,,,,,,,M. Conley,201144.0,3.0,,
43,PT08M03.00S,2025-04-11T01:41:14.6Z,1,REGULAR,3pt,Jump Shot,[],1631246,70.38436268068331,75.0,1610612763,13,15,2025-04-11T01:41:17Z,420000,False,125.0,226.0,1,right,MISS V. Williams Jr. 25' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
44,PT08M00.00S,2025-04-11T01:41:17.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,13,15,2025-04-11T01:41:17Z,430000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,
45,PT07M52.00S,2025-04-11T01:41:25.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,30.042706964520367,34.068627450980394,1610612750,13,18,2025-04-11T01:41:29Z,440000,False,80.0,230.0,1,left,A. Edwards 24' 3PT pullup (8 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.33,Made,8.0,,,,,,,,,,,,,,,,,
46,PT07M41.00S,2025-04-11T01:41:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,90.75229960578186,42.15686274509804,1610612763,13,18,2025-04-11T01:41:39Z,450000,False,-39.0,34.0,1,right,MISS J. Morant driving floating bank Shot,[1629630],1610612763.0,MEM,driving floating bank,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
47,PT07M39.00S,2025-04-11T01:41:38.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,13,18,2025-04-11T01:41:39Z,460000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,46.0,3.0,3.0,0.0,,,,,,,,,,
48,PT07M27.00S,2025-04-11T01:41:50.0Z,1,REGULAR,3pt,Jump Shot,[],1630183,6.915243101182654,95.83333333333334,1610612750,13,21,2025-04-11T01:41:53Z,470000,False,-229.0,13.0,1,left,J. McDaniels 3PT  (3 PTS) (J. Randle 2 AST),"[1630183, 203944]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.95,Made,3.0,,,,,,,,,,,,,J. Randle,203944.0,2.0,,
50,PT07M15.00S,2025-04-11T01:42:02.0Z,1,REGULAR,3pt,Jump Shot,[],1629630,64.33968462549278,48.28431372549019,1610612763,13,21,2025-04-11T01:42:05Z,490000,False,-9.0,283.0,1,right,MISS J. Morant 28' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,28.28,Missed,,,,,,,,,,,,,,,,,,
51,PT07M14.00S,2025-04-11T01:42:03.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,13,21,2025-04-11T01:42:05Z,500000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,50.0,,,,,,,,,,,,,
53,PT07M14.00S,2025-04-11T01:42:08.7Z,1,REGULAR,substitution,out,[],1628991,,,1610612750,13,21,2025-04-11T01:42:15Z,520000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M14.00S,2025-04-11T01:42:08.7Z,1,REGULAR,substitution,in,[],1630583,,,1610612750,13,21,2025-04-11T01:42:15Z,530000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M57.00S,2025-04-11T01:42:44.8Z,1,REGULAR,3pt,Jump Shot,[],203944,29.517082785808146,32.1078431372549,1610612750,13,21,2025-04-11T01:42:47Z,540000,False,89.0,225.0,1,left,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,24.21,Missed,,,,,,,,,,,,,,,,,,
56,PT06M54.00S,2025-04-11T01:42:47.8Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,13,21,2025-04-11T01:42:47Z,550000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,
57,PT06M43.00S,2025-04-11T01:42:58.2Z,1,REGULAR,3pt,Jump Shot,[],1630217,87.07293035479631,94.85294117647058,1610612763,16,21,2025-04-11T01:43:01Z,560000,False,224.0,69.0,1,right,D. Bane 3PT  (5 PTS) (V. Williams Jr. 1 AST),"[1630217, 1631246]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,23.47,Made,5.0,,,,,,,,,,,,,V. Williams Jr.,1631246.0,1.0,,
59,PT06M27.00S,2025-04-11T01:43:14.9Z,1,REGULAR,foul,personal,['2freethrow'],1641744,,,1610612750,16,21,2025-04-11T01:46:37Z,580000,False,,,0,,Z. Edey shooting personal FOUL (1 PF) (Edwards 2 FT),"[1641744, 1630162]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101284.0,1.0,0.0,Edwards,1630162.0,,,,,
61,PT06M27.00S,2025-04-11T01:43:24.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,16,21,2025-04-11T01:43:24Z,600000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M27.00S,2025-04-11T01:45:48.4Z,1,REGULAR,substitution,out,[],201144,,,1610612750,16,21,2025-04-11T01:46:36Z,610000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M27.00S,2025-04-11T01:45:48.4Z,1,REGULAR,substitution,out,[],203944,,,1610612750,16,21,2025-04-11T01:46:36Z,620000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M27.00S,2025-04-11T01:45:48.4Z,1,REGULAR,substitution,in,[],1628978,,,1610612750,16,21,2025-04-11T01:46:36Z,630000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M27.00S,2025-04-11T01:45:48.4Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,16,21,2025-04-11T01:46:36Z,640000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M27.00S,2025-04-11T01:46:48.2Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,16,22,2025-04-11T01:46:48Z,650000,False,,,0,,A. Edwards Free Throw 1 of 2 (9 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
67,PT06M27.00S,2025-04-11T01:47:00.0Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,16,23,2025-04-11T01:47:00Z,660000,False,,,0,,A. Edwards Free Throw 2 of 2 (10 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
68,PT06M14.00S,2025-04-11T01:47:15.1Z,1,REGULAR,3pt,Jump Shot,[],1629630,67.7562417871222,63.970588235294116,1610612763,19,23,2025-04-11T01:55:23Z,670000,False,70.0,251.0,1,right,J. Morant 26' 3PT step back (7 PTS),[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,26.02,Made,7.0,,,,,,,,,,,,,,,,,
69,PT05M56.00S,2025-04-11T01:47:32.5Z,1,REGULAR,2pt,Jump Shot,[],1630162,26.62614980289093,37.00980392156863,1610612750,19,23,2025-04-11T01:47:35Z,680000,False,65.0,198.0,1,left,MISS A. Edwards 20' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,20.82,Missed,,,,,,,,,,,,,,,,,,
70,PT05M54.00S,2025-04-11T01:47:34.5Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,19,23,2025-04-11T01:47:35Z,690000,False,,,0,,Z. Edey REBOUND (Off:0 Def:2),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Mid-Range,16-24 Right Center,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,,
71,PT05M49.00S,2025-04-11T01:47:40.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629630,85.49605781865965,34.31372549019608,1610612763,21,23,2025-04-11T01:48:53Z,700000,False,-78.0,84.0,1,right,J. Morant 11' driving floating Jump Shot (9 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Left,11.48,Made,9.0,,,,,,,,,,,,,,,,,
72,PT05M38.00S,2025-04-11T01:47:50.3Z,1,REGULAR,3pt,Jump Shot,[],1628978,27.283180026281208,16.911764705882355,1610612750,21,23,2025-04-11T01:47:53Z,710000,False,165.0,204.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
73,PT05M36.00S,2025-04-11T01:47:52.3Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,21,23,2025-04-11T01:47:53Z,720000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,
74,PT05M29.00S,2025-04-11T01:48:00.0Z,1,REGULAR,3pt,Jump Shot,[],1630583,70.51576872536137,75.24509803921569,1610612763,24,23,2025-04-11T01:48:03Z,730000,False,126.0,225.0,1,right,S. Aldama 25' 3PT  (3 PTS) (D. Bane 2 AST),"[1630583, 1630217]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.77,Made,3.0,,,,,,,,,,,,,D. Bane,1630217.0,2.0,,
76,PT05M12.00S,2025-04-11T01:48:21.8Z,1,REGULAR,foul,personal,[],1631246,,,1610612750,24,23,2025-04-11T01:48:29Z,750000,False,,,0,,V. Williams Jr. personal FOUL (1 PF),"[1631246, 203497]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627964.0,1.0,0.0,Gobert,203497.0,,,,,
78,PT05M12.00S,2025-04-11T01:48:31.3Z,1,REGULAR,substitution,out,[],1631246,,,1610612750,24,23,2025-04-11T01:48:42Z,770000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M12.00S,2025-04-11T01:48:31.3Z,1,REGULAR,substitution,out,[],1641744,,,1610612750,24,23,2025-04-11T01:48:42Z,780000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M12.00S,2025-04-11T01:48:31.3Z,1,REGULAR,substitution,out,[],1630217,,,1610612750,24,23,2025-04-11T01:48:42Z,790000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M12.00S,2025-04-11T01:48:31.3Z,1,REGULAR,substitution,in,[],1630205,,,1610612750,24,23,2025-04-11T01:48:42Z,800000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M12.00S,2025-04-11T01:48:31.3Z,1,REGULAR,substitution,in,[],1628991,,,1610612750,24,23,2025-04-11T01:48:42Z,810000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M12.00S,2025-04-11T01:48:31.3Z,1,REGULAR,substitution,in,[],1630590,,,1610612750,24,23,2025-04-11T01:48:42Z,820000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M01.00S,2025-04-11T01:49:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.835085413929041,44.11764705882353,1610612750,24,23,2025-04-11T01:49:10Z,830000,False,29.0,21.0,1,left,MISS N. Reid cutting Layup,[1629675],1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
