actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
15,PT11M06.00S,2025-01-23T01:12:50.4Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612766,3,0,2025-01-23T01:12:53Z,150000,False,,,0,,M. Williams REBOUND (Off:2 Def:0),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,14.0,2.0,0.0,2.0,,,,,,,,,,,,,,
16,PT11M00.00S,2025-01-23T01:13:19.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1641733,88.25558475689881,72.05882352941177,1610612766,3,2,2025-01-23T01:13:23Z,160000,False,110.0,58.0,1,right,N. Smith Jr. 12' pullup Jump Shot (2 PTS),[1641733],1610612766.0,CHA,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,8-16 Right,12.46,Made,,,,,2.0,,,,,,,,,,,,,
17,PT10M46.00S,2025-01-23T01:13:33.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,12.434296977660972,53.431372549019606,1610612763,3,2,2025-01-23T01:13:46Z,170000,False,-17.0,64.0,1,left,MISS J. Jackson Jr. 6' driving Hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,,,,,,,,
19,PT10M45.00S,2025-01-23T01:13:34.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,3,2,2025-01-23T01:14:17Z,180000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,,,,,,,,,,,,,,,,,
21,PT10M39.00S,2025-01-23T01:13:51.7Z,1,REGULAR,foul,personal,[],1642377,,,1610612766,3,2,2025-01-23T01:14:24Z,200000,False,,,0,,J. Wells personal FOUL (1 PF),"[1642377, 1630163]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,1.0,0.0,Ball,1630163.0,,,,,,,,
24,PT10M27.00S,2025-01-23T01:14:31.6Z,1,REGULAR,3pt,Jump Shot,[],1641733,68.54467805519053,67.15686274509804,1610612766,3,2,2025-01-23T01:14:40Z,230000,False,86.0,243.0,1,right,MISS N. Smith Jr. 25' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
25,PT10M25.00S,2025-01-23T01:14:33.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,3,2,2025-01-23T01:14:40Z,240000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,24.0,,,,,,,,,,,,,,,,,
27,PT10M15.00S,2025-01-23T01:14:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.178055190538765,51.71568627450981,1610612763,5,2,2025-01-23T01:14:59Z,260000,False,-9.0,15.0,1,left,J. Morant driving finger roll Layup (5 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,5.0,,,,,,,,,,,,,
28,PT10M03.00S,2025-01-23T01:15:08.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.51182654402102,48.77450980392157,1610612766,5,4,2025-01-23T01:15:11Z,270000,False,-6.0,8.0,1,right,L. Ball driving reverse Layup (2 PTS) (M. Williams 1 AST),"[1630163, 1631109]",1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,2.0,,,,,,M. Williams,1631109.0,1.0,,,,,
29,PT09M52.00S,2025-01-23T01:15:20.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,5.995400788436268,47.30392156862745,1610612763,7,4,2025-01-23T01:15:23Z,280000,False,13.0,4.0,1,left,Z. Edey alley-oop DUNK (2 PTS) (J. Morant 1 AST),"[1641744, 1629630]",1610612763.0,MEM,alley-oop,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,2.0,,,,,,J. Morant,1629630.0,1.0,,,,,
31,PT09M43.00S,2025-01-23T01:15:30.5Z,1,REGULAR,foul,offensive,[],1630182,,,1610612766,7,4,2025-01-23T01:15:37Z,300000,False,,,0,,J. Green offensive FOUL (1 PF),"[1630182, 1642377]",1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,1.0,0.0,Wells,1642377.0,,,,,,,,
33,PT09M43.00S,2025-01-23T01:15:30.5Z,1,REGULAR,turnover,offensive foul,[],1630182,,,1610612766,7,4,2025-01-23T01:15:30Z,320000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,,,,,,,,1.0,,,,
34,PT09M35.00S,2025-01-23T01:15:54.4Z,1,REGULAR,foul,offensive,[],1641744,,,1610612763,7,4,2025-01-23T01:16:05Z,330000,False,,,0,,Z. Edey offensive FOUL (1 PF),"[1641744, 1630163]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Mid-Range,16-24 Center,,,,,,,,201639.0,1.0,0.0,Ball,1630163.0,,,,,,,,
36,PT09M35.00S,2025-01-23T01:15:54.4Z,1,REGULAR,turnover,offensive foul,[],1641744,,,1610612763,7,4,2025-01-23T01:15:54Z,350000,False,,,0,,Z. Edey offensive foul TURNOVER (1 TO),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Mid-Range,16-24 Center,,,,,,,,201639.0,,,,,,,,1.0,,,,
37,PT09M12.00S,2025-01-23T01:16:36.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630163,90.3580814717477,65.68627450980392,1610612766,7,6,2025-01-23T01:16:42Z,360000,False,78.0,38.0,1,right,L. Ball 8' driving floating Jump Shot (4 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,8.72,Made,,,,,4.0,,,,,,,,,,,,,
38,PT09M00.00S,2025-01-23T01:16:47.5Z,1,REGULAR,3pt,Jump Shot,[],1641744,30.305519053876477,32.1078431372549,1610612763,7,6,2025-01-23T01:16:52Z,370000,False,89.0,232.0,1,left,MISS Z. Edey 24' 3PT,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
39,PT08M56.00S,2025-01-23T01:16:51.8Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,7,6,2025-01-23T01:16:51Z,380000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,38.0,1.0,0.0,1.0,,,,,,,,,,,,,,
40,PT08M55.00S,2025-01-23T01:16:52.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628991,13.354139290407357,45.09803921568628,1610612763,7,6,2025-01-23T01:16:56Z,390000,False,25.0,73.0,1,left,MISS J. Jackson Jr. 7' floating Shot,[1628991],1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.7,Missed,,,,,,,,,,,,,,,,,,
41,PT08M53.00S,2025-01-23T01:16:54.7Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,7,6,2025-01-23T01:16:56Z,400000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M49.00S,2025-01-23T01:16:58.5Z,1,REGULAR,turnover,bad pass,[],1641733,,,1610612766,7,6,2025-01-23T01:17:03Z,410000,False,,,0,,N. Smith Jr. bad pass TURNOVER (1 TO),"[1641733, 1629630]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Morant,1629630.0,,
43,PT08M49.00S,2025-01-23T01:16:58.5Z,1,REGULAR,steal,,[],1629630,,,1610612763,7,6,2025-01-23T01:17:03Z,420000,False,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT08M44.00S,2025-01-23T01:17:04.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642377,4.812746386333772,95.83333333333334,1610612763,10,6,2025-01-23T01:17:09Z,430000,False,-229.0,-7.0,1,left,J. Wells 3PT running (3 PTS) (J. Morant 2 AST),"[1642377, 1629630]",1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,22.93,Made,,,,,3.0,,,,,,J. Morant,1629630.0,2.0,,,,,
46,PT08M32.00S,2025-01-23T01:17:15.6Z,1,REGULAR,3pt,Jump Shot,[],1628970,68.80749014454665,28.676470588235293,1610612766,10,9,2025-01-23T01:17:19Z,450000,False,-107.0,241.0,1,right,M. Bridges 26' 3PT pullup (3 PTS) (N. Smith Jr. 1 AST),"[1628970, 1641733]",1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.32,Made,,,,,3.0,,,,,,N. Smith Jr.,1641733.0,1.0,,,,,
47,PT08M21.00S,2025-01-23T01:17:26.1Z,1,REGULAR,3pt,Jump Shot,[],1642377,27.677398160315374,20.588235294117645,1610612763,10,9,2025-01-23T01:17:30Z,460000,False,147.0,208.0,1,left,MISS J. Wells 25' step back 3PT,[1642377],1610612763.0,MEM,step back,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
48,PT08M18.00S,2025-01-23T01:17:29.8Z,1,REGULAR,rebound,offensive,[],1641744,,,1610612763,10,9,2025-01-23T01:17:29Z,470000,False,,,0,,Z. Edey REBOUND (Off:1 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Right Center,,,47.0,2.0,1.0,1.0,,,,,,,,,,,,,,
49,PT08M17.00S,2025-01-23T01:17:32.9Z,1,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,10,9,2025-01-23T01:17:36Z,480000,False,,,0,,J. Morant bad pass out-of-bounds TURNOVER (1 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,,,,,,,,1.0,,,,
50,PT08M06.00S,2025-01-23T01:17:52.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630182,92.85479632063075,50.245098039215684,1610612766,10,9,2025-01-23T01:17:55Z,490000,False,1.0,15.0,1,right,MISS J. Green cutting Layup,[1630182],1610612766.0,CHA,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
51,PT08M03.00S,2025-01-23T01:17:55.3Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,10,9,2025-01-23T01:17:55Z,500000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT08M01.00S,2025-01-23T01:17:57.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628991,5.338370565045992,50.73529411764706,1610612763,12,9,2025-01-23T01:18:03Z,510000,False,-4.0,-2.0,1,left,J. Jackson Jr. running Layup (2 PTS) (J. Morant 3 AST),"[1628991, 1629630]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,2.0,,,,,,J. Morant,1629630.0,3.0,,,,,
54,PT08M01.00S,2025-01-23T01:18:01.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,12,9,2025-01-23T01:18:01Z,530000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M41.00S,2025-01-23T01:21:23.1Z,1,REGULAR,2pt,Jump Shot,[],1628970,76.16622864651774,62.00980392156863,1610612766,12,9,2025-01-23T01:21:27Z,540000,False,60.0,172.0,1,right,MISS M. Bridges 18' step back Shot - blocked,"[1628970, 1641744]",1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,18.17,Missed,,,,,,,,,,,,,,,,,Edey,1641744.0
57,PT07M41.00S,2025-01-23T01:21:23.1Z,1,REGULAR,block,,[],1641744,,,1610612766,12,9,2025-01-23T01:21:26Z,550000,False,,,0,,Z. Edey BLOCK (1 BLK),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
58,PT07M40.00S,2025-01-23T01:21:24.1Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,12,9,2025-01-23T01:23:41Z,560000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Right Center,,,56.0,2.0,1.0,1.0,,,,,,,,,,,,,,
59,PT07M32.00S,2025-01-23T01:21:31.7Z,1,REGULAR,3pt,Jump Shot,[],1628991,30.042706964520367,25.735294117647058,1610612763,12,9,2025-01-23T01:21:44Z,570000,False,121.0,230.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
60,PT07M29.00S,2025-01-23T01:21:34.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,12,9,2025-01-23T01:21:44Z,580000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,59.0,,,,,,,,,,,,,,,,,
62,PT07M26.00S,2025-01-23T01:21:47.1Z,1,REGULAR,foul,offensive,[],1630163,,,1610612766,12,9,2025-01-23T01:21:57Z,600000,False,,,0,,L. Ball offensive FOUL (1 PF),"[1630163, 1642377]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627963.0,1.0,0.0,Wells,1642377.0,,,,,,,,
64,PT07M26.00S,2025-01-23T01:21:47.1Z,1,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,12,9,2025-01-23T01:21:47Z,620000,False,,,0,,L. Ball offensive foul TURNOVER (1 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627963.0,,,,,,,,1.0,,,,
66,PT07M12.00S,2025-01-23T01:22:19.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641744,9.149145860709593,35.049019607843135,1610612763,14,9,2025-01-23T01:22:28Z,630000,False,75.0,34.0,1,left,Z. Edey 8' turnaround Hook (4 PTS) (D. Bane 1 AST),"[1641744, 1630217]",1610612763.0,MEM,turnaround,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Right,8.2,Made,,,,,4.0,,,,,,D. Bane,1630217.0,1.0,,,,,
68,PT06M58.00S,2025-01-23T01:22:32.9Z,1,REGULAR,3pt,Jump Shot,[],1628970,71.82982917214193,77.45098039215686,1610612766,14,9,2025-01-23T01:22:37Z,650000,False,137.0,212.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
69,PT06M54.00S,2025-01-23T01:22:36.9Z,1,REGULAR,rebound,offensive,[],1641733,,,1610612766,14,9,2025-01-23T01:22:37Z,660000,False,,,0,,N. Smith Jr. REBOUND (Off:1 Def:0),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,68.0,1.0,0.0,1.0,,,,,,,,,,,,,,
70,PT06M52.00S,2025-01-23T01:22:39.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630182,93.77463863337714,95.09803921568627,1610612766,14,12,2025-01-23T01:22:44Z,670000,False,225.0,6.0,1,right,J. Green 3PT  (3 PTS) (L. Ball 1 AST),"[1630182, 1630163]",1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,22.56,Made,,,,,3.0,,,,,,L. Ball,1630163.0,1.0,,,,,
72,PT06M40.00S,2025-01-23T01:22:52.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,12.828515111695138,38.23529411764706,1610612763,16,12,2025-01-23T01:22:56Z,690000,False,59.0,68.0,1,left,J. Morant 9' turnaround fadeaway Jump Shot (7 PTS),[1629630],1610612763.0,MEM,turnaround fadeaway,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Right,9.0,Made,,,,,7.0,,,,,,,,,,,,,
73,PT06M27.00S,2025-01-23T01:23:07.2Z,1,REGULAR,foul,personal,[],1642377,,,1610612766,16,12,2025-01-23T01:23:15Z,700000,False,,,0,,J. Wells personal FOUL (2 PF),"[1642377, 1630163]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628480.0,2.0,0.0,Ball,1630163.0,,,,,,,,
75,PT06M27.00S,2025-01-23T01:23:17.8Z,1,REGULAR,substitution,out,[],1628991,,,1610612766,16,12,2025-01-23T01:23:32Z,720000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M27.00S,2025-01-23T01:23:17.8Z,1,REGULAR,substitution,out,[],1642377,,,1610612766,16,12,2025-01-23T01:23:32Z,730000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M27.00S,2025-01-23T01:23:17.8Z,1,REGULAR,substitution,in,[],1630583,,,1610612766,16,12,2025-01-23T01:23:32Z,740000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M27.00S,2025-01-23T01:23:17.8Z,1,REGULAR,substitution,in,[],1628379,,,1610612766,16,12,2025-01-23T01:23:32Z,750000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M22.00S,2025-01-23T01:23:43.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,85.49605781865965,56.86274509803921,1610612766,16,12,2025-01-23T01:32:05Z,760000,False,34.0,84.0,1,right,MISS M. Bridges 9' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,9.05,Missed,,,,,,,,,,,,,,,,,,
80,PT06M20.00S,2025-01-23T01:23:45.8Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,16,12,2025-01-23T01:23:54Z,770000,False,,,0,,Z. Edey REBOUND (Off:1 Def:2),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,79.0,3.0,2.0,1.0,,,,,,,,,,,,,,
81,PT06M03.00S,2025-01-23T01:24:04.2Z,1,REGULAR,turnover,bad pass,[],1630583,,,1610612763,16,12,2025-01-23T01:24:06Z,780000,False,,,0,,S. Aldama bad pass TURNOVER (1 TO),"[1630583, 1630182]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Green,1630182.0,,
82,PT06M03.00S,2025-01-23T01:24:04.2Z,1,REGULAR,steal,,[],1630182,,,1610612766,16,12,2025-01-23T01:24:05Z,790000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
84,PT06M00.00S,2025-01-23T01:24:06.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,93.9060446780552,50.245098039215684,1610612766,16,14,2025-01-23T01:24:11Z,810000,False,1.0,5.0,1,right,J. Green running DUNK (5 PTS),[1630182],1610612766.0,CHA,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,5.0,,,,,,,,,,,,,
85,PT05M51.00S,2025-01-23T01:24:14.9Z,1,REGULAR,3pt,Jump Shot,[],1630217,30.56833114323259,28.431372549019606,1610612763,19,14,2025-01-23T01:24:18Z,820000,False,108.0,235.0,1,left,D. Bane 25' 3PT pullup (3 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.84,Made,,,,,3.0,,,,,,,,,,,,,
87,PT05M40.00S,2025-01-23T01:24:31.3Z,1,REGULAR,substitution,out,[],1641744,,,1610612766,19,14,2025-01-23T01:24:43Z,840000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M40.00S,2025-01-23T01:24:31.3Z,1,REGULAR,substitution,out,[],1630182,,,1610612766,19,14,2025-01-23T01:24:43Z,850000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M40.00S,2025-01-23T01:24:31.3Z,1,REGULAR,substitution,in,[],1629634,,,1610612766,19,14,2025-01-23T01:24:43Z,860000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
