actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
18,PT10M43.00S,2024-12-01T20:41:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.32917214191852,42.64705882352941,1610612763,5,0,2024-12-01T20:42:22Z,180000,False,-37.0,20.0,1,right,J. Morant driving finger roll Layup (2 PTS) (J. Wells 1 AST),"[1629630, 1642377]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,4.17,Made,,,,,2.0,,,J. Wells,1642377.0,1.0,,,,,,,,
21,PT10M24.00S,2024-12-01T20:42:31.4Z,1,REGULAR,3pt,Jump Shot,[],1627783,6.521024967148489,3.431372549019608,1610612754,5,0,2024-12-01T20:42:36Z,210000,False,233.0,9.0,1,left,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
22,PT10M20.00S,2024-12-01T20:42:35.4Z,1,REGULAR,rebound,defensive,[],1642377,,,1610612763,5,0,2024-12-01T20:42:36Z,220000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Right Corner 3,24+ Right,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M13.00S,2024-12-01T20:42:42.2Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612763,5,0,2024-12-01T20:42:45Z,230000,False,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 1629614]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Nembhard,1629614.0,,,,,
24,PT10M13.00S,2024-12-01T20:42:42.2Z,1,REGULAR,steal,,[],1629614,,,1610612754,5,0,2024-12-01T20:42:44Z,240000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
25,PT10M08.00S,2024-12-01T20:42:46.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629614,6.521024967148489,45.34313725490196,1610612754,5,2,2024-12-01T20:42:53Z,250000,False,23.0,9.0,1,left,A. Nembhard running finger roll Layup (2 PTS),[1629614],1610612754.0,IND,running finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,2.0,,,,,,,,,,,,,
26,PT09M59.00S,2024-12-01T20:42:56.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,92.59198423127464,49.50980392156863,1610612763,7,2,2024-12-01T20:43:02Z,260000,False,-2.0,17.0,1,right,J. Jackson Jr. driving DUNK (2 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,2.0,,,,,,,,,,,,,
27,PT09M41.00S,2024-12-01T20:43:13.7Z,1,REGULAR,3pt,Jump Shot,[],1626167,31.750985545335087,46.32352941176471,1610612754,7,5,2024-12-01T20:43:18Z,270000,False,18.0,246.0,1,left,M. Turner 24' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,24.67,Made,,,,,3.0,,,A. Nembhard,1629614.0,1.0,,,,,,,,
29,PT09M28.00S,2024-12-01T20:43:26.6Z,1,REGULAR,3pt,Jump Shot,[],1629630,67.49342969776609,38.48039215686275,1610612763,7,5,2024-12-01T20:43:31Z,290000,False,-58.0,253.0,1,right,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
30,PT09M25.00S,2024-12-01T20:43:29.6Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,7,5,2024-12-01T20:43:31Z,300000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M18.00S,2024-12-01T20:43:56.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,7,5,2024-12-01T20:43:56Z,320000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M18.00S,2024-12-01T20:43:56.4Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612754,7,5,2024-12-01T20:47:55Z,325000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1630217, 1631097]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Mathurin,1631097.0
37,PT09M18.00S,2024-12-01T20:47:57.1Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,7,6,2024-12-01T20:47:57Z,340000,False,,,0,,B. Mathurin Free Throw 1 of 2 (1 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
38,PT09M18.00S,2024-12-01T20:48:09.2Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,7,7,2024-12-01T20:48:09Z,350000,False,,,0,,B. Mathurin Free Throw 2 of 2 (2 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
39,PT09M03.00S,2024-12-01T20:48:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,92.32917214191852,51.71568627450981,1610612763,9,7,2024-12-01T20:48:15Z,360000,False,9.0,20.0,1,right,B. Clarke cutting finger roll Layup (2 PTS) (J. Morant 1 AST),"[1629634, 1629630]",1610612763.0,MEM,cutting finger roll,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,2.0,,,J. Morant,1629630.0,1.0,,,,,,,,
41,PT08M45.00S,2024-12-01T20:48:28.0Z,1,REGULAR,3pt,Jump Shot,[],1626167,5.469776609724048,95.83333333333334,1610612754,9,10,2024-12-01T20:48:32Z,380000,False,-229.0,-1.0,1,left,M. Turner 3PT  (6 PTS) (A. Nembhard 2 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,6.0,,,A. Nembhard,1629614.0,2.0,,,,,,,,
43,PT08M31.00S,2024-12-01T20:48:41.8Z,1,REGULAR,3pt,Jump Shot,[],1628991,93.24901445466492,3.431372549019608,1610612763,9,10,2024-12-01T20:48:47Z,400000,False,-233.0,11.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
44,PT08M29.00S,2024-12-01T20:48:43.8Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,9,10,2024-12-01T20:48:47Z,410000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT08M21.00S,2024-12-01T20:48:52.7Z,1,REGULAR,2pt,Jump Shot,[],1629614,6.783837056504599,7.8431372549019605,1610612754,9,10,2024-12-01T20:49:19Z,420000,False,211.0,11.0,1,left,MISS A. Nembhard 21' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right,21.11,Missed,,,,,,,,,,,,,,,,,,
46,PT08M21.00S,2024-12-01T20:48:52.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,9,10,2024-12-01T20:49:11Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,16-24 Right,,,45.0,,,,,,,,,,,,,,,,,
48,PT08M12.00S,2024-12-01T20:49:19.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,9.149145860709593,40.68627450980392,1610612754,9,12,2024-12-01T20:49:31Z,450000,False,47.0,34.0,1,left,M. Turner finger roll Layup (8 PTS) (T. Haliburton 1 AST),"[1626167, 1630169]",1610612754.0,IND,finger roll,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.74,Made,,,,,8.0,,,T. Haliburton,1630169.0,1.0,,,,,,,,
50,PT07M52.00S,2024-12-01T20:49:38.0Z,1,REGULAR,3pt,Jump Shot,[],1630217,67.62483574244416,28.921568627450984,1610612763,9,12,2024-12-01T20:49:59Z,470000,False,-105.0,252.0,1,right,MISS D. Bane 27' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
51,PT07M50.00S,2024-12-01T20:49:40.0Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,9,12,2024-12-01T20:49:44Z,480000,False,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Left Center,,,50.0,1.0,0.0,1.0,,,,,,,,,,,,,,
52,PT07M47.00S,2024-12-01T20:49:42.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,92.46057818659659,50.98039215686274,1610612763,9,12,2024-12-01T20:49:52Z,490000,False,5.0,18.0,1,right,MISS J. Morant reverse Layup,[1629630],1610612763.0,MEM,reverse,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,,
53,PT07M44.00S,2024-12-01T20:49:45.8Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,9,12,2024-12-01T20:49:52Z,500000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M29.00S,2024-12-01T20:50:01.1Z,1,REGULAR,3pt,Jump Shot,[],1631097,16.507884362680684,6.372549019607843,1610612754,9,15,2024-12-01T20:50:07Z,510000,False,218.0,103.0,1,left,B. Mathurin 24' 3PT pullup (5 PTS) (P. Siakam 1 AST),"[1631097, 1627783]",1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,24.11,Made,,,,,5.0,,,P. Siakam,1627783.0,1.0,,,,,,,,
56,PT07M16.00S,2024-12-01T20:50:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.46057818659659,39.950980392156865,1610612763,9,15,2024-12-01T20:50:20Z,530000,False,-50.0,18.0,1,right,MISS J. Jackson Jr. driving finger roll Layup - blocked,"[1628991, 1626167]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,,Turner,1626167.0,,,,,,,,,,,
57,PT07M16.00S,2024-12-01T20:50:13.6Z,1,REGULAR,block,,[],1626167,,,1610612763,9,15,2024-12-01T20:50:16Z,540000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M13.00S,2024-12-01T20:50:16.6Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,9,15,2024-12-01T20:50:20Z,550000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
59,PT06M59.00S,2024-12-01T20:50:32.2Z,1,REGULAR,3pt,Jump Shot,[],1629614,6.783837056504599,4.166666666666666,1610612754,9,18,2024-12-01T20:50:36Z,560000,False,229.0,11.0,1,left,A. Nembhard 3PT  (5 PTS) (B. Mathurin 1 AST),"[1629614, 1631097]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,22.95,Made,,,,,5.0,,,B. Mathurin,1631097.0,1.0,,,,,,,,
61,PT06M34.00S,2024-12-01T20:50:59.0Z,1,REGULAR,foul,personal,[],1629614,,,1610612763,9,18,2024-12-01T20:51:07Z,580000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1629630]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1629175.0,1.0,0.0,Morant,1629630.0
63,PT06M34.00S,2024-12-01T20:51:09.6Z,1,REGULAR,substitution,out,[],1629614,,,1610612763,9,18,2024-12-01T20:51:23Z,600000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M34.00S,2024-12-01T20:51:09.6Z,1,REGULAR,substitution,in,[],204456,,,1610612763,9,18,2024-12-01T20:51:23Z,610000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M25.00S,2024-12-01T20:51:41.4Z,1,REGULAR,3pt,Jump Shot,[],1628991,66.5735873850197,53.67647058823529,1610612763,9,18,2024-12-01T20:51:47Z,620000,False,18.0,262.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.23,Missed,,,,,,,,,,,,,,,,,,
66,PT06M21.00S,2024-12-01T20:51:45.4Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,9,18,2024-12-01T20:51:47Z,630000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,
67,PT06M05.00S,2024-12-01T20:52:00.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,9.806176084099869,51.470588235294116,1610612754,9,20,2024-12-01T20:52:04Z,640000,False,-7.0,40.0,1,left,P. Siakam turnaround Hook (2 PTS),[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,4.04,Made,,,,,2.0,,,,,,,,,,,,,
68,PT05M48.00S,2024-12-01T20:52:16.9Z,1,REGULAR,3pt,Jump Shot,[],1630217,73.80091984231275,13.480392156862745,1610612763,9,20,2024-12-01T20:52:21Z,650000,False,-183.0,194.0,1,right,MISS D. Bane 26' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
69,PT05M46.00S,2024-12-01T20:52:18.9Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,9,20,2024-12-01T20:52:21Z,660000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT05M39.00S,2024-12-01T20:52:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,6.389618922470433,36.029411764705884,1610612754,9,20,2024-12-01T21:20:27Z,670000,False,70.0,8.0,1,left,MISS T. McConnell 7' pullup Shot - blocked,"[204456, 1629630]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,Morant,1629630.0,,,,,,,,,,,
359,PT05M39.00S,2024-12-01T20:52:26.3Z,1,REGULAR,block,,[],1629630,,,1610612754,9,20,2024-12-01T21:42:21Z,675000,False,,,0,,J. Morant BLOCK (1 BLK),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT05M36.00S,2024-12-01T20:52:29.3Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,9,20,2024-12-01T20:52:32Z,680000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT05M27.00S,2024-12-01T20:52:38.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.85479632063075,54.90196078431373,1610612763,11,20,2024-12-01T20:52:43Z,690000,False,25.0,15.0,1,right,J. Morant driving reverse Layup (4 PTS) (D. Bane 1 AST),"[1629630, 1630217]",1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,4.0,,,D. Bane,1630217.0,1.0,,,,,,,,
74,PT05M26.00S,2024-12-01T20:52:43.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,11,20,2024-12-01T20:52:45Z,710000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M26.00S,2024-12-01T20:55:08.9Z,1,REGULAR,substitution,out,[],1629630,,,1610612754,11,20,2024-12-01T20:55:23Z,720000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M26.00S,2024-12-01T20:55:08.9Z,1,REGULAR,substitution,out,[],1628991,,,1610612754,11,20,2024-12-01T20:55:23Z,730000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M26.00S,2024-12-01T20:55:08.9Z,1,REGULAR,substitution,out,[],1629634,,,1610612754,11,20,2024-12-01T20:55:23Z,740000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M26.00S,2024-12-01T20:55:08.9Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,11,20,2024-12-01T20:55:23Z,750000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M26.00S,2024-12-01T20:55:08.9Z,1,REGULAR,substitution,in,[],1628379,,,1610612754,11,20,2024-12-01T20:55:23Z,760000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M26.00S,2024-12-01T20:55:08.9Z,1,REGULAR,substitution,in,[],1630643,,,1610612754,11,20,2024-12-01T20:55:23Z,770000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M26.00S,2024-12-01T20:55:08.9Z,1,REGULAR,substitution,in,[],1630583,,,1610612754,11,20,2024-12-01T20:55:23Z,780000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M26.00S,2024-12-01T20:55:08.9Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,11,20,2024-12-01T20:55:23Z,790000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M15.00S,2024-12-01T20:55:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.389618922470433,43.872549019607845,1610612754,11,22,2024-12-01T20:55:55Z,800000,False,31.0,8.0,1,left,T. McConnell driving finger roll Layup (2 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,2.0,,,,,,,,,,,,,
84,PT04M59.00S,2024-12-01T20:56:06.1Z,1,REGULAR,3pt,Jump Shot,[],1630643,73.27529566360053,80.63725490196079,1610612763,11,22,2024-12-01T20:56:13Z,810000,False,153.0,199.0,1,right,MISS J. Huff 25' 3PT,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
85,PT04M55.00S,2024-12-01T20:56:10.1Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,11,22,2024-12-01T20:56:13Z,820000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT04M48.00S,2024-12-01T20:56:17.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631097,8.492115637319317,56.127450980392155,1610612754,11,22,2024-12-01T20:58:20Z,830000,False,-31.0,27.0,1,left,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
