actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
87,PT06M13.00S,2025-01-26T01:25:19.4Z,1,REGULAR,freethrow,2 of 2,[],1641744,,,1610612763,18,12,2025-01-26T01:25:19Z,870000,False,,,0,,Z. Edey Free Throw 2 of 2 (3 PTS),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
88,PT06M00.00S,2025-01-26T01:25:37.1Z,1,REGULAR,2pt,Jump Shot,[],1641718,87.69710906701708,65.93137254901961,1610612762,18,14,2025-01-26T01:25:43Z,880000,False,80.0,63.0,1,right,K. George 10' driving floating Jump Shot (2 PTS),[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,Mid-Range,8-16 Right,10.17,Made,2.0,,,,,,,,,,,,,,,,,
89,PT05M40.00S,2025-01-26T01:25:56.5Z,1,REGULAR,3pt,Jump Shot,[],1642377,28.43298291721419,21.32352941176471,1610612763,18,14,2025-01-26T01:26:01Z,890000,False,143.0,215.0,1,left,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
90,PT05M36.00S,2025-01-26T01:26:00.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,18,14,2025-01-26T01:26:01Z,900000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,89.0,2.0,1.0,1.0
91,PT05M22.00S,2025-01-26T01:26:14.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,91.77069645203679,62.99019607843137,1610612762,18,16,2025-01-26T01:26:17Z,910000,False,65.0,25.0,1,right,C. Sexton 6' driving floating Jump Shot (6 PTS) (L. Markkanen 1 AST),"[1629012, 1628374]",1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,6.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,,,,,
93,PT05M08.00S,2025-01-26T01:26:32.1Z,1,REGULAR,foul,personal,[],1641718,,,1610612763,18,16,2025-01-26T01:26:40Z,930000,False,,,0,,K. George personal FOUL (1 PF),"[1641718, 1628379]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1629178.0,1.0,0.0,Kennard,1628379.0,,,,,,
95,PT05M08.00S,2025-01-26T01:26:41.6Z,1,REGULAR,substitution,out,[],1641744,,,1610612763,18,16,2025-01-26T01:26:58Z,950000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M08.00S,2025-01-26T01:26:41.6Z,1,REGULAR,substitution,out,[],1631117,,,1610612763,18,16,2025-01-26T01:26:58Z,960000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M08.00S,2025-01-26T01:26:41.6Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,18,16,2025-01-26T01:26:58Z,970000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M08.00S,2025-01-26T01:26:41.6Z,1,REGULAR,substitution,in,[],1629234,,,1610612763,18,16,2025-01-26T01:26:58Z,980000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M02.00S,2025-01-26T01:27:13.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.408015768725363,46.32352941176471,1610612763,20,16,2025-01-26T01:27:19Z,990000,False,18.0,17.0,1,left,D. Bane driving Layup (5 PTS) (L. Kennard 1 AST),"[1630217, 1628379]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.51,Made,5.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,,
101,PT04M48.00S,2025-01-26T01:27:27.1Z,1,REGULAR,3pt,Jump Shot,[],1641718,71.27135348226018,75.49019607843138,1610612762,20,16,2025-01-26T01:27:31Z,1010000,False,127.0,218.0,1,right,MISS K. George 25' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
102,PT04M44.00S,2025-01-26T01:27:31.1Z,1,REGULAR,rebound,defensive,[],1642377,,,1610612763,20,16,2025-01-26T01:27:31Z,1020000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,101.0,1.0,1.0,0.0
103,PT04M38.00S,2025-01-26T01:27:37.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,18.183311432325894,39.21568627450981,1610612763,20,16,2025-01-26T01:29:10Z,1030000,False,54.0,118.0,1,left,MISS L. Kennard 13' turnaround Shot,[1628379],1610612763.0,MEM,turnaround,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,13.01,Missed,,,,,,,,,,,,,,,,,,
104,PT04M35.00S,2025-01-26T01:27:40.2Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,20,16,2025-01-26T01:27:47Z,1040000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,103.0,3.0,2.0,1.0
105,PT04M27.00S,2025-01-26T01:27:48.8Z,1,REGULAR,3pt,Jump Shot,[],1641729,96.36990801576873,4.901960784313729,1610612762,20,19,2025-01-26T01:27:53Z,1050000,False,-225.0,-18.0,1,right,B. Sensabaugh 3PT  (3 PTS) (K. George 2 AST),"[1641729, 1641718]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,22.62,Made,3.0,K. George,1641718.0,2.0,,,,,,,,,,,,,,
107,PT04M26.00S,2025-01-26T01:27:53.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,20,19,2025-01-26T01:27:56Z,1070000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M26.00S,2025-01-26T01:30:10.2Z,1,REGULAR,substitution,out,[],1642377,,,1610612763,20,19,2025-01-26T01:30:33Z,1080000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M26.00S,2025-01-26T01:30:10.2Z,1,REGULAR,substitution,in,[],1630590,,,1610612763,20,19,2025-01-26T01:30:33Z,1090000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M14.00S,2025-01-26T01:30:58.1Z,1,REGULAR,3pt,Jump Shot,[],1628379,28.43298291721419,22.058823529411768,1610612763,23,19,2025-01-26T01:31:00Z,1100000,False,140.0,215.0,1,left,L. Kennard 25' 3PT  (3 PTS) (S. Pippen Jr. 1 AST),"[1628379, 1630590]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,25.62,Made,3.0,S. Pippen Jr.,1630590.0,1.0,,,,,,,,,,,,,,
112,PT04M00.00S,2025-01-26T01:31:12.1Z,1,REGULAR,turnover,bad pass,[],1641729,,,1610612762,23,19,2025-01-26T01:31:16Z,1120000,False,,,0,,B. Sensabaugh bad pass TURNOVER (1 TO),"[1641729, 1629634]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Center,,,,,,,1.0,Clarke,1629634.0,,,,,,,,,,,
113,PT04M00.00S,2025-01-26T01:31:12.1Z,1,REGULAR,steal,,[],1629634,,,1610612763,23,19,2025-01-26T01:31:14Z,1130000,False,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
114,PT03M52.00S,2025-01-26T01:31:21.7Z,1,REGULAR,foul,offensive,[],1629634,,,1610612763,23,19,2025-01-26T01:33:40Z,1140000,False,,,0,,B. Clarke offensive FOUL (1 PF),"[1629634, 1629234]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,1.0,0.0,Eubanks,1629234.0,,,,,,
118,PT03M52.00S,2025-01-26T01:31:21.7Z,1,REGULAR,turnover,offensive foul,[],1629634,,,1610612763,23,19,2025-01-26T01:31:21Z,1155000,False,,,0,,B. Clarke offensive foul TURNOVER (1 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,204059.0,,,,,,,,,,
116,PT03M52.00S,2025-01-26T01:31:44.3Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612762,23,19,2025-01-26T01:31:21Z,1160000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M52.00S,2025-01-26T01:33:38.9Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,23,19,2025-01-26T01:33:49Z,1180000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M52.00S,2025-01-26T01:33:38.9Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,23,19,2025-01-26T01:33:49Z,1190000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M52.00S,2025-01-26T01:33:38.9Z,1,REGULAR,substitution,in,[],1642268,,,1610612762,23,19,2025-01-26T01:33:49Z,1200000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M52.00S,2025-01-26T01:33:38.9Z,1,REGULAR,substitution,in,[],1642271,,,1610612762,23,19,2025-01-26T01:33:49Z,1210000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M35.00S,2025-01-26T01:33:57.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641729,69.82588699080158,28.186274509803923,1610612762,23,19,2025-01-26T01:34:07Z,1220000,False,-109.0,231.0,1,right,MISS B. Sensabaugh 25' pullup 3PT,[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
124,PT03M35.00S,2025-01-26T01:33:57.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,23,19,2025-01-26T01:34:07Z,1230000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,123.0,,,
126,PT03M34.00S,2025-01-26T01:34:09.2Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,23,19,2025-01-26T01:34:14Z,1250000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M34.00S,2025-01-26T01:34:09.2Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,23,19,2025-01-26T01:34:14Z,1260000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M27.00S,2025-01-26T01:34:28.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641718,,,1610612763,23,19,2025-01-26T01:34:50Z,1270000,False,,,0,,K. George personal FOUL (2 PF) (Pippen Jr. 2 FT),"[1641718, 1630590]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,1629178.0,2.0,0.0,Pippen Jr.,1630590.0,,,,,,
130,PT03M27.00S,2025-01-26T01:34:58.1Z,1,REGULAR,freethrow,1 of 2,[],1630590,,,1610612763,23,19,2025-01-26T01:34:58Z,1290000,False,,,0,,MISS S. Pippen Jr. Free Throw 1 of 2,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
131,PT03M27.00S,2025-01-26T01:34:58.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,23,19,2025-01-26T01:34:58Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,
132,PT03M27.00S,2025-01-26T01:35:09.3Z,1,REGULAR,freethrow,2 of 2,[],1630590,,,1610612763,24,19,2025-01-26T01:35:09Z,1310000,False,,,0,,S. Pippen Jr. Free Throw 2 of 2 (1 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
133,PT03M11.00S,2025-01-26T01:35:27.0Z,1,REGULAR,2pt,Jump Shot,[],1641718,80.20696452036793,73.52941176470588,1610612762,24,19,2025-01-26T01:35:30Z,1320000,False,118.0,134.0,1,right,MISS K. George 17' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Right Center,17.8,Missed,,,,,,,,,,,,,,,,,,
134,PT03M08.00S,2025-01-26T01:35:30.0Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612762,24,19,2025-01-26T01:35:30Z,1330000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,133.0,1.0,0.0,1.0
135,PT03M08.00S,2025-01-26T01:35:30.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,94.40999984741211,50.0,1610612762,24,21,2025-01-26T01:35:30Z,1340000,False,0.0,0.0,1,right,D. Eubanks tip Layup (2 PTS),[1629234],1610612762.0,UTA,tip,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
136,PT03M02.00S,2025-01-26T01:35:35.7Z,1,REGULAR,3pt,Jump Shot,[],1628991,31.32391590013141,30.14705882352942,1610612763,24,21,2025-01-26T01:35:41Z,1350000,False,99.0,242.0,1,left,MISS J. Jackson Jr. 26' step back 3PT,[1628991],1610612763.0,MEM,step back,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
137,PT02M58.00S,2025-01-26T01:35:39.7Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,24,21,2025-01-26T01:35:41Z,1360000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,136.0,2.0,2.0,0.0
138,PT02M50.00S,2025-01-26T01:35:48.3Z,1,REGULAR,3pt,Jump Shot,[],1641718,84.28055190538765,4.656862745098039,1610612762,24,21,2025-01-26T01:35:53Z,1370000,False,-227.0,95.0,1,right,MISS K. George 24' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.59,Missed,,,,,,,,,,,,,,,,,,
139,PT02M47.00S,2025-01-26T01:35:51.3Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,24,21,2025-01-26T01:35:53Z,1380000,False,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,138.0,1.0,1.0,0.0
140,PT02M41.00S,2025-01-26T01:35:57.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641713,6.225361366622863,50.73529411764706,1610612763,26,21,2025-01-26T01:36:04Z,1390000,False,-4.0,6.0,1,left,G. Jackson running Layup (5 PTS),[1641713],1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,0.7,Made,5.0,,,,,,,,,,,,,,,,,
142,PT02M40.00S,2025-01-26T01:36:05.5Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,26,21,2025-01-26T01:36:09Z,1410000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,
143,PT02M28.00S,2025-01-26T01:36:21.6Z,1,REGULAR,3pt,Jump Shot,[],1642271,90.19382391590013,95.58823529411765,1610612762,26,24,2025-01-26T01:36:25Z,1420000,False,228.0,40.0,1,right,K. Filipowski 3PT  (3 PTS) (I. Collier 1 AST),"[1642271, 1642268]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,23.13,Made,3.0,I. Collier,1642268.0,1.0,,,,,,,,,,,,,,
145,PT02M15.00S,2025-01-26T01:36:33.5Z,1,REGULAR,3pt,Jump Shot,[],1628991,29.09001314060447,25.0,1610612763,29,24,2025-01-26T01:36:37Z,1440000,False,125.0,221.0,1,left,J. Jackson Jr. 25' 3PT  (5 PTS) (L. Kennard 2 AST),"[1628991, 1628379]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.38,Made,5.0,L. Kennard,1628379.0,2.0,,,,,,,,,,,,,,
147,PT02M03.00S,2025-01-26T01:36:48.7Z,1,REGULAR,foul,personal,['2freethrow'],1630590,,,1610612762,29,24,2025-01-26T01:36:55Z,1460000,False,,,0,,S. Pippen Jr. shooting personal FOUL (1 PF) (George 2 FT),"[1630590, 1641718]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,1.0,0.0,George,1641718.0,,,,,,
149,PT02M03.00S,2025-01-26T01:37:13.8Z,1,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,29,25,2025-01-26T01:37:13Z,1480000,False,,,0,,K. George Free Throw 1 of 2 (3 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
150,PT02M03.00S,2025-01-26T01:37:29.2Z,1,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,29,26,2025-01-26T01:37:29Z,1490000,False,,,0,,K. George Free Throw 2 of 2 (4 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
151,PT01M53.00S,2025-01-26T01:37:42.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,16.475032851511173,43.38235294117647,1610612763,31,26,2025-01-26T01:39:08Z,1500000,False,33.0,102.0,1,left,J. Jackson Jr. 10' driving floating Jump Shot (7 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.76,Made,7.0,,,,,,,,,,,,,,,,,
152,PT01M37.00S,2025-01-26T01:37:57.7Z,1,REGULAR,3pt,Jump Shot,[],1641718,69.95729303547964,67.64705882352942,1610612762,31,26,2025-01-26T01:38:02Z,1510000,False,88.0,230.0,1,right,MISS K. George 24' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,24.62,Missed,,,,,,,,,,,,,,,,,,
153,PT01M35.00S,2025-01-26T01:37:59.7Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,31,26,2025-01-26T01:38:02Z,1520000,False,,,0,,G. Jackson REBOUND (Off:1 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,152.0,3.0,2.0,1.0
154,PT01M35.00S,2025-01-26T01:38:02.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641729,,,1610612763,31,26,2025-01-26T01:38:11Z,1530000,False,,,0,,B. Sensabaugh personal FOUL (1 PF) (Jackson 2 FT),"[1641729, 1641713]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627962.0,1.0,0.0,Jackson,1641713.0,,,,,,
156,PT01M35.00S,2025-01-26T01:38:37.6Z,1,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,32,26,2025-01-26T01:38:37Z,1550000,False,,,0,,G. Jackson Free Throw 1 of 2 (6 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
157,PT01M35.00S,2025-01-26T01:38:56.3Z,1,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,33,26,2025-01-26T01:38:56Z,1560000,False,,,0,,G. Jackson Free Throw 2 of 2 (7 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
158,PT01M22.00S,2025-01-26T01:39:10.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,93.74178712220763,50.49019607843137,1610612762,33,28,2025-01-26T01:39:13Z,1570000,False,2.0,6.0,1,right,D. Eubanks alley-oop DUNK (4 PTS) (I. Collier 2 AST),"[1629234, 1642268]",1610612762.0,UTA,alley-oop,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,0.68,Made,4.0,I. Collier,1642268.0,2.0,,,,,,,,,,,,,,
160,PT01M07.00S,2025-01-26T01:39:25.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,12.270039421813408,49.754901960784316,1610612763,35,28,2025-01-26T01:40:50Z,1590000,False,1.0,63.0,1,left,J. Jackson Jr. 6' Hook (9 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.28,Made,9.0,,,,,,,,,,,,,,,,,
161,PT00M54.80S,2025-01-26T01:39:38.0Z,1,REGULAR,3pt,Jump Shot,[],1642271,69.95729303547964,31.862745098039213,1610612762,35,31,2025-01-26T01:39:42Z,1600000,False,-91.0,230.0,1,right,K. Filipowski 24' 3PT  (6 PTS) (K. George 3 AST),"[1642271, 1641718]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,24.71,Made,6.0,K. George,1641718.0,3.0,,,,,,,,,,,,,,
163,PT00M37.50S,2025-01-26T01:39:59.3Z,1,REGULAR,3pt,Jump Shot,[],1641713,27.90735873850197,20.833333333333343,1610612763,35,31,2025-01-26T01:40:04Z,1620000,False,146.0,210.0,1,left,MISS G. Jackson 25' step back 3PT,[1641713],1610612763.0,MEM,step back,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
164,PT00M33.60S,2025-01-26T01:40:03.2Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,35,31,2025-01-26T01:40:04Z,1630000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,163.0,1.0,1.0,0.0
165,PT00M16.30S,2025-01-26T01:40:20.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,94.00459921156373,48.774509803921575,1610612762,35,31,2025-01-26T01:42:10Z,1640000,False,-6.0,4.0,1,right,MISS K. George driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,0.72,Missed,,,,,,,,,,,,,,,,,,
166,PT00M13.40S,2025-01-26T01:40:23.5Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,35,31,2025-01-26T01:40:23Z,1650000,False,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,165.0,2.0,2.0,0.0
167,PT00M00.10S,2025-01-26T01:40:36.7Z,1,REGULAR,3pt,Jump Shot,[],1630590,36.3173455978975,48.774509803921575,1610612763,35,31,2025-01-26T01:40:41Z,1660000,False,6.0,289.0,1,left,MISS S. Pippen Jr. 28' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,28.9,Missed,,,,,,,,,,,,,,,,,,
168,PT00M00.10S,2025-01-26T01:40:36.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,35,31,2025-01-26T01:40:41Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,167.0,,,
169,PT00M00.00S,2025-01-26T01:40:41.3Z,1,REGULAR,period,end,[],0,,,1610612763,35,31,2025-01-26T01:40:41Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-01-26T01:42:24.3Z,2,REGULAR,substitution,out,['startperiod'],1628379,,,1610612763,35,31,2025-01-26T01:43:16Z,1690000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-01-26T01:42:24.3Z,2,REGULAR,substitution,out,['startperiod'],1629634,,,1610612763,35,31,2025-01-26T01:43:16Z,1700000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-01-26T01:42:24.3Z,2,REGULAR,substitution,out,['startperiod'],1641713,,,1610612763,35,31,2025-01-26T01:43:16Z,1710000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-01-26T01:42:24.3Z,2,REGULAR,substitution,out,['startperiod'],1641729,,,1610612763,35,31,2025-01-26T01:43:16Z,1720000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
