actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
19,PT10M25.00S,2025-03-11T00:12:01.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,4.418528252299605,96.32352941176471,1610612756,2,3,2025-03-11T00:12:05Z,190000,False,-232.0,-11.0,1,left,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
20,PT10M22.00S,2025-03-11T00:12:04.1Z,1,REGULAR,rebound,defensive,[],1642377,,,1610612763,2,3,2025-03-11T00:12:05Z,200000,False,,,0,,J. Wells REBOUND (Off:0 Def:2),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,
21,PT10M14.00S,2025-03-11T00:12:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,90.48948751642575,55.14705882352941,1610612763,2,3,2025-03-11T00:12:19Z,210000,False,26.0,37.0,1,right,MISS D. Bane driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
22,PT10M14.00S,2025-03-11T00:12:12.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,2,3,2025-03-11T00:12:19Z,220000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,21.0,,,,,,,,,,,,,,,,,
24,PT10M08.00S,2025-03-11T00:12:24.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629626,6.389618922470433,49.01960784313725,1610612756,2,5,2025-03-11T00:12:29Z,240000,False,5.0,8.0,1,left,B. Bol driving DUNK (2 PTS) (T. Jones 1 AST),"[1629626, 1626145]",1610612756.0,PHX,driving,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,
26,PT09M53.00S,2025-03-11T00:12:39.1Z,1,REGULAR,3pt,Jump Shot,[],1629630,77.34888304862024,10.049019607843137,1610612763,2,5,2025-03-11T00:12:45Z,260000,False,-200.0,160.0,1,right,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
27,PT09M53.00S,2025-03-11T00:12:39.1Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612756,2,5,2025-03-11T00:12:45Z,270000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M40.00S,2025-03-11T00:12:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.440867279894875,54.41176470588235,1610612756,2,5,2025-03-11T00:12:56Z,280000,False,-22.0,17.0,1,left,MISS D. Booker driving finger roll Layup - blocked,"[1626164, 1630643]",1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,Huff,1630643.0,,,,,,,,
29,PT09M40.00S,2025-03-11T00:12:51.7Z,1,REGULAR,block,,[],1630643,,,1610612756,2,5,2025-03-11T00:12:53Z,290000,False,,,0,,J. Huff BLOCK (2 BLK),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M37.00S,2025-03-11T00:12:54.7Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612756,2,5,2025-03-11T00:12:56Z,300000,False,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,,
31,PT09M35.00S,2025-03-11T00:12:56.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629626,17.69053876478318,37.254901960784316,1610612756,2,7,2025-03-11T00:13:00Z,310000,False,64.0,114.0,1,left,B. Bol 13' Jump Shot (4 PTS) (N. Richards 2 AST),"[1629626, 1630208]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,13.04,Made,,,,,4.0,N. Richards,1630208.0,2.0,,,,,,,,,,
33,PT09M20.00S,2025-03-11T00:13:11.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630643,94.03745072273325,49.26470588235294,1610612763,2,7,2025-03-11T00:13:17Z,330000,False,-4.0,4.0,1,right,MISS J. Huff cutting DUNK,[1630643],1610612763.0,MEM,cutting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,,,,,,,
34,PT09M18.00S,2025-03-11T00:13:13.4Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612756,2,7,2025-03-11T00:13:17Z,340000,False,,,0,,N. Richards REBOUND (Off:1 Def:2),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,33.0,3.0,2.0,1.0,,,,,,,,,,,,,,
35,PT09M11.00S,2025-03-11T00:13:20.9Z,1,REGULAR,2pt,Jump Shot,[],1629626,24.655059132720105,27.450980392156865,1610612756,2,7,2025-03-11T00:13:25Z,350000,False,113.0,179.0,1,left,MISS B. Bol 21' pullup Shot,[1629626],1610612756.0,PHX,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Right Center,21.18,Missed,,,,,,,,,,,,,,,,,,
36,PT09M09.00S,2025-03-11T00:13:22.9Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,2,7,2025-03-11T00:13:25Z,360000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT09M03.00S,2025-03-11T00:13:28.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630643,67.36202365308804,68.13725490196079,1610612763,2,7,2025-03-11T00:13:35Z,370000,False,91.0,254.0,1,right,MISS J. Huff 27' running 3PT,[1630643],1610612763.0,MEM,running,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,27.0,Missed,,,,,,,,,,,,,,,,,,
38,PT09M00.00S,2025-03-11T00:13:31.8Z,1,REGULAR,rebound,offensive,[],1642377,,,1610612763,2,7,2025-03-11T00:13:31Z,380000,False,,,0,,J. Wells REBOUND (Off:1 Def:2),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,37.0,3.0,2.0,1.0,,,,,,,,,,,,,,
39,PT08M58.00S,2025-03-11T00:13:33.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642377,94.1688567674113,3.6764705882352944,1610612763,2,7,2025-03-11T00:13:38Z,390000,False,-232.0,2.0,1,right,MISS J. Wells 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
40,PT08M58.00S,2025-03-11T00:13:33.4Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612756,2,7,2025-03-11T00:13:38Z,400000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Left Corner 3,24+ Left,,,39.0,4.0,3.0,1.0,,,,,,,,,,,,,,
41,PT08M53.00S,2025-03-11T00:13:42.4Z,1,REGULAR,foul,personal,[],1630643,,,1610612756,2,7,2025-03-11T00:13:52Z,410000,False,,,0,,J. Huff personal FOUL (1 PF),"[1630643, 1626164]",1610612763.0,MEM,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202049.0,,1.0,0.0,Booker,1626164.0,,
43,PT08M53.00S,2025-03-11T00:13:51.1Z,1,REGULAR,substitution,out,[],1630643,,,1610612756,2,7,2025-03-11T00:13:54Z,430000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M53.00S,2025-03-11T00:13:51.1Z,1,REGULAR,substitution,in,[],1628963,,,1610612756,2,7,2025-03-11T00:13:54Z,440000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612763.0,MEM,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M42.00S,2025-03-11T00:14:16.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,17.559132720105126,37.99019607843137,1610612756,2,7,2025-03-11T00:14:21Z,450000,False,60.0,113.0,1,left,MISS K. Durant 12' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,12.76,Missed,,,,,,,,,,,,,,,,,,
46,PT08M37.00S,2025-03-11T00:14:21.3Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612756,2,7,2025-03-11T00:14:21Z,460000,False,,,0,,N. Richards REBOUND (Off:2 Def:3),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,45.0,5.0,3.0,2.0,,,,,,,,,,,,,,
47,PT08M37.00S,2025-03-11T00:14:20.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,5.590000152587891,50.0,1610612756,2,9,2025-03-11T00:14:20Z,470000,False,0.0,0.0,1,left,N. Richards tip DUNK (2 PTS),[1630208],1610612756.0,PHX,tip,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
48,PT08M27.00S,2025-03-11T00:14:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,92.46057818659659,47.794117647058826,1610612763,2,9,2025-03-11T00:14:36Z,480000,False,-11.0,18.0,1,right,MISS G. Jackson driving finger roll Layup - blocked,"[1641713, 1629626]",1610612763.0,MEM,driving finger roll,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,Bol,1629626.0,,,,,,,,
49,PT08M27.00S,2025-03-11T00:14:30.7Z,1,REGULAR,block,,[],1629626,,,1610612763,2,9,2025-03-11T00:14:33Z,490000,False,,,0,,B. Bol BLOCK (1 BLK),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT08M23.00S,2025-03-11T00:14:34.7Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612756,2,9,2025-03-11T00:14:36Z,500000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT08M14.00S,2025-03-11T00:14:43.8Z,1,REGULAR,2pt,Jump Shot,[],1626164,15.588042049934298,74.50980392156863,1610612756,2,9,2025-03-11T00:14:47Z,510000,False,-123.0,94.0,1,left,MISS D. Booker 15' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,15.44,Missed,,,,,,,,,,,,,,,,,,
52,PT08M12.00S,2025-03-11T00:14:45.8Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,2,9,2025-03-11T00:14:47Z,520000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT08M01.00S,2025-03-11T00:14:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.9862023653088,46.568627450980394,1610612763,4,9,2025-03-11T00:15:01Z,530000,False,-17.0,13.0,1,right,J. Morant Layup (2 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,2.0,,,,,,,,,,,,,
54,PT07M44.00S,2025-03-11T00:15:13.5Z,1,REGULAR,3pt,Jump Shot,[],1629626,4.155716162943495,4.166666666666666,1610612756,4,9,2025-03-11T00:15:28Z,540000,False,229.0,-13.0,1,left,MISS B. Bol 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,22.96,Missed,,,,,,,,,,,,,,,,,,
55,PT07M44.00S,2025-03-11T00:15:13.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,4,9,2025-03-11T00:15:28Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,54.0,,,,,,,,,,,,,,,,,
56,PT07M44.00S,2025-03-11T00:15:26.0Z,1,REGULAR,foul,personal,[],1630217,,,1610612756,4,9,2025-03-11T00:18:16Z,560000,False,,,0,,D. Bane loose ball personal FOUL (1 PF),"[1630217, 1626164]",1610612763.0,MEM,loose ball,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1151.0,,1.0,0.0,Booker,1626164.0,,
58,PT07M34.00S,2025-03-11T00:15:45.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,28.465834428383708,74.26470588235294,1610612756,4,9,2025-03-11T00:15:50Z,580000,False,-121.0,215.0,1,left,MISS D. Booker 24' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
59,PT07M31.00S,2025-03-11T00:15:48.9Z,1,REGULAR,rebound,defensive,[],1642377,,,1610612763,4,9,2025-03-11T00:15:50Z,590000,False,,,0,,J. Wells REBOUND (Off:1 Def:3),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,58.0,4.0,3.0,1.0,,,,,,,,,,,,,,
60,PT07M25.00S,2025-03-11T00:15:54.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,67.49342969776609,36.76470588235294,1610612763,4,9,2025-03-11T00:16:00Z,600000,False,-66.0,253.0,1,right,MISS J. Morant 26' running 3PT,[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
61,PT07M22.00S,2025-03-11T00:15:57.1Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612756,4,9,2025-03-11T00:16:00Z,610000,False,,,0,,N. Richards REBOUND (Off:2 Def:4),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,60.0,6.0,4.0,2.0,,,,,,,,,,,,,,
62,PT07M02.00S,2025-03-11T00:16:17.1Z,1,REGULAR,3pt,Jump Shot,[],1626145,5.206964520367937,94.6078431372549,1610612756,4,12,2025-03-11T00:16:21Z,620000,False,-223.0,-4.0,1,left,T. Jones 3PT  (3 PTS) (D. Booker 1 AST),"[1626145, 1626164]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,22.3,Made,,,,,3.0,D. Booker,1626164.0,1.0,,,,,,,,,,
64,PT07M01.00S,2025-03-11T00:16:21.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,4,12,2025-03-11T00:16:21Z,640000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M39.00S,2025-03-11T00:19:47.7Z,1,REGULAR,foul,personal,['2freethrow'],1629626,,,1610612763,4,12,2025-03-11T00:19:59Z,650000,False,,,0,,B. Bol shooting personal FOUL (1 PF) (Morant 2 FT),"[1629626, 1629630]",1610612756.0,PHX,shooting,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1151.0,,1.0,0.0,Morant,1629630.0,,
67,PT06M39.00S,2025-03-11T00:20:10.6Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,5,12,2025-03-11T00:20:10Z,670000,False,,,0,,J. Morant Free Throw 1 of 2 (3 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
68,PT06M39.00S,2025-03-11T00:20:24.5Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,6,12,2025-03-11T00:20:24Z,680000,False,,,0,,J. Morant Free Throw 2 of 2 (4 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
69,PT06M25.00S,2025-03-11T00:20:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,5.863994743758213,52.450980392156865,1610612756,6,14,2025-03-11T00:20:46Z,690000,False,-12.0,3.0,1,left,N. Richards alley-oop Layup (4 PTS) (T. Jones 2 AST),"[1630208, 1626145]",1610612756.0,PHX,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,4.0,T. Jones,1626145.0,2.0,,,,,,,,,,
71,PT06M10.00S,2025-03-11T00:20:54.4Z,1,REGULAR,3pt,Jump Shot,[],1641713,82.07950065703022,4.6568627450980395,1610612763,6,14,2025-03-11T00:21:02Z,710000,False,-227.0,116.0,1,right,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
72,PT06M08.00S,2025-03-11T00:20:56.4Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,6,14,2025-03-11T00:25:23Z,720000,False,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,71.0,3.0,2.0,1.0,,,,,,,,,,,,,,
103,PT06M06.00S,2025-03-11T00:20:59.2Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,6,14,2025-03-11T00:25:57Z,725000,False,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 1641713]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,,,,,Jackson,1641713.0
104,PT06M06.00S,2025-03-11T00:20:59.2Z,1,REGULAR,steal,,[],1641713,,,1610612763,6,14,2025-03-11T00:25:57Z,727500,False,,,0,,G. Jackson STEAL (1 STL),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
74,PT06M04.00S,2025-03-11T00:21:08.6Z,1,REGULAR,substitution,out,[],1642377,,,1610612763,6,14,2025-03-11T00:25:57Z,740000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M04.00S,2025-03-11T00:21:08.6Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,6,14,2025-03-11T00:25:57Z,750000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M04.00S,2025-03-11T00:21:08.6Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,6,14,2025-03-11T00:25:57Z,760000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M04.00S,2025-03-11T00:21:08.6Z,1,REGULAR,substitution,in,[],1630590,,,1610612763,6,14,2025-03-11T00:25:57Z,770000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M59.00S,2025-03-11T00:21:39.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1641713,77.34888304862024,42.64705882352941,1610612763,8,14,2025-03-11T00:25:57Z,780000,False,-37.0,160.0,1,right,G. Jackson 16' pullup Jump Shot (2 PTS),[1641713],1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Center,16.46,Made,,,,,2.0,,,,,,,,,,,,,
79,PT05M44.00S,2025-03-11T00:21:54.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,5.338370565045992,50.49019607843137,1610612756,8,16,2025-03-11T00:21:59Z,790000,False,-2.0,-2.0,1,left,N. Richards alley-oop DUNK (6 PTS) (T. Jones 3 AST),"[1630208, 1626145]",1610612756.0,PHX,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,6.0,T. Jones,1626145.0,3.0,,,,,,,,,,
81,PT05M36.00S,2025-03-11T00:22:02.4Z,1,REGULAR,3pt,Jump Shot,[],1630590,73.9323258869908,83.33333333333334,1610612763,8,16,2025-03-11T00:22:16Z,810000,False,167.0,193.0,1,right,MISS S. Pippen Jr. 25' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
