actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-07T01:11:01.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-07T01:11:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-11-07T01:11:03.5Z,1,REGULAR,jumpball,recovered,[],1629630,,,1610612763,0,0,2024-11-07T01:11:03Z,40000,False,,,0,,Jump Ball Z. Edey vs. J. Hayes: Tip to J. Morant,"[1629630, 1641744, 1629637]",1610612763.0,MEM,startperiod,J. Morant,1629630.0,Morant,J. Morant,Edey,1641744.0,Hayes,1629637.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-11-07T01:11:15.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,11.12023653088042,53.431372549019606,1610612763,0,0,2024-11-07T01:11:20Z,70000,False,-17.0,52.0,1,left,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
8,PT11M45.00S,2024-11-07T01:11:16.0Z,1,REGULAR,rebound,offensive,[],1641744,,,1610612763,0,0,2024-11-07T01:11:20Z,80000,False,,,0,,Z. Edey REBOUND (Off:1 Def:0),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M43.00S,2024-11-07T01:11:19.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642377,31.35676741130092,48.529411764705884,1610612763,0,0,2024-11-07T01:11:25Z,90000,False,7.0,242.0,1,left,MISS J. Wells 24' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,24.24,Missed,,,,,,,,,,,,,,,,,,
10,PT11M38.00S,2024-11-07T01:11:24.2Z,1,REGULAR,rebound,offensive,[],1641744,,,1610612763,0,0,2024-11-07T01:11:25Z,100000,False,,,0,,Z. Edey REBOUND (Off:2 Def:0),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Center,,,9.0,2.0,0.0,2.0,,,,,,,,,,,,,,
11,PT11M29.00S,2024-11-07T01:11:32.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641744,5.338370565045992,50.73529411764706,1610612763,2,0,2024-11-07T01:11:37Z,110000,False,-4.0,-2.0,1,left,Z. Edey Layup (2 PTS) (J. Morant 1 AST),"[1641744, 1629630]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,2.0,J. Morant,1629630.0,1.0,,,,,,,,,,
13,PT11M08.00S,2024-11-07T01:11:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.46057818659659,53.18627450980392,1610612747,2,0,2024-11-07T01:11:58Z,130000,False,16.0,18.0,1,right,MISS L. James driving finger roll Layup,[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
14,PT11M05.00S,2024-11-07T01:11:55.5Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,2,0,2024-11-07T01:11:58Z,140000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT11M03.00S,2024-11-07T01:11:57.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642377,5.995400788436268,48.77450980392157,1610612763,4,0,2024-11-07T01:12:02Z,150000,False,6.0,4.0,1,left,J. Wells running Layup (2 PTS) (J. Morant 2 AST),"[1642377, 1629630]",1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,0.72,Made,,,,,2.0,J. Morant,1629630.0,2.0,,,,,,,,,,
