actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-20T19:37:34.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-20T19:37:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-01-20T19:37:36.1Z,1,REGULAR,jumpball,recovered,[],1642377,,,1610612763,0,0,2025-01-20T19:37:36Z,40000,False,,,0,,Jump Ball Z. Edey vs. R. Gobert: Tip to J. Wells,"[1642377, 1641744, 203497]",1610612763.0,MEM,startperiod,J. Wells,1642377.0,Wells,J. Wells,Edey,1641744.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2025-01-20T19:37:46.0Z,1,REGULAR,3pt,Jump Shot,[],1630217,67.7562417871222,66.17647058823529,1610612763,3,0,2025-01-20T19:37:49Z,70000,False,81.0,251.0,1,right,D. Bane 26' 3PT  (3 PTS) (J. Morant 1 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,26.33,Made,3.0,J. Morant,1629630.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2025-01-20T19:38:07.5Z,1,REGULAR,3pt,Jump Shot,[],1630183,8.09789750328515,3.6764705882352944,1610612750,3,0,2025-01-20T19:38:12Z,90000,False,232.0,24.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2025-01-20T19:38:12.5Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,3,0,2025-01-20T19:38:12Z,100000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M15.00S,2025-01-20T19:38:18.2Z,1,REGULAR,2pt,Jump Shot,[],1642377,77.21747700394218,42.64705882352941,1610612763,3,0,2025-01-20T19:38:22Z,110000,False,-37.0,162.0,1,right,MISS J. Wells 16' fadeaway Shot,[1642377],1610612763.0,MEM,fadeaway,,,Wells,J. Wells,,,,,Mid-Range,16-24 Center,16.58,Missed,,,,,,,,,,,,,,,,,,
12,PT11M12.00S,2025-01-20T19:38:21.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,3,0,2025-01-20T19:38:22Z,120000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M02.00S,2025-01-20T19:38:31.5Z,1,REGULAR,2pt,Jump Shot,[],1630162,23.209592641261498,31.372549019607842,1610612750,3,0,2025-01-20T19:38:39Z,130000,False,93.0,166.0,1,left,MISS A. Edwards 19' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,19.01,Missed,,,,,,,,,,,,,,,,,,
14,PT10M57.00S,2025-01-20T19:38:36.5Z,1,REGULAR,rebound,defensive,[],1642377,,,1610612763,3,0,2025-01-20T19:38:39Z,140000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Right Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M51.00S,2025-01-20T19:38:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,91.93495400788436,37.00980392156863,1610612763,3,0,2025-01-20T19:38:47Z,150000,False,-65.0,23.0,1,right,MISS J. Morant 6' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,,
