actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-26T01:10:07.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-26T01:10:07Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-11-26T01:10:09.9Z,1,REGULAR,jumpball,recovered,[],1629634,,,1610612763,0,0,2024-11-26T01:10:09Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. R. Williams III: Tip to B. Clarke,"[1629634, 1628991, 1629057]",1610612763.0,MEM,startperiod,B. Clarke,1629634.0,Clarke,B. Clarke,Jackson Jr.,1628991.0,Williams III,1629057.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2024-11-26T01:10:20.1Z,1,REGULAR,3pt,Jump Shot,[],1630217,29.38567674113009,75.24509803921569,1610612763,3,0,2024-11-26T01:10:23Z,70000,False,-126.0,224.0,1,left,D. Bane 25' 3PT  (3 PTS) (J. Morant 1 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.68,Made,3.0,J. Morant,1629630.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2024-11-26T01:10:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,92.85479632063075,39.46078431372549,1610612757,3,0,2024-11-26T01:10:45Z,90000,False,-53.0,15.0,1,right,MISS J. Grant driving floating Shot,[203924],1610612757.0,POR,driving floating,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
10,PT11M23.00S,2024-11-26T01:10:43.9Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,3,0,2024-11-26T01:10:45Z,100000,False,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M17.00S,2024-11-26T01:10:50.2Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612763,3,0,2024-11-26T01:10:54Z,110000,False,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 203924]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,Grant,203924.0,,,,,,,
12,PT11M17.00S,2024-11-26T01:10:50.2Z,1,REGULAR,steal,,[],203924,,,1610612757,3,0,2024-11-26T01:10:52Z,120000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M02.00S,2024-11-26T01:11:04.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,65.1281208935611,35.78431372549019,1610612757,3,0,2024-11-26T01:11:07Z,130000,False,-71.0,275.0,1,right,MISS A. Simons 28' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,28.43,Missed,,,,,,,,,,,,,,,,,,
14,PT11M00.00S,2024-11-26T01:11:06.7Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,3,0,2024-11-26T01:11:07Z,140000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M54.00S,2024-11-26T01:11:16.8Z,1,REGULAR,foul,personal,[],1641739,,,1610612763,3,0,2024-11-26T01:11:23Z,150000,False,,,0,,T. Camara personal FOUL (1 PF),"[1641739, 1630217]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,201638.0,1.0,0.0,Bane,1630217.0,,
17,PT10M52.00S,2024-11-26T01:11:37.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.338370565045992,49.50980392156863,1610612763,5,0,2024-11-26T01:11:42Z,170000,False,2.0,-2.0,1,left,J. Morant driving Layup (2 PTS) (D. Bane 1 AST),"[1629630, 1630217]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.34,Made,2.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
