actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
22,PT10M17.00S,2024-10-29T00:12:55.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,93.24901445466492,49.26470588235294,1610612763,7,0,2024-10-29T00:13:00Z,210000,False,-4.0,11.0,1,right,D. Bane running reverse Layup (5 PTS),[1630217],1610612763.0,MEM,running reverse,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.16,Made,5.0,,,,,,,,,,,,,,,,,
23,PT10M17.00S,2024-10-29T00:12:58.5Z,1,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612763,7,0,2024-10-29T00:13:04Z,220000,False,,,0,,C. White shooting personal FOUL (1 PF) (Bane 1 FT),"[1629632, 1630217]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Bane,1630217.0,,,,,
25,PT10M17.00S,2024-10-29T00:13:20.6Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1630217,,,1610612763,8,0,2024-10-29T00:13:20Z,240000,False,,,0,,D. Bane Free Throw 1 of 1 (6 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
26,PT10M03.00S,2024-10-29T00:13:37.1Z,1,REGULAR,3pt,Jump Shot,[],1629632,3.7614980289093296,3.431372549019608,1610612741,8,0,2024-10-29T00:13:41Z,250000,False,233.0,-17.0,1,left,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,23.34,Missed,,,,,,,,,,,,,,,,,,
27,PT09M59.00S,2024-10-29T00:13:41.1Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,8,0,2024-10-29T00:13:41Z,260000,False,,,0,,Z. Edey REBOUND (Off:0 Def:3),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Right Corner 3,24+ Right,,,,,,,26.0,3.0,3.0,0.0,,,,,,,,,,
28,PT09M52.00S,2024-10-29T00:13:47.2Z,1,REGULAR,3pt,Jump Shot,[],1641744,71.04139290407359,73.52941176470588,1610612763,8,0,2024-10-29T00:13:51Z,270000,False,118.0,220.0,1,right,MISS Z. Edey 24' 3PT,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
29,PT09M49.00S,2024-10-29T00:13:50.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,8,0,2024-10-29T00:13:51Z,280000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
30,PT09M41.00S,2024-10-29T00:13:58.6Z,1,REGULAR,3pt,Jump Shot,[],1630172,4.02431011826544,94.85294117647058,1610612741,8,3,2024-10-29T00:14:02Z,290000,False,-224.0,-15.0,1,left,P. Williams 3PT  (3 PTS) (N. Vučević 1 AST),"[1630172, 202696]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,22.48,Made,3.0,N. Vučević,202696.0,1.0,,,,,,,,,,,,,,
32,PT09M33.00S,2024-10-29T00:14:07.1Z,1,REGULAR,3pt,Jump Shot,[],1630583,68.9388961892247,31.127450980392158,1610612763,8,3,2024-10-29T00:14:10Z,310000,False,-94.0,239.0,1,right,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
33,PT09M30.00S,2024-10-29T00:14:10.1Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,8,3,2024-10-29T00:14:10Z,320000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,
34,PT09M22.00S,2024-10-29T00:14:17.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,10.463206307490145,59.31372549019608,1610612741,8,3,2024-10-29T00:14:20Z,330000,False,-47.0,46.0,1,left,MISS N. Vučević 6' driving floating bank Shot,[202696],1610612741.0,CHI,driving floating bank,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,6.54,Missed,,,,,,,,,,,,,,,,,,
35,PT09M19.00S,2024-10-29T00:14:20.7Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,8,3,2024-10-29T00:14:20Z,340000,False,,,0,,Z. Edey REBOUND (Off:0 Def:4),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,34.0,4.0,4.0,0.0,,,,,,,,,,
36,PT09M11.00S,2024-10-29T00:14:28.2Z,1,REGULAR,3pt,Jump Shot,[],1628991,91.5407358738502,2.450980392156863,1610612763,8,3,2024-10-29T00:14:35Z,350000,False,-238.0,27.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,23.92,Missed,,,,,,,,,,,,,,,,,,
37,PT09M08.00S,2024-10-29T00:14:31.2Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,8,3,2024-10-29T00:26:46Z,360000,False,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,
40,PT09M04.00S,2024-10-29T00:14:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641744,93.9060446780552,50.73529411764706,1610612763,10,3,2024-10-29T00:26:51Z,390000,False,4.0,5.0,1,right,Z. Edey cutting Layup (2 PTS) (S. Aldama 3 AST),"[1641744, 1630583]",1610612763.0,MEM,cutting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,0.61,Made,2.0,S. Aldama,1630583.0,3.0,,,,,,,,,,,,,,
42,PT08M51.00S,2024-10-29T00:14:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,15.588042049934298,38.48039215686275,1610612741,10,3,2024-10-29T00:15:02Z,410000,False,58.0,94.0,1,left,MISS N. Vučević 11' driving floating Shot,[202696],1610612741.0,CHI,driving floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Right,11.02,Missed,,,,,,,,,,,,,,,,,,
43,PT08M50.00S,2024-10-29T00:14:58.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,10,3,2024-10-29T00:15:02Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,42.0,,,,,,,,,,,,,
45,PT08M33.00S,2024-10-29T00:15:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,94.03745072273325,51.225490196078425,1610612763,12,3,2024-10-29T00:15:27Z,440000,False,6.0,4.0,1,right,J. Jackson Jr. driving Layup (4 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.7,Made,4.0,,,,,,,,,,,,,,,,,
46,PT08M24.00S,2024-10-29T00:15:32.6Z,1,REGULAR,3pt,Jump Shot,[],202696,31.750985545335087,57.84313725490197,1610612741,12,3,2024-10-29T00:15:36Z,450000,False,-39.0,246.0,1,left,MISS N. Vučević 24' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,24.91,Missed,,,,,,,,,,,,,,,,,,
47,PT08M23.00S,2024-10-29T00:15:33.6Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,12,3,2024-10-29T00:15:36Z,460000,False,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,46.0,3.0,2.0,1.0,,,,,,,,,,
48,PT08M14.00S,2024-10-29T00:15:43.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,94.43166885676742,51.9607843137255,1610612763,12,3,2024-10-29T00:15:46Z,470000,False,10.0,0.0,1,right,MISS D. Bane driving finger roll Layup,[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
49,PT08M12.00S,2024-10-29T00:15:45.7Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,12,3,2024-10-29T00:15:46Z,480000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,
50,PT08M09.00S,2024-10-29T00:15:48.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203897,5.863994743758213,49.01960784313725,1610612741,12,5,2024-10-29T00:15:52Z,490000,False,5.0,3.0,1,left,Z. LaVine running DUNK (2 PTS) (J. Giddey 1 AST),"[203897, 1630581]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.55,Made,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
52,PT08M01.00S,2024-10-29T00:15:57.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,88.78120893561103,44.36274509803921,1610612763,14,5,2024-10-29T00:16:00Z,510000,False,-28.0,53.0,1,right,J. Jackson Jr. 6' driving Hook (6 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,6.0,,,,,,,,,,,,,,,,,
53,PT07M42.00S,2024-10-29T00:16:15.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,13.354139290407357,54.41176470588235,1610612741,14,7,2024-10-29T00:16:18Z,520000,False,-22.0,73.0,1,left,N. Vučević 7' turnaround Hook (2 PTS) (J. Giddey 2 AST),"[202696, 1630581]",1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.63,Made,2.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,
55,PT07M30.00S,2024-10-29T00:16:26.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,93.77463863337714,48.03921568627451,1610612763,16,7,2024-10-29T00:16:30Z,540000,False,-10.0,6.0,1,right,J. Jackson Jr. driving DUNK (8 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.15,Made,8.0,,,,,,,,,,,,,,,,,
56,PT07M13.00S,2024-10-29T00:16:44.1Z,1,REGULAR,2pt,Jump Shot,[],1630172,24.52365308804205,70.58823529411765,1610612741,16,7,2024-10-29T00:16:47Z,550000,False,-103.0,178.0,1,left,MISS P. Williams 20' step back Shot,[1630172],1610612741.0,CHI,step back,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,20.56,Missed,,,,,,,,,,,,,,,,,,
57,PT07M10.00S,2024-10-29T00:16:47.1Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,16,7,2024-10-29T00:16:47Z,560000,False,,,0,,S. Aldama REBOUND (Off:1 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left Center,,,,,,,56.0,4.0,3.0,1.0,,,,,,,,,,
58,PT07M03.00S,2024-10-29T00:16:54.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641744,84.57621550591328,50.49019607843137,1610612763,16,7,2024-10-29T00:16:59Z,570000,False,2.0,92.0,1,right,MISS Z. Edey 9' turnaround Hook,[1641744],1610612763.0,MEM,turnaround,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,9.25,Missed,,,,,,,,,,,,,,,,,,
59,PT07M00.00S,2024-10-29T00:16:57.5Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,16,7,2024-10-29T00:16:57Z,580000,False,,,0,,S. Aldama REBOUND (Off:2 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,58.0,5.0,3.0,2.0,,,,,,,,,,
60,PT06M59.00S,2024-10-29T00:16:59.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203935,93.77463863337714,95.09803921568627,1610612763,16,7,2024-10-29T00:17:04Z,590000,False,225.0,6.0,1,right,MISS M. Smart 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
61,PT06M57.00S,2024-10-29T00:17:01.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,16,7,2024-10-29T00:17:04Z,600000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,60.0,,,,,,,,,,,,,
63,PT06M57.00S,2024-10-29T00:17:06.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,16,7,2024-10-29T00:17:06Z,620000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M57.00S,2024-10-29T00:19:00.5Z,1,REGULAR,substitution,out,[],1630217,,,1610612741,16,7,2024-10-29T00:19:42Z,630000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M57.00S,2024-10-29T00:19:00.5Z,1,REGULAR,substitution,out,[],1641744,,,1610612741,16,7,2024-10-29T00:19:42Z,640000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M57.00S,2024-10-29T00:19:00.5Z,1,REGULAR,substitution,out,[],1630583,,,1610612741,16,7,2024-10-29T00:19:42Z,650000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M57.00S,2024-10-29T00:19:00.5Z,1,REGULAR,substitution,out,[],1629632,,,1610612741,16,7,2024-10-29T00:19:42Z,660000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M57.00S,2024-10-29T00:19:00.5Z,1,REGULAR,substitution,in,[],1630590,,,1610612741,16,7,2024-10-29T00:19:42Z,670000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M57.00S,2024-10-29T00:19:00.5Z,1,REGULAR,substitution,in,[],1631222,,,1610612741,16,7,2024-10-29T00:19:42Z,680000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M57.00S,2024-10-29T00:19:00.5Z,1,REGULAR,substitution,in,[],1630643,,,1610612741,16,7,2024-10-29T00:19:42Z,690000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M57.00S,2024-10-29T00:19:00.5Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,16,7,2024-10-29T00:19:42Z,700000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M46.00S,2024-10-29T00:20:11.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,9.017739816031538,53.431372549019606,1610612741,16,9,2024-10-29T00:20:20Z,710000,False,-17.0,32.0,1,left,N. Vučević driving floating Jump Shot (4 PTS) (J. Giddey 3 AST),"[202696, 1630581]",1610612741.0,CHI,driving floating,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,3.66,Made,4.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,
74,PT06M39.00S,2024-10-29T00:20:18.5Z,1,REGULAR,3pt,Jump Shot,[],1628991,73.9323258869908,81.12745098039215,1610612763,16,9,2024-10-29T00:20:22Z,730000,False,156.0,193.0,1,right,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,24.75,Missed,,,,,,,,,,,,,,,,,,
75,PT06M36.00S,2024-10-29T00:20:21.5Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,16,9,2024-10-29T00:20:22Z,740000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,74.0,3.0,3.0,0.0,,,,,,,,,,
76,PT06M32.00S,2024-10-29T00:20:27.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,7.178055190538765,48.529411764705884,1610612741,16,9,2024-10-29T00:20:32Z,750000,False,7.0,15.0,1,left,MISS A. Dosunmu running Layup - blocked,"[1630245, 203935]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,Smart,203935.0,,,
77,PT06M32.00S,2024-10-29T00:20:27.5Z,1,REGULAR,block,,[],203935,,,1610612741,16,9,2024-10-29T00:20:30Z,760000,False,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
78,PT06M32.00S,2024-10-29T00:20:27.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,16,9,2024-10-29T00:20:32Z,770000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,76.0,,,,,,,,,,,,,
80,PT06M32.00S,2024-10-29T00:20:33.6Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,16,9,2024-10-29T00:20:49Z,790000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M32.00S,2024-10-29T00:20:33.6Z,1,REGULAR,substitution,out,[],203935,,,1610612763,16,9,2024-10-29T00:20:49Z,800000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M32.00S,2024-10-29T00:20:33.6Z,1,REGULAR,substitution,out,[],1630581,,,1610612763,16,9,2024-10-29T00:20:49Z,810000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M32.00S,2024-10-29T00:20:33.6Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,16,9,2024-10-29T00:20:49Z,820000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M32.00S,2024-10-29T00:20:33.6Z,1,REGULAR,substitution,in,[],1630217,,,1610612763,16,9,2024-10-29T00:20:49Z,830000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M32.00S,2024-10-29T00:20:33.6Z,1,REGULAR,substitution,in,[],1628366,,,1610612763,16,9,2024-10-29T00:20:49Z,840000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M18.00S,2024-10-29T00:20:58.3Z,1,REGULAR,3pt,Jump Shot,[],1630217,71.30420499342969,75.98039215686273,1610612763,19,9,2024-10-29T00:21:02Z,850000,False,130.0,217.0,1,right,D. Bane 25' 3PT step back (9 PTS) (S. Pippen Jr. 1 AST),"[1630217, 1630590]",1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.31,Made,9.0,S. Pippen Jr.,1630590.0,1.0,,,,,,,,,,,,,,
