actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
16,PT10M54.00S,2025-03-01T01:11:34.5Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,0,0,2025-03-01T01:11:34Z,160000,False,,,0,,Z. Edey REBOUND (Off:0 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,
17,PT10M41.00S,2025-03-01T01:11:47.3Z,1,REGULAR,2pt,Jump Shot,[],1629630,6.783837056504599,68.38235294117648,1610612763,0,0,2025-03-01T01:11:51Z,170000,False,-92.0,11.0,1,left,MISS J. Morant 9' fadeaway Shot,[1629630],1610612763.0,MEM,fadeaway,,,Morant,J. Morant,,,,,Mid-Range,8-16 Left,,,,9.26,Missed,,,,,,,,,,,,,,,
18,PT10M39.00S,2025-03-01T01:11:49.3Z,1,REGULAR,rebound,offensive,[],1641744,,,1610612763,0,0,2025-03-01T01:11:51Z,180000,False,,,0,,Z. Edey REBOUND (Off:1 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Mid-Range,8-16 Left,,,,,,17.0,2.0,1.0,1.0,,,,,,,,,,,
19,PT10M37.00S,2025-03-01T01:11:50.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641744,5.863994743758213,48.529411764705884,1610612763,2,0,2025-03-01T01:11:53Z,190000,False,7.0,3.0,1,left,Z. Edey putback Layup (2 PTS),[1641744],1610612763.0,MEM,putback,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,0.78,Made,,,,,2.0,,,,,,,,,,
20,PT10M32.00S,2025-03-01T01:11:58.9Z,1,REGULAR,foul,personal,[],1642377,,,1610612752,2,0,2025-03-01T01:12:01Z,200000,False,,,0,,J. Wells personal FOUL (1 PF),"[1642377, 1628973]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,201246.0,1.0,0.0,Brunson,1628973.0,,,,,
22,PT10M19.00S,2025-03-01T01:12:28.8Z,1,REGULAR,3pt,Jump Shot,[],1626157,68.67608409986859,64.70588235294117,1610612752,2,0,2025-03-01T01:12:31Z,220000,False,74.0,242.0,1,right,MISS K. Towns 25' step back 3PT,[1626157],1610612752.0,NYK,step back,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,25.28,Missed,,,,,,,,,,,,,,,
23,PT10M17.00S,2025-03-01T01:12:30.8Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,2,0,2025-03-01T01:12:31Z,230000,False,,,0,,Z. Edey REBOUND (Off:1 Def:2),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Center,,,,,,22.0,3.0,2.0,1.0,,,,,,,,,,,
24,PT10M12.00S,2025-03-01T01:12:37.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630217,7.046649145860711,48.03921568627451,1610612763,2,0,2025-03-01T01:14:02Z,240000,False,10.0,14.0,1,left,MISS D. Bane running Layup - blocked,"[1630217, 1628384]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,1.68,Missed,,,,,,,,,,,Anunoby,1628384.0,,,
25,PT10M12.00S,2025-03-01T01:12:37.3Z,1,REGULAR,block,,[],1628384,,,1610612763,2,0,2025-03-01T01:12:39Z,250000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT10M12.00S,2025-03-01T01:12:37.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,2,0,2025-03-01T01:12:40Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,24.0,,,,,,,,,,,,,,
28,PT10M10.00S,2025-03-01T01:12:59.5Z,1,REGULAR,turnover,bad pass,[],1629630,,,1610612763,2,0,2025-03-01T01:13:01Z,280000,False,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 1628973]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,8-16 Left,1.0,Brunson,1628973.0,,,,,,,,,,,,,,,,,
29,PT10M10.00S,2025-03-01T01:12:59.5Z,1,REGULAR,steal,,[],1628973,,,1610612752,2,0,2025-03-01T01:13:00Z,290000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
63,PT10M05.00S,2025-03-01T01:13:02.8Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,2,0,2025-03-01T01:18:04Z,295000,False,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,lost ball,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,1628480.0,,,,,,,,,
33,PT09M57.00S,2025-03-01T01:13:18.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,5.732588699080158,50.49019607843137,1610612763,4,0,2025-03-01T01:17:56Z,330000,False,-2.0,1.0,1,left,D. Bane driving finger roll Layup (2 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,0.29,Made,,,,,2.0,,,,,,,,,,
34,PT09M40.00S,2025-03-01T01:13:38.2Z,1,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612752,4,0,2025-03-01T01:13:43Z,340000,False,,,0,,J. Hart bad pass out-of-bounds TURNOVER (1 TO),[1628404],1610612752.0,NYK,bad pass,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,201246.0,,,,,,,,,
35,PT09M30.00S,2025-03-01T01:13:53.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,6.389618922470433,51.9607843137255,1610612763,4,0,2025-03-01T01:13:57Z,350000,False,-10.0,8.0,1,left,MISS J. Morant driving Layup - blocked,"[1629630, 1628969]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,1.24,Missed,,,,,,,,,,,Bridges,1628969.0,,,
36,PT09M30.00S,2025-03-01T01:13:53.4Z,1,REGULAR,block,,[],1628969,,,1610612763,4,0,2025-03-01T01:13:55Z,360000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT09M27.00S,2025-03-01T01:13:56.4Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,4,0,2025-03-01T01:13:57Z,370000,False,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,35.0,2.0,1.0,1.0,,,,,,,,,,,
38,PT09M25.00S,2025-03-01T01:13:59.5Z,1,REGULAR,turnover,bad pass,[],1628404,,,1610612752,4,0,2025-03-01T01:14:02Z,380000,False,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 1629630]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,2.0,Morant,1629630.0,,,,,,,,,,,,,,,,,
39,PT09M25.00S,2025-03-01T01:13:59.5Z,1,REGULAR,steal,,[],1629630,,,1610612763,4,0,2025-03-01T01:14:01Z,390000,False,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
40,PT09M21.00S,2025-03-01T01:14:07.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,6.521024967148489,49.50980392156863,1610612763,6,0,2025-03-01T01:14:11Z,400000,False,2.0,9.0,1,left,J. Morant running Layup (2 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,0.91,Made,,,,,2.0,,,,,,,,,,
41,PT09M21.00S,2025-03-01T01:14:10.6Z,1,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612763,6,0,2025-03-01T01:14:15Z,410000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Morant 1 FT),"[1626157, 1629630]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,1.0,0.0,Morant,1629630.0,,,,,
43,PT09M21.00S,2025-03-01T01:14:34.0Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629630,,,1610612763,7,0,2025-03-01T01:14:34Z,430000,False,,,0,,J. Morant Free Throw 1 of 1 (3 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
44,PT09M03.00S,2025-03-01T01:14:53.3Z,1,REGULAR,3pt,Jump Shot,[],1628404,67.09921156373193,58.333333333333336,1610612752,7,3,2025-03-01T01:14:56Z,440000,False,42.0,257.0,1,right,J. Hart 26' 3PT  (3 PTS) (K. Towns 1 AST),"[1628404, 1626157]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,26.02,Made,,,,,3.0,,,,,,,,K. Towns,1626157.0,1.0
46,PT08M45.00S,2025-03-01T01:15:11.3Z,1,REGULAR,3pt,Jump Shot,[],1628991,26.49474375821288,79.90196078431373,1610612763,10,3,2025-03-01T01:15:14Z,460000,False,-150.0,197.0,1,left,J. Jackson Jr. 24' 3PT  (3 PTS) (D. Bane 1 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,24.7,Made,,,,,3.0,,,,,,,,D. Bane,1630217.0,1.0
48,PT08M32.00S,2025-03-01T01:15:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,93.11760840998686,50.0,1610612752,10,5,2025-03-01T01:15:27Z,480000,False,0.0,12.0,1,right,M. Bridges driving finger roll Layup (2 PTS) (O. Anunoby 1 AST),"[1628969, 1628384]",1610612752.0,NYK,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,1.22,Made,,,,,2.0,,,,,,,,O. Anunoby,1628384.0,1.0
50,PT08M25.00S,2025-03-01T01:15:31.9Z,1,REGULAR,3pt,Jump Shot,[],1642377,26.231931668856767,80.3921568627451,1610612763,13,5,2025-03-01T01:15:34Z,500000,False,-152.0,194.0,1,left,J. Wells 24' 3PT  (3 PTS) (D. Bane 2 AST),"[1642377, 1630217]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,24.65,Made,,,,,3.0,,,,,,,,D. Bane,1630217.0,2.0
52,PT08M16.00S,2025-03-01T01:15:44.1Z,1,REGULAR,foul,personal,[],1642377,,,1610612752,13,5,2025-03-01T01:15:48Z,520000,False,,,0,,J. Wells personal FOUL (2 PF),"[1642377, 1628973]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628480.0,2.0,0.0,Brunson,1628973.0,,,,,
55,PT08M16.00S,2025-03-01T01:16:01.2Z,1,REGULAR,substitution,out,[],1642377,,,1610612752,13,5,2025-03-01T01:16:21Z,550000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M16.00S,2025-03-01T01:16:01.2Z,1,REGULAR,substitution,in,[],1631246,,,1610612752,13,5,2025-03-01T01:16:21Z,560000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT08M05.00S,2025-03-01T01:16:47.7Z,1,REGULAR,3pt,Jump Shot,[],1626157,73.53810775295663,17.647058823529413,1610612752,13,5,2025-03-01T01:16:50Z,570000,False,-162.0,196.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,25.43,Missed,,,,,,,,,,,,,,,
58,PT08M02.00S,2025-03-01T01:16:50.7Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,13,5,2025-03-01T01:16:50Z,580000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,
59,PT07M59.00S,2025-03-01T01:16:57.4Z,1,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,13,5,2025-03-01T01:17:06Z,590000,False,,,0,,D. Bane step out-of-bounds TURNOVER (2 TO),[1630217],1610612763.0,MEM,step,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,2.0,,,,,,,,,,1662.0,,,,,,,,,
60,PT07M45.00S,2025-03-01T01:17:17.6Z,1,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612752,13,5,2025-03-01T01:17:26Z,600000,False,,,0,,J. Morant shooting personal FOUL (1 PF) (Hart 2 FT),"[1629630, 1628404]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,1.0,0.0,Hart,1628404.0,,,,,
62,PT07M45.00S,2025-03-01T01:17:47.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628404,,,1610612752,13,6,2025-03-01T01:17:47Z,620000,False,,,0,,J. Hart Free Throw 1 of 2 (4 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
64,PT07M45.00S,2025-03-01T01:18:06.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628404,,,1610612752,13,7,2025-03-01T01:18:06Z,630000,False,,,0,,J. Hart Free Throw 2 of 2 (5 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
65,PT07M27.00S,2025-03-01T01:18:25.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,19.267411300919843,38.23529411764706,1610612763,13,7,2025-03-01T01:18:28Z,640000,False,59.0,129.0,1,left,MISS J. Morant 14' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,14.14,Missed,,,,,,,,,,,,,,,
66,PT07M25.00S,2025-03-01T01:18:27.1Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,13,7,2025-03-01T01:18:28Z,650000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,
67,PT07M20.00S,2025-03-01T01:18:32.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,93.9060446780552,51.470588235294116,1610612752,13,7,2025-03-01T01:18:36Z,660000,False,7.0,5.0,1,right,MISS O. Anunoby running Layup,[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,0.88,Missed,,,,,,,,,,,,,,,
69,PT07M17.00S,2025-03-01T01:18:35.9Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,13,7,2025-03-01T01:18:36Z,680000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,,,
70,PT07M17.00S,2025-03-01T01:18:38.6Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612763,13,7,2025-03-01T01:18:51Z,690000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Morant 2 FT),"[1626157, 1629630]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,2.0,0.0,Morant,1629630.0,,,,,
72,PT07M17.00S,2025-03-01T01:19:05.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629630,,,1610612763,14,7,2025-03-01T01:19:05Z,710000,False,,,0,,J. Morant Free Throw 1 of 2 (4 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
73,PT07M17.00S,2025-03-01T01:19:06.3Z,1,REGULAR,substitution,out,[],1626157,,,1610612763,14,7,2025-03-01T01:19:16Z,720000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT07M17.00S,2025-03-01T01:19:06.3Z,1,REGULAR,substitution,in,[],1629011,,,1610612763,14,7,2025-03-01T01:19:16Z,730000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT07M17.00S,2025-03-01T01:19:27.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629630,,,1610612763,15,7,2025-03-01T01:19:27Z,740000,False,,,0,,J. Morant Free Throw 2 of 2 (5 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
76,PT07M04.00S,2025-03-01T01:19:41.5Z,1,REGULAR,2pt,Jump Shot,[],1628973,83.52496714848883,73.0392156862745,1610612752,15,9,2025-03-01T01:19:44Z,750000,False,115.0,102.0,1,right,J. Brunson 15' driving floating bank Jump Shot (2 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,15.41,Made,,,,,2.0,,,,,,,,,,
77,PT06M44.00S,2025-03-01T01:20:01.6Z,1,REGULAR,3pt,Jump Shot,[],1630217,7.440867279894875,95.09803921568627,1610612763,15,9,2025-03-01T01:20:04Z,760000,False,-225.0,17.0,1,left,MISS D. Bane 3PT - blocked,"[1630217, 1628384]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,22.62,Missed,,,,,,,,,,,Anunoby,1628384.0,,,
78,PT06M44.00S,2025-03-01T01:20:01.6Z,1,REGULAR,block,,[],1628384,,,1610612763,15,9,2025-03-01T01:20:04Z,770000,False,,,0,,O. Anunoby BLOCK (2 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
79,PT06M41.00S,2025-03-01T01:20:04.6Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612763,15,9,2025-03-01T01:20:04Z,780000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,,,77.0,2.0,1.0,1.0,,,,,,,,,,,
80,PT06M39.00S,2025-03-01T01:20:07.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631246,25.969119579500656,16.176470588235293,1610612763,15,9,2025-03-01T01:21:37Z,790000,False,169.0,192.0,1,left,MISS V. Williams Jr. 25' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,25.55,Missed,,,,,,,,,,,,,,,
81,PT06M39.00S,2025-03-01T01:20:07.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,15,9,2025-03-01T01:21:37Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,80.0,,,,,,,,,,,,,,
82,PT06M39.00S,2025-03-01T01:20:11.5Z,1,REGULAR,foul,personal,[],1628404,,,1610612763,15,9,2025-03-01T01:20:16Z,810000,False,,,0,,J. Hart loose ball personal FOUL (1 PF),"[1628404, 1628991]",1610612752.0,NYK,loose ball,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628480.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,
84,PT06M39.00S,2025-03-01T01:20:20.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,15,9,2025-03-01T01:20:20Z,830000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M39.00S,2025-03-01T01:22:43.9Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,15,9,2025-03-01T01:23:01Z,840000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M39.00S,2025-03-01T01:22:43.9Z,1,REGULAR,substitution,out,[],1641744,,,1610612763,15,9,2025-03-01T01:23:01Z,850000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M39.00S,2025-03-01T01:22:43.9Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,15,9,2025-03-01T01:23:01Z,860000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M39.00S,2025-03-01T01:22:43.9Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,15,9,2025-03-01T01:23:01Z,870000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
