actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
91,PT04M52.00S,2022-11-19T03:31:06.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201565,8.492115637319317,52.450980392156865,1610612752,22,10,2022-11-19T03:31:11Z,910000,False,-12.0,27.0,1,left,MISS D. Rose driving Layup - blocked,"[201565, 203110]",1610612752.0,NYK,driving,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,Green,203110.0,,
123,PT04M52.00S,2022-11-19T03:31:06.8Z,1,REGULAR,block,,[],203110,,,1610612752,22,10,2022-11-19T03:37:38Z,915000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT04M49.00S,2022-11-19T03:31:09.8Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,22,10,2022-11-19T03:31:11Z,920000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,,
93,PT04M44.00S,2022-11-19T03:31:13.7Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,22,10,2022-11-19T03:31:18Z,930000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1628392]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,,,Hartenstein,1628392.0
94,PT04M44.00S,2022-11-19T03:31:13.7Z,1,REGULAR,steal,,[],1628392,,,1610612752,22,10,2022-11-19T03:31:16Z,940000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
95,PT04M38.00S,2022-11-19T03:31:22.4Z,1,REGULAR,turnover,traveling,[],203944,,,1610612752,22,10,2022-11-19T03:31:41Z,950000,False,,,0,,J. Randle traveling TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right,,,,,,,1627964.0,,,,,,,,,2.0,,,,
96,PT04M38.00S,2022-11-19T03:31:28.9Z,1,REGULAR,substitution,out,[],203952,,,1610612744,22,10,2022-11-19T03:31:40Z,960000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M38.00S,2022-11-19T03:31:28.9Z,1,REGULAR,substitution,out,[],1628392,,,1610612744,22,10,2022-11-19T03:31:40Z,970000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M38.00S,2022-11-19T03:31:28.9Z,1,REGULAR,substitution,in,[],203210,,,1610612744,22,10,2022-11-19T03:31:40Z,980000,False,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M38.00S,2022-11-19T03:31:28.9Z,1,REGULAR,substitution,in,[],1630579,,,1610612744,22,10,2022-11-19T03:31:40Z,990000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M28.00S,2022-11-19T03:31:55.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203210,90.3580814717477,49.26470588235294,1610612744,24,10,2022-11-19T03:32:00Z,1000000,False,-4.0,38.0,1,right,J. Green cutting DUNK (2 PTS) (D. Green 2 AST),"[203210, 203110]",1610612744.0,GSW,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.83,Made,,,,,,,,,,2.0,D. Green,203110.0,2.0,,,,,
102,PT04M02.00S,2022-11-19T03:32:20.5Z,1,REGULAR,3pt,Jump Shot,[],201565,33.590670170827856,48.77450980392157,1610612752,24,10,2022-11-19T03:32:25Z,1020000,False,6.0,263.0,1,left,MISS D. Rose 26' 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
103,PT04M00.00S,2022-11-19T03:32:22.5Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,24,10,2022-11-19T03:32:25Z,1030000,False,,,0,,J. Sims REBOUND (Off:1 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,102.0,1.0,0.0,1.0,,,,,,,,,,,,,,
105,PT03M55.00S,2022-11-19T03:32:35.3Z,1,REGULAR,turnover,offensive goaltending,[],1630579,,,1610612752,24,10,2022-11-19T03:32:56Z,1050000,False,,,0,,J. Sims offensive goaltending TURNOVER (1 TO),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,,,,,,,,,1.0,,,,
106,PT03M35.00S,2022-11-19T03:33:06.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202691,67.88764783180025,30.637254901960787,1610612744,27,10,2022-11-19T03:33:11Z,1060000,False,-97.0,249.0,1,right,K. Thompson 26' 3PT  (11 PTS) (D. Green 3 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.75,Made,,,,,,,,,,11.0,D. Green,203110.0,3.0,,,,,
108,PT03M20.00S,2022-11-19T03:33:22.6Z,1,REGULAR,2pt,Layup,[],203944,9.674770039421814,30.14705882352941,1610612752,27,12,2022-11-19T03:33:53Z,1080000,False,99.0,38.0,1,left,J. Randle 10' driving Layup (4 PTS) (D. Rose 1 AST),"[203944, 201565]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,10.65,Made,,,,,,,,,,4.0,D. Rose,201565.0,1.0,,,,,
109,PT03M20.00S,2022-11-19T03:33:30.7Z,1,REGULAR,foul,technical,['1freethrow'],203944,,,1610612744,27,12,2022-11-19T03:33:41Z,1090000,False,,,0,,J. Randle technical FOUL (1 Tech),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,201638.0,0.0,1.0,,,,,,,,,,,
111,PT03M20.00S,2022-11-19T03:33:47.4Z,1,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,27,12,2022-11-19T03:33:47Z,1100000,False,,,0,,MISS S. Curry technical Free Throw 1 of 1,[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
112,PT03M20.00S,2022-11-19T03:33:47.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,27,12,2022-11-19T03:33:47Z,1110000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,
113,PT03M20.00S,2022-11-19T03:33:55.0Z,1,REGULAR,substitution,out,[],203110,,,1610612744,27,12,2022-11-19T03:33:58Z,1120000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M20.00S,2022-11-19T03:33:55.0Z,1,REGULAR,substitution,in,[],1630237,,,1610612744,27,12,2022-11-19T03:33:58Z,1130000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M20.00S,2022-11-19T03:34:01.0Z,1,REGULAR,substitution,out,[],203944,,,1610612744,27,12,2022-11-19T03:34:05Z,1140000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M20.00S,2022-11-19T03:34:01.0Z,1,REGULAR,substitution,in,[],1630167,,,1610612744,27,12,2022-11-19T03:34:05Z,1150000,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M12.00S,2022-11-19T03:34:23.5Z,1,REGULAR,3pt,Jump Shot,[],203210,66.17936925098554,45.83333333333333,1610612744,27,12,2022-11-19T03:34:27Z,1160000,False,-21.0,265.0,1,right,MISS J. Green 26' 3PT,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.62,Missed,,,,,,,,,,,,,,,,,,
118,PT03M09.00S,2022-11-19T03:34:26.5Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,27,12,2022-11-19T03:34:27Z,1170000,False,,,0,,J. Sims REBOUND (Off:1 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,117.0,2.0,1.0,1.0,,,,,,,,,,,,,,
119,PT03M06.00S,2022-11-19T03:34:34.5Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612752,27,12,2022-11-19T03:34:40Z,1180000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Rose 2 FT),"[202691, 201565]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,1.0,0.0,Rose,201565.0,,,,,,,,,
121,PT03M06.00S,2022-11-19T03:34:59.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],201565,,,1610612752,27,13,2022-11-19T03:34:59Z,1200000,False,,,0,,D. Rose Free Throw 1 of 2 (1 PTS),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
122,PT03M06.00S,2022-11-19T03:35:04.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,27,13,2022-11-19T03:35:04Z,1210000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M06.00S,2022-11-19T03:37:05.7Z,1,REGULAR,substitution,out,[],202691,,,1610612752,27,13,2022-11-19T03:38:10Z,1220000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M06.00S,2022-11-19T03:37:05.7Z,1,REGULAR,substitution,in,[],1628978,,,1610612752,27,13,2022-11-19T03:38:10Z,1230000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M06.00S,2022-11-19T03:38:35.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],201565,,,1610612752,27,14,2022-11-19T03:38:35Z,1240000,False,,,0,,D. Rose Free Throw 2 of 2 (2 PTS),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
127,PT02M50.00S,2022-11-19T03:38:52.8Z,1,REGULAR,3pt,Jump Shot,[],1630237,87.86136662286465,4.6568627450980395,1610612744,27,14,2022-11-19T03:38:58Z,1250000,False,-227.0,62.0,1,right,MISS A. Lamb 3PT,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Left Corner 3,24+ Left,23.49,Missed,,,,,,,,,,,,,,,,,,
128,PT02M46.00S,2022-11-19T03:38:56.8Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,27,14,2022-11-19T03:38:58Z,1260000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,
129,PT02M39.00S,2022-11-19T03:39:03.6Z,1,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612752,27,14,2022-11-19T03:39:12Z,1270000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Quickley 2 FT),"[1629673, 1630193]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,201638.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,
131,PT02M39.00S,2022-11-19T03:39:32.9Z,1,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,27,15,2022-11-19T03:39:32Z,1290000,False,,,0,,I. Quickley Free Throw 1 of 2 (1 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
132,PT02M39.00S,2022-11-19T03:39:50.4Z,1,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,27,16,2022-11-19T03:39:50Z,1300000,False,,,0,,I. Quickley Free Throw 2 of 2 (2 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
133,PT02M23.00S,2022-11-19T03:40:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,90.22667542706965,61.76470588235294,1610612744,27,16,2022-11-19T03:40:48Z,1310000,False,59.0,39.0,1,right,MISS J. Poole 7' driving Layup - blocked,"[1629673, 201565]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,,,,,,,,,,Rose,201565.0,,
134,PT02M23.00S,2022-11-19T03:40:07.6Z,1,REGULAR,block,,[],201565,,,1610612744,27,16,2022-11-19T03:40:09Z,1320000,False,,,0,,D. Rose BLOCK (1 BLK),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT02M20.00S,2022-11-19T03:40:10.6Z,1,REGULAR,rebound,offensive,[],1629673,,,1610612744,27,16,2022-11-19T03:40:13Z,1330000,False,,,0,,J. Poole REBOUND (Off:1 Def:0),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,133.0,1.0,0.0,1.0,,,,,,,,,,,,,,
136,PT02M20.00S,2022-11-19T03:40:11.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629673,93.11760840998686,45.34313725490196,1610612744,29,16,2022-11-19T03:40:15Z,1340000,False,-23.0,12.0,1,right,J. Poole reverse Layup (2 PTS),[1629673],1610612744.0,GSW,reverse,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,,,2.0,,,,,,,,
137,PT02M06.00S,2022-11-19T03:40:25.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,8.886333771353483,51.225490196078425,1610612752,29,16,2022-11-19T03:40:31Z,1350000,False,-6.0,31.0,1,left,MISS O. Toppin alley-oop DUNK,[1630167],1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
138,PT02M03.00S,2022-11-19T03:40:28.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,29,16,2022-11-19T03:40:31Z,1360000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,137.0,3.0,3.0,0.0,,,,,,,,,,,,,,
139,PT02M00.00S,2022-11-19T03:40:30.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,76.5604467805519,88.97058823529412,1610612744,32,16,2022-11-19T03:40:39Z,1370000,False,195.0,168.0,1,right,J. Poole 25' 3PT  (5 PTS) (D. DiVincenzo 1 AST),"[1629673, 1628978]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,25.72,Made,,,,,,,,,,5.0,D. DiVincenzo,1628978.0,1.0,,,,,
141,PT01M51.00S,2022-11-19T03:40:42.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612752,32,16,2022-11-19T03:40:54Z,1390000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Toppin 2 FT),"[1628978, 1630167]",1610612744.0,GSW,shooting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627964.0,1.0,0.0,Toppin,1630167.0,,,,,,,,,
143,PT01M51.00S,2022-11-19T03:41:15.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630167,,,1610612752,32,17,2022-11-19T03:41:42Z,1410000,False,,,0,,O. Toppin Free Throw 1 of 2 (1 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
144,PT01M51.00S,2022-11-19T03:41:17.2Z,1,REGULAR,substitution,out,[],201939,,,1610612752,32,17,2022-11-19T03:41:23Z,1420000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M51.00S,2022-11-19T03:41:17.2Z,1,REGULAR,substitution,out,[],1629629,,,1610612752,32,17,2022-11-19T03:41:23Z,1430000,False,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M51.00S,2022-11-19T03:41:17.2Z,1,REGULAR,substitution,in,[],1630228,,,1610612752,32,17,2022-11-19T03:41:23Z,1440000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M51.00S,2022-11-19T03:41:17.2Z,1,REGULAR,substitution,in,[],1629628,,,1610612752,32,17,2022-11-19T03:41:23Z,1450000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M51.00S,2022-11-19T03:41:15.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630167,,,1610612752,32,17,2022-11-19T03:41:42Z,1460000,False,,,0,,MISS O. Toppin Free Throw 2 of 2,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT01M49.00S,2022-11-19T03:41:17.2Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612744,32,17,2022-11-19T03:41:42Z,1470000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT01M38.00S,2022-11-19T03:41:52.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,84.1819973718791,36.27450980392157,1610612744,32,17,2022-11-19T03:45:36Z,1480000,False,-69.0,96.0,1,right,MISS J. Poole 11' pullup Shot,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,11.82,Missed,,,,,,,,,,,,,,,,,,
151,PT01M35.00S,2022-11-19T03:41:55.6Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,32,17,2022-11-19T03:41:57Z,1490000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Left,,,150.0,2.0,2.0,0.0,,,,,,,,,,,,,,
152,PT01M30.00S,2022-11-19T03:42:00.5Z,1,REGULAR,turnover,lost ball,[],1629628,,,1610612752,32,17,2022-11-19T03:42:04Z,1500000,False,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 203210]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Green,203210.0
153,PT01M30.00S,2022-11-19T03:42:00.5Z,1,REGULAR,steal,,[],203210,,,1610612744,32,17,2022-11-19T03:42:02Z,1510000,False,,,0,,J. Green STEAL (1 STL),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
154,PT01M25.00S,2022-11-19T03:42:04.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203210,91.27792378449409,40.19607843137255,1610612744,32,17,2022-11-19T03:42:12Z,1520000,False,-49.0,29.0,1,right,MISS J. Green running Layup - blocked,"[203210, 201565]",1610612744.0,GSW,running,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,Rose,201565.0,,
177,PT01M25.00S,2022-11-19T03:42:04.9Z,1,REGULAR,block,,[],201565,,,1610612744,32,17,2022-11-19T03:47:02Z,1525000,False,,,0,,D. Rose BLOCK (2 BLK),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
155,PT01M21.00S,2022-11-19T03:42:08.9Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,32,17,2022-11-19T03:42:08Z,1530000,False,,,0,,J. Sims REBOUND (Off:1 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,154.0,3.0,2.0,1.0,,,,,,,,,,,,,,
156,PT01M17.00S,2022-11-19T03:42:13.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630167,7.178055190538765,1.715686274509804,1610612752,32,17,2022-11-19T03:42:20Z,1540000,False,241.0,15.0,1,left,MISS O. Toppin 24' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,24.19,Missed,,,,,,,,,,,,,,,,,,
157,PT01M14.00S,2022-11-19T03:42:16.1Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,32,17,2022-11-19T03:42:16Z,1550000,False,,,0,,J. Sims REBOUND (Off:2 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Right Corner 3,24+ Right,,,156.0,4.0,2.0,2.0,,,,,,,,,,,,,,
158,PT01M12.00S,2022-11-19T03:42:18.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630167,9.149145860709593,38.48039215686275,1610612752,32,17,2022-11-19T03:42:30Z,1560000,False,58.0,34.0,1,left,MISS O. Toppin 6' cutting DUNK,[1630167],1610612752.0,NYK,cutting,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,6.66,Missed,,,,,,,,,,,,,,,,,,
159,PT01M12.00S,2022-11-19T03:42:18.1Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,32,17,2022-11-19T03:44:35Z,1570000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT01M01.00S,2022-11-19T03:42:32.2Z,1,REGULAR,foul,offensive,['inpenalty'],203210,,,1610612744,32,17,2022-11-19T03:42:41Z,1580000,False,,,0,,J. Green offensive FOUL (1 PF),"[203210, 1629628]",1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,201638.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,
162,PT01M01.00S,2022-11-19T03:42:32.2Z,1,REGULAR,turnover,offensive foul,[],203210,,,1610612744,32,17,2022-11-19T03:42:32Z,1600000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,201638.0,,,,,,,,,1.0,,,,
163,PT00M39.70S,2022-11-19T03:43:06.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,14.668199737187912,39.21568627450981,1610612752,32,17,2022-11-19T03:43:10Z,1610000,False,54.0,85.0,1,left,MISS I. Quickley 10' floating Shot,[1630193],1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Right,10.1,Missed,,,,,,,,,,,,,,,,,,
164,PT00M37.10S,2022-11-19T03:43:09.0Z,1,REGULAR,rebound,defensive,[],203210,,,1610612744,32,17,2022-11-19T03:43:10Z,1620000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,
165,PT00M29.80S,2022-11-19T03:43:16.3Z,1,REGULAR,3pt,Jump Shot,[],1628978,71.04139290407359,81.12745098039215,1610612744,35,17,2022-11-19T03:43:22Z,1630000,False,156.0,220.0,1,right,D. DiVincenzo 26' 3PT  (3 PTS) (J. Poole 1 AST),"[1628978, 1629673]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,26.92,Made,,,,,,,,,,3.0,J. Poole,1629673.0,1.0,,,,,
167,PT00M13.60S,2022-11-19T03:43:36.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,8.229303547963205,57.35294117647059,1610612752,35,19,2022-11-19T03:43:42Z,1650000,False,-37.0,25.0,1,left,R. Barrett driving Layup (2 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,,,,,,,,,,2.0,,,,,,,,
168,PT00M05.60S,2022-11-19T03:43:49.0Z,1,REGULAR,turnover,palming,[],1629673,,,1610612744,35,19,2022-11-19T03:44:02Z,1660000,False,,,0,,J. Poole palming TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,201638.0,,,,,,,,,1.0,,,,
169,PT00M05.60S,2022-11-19T03:43:55.2Z,1,REGULAR,substitution,out,[],1629673,,,1610612752,35,19,2022-11-19T03:44:08Z,1670000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M05.60S,2022-11-19T03:43:55.2Z,1,REGULAR,substitution,out,[],1630237,,,1610612752,35,19,2022-11-19T03:44:08Z,1680000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M05.60S,2022-11-19T03:43:55.2Z,1,REGULAR,substitution,in,[],203110,,,1610612752,35,19,2022-11-19T03:44:08Z,1690000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
