actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
87,PT05M11.00S,2022-11-08T03:13:48.4Z,1,REGULAR,3pt,Jump Shot,[],202691,77.21747700394218,8.57843137254902,1610612744,22,12,2022-11-08T03:13:52Z,870000,-207.0,162.0,1,right,K. Thompson 26' 3PT  (5 PTS) (D. Green 3 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,5.0,26.27,D. Green,203110.0,3.0,,,,,
89,PT04M57.00S,2022-11-08T03:14:01.9Z,1,REGULAR,3pt,Jump Shot,[],1630558,30.436925098554536,25.245098039215684,1610612758,22,12,2022-11-08T03:14:07Z,890000,124.0,234.0,1,left,MISS D. Mitchell 26' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,26.44,,,,,,,,
90,PT04M52.00S,2022-11-08T03:14:06.9Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,22,12,2022-11-08T03:14:11Z,900000,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,89.0,,,,,,4.0,3.0,1.0,,
91,PT04M47.00S,2022-11-08T03:14:11.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,26.231931668856767,14.460784313725492,1610612758,22,15,2022-11-08T03:14:15Z,910000,178.0,194.0,1,left,D. Mitchell 26' 3PT  (3 PTS) (K. Murray 1 AST),"[1630558, 1631099]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,,3.0,26.32,K. Murray,1631099.0,1.0,,,,,
93,PT04M38.00S,2022-11-08T03:14:21.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203110,86.15308804204993,45.34313725490196,1610612744,22,15,2022-11-08T05:33:19Z,930000,-23.0,78.0,1,right,MISS D. Green 8' turnaround Hook,[203110],1610612744.0,GSW,turnaround,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,8.11,,,,,,,,
94,PT04M38.00S,2022-11-08T03:14:21.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,22,15,2022-11-08T03:14:27Z,940000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,93.0,,,,,,,,,,
95,PT04M38.00S,2022-11-08T03:14:27.0Z,1,REGULAR,foul,personal,[],1626172,,,1610612758,22,15,2022-11-08T03:20:32Z,950000,,,0,,K. Looney loose ball personal FOUL (2 PF),"[1626172, 1627734]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,
99,PT04M38.00S,2022-11-08T03:14:34.3Z,1,REGULAR,substitution,out,[],1626172,,,1610612758,22,15,2022-11-08T03:14:53Z,970000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M38.00S,2022-11-08T03:14:34.3Z,1,REGULAR,substitution,out,[],202691,,,1610612758,22,15,2022-11-08T03:14:53Z,980000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M38.00S,2022-11-08T03:14:34.3Z,1,REGULAR,substitution,out,[],1628989,,,1610612758,22,15,2022-11-08T03:14:53Z,990000,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M38.00S,2022-11-08T03:14:34.3Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,22,15,2022-11-08T03:14:53Z,1000000,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M38.00S,2022-11-08T03:14:34.3Z,1,REGULAR,substitution,in,[],1630237,,,1610612758,22,15,2022-11-08T03:14:53Z,1010000,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M38.00S,2022-11-08T03:14:34.3Z,1,REGULAR,substitution,in,[],1629673,,,1610612758,22,15,2022-11-08T03:14:53Z,1020000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M38.00S,2022-11-08T03:14:34.3Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,22,15,2022-11-08T03:14:53Z,1030000,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M38.00S,2022-11-08T03:14:34.3Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,22,15,2022-11-08T03:14:53Z,1040000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M25.00S,2022-11-08T03:14:57.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,18.084756898817346,56.86274509803921,1610612758,22,15,2022-11-08T03:15:04Z,1050000,-34.0,117.0,1,left,MISS M. Monk 12' floating Shot,[1628370],1610612758.0,SAC,floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,12.24,,,,,,,,
108,PT04M23.00S,2022-11-08T03:14:59.3Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,22,15,2022-11-08T03:15:23Z,1060000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,107.0,,,,,,2.0,2.0,0.0,,
109,PT04M16.00S,2022-11-08T03:15:07.6Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612744,22,15,2022-11-08T03:15:16Z,1070000,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Green 2 FT),"[1627734, 203110]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,2003.0,1.0,0.0,Green,203110.0,,,,,,,,,,,,
111,PT04M16.00S,2022-11-08T03:15:34.3Z,1,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,23,15,2022-11-08T03:17:19Z,1090000,,,0,,D. Green Free Throw 1 of 2 (7 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,Made,,7.0,,,,,,,,,
112,PT04M16.00S,2022-11-08T03:15:35.6Z,1,REGULAR,substitution,out,[],203952,,,1610612744,23,15,2022-11-08T03:15:46Z,1100000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M16.00S,2022-11-08T03:15:35.6Z,1,REGULAR,substitution,out,[],1627734,,,1610612744,23,15,2022-11-08T03:15:46Z,1110000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M16.00S,2022-11-08T03:15:35.6Z,1,REGULAR,substitution,out,[],1630558,,,1610612744,23,15,2022-11-08T03:15:46Z,1120000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M16.00S,2022-11-08T03:15:35.6Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,23,15,2022-11-08T03:15:46Z,1130000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M16.00S,2022-11-08T03:15:35.6Z,1,REGULAR,substitution,in,[],1628368,,,1610612744,23,15,2022-11-08T03:15:46Z,1140000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M16.00S,2022-11-08T03:15:35.6Z,1,REGULAR,substitution,in,[],1629002,,,1610612744,23,15,2022-11-08T03:15:46Z,1150000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M16.00S,2022-11-08T03:15:34.3Z,1,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,24,15,2022-11-08T03:17:19Z,1160000,,,0,,D. Green Free Throw 2 of 2 (8 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,Made,,8.0,,,,,,,,,
119,PT04M00.00S,2022-11-08T03:16:16.6Z,1,REGULAR,turnover,traveling,[],203084,,,1610612758,24,15,2022-11-08T03:16:23Z,1170000,,,0,,H. Barnes traveling TURNOVER (1 TO),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,1627541.0,,,,,,,,,,,,,,,,
120,PT03M50.00S,2022-11-08T03:16:39.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201939,70.12155059132719,20.34313725490196,1610612744,27,15,2022-11-08T03:16:45Z,1180000,-148.0,228.0,1,right,S. Curry 27' 3PT step back (12 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,12.0,27.23,,,,,,,,
121,PT03M30.00S,2022-11-08T03:16:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,6.652431011826544,43.38235294117647,1610612758,27,17,2022-11-08T03:17:09Z,1190000,33.0,10.0,1,left,T. Lyles cutting Layup (2 PTS) (C. Metu 1 AST),"[1626168, 1629002]",1610612758.0,SAC,cutting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,2.0,3.46,C. Metu,1629002.0,1.0,,,,,
123,PT03M19.00S,2022-11-08T03:17:10.0Z,1,REGULAR,3pt,Jump Shot,[],1630228,75.1149802890933,13.970588235294118,1610612744,27,17,2022-11-08T03:17:18Z,1210000,-180.0,181.0,1,right,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,25.56,,,,,,,,
124,PT03M16.00S,2022-11-08T03:17:13.0Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,27,17,2022-11-08T03:17:18Z,1220000,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,123.0,,,,,,1.0,1.0,0.0,,
125,PT03M09.00S,2022-11-08T03:17:35.7Z,1,REGULAR,substitution,out,[],203110,,,1610612758,27,17,2022-11-08T03:17:38Z,1230000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M09.00S,2022-11-08T03:17:35.7Z,1,REGULAR,substitution,in,[],202691,,,1610612758,27,17,2022-11-08T03:17:38Z,1240000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M09.00S,2022-11-08T03:17:52.5Z,1,REGULAR,substitution,out,[],203084,,,1610612758,27,17,2022-11-08T03:17:56Z,1250000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M09.00S,2022-11-08T03:17:52.5Z,1,REGULAR,substitution,in,[],1631099,,,1610612758,27,17,2022-11-08T03:17:56Z,1260000,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M09.00S,2022-11-08T03:18:05.5Z,1,REGULAR,jumpball,recovered,[],202691,,,1610612758,27,17,2022-11-08T03:20:17Z,1270000,,,0,,Jump Ball A. Lamb vs. D. Fox: Tip to K. Thompson,"[202691, 1630237, 1628368]",1610612744.0,GSW,heldball,K. Thompson,202691.0,Thompson,K. Thompson,Lamb,1630237.0,Fox,1628368.0,,,,,,,,,,,,,,,,,,,,,,
132,PT03M07.00S,2022-11-08T03:18:05.5Z,1,REGULAR,turnover,lost ball,[],1628368,,,1610612758,27,17,2022-11-08T03:18:05Z,1300000,,,0,,D. Fox lost ball TURNOVER (1 TO),"[1628368, 1630237]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,1.0,Lamb,1630237.0,,,,,,,,,,,,,,,,,
133,PT03M07.00S,2022-11-08T03:18:05.5Z,1,REGULAR,steal,,[],1630237,,,1610612744,27,17,2022-11-08T03:18:05Z,1310000,,,0,,A. Lamb STEAL (1 STL),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M54.00S,2022-11-08T03:18:22.3Z,1,REGULAR,foul,personal,[],1628368,,,1610612744,27,17,2022-11-08T03:18:31Z,1320000,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1630237]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,1627526.0,1.0,0.0,Lamb,1630237.0,,,,,,,,,,,,
136,PT02M54.00S,2022-11-08T03:21:05.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,27,17,2022-11-08T03:21:05Z,1340000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M44.00S,2022-11-08T03:21:45.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202691,78.79434954007884,90.68627450980392,1610612744,27,17,2022-11-08T03:21:49Z,1350000,203.0,147.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,25.08,,,,,,,,
138,PT02M42.00S,2022-11-08T03:21:47.6Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,27,17,2022-11-08T03:21:49Z,1360000,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,137.0,,,,,,2.0,1.0,1.0,,
139,PT02M24.00S,2022-11-08T03:22:06.0Z,1,REGULAR,2pt,Jump Shot,[],1628368,27.677398160315374,48.529411764705884,1610612758,27,17,2022-11-08T03:22:12Z,1370000,7.0,208.0,1,left,MISS D. Fox 20' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,,,Missed,,,20.78,,,,,,,,
140,PT02M20.00S,2022-11-08T03:22:10.0Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,27,17,2022-11-08T03:22:12Z,1380000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,,,,,139.0,,,,,,3.0,3.0,0.0,,
141,PT02M14.00S,2022-11-08T03:22:17.9Z,1,REGULAR,foul,personal,[],1629002,,,1610612744,27,17,2022-11-08T03:22:27Z,1390000,,,0,,C. Metu personal FOUL (1 PF),"[1629002, 201939]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Left Center,,,,1627526.0,1.0,0.0,Curry,201939.0,,,,,,,,,,,,
143,PT02M14.00S,2022-11-08T03:22:25.8Z,1,REGULAR,substitution,out,[],201939,,,1610612744,27,17,2022-11-08T03:22:32Z,1410000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M14.00S,2022-11-08T03:22:25.8Z,1,REGULAR,substitution,in,[],1629660,,,1610612744,27,17,2022-11-08T03:22:32Z,1420000,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M09.00S,2022-11-08T03:22:55.3Z,1,REGULAR,turnover,out-of-bounds,[],202691,,,1610612744,27,17,2022-11-08T03:23:08Z,1430000,,,0,,K. Thompson bad pass out-of-bounds TURNOVER (1 TO),[202691],1610612744.0,GSW,bad pass,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,1.0,,,2003.0,,,,,,,,,,,,,,,,
146,PT01M59.00S,2022-11-08T03:23:08.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,33.85348226018397,53.18627450980392,1610612758,27,20,2022-11-08T03:23:14Z,1440000,-16.0,266.0,1,left,M. Monk 26' 3PT  (3 PTS) (D. Fox 2 AST),"[1628370, 1628368]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,,3.0,26.62,D. Fox,1628368.0,2.0,,,,,
148,PT01M38.00S,2022-11-08T03:23:29.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630237,92.06636005256242,42.15686274509804,1610612744,27,20,2022-11-08T03:23:34Z,1460000,-39.0,22.0,1,right,MISS A. Lamb reverse Layup,[1630237],1610612744.0,GSW,reverse,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,4.5,,,,,,,,
149,PT01M35.00S,2022-11-08T03:23:32.5Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,27,20,2022-11-08T03:23:34Z,1470000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,148.0,,,,,,1.0,1.0,0.0,,
150,PT01M30.00S,2022-11-08T03:23:37.6Z,1,REGULAR,3pt,Jump Shot,[],1628370,27.414586070959263,15.931372549019606,1610612758,27,23,2022-11-08T03:23:48Z,1480000,170.0,205.0,1,left,M. Monk 26' 3PT step back (6 PTS),[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,,6.0,26.67,,,,,,,,
151,PT01M09.00S,2022-11-08T03:23:59.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,92.9862023653088,44.85294117647059,1610612744,29,23,2022-11-08T03:24:08Z,1490000,-26.0,13.0,1,right,J. Kuminga reverse DUNK (2 PTS) (K. Thompson 1 AST),"[1630228, 202691]",1610612744.0,GSW,reverse,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,2.0,2.9,K. Thompson,202691.0,1.0,,,,,
153,PT00M55.80S,2022-11-08T03:24:12.1Z,1,REGULAR,3pt,Jump Shot,[],1628368,26.231931668856767,84.06862745098039,1610612758,29,26,2022-11-08T03:24:16Z,1510000,-170.0,194.0,1,left,D. Fox 25' 3PT  (8 PTS) (M. Monk 1 AST),"[1628368, 1628370]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,8.0,25.82,M. Monk,1628370.0,1.0,,,,,
155,PT00M43.30S,2022-11-08T03:24:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,93.51182654402102,57.35294117647059,1610612744,29,26,2022-11-08T03:24:37Z,1530000,37.0,8.0,1,right,MISS J. Kuminga Layup,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,3.78,,,,,,,,
156,PT00M40.90S,2022-11-08T03:24:30.5Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,29,26,2022-11-08T03:24:37Z,1540000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,155.0,,,,,,1.0,1.0,0.0,,
157,PT00M37.30S,2022-11-08T03:24:35.6Z,1,REGULAR,foul,personal,['2freethrow'],1630237,,,1610612758,29,26,2022-11-08T03:24:43Z,1550000,,,0,,A. Lamb shooting personal FOUL (1 PF) (Fox 2 FT),"[1630237, 1628368]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,,,
159,PT00M37.30S,2022-11-08T03:25:06.4Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,29,27,2022-11-08T03:25:06Z,1570000,,,0,,D. Fox Free Throw 1 of 2 (9 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,Made,,9.0,,,,,,,,,
160,PT00M37.30S,2022-11-08T03:25:06.9Z,1,REGULAR,substitution,out,[],1626168,,,1610612758,29,27,2022-11-08T03:25:10Z,1580000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M37.30S,2022-11-08T03:25:06.9Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,29,27,2022-11-08T03:25:10Z,1590000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M37.30S,2022-11-08T03:25:21.9Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,29,28,2022-11-08T03:25:22Z,1600000,,,0,,D. Fox Free Throw 2 of 2 (10 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,Made,,10.0,,,,,,,,,
163,PT00M19.90S,2022-11-08T03:25:41.6Z,1,REGULAR,3pt,Jump Shot,[],1630237,68.54467805519053,24.264705882352942,1610612744,29,28,2022-11-08T03:25:46Z,1610000,-129.0,243.0,1,right,MISS A. Lamb 27' 3PT,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,27.52,,,,,,,,
164,PT00M16.80S,2022-11-08T03:25:44.8Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,29,28,2022-11-08T03:25:44Z,1620000,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,163.0,,,,,,3.0,2.0,1.0,,
165,PT00M04.50S,2022-11-08T03:25:57.1Z,1,REGULAR,3pt,Jump Shot,[],1628370,32.40801576872536,64.70588235294117,1610612758,29,31,2022-11-08T03:26:03Z,1630000,-74.0,252.0,1,left,M. Monk 26' 3PT pullup (9 PTS) (D. Fox 3 AST),"[1628370, 1628368]",1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,,9.0,26.26,D. Fox,1628368.0,3.0,,,,,
167,PT00M00.00S,2022-11-08T03:26:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,91.27792378449409,57.84313725490197,1610612744,29,31,2022-11-08T03:27:05Z,1650000,39.0,29.0,1,right,MISS T. Jerome driving Layup,[1629660],1610612744.0,GSW,driving,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,4.91,,,,,,,,
168,PT00M00.00S,2022-11-08T03:26:05.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,29,31,2022-11-08T03:27:05Z,1660000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,167.0,,,,,,,,,,
169,PT00M00.00S,2022-11-08T03:26:13.5Z,1,REGULAR,period,end,[],0,,,1610612744,29,31,2022-11-08T03:26:13Z,1670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-08T03:28:19.7Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,29,31,2022-11-08T03:28:43Z,1680000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-08T03:28:19.7Z,2,REGULAR,substitution,out,['startperiod'],202691,,,1610612744,29,31,2022-11-08T03:28:43Z,1690000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-11-08T03:28:19.7Z,2,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,29,31,2022-11-08T03:28:43Z,1700000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-11-08T03:28:19.7Z,2,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,29,31,2022-11-08T03:28:43Z,1710000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-11-08T03:28:43.7Z,2,REGULAR,period,start,[],0,,,1610612758,29,31,2022-11-08T03:28:44Z,1720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M47.00S,2022-11-08T03:28:58.6Z,2,REGULAR,foul,personal,[],1630237,,,1610612758,29,31,2022-11-08T03:29:04Z,1730000,,,0,,A. Lamb personal FOUL (2 PF),"[1630237, 1630558]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Mid-Range,8-16 Left,,,,1627541.0,2.0,0.0,Mitchell,1630558.0,,,,,,,,,,,,
177,PT11M41.00S,2022-11-08T03:29:19.5Z,2,REGULAR,3pt,Jump Shot,[],1631099,9.937582128777924,3.431372549019608,1610612758,29,34,2022-11-08T03:29:26Z,1750000,233.0,41.0,1,left,K. Murray 3PT  (4 PTS) (C. Metu 2 AST),"[1631099, 1629002]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,,4.0,23.64,C. Metu,1629002.0,2.0,,,,,
