actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-27T00:40:41.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-27T00:40:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-03-27T00:40:42.0Z,1,REGULAR,jumpball,recovered,[],203110,,,1610612744,0,0,2023-03-27T00:40:42Z,40000,False,,,0,,Jump Ball K. Looney vs. R. Gobert: Tip to D. Green,"[203110, 1626172, 203497]",1610612744.0,GSW,startperiod,D. Green,203110.0,Green,D. Green,Looney,1626172.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-03-27T00:40:59.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,83.39356110381078,63.970588235294116,1610612744,2,0,2023-03-27T00:41:11Z,70000,False,70.0,104.0,1,right,D. Green 12' floating Jump Shot (2 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,floating,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Right,12.5,Made,2.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2023-03-27T00:41:17.4Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612750,2,0,2023-03-27T00:41:23Z,90000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Gobert 2 FT),"[202691, 203497]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
11,PT11M24.00S,2023-03-27T00:41:45.0Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,2,1,2023-03-27T00:41:45Z,110000,False,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
12,PT11M24.00S,2023-03-27T00:42:04.7Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,2,2,2023-03-27T00:42:04Z,120000,False,,,0,,R. Gobert Free Throw 2 of 2 (2 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
13,PT11M15.00S,2023-03-27T00:42:16.3Z,1,REGULAR,3pt,Jump Shot,[],202691,68.28186596583443,70.58823529411765,1610612744,2,2,2023-03-27T00:42:26Z,130000,False,103.0,246.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
14,PT11M12.00S,2023-03-27T00:42:19.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,2,2,2023-03-27T00:42:20Z,140000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,
15,PT11M02.00S,2023-03-27T00:42:28.4Z,1,REGULAR,3pt,Jump Shot,[],1630183,13.091327201051248,5.147058823529411,1610612750,2,2,2023-03-27T00:42:39Z,150000,False,224.0,71.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.51,Missed,,,,,,,,,,,,,,,,,,
16,PT11M00.00S,2023-03-27T00:42:30.4Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,2,2,2023-03-27T00:42:33Z,160000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,
