actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
25,PT09M55.00S,2022-12-04T01:43:18.7Z,1,REGULAR,block,,[],203110,,,1610612745,7,2,2022-12-04T01:43:20Z,250000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M55.00S,2022-12-04T01:43:18.7Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,7,2,2022-12-04T01:43:29Z,260000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,
27,PT09M50.00S,2022-12-04T01:43:23.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203952,86.5473061760841,97.30392156862744,1610612744,10,2,2022-12-04T01:43:33Z,270000,False,237.0,74.0,1,right,A. Wiggins 24' 3PT running (5 PTS) (S. Curry 2 AST),"[203952, 201939]",1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,24.78,Made,5.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
29,PT09M39.00S,2022-12-04T01:43:34.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,24.78646517739816,12.009803921568627,1610612745,10,2,2022-12-04T01:43:41Z,290000,False,190.0,180.0,1,left,MISS J. Smith Jr. 26' running 3PT,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
30,PT09M36.00S,2022-12-04T01:43:37.9Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,10,2,2022-12-04T01:43:41Z,300000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,
31,PT09M32.00S,2022-12-04T01:43:41.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,67.49342969776609,73.0392156862745,1610612744,13,2,2022-12-04T01:43:48Z,310000,False,115.0,253.0,1,right,J. Poole 27' 3PT running pullup (3 PTS),[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,27.81,Made,3.0,,,,,,,,,,,,,,,,,
32,PT09M03.00S,2022-12-04T01:44:11.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,12.828515111695138,44.85294117647059,1610612745,13,2,2022-12-04T01:44:14Z,320000,False,26.0,68.0,1,left,MISS J. Green 7' floating Shot,[1630224],1610612745.0,HOU,floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.28,Missed,,,,,,,,,,,,,,,,,,
33,PT09M01.00S,2022-12-04T01:44:13.1Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,13,2,2022-12-04T01:44:13Z,330000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,32.0,2.0,2.0,0.0,,,,,
34,PT08M53.00S,2022-12-04T01:44:20.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,91.01511169513797,41.911764705882355,1610612744,15,2,2022-12-04T01:44:25Z,340000,False,-40.0,32.0,1,right,K. Looney cutting Layup (4 PTS) (A. Wiggins 1 AST),"[1626172, 203952]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,4.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
36,PT08M53.00S,2022-12-04T01:44:24.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,15,2,2022-12-04T01:44:24Z,360000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M29.00S,2022-12-04T01:47:39.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,10.200394218134035,54.90196078431373,1610612745,15,4,2022-12-04T01:47:44Z,370000,False,-25.0,43.0,1,left,A. Sengun turnaround Hook (4 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.98,Made,4.0,,,,,,,,,,,,,,,,,
38,PT08M13.00S,2022-12-04T01:47:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.46057818659659,56.86274509803921,1610612744,17,4,2022-12-04T01:48:03Z,380000,False,34.0,18.0,1,right,S. Curry cutting Layup (2 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.89,Made,2.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
40,PT07M57.00S,2022-12-04T01:48:12.1Z,1,REGULAR,2pt,Jump Shot,[],1629645,25.18068331143233,43.627450980392155,1610612745,17,4,2022-12-04T01:48:16Z,400000,False,32.0,184.0,1,left,MISS K. Porter Jr. 18' pullup Shot,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,18.69,Missed,,,,,,,,,,,,,,,,,,
41,PT07M55.00S,2022-12-04T01:48:14.1Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,17,4,2022-12-04T01:48:16Z,410000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,40.0,3.0,1.0,2.0,,,,,
42,PT07M46.00S,2022-12-04T01:48:23.8Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,17,4,2022-12-04T01:48:27Z,420000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 203110]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Green,203110.0
43,PT07M46.00S,2022-12-04T01:48:23.8Z,1,REGULAR,steal,,[],203110,,,1610612744,17,4,2022-12-04T01:48:25Z,430000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
44,PT07M28.00S,2022-12-04T01:48:42.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203110,74.58935611038108,11.27450980392157,1610612744,17,4,2022-12-04T01:48:48Z,440000,False,-194.0,186.0,1,right,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
45,PT07M24.00S,2022-12-04T01:48:46.5Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,17,4,2022-12-04T01:48:48Z,450000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,
46,PT07M18.00S,2022-12-04T01:48:52.2Z,1,REGULAR,2pt,Jump Shot,[],1630224,22.815374507227332,33.57843137254902,1610612745,17,4,2022-12-04T01:48:56Z,460000,False,82.0,162.0,1,left,MISS J. Green 18' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,18.16,Missed,,,,,,,,,,,,,,,,,,
47,PT07M15.00S,2022-12-04T01:48:55.2Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,4,2022-12-04T01:48:56Z,470000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,
48,PT07M07.00S,2022-12-04T01:49:03.2Z,1,REGULAR,2pt,Jump Shot,[],1629673,75.1149802890933,33.088235294117645,1610612744,17,4,2022-12-04T01:49:07Z,480000,False,-85.0,181.0,1,right,MISS J. Poole 20' pullup Shot,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,20.02,Missed,,,,,,,,,,,,,,,,,,
49,PT07M04.00S,2022-12-04T01:49:06.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,17,4,2022-12-04T01:49:07Z,490000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,
50,PT06M51.00S,2022-12-04T01:49:18.3Z,1,REGULAR,2pt,Jump Shot,[],1631095,16.63929040735874,28.431372549019606,1610612745,17,4,2022-12-04T01:49:21Z,500000,False,108.0,104.0,1,left,MISS J. Smith Jr. 14' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,14.97,Missed,,,,,,,,,,,,,,,,,,
51,PT06M49.00S,2022-12-04T01:49:20.3Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,4,2022-12-04T01:49:21Z,510000,False,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,50.0,3.0,3.0,0.0,,,,,
52,PT06M44.00S,2022-12-04T01:49:25.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,93.9060446780552,61.274509803921575,1610612744,19,4,2022-12-04T01:49:38Z,520000,False,56.0,5.0,1,right,J. Poole running finger roll Layup (5 PTS) (S. Curry 3 AST),"[1629673, 201939]",1610612744.0,GSW,running finger roll,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,5.66,Made,5.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,
54,PT06M29.00S,2022-12-04T01:49:40.5Z,1,REGULAR,3pt,Jump Shot,[],1630231,25.443495400788436,85.7843137254902,1610612745,19,4,2022-12-04T01:50:20Z,540000,False,-179.0,187.0,1,left,MISS K. Martin Jr. 25' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
58,PT06M26.00S,2022-12-04T01:49:43.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,19,4,2022-12-04T01:50:20Z,550000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,54.0,,,,,,,,
55,PT06M26.00S,2022-12-04T01:50:16.6Z,1,REGULAR,jumpball,recovered,[],201939,,,1610612744,19,4,2022-12-04T01:50:16Z,560000,False,,,0,,Jump Ball K. Looney vs. J. Smith Jr.: Tip to S. Curry,"[201939, 1626172, 1631095]",1610612744.0,GSW,lodgedball,S. Curry,201939.0,Curry,S. Curry,Looney,1626172.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
59,PT06M20.00S,2022-12-04T01:50:22.9Z,1,REGULAR,3pt,Jump Shot,[],201939,67.09921156373193,18.872549019607842,1610612744,22,4,2022-12-04T01:50:27Z,590000,False,-156.0,257.0,1,right,S. Curry 30' 3PT  (5 PTS) (J. Poole 3 AST),"[201939, 1629673]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,30.03,Made,5.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,,
61,PT06M04.00S,2022-12-04T01:50:37.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,8.754927726675426,57.107843137254896,1610612745,22,6,2022-12-04T01:50:46Z,610000,False,-36.0,30.0,1,left,A. Sengun Layup (6 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,6.0,,,,,,,,,,,,,,,,,
62,PT05M56.00S,2022-12-04T01:50:48.1Z,1,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612744,22,6,2022-12-04T01:50:54Z,620000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Curry 2 FT),"[1631095, 201939]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,201246.0,1.0,0.0,Curry,201939.0,,,,,,,,,
64,PT05M56.00S,2022-12-04T01:51:14.9Z,1,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,22,6,2022-12-04T01:51:14Z,640000,False,,,0,,MISS S. Curry Free Throw 1 of 2,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
65,PT05M56.00S,2022-12-04T01:51:14.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,22,6,2022-12-04T01:51:14Z,650000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,
66,PT05M56.00S,2022-12-04T01:51:15.7Z,1,REGULAR,substitution,out,[],203952,,,1610612744,22,6,2022-12-04T01:51:18Z,660000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M56.00S,2022-12-04T01:51:15.7Z,1,REGULAR,substitution,in,[],1628978,,,1610612744,22,6,2022-12-04T01:51:18Z,670000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M56.00S,2022-12-04T01:51:33.0Z,1,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,23,6,2022-12-04T01:51:33Z,680000,False,,,0,,S. Curry Free Throw 2 of 2 (6 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
69,PT05M45.00S,2022-12-04T01:51:46.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,7.440867279894875,54.90196078431373,1610612745,23,8,2022-12-04T01:51:50Z,690000,False,-25.0,17.0,1,left,K. Martin Jr. driving DUNK (2 PTS) (J. Green 1 AST),"[1630231, 1630224]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,3.01,Made,2.0,J. Green,1630224.0,1.0,,,,,,,,,,,,,,
70,PT05M31.00S,2022-12-04T01:51:59.9Z,1,REGULAR,3pt,Jump Shot,[],201939,66.04796320630749,16.42156862745098,1610612744,23,8,2022-12-04T01:52:04Z,700000,False,-168.0,267.0,1,right,MISS S. Curry 31' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,31.51,Missed,,,,,,,,,,,,,,,,,,
71,PT05M29.00S,2022-12-04T01:52:04.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,23,8,2022-12-04T01:52:04Z,710000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,70.0,,,,,,,,
73,PT05M23.00S,2022-12-04T01:52:12.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630224,6.389618922470433,42.15686274509804,1610612745,23,10,2022-12-04T01:52:33Z,730000,False,39.0,8.0,1,left,J. Green driving finger roll Layup (2 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.99,Made,2.0,,,,,,,,,,,,,,,,,
74,PT05M02.00S,2022-12-04T01:52:33.7Z,1,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612744,23,10,2022-12-04T01:52:57Z,740000,False,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Looney 2 FT),"[1629645, 1626172]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,1.0,0.0,Looney,1626172.0,,,,,,,,,
76,PT05M02.00S,2022-12-04T01:53:06.2Z,1,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,24,10,2022-12-04T01:53:26Z,760000,False,,,0,,K. Looney Free Throw 1 of 2 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
77,PT05M02.00S,2022-12-04T01:53:07.4Z,1,REGULAR,substitution,out,[],203110,,,1610612744,24,10,2022-12-04T01:53:09Z,770000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M02.00S,2022-12-04T01:53:07.4Z,1,REGULAR,substitution,in,[],203210,,,1610612744,24,10,2022-12-04T01:53:09Z,780000,False,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M02.00S,2022-12-04T01:53:06.2Z,1,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,24,10,2022-12-04T01:53:26Z,790000,False,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
80,PT05M00.00S,2022-12-04T01:53:08.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,24,10,2022-12-04T01:53:26Z,800000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,
81,PT04M50.00S,2022-12-04T01:53:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,12.697109067017081,45.83333333333333,1610612745,24,10,2022-12-04T01:54:01Z,810000,False,21.0,67.0,1,left,MISS J. Smith Jr. 7' turnaround Shot,[1631095],1610612745.0,HOU,turnaround,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
82,PT04M45.00S,2022-12-04T01:53:41.0Z,1,REGULAR,rebound,offensive,[],1630231,,,1610612745,24,10,2022-12-04T01:53:43Z,820000,False,,,0,,K. Martin Jr. REBOUND (Off:1 Def:0),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,81.0,1.0,0.0,1.0,,,,,
83,PT04M45.00S,2022-12-04T01:53:41.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,5.590000152587891,50.0,1610612745,24,10,2022-12-04T01:53:41Z,830000,False,0.0,0.0,1,left,MISS K. Martin Jr. tip Layup,[1630231],1610612745.0,HOU,tip,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
84,PT04M44.00S,2022-12-04T01:53:42.1Z,1,REGULAR,rebound,defensive,[],203210,,,1610612744,24,10,2022-12-04T01:53:42Z,840000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,83.0,1.0,1.0,0.0,,,,,
85,PT04M32.00S,2022-12-04T01:53:54.1Z,1,REGULAR,3pt,Jump Shot,[],201939,96.27135348226018,3.1862745098039214,1610612744,27,10,2022-12-04T01:53:59Z,850000,False,-234.0,-17.0,1,right,S. Curry 3PT  (9 PTS) (D. DiVincenzo 1 AST),"[201939, 1628978]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.48,Made,9.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
