actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-12T03:10:49.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-12T03:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2022-11-12T03:10:51.5Z,1,REGULAR,jumpball,recovered,[],1630596,,,1610612739,0,0,2022-11-12T03:10:51Z,40000,False,,,0,,Jump Ball J. Allen vs. K. Looney: Tip to E. Mobley,"[1630596, 1628386, 1626172]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2022-11-12T03:11:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.652431011826544,47.30392156862745,1610612739,0,2,2022-11-12T03:11:25Z,70000,False,13.0,10.0,1,left,J. Allen Layup (2 PTS) (D. Mitchell 1 AST),"[1628386, 1628378]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.68,Made,2.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2022-11-12T03:11:26.7Z,1,REGULAR,3pt,Jump Shot,[],202691,91.27792378449409,94.36274509803921,1610612744,3,2,2022-11-12T03:11:33Z,90000,False,222.0,29.0,1,right,K. Thompson 3PT  (3 PTS) (D. Green 1 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,22.38,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
11,PT11M10.00S,2022-11-12T03:11:37.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,16.63929040735874,48.77450980392157,1610612739,3,2,2022-11-12T03:18:29Z,110000,False,6.0,104.0,1,left,MISS E. Mobley 10' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,10.41,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2022-11-12T03:11:39.7Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,3,2,2022-11-12T03:11:45Z,120000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M02.00S,2022-11-12T03:11:46.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,74.72076215505913,15.686274509803921,1610612744,6,2,2022-11-12T03:12:14Z,130000,False,-172.0,185.0,1,right,S. Curry 25' 3PT running (3 PTS) (D. Green 2 AST),"[201939, 203110]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.24,Made,3.0,D. Green,203110.0,2.0,,,,,,,,,,,,,,
15,PT10M49.00S,2022-11-12T03:11:59.0Z,1,REGULAR,2pt,Jump Shot,[],1629636,17.821944809461236,16.911764705882355,1610612739,6,2,2022-11-12T03:12:05Z,150000,False,165.0,115.0,1,left,MISS D. Garland 20' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right,20.15,Missed,,,,,,,,,,,,,,,,,,
16,PT10M45.00S,2022-11-12T03:12:03.0Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,6,2,2022-11-12T03:12:05Z,160000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Right,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M34.00S,2022-11-12T03:12:14.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,87.59855453350855,45.588235294117645,1610612744,6,2,2022-11-12T03:12:20Z,170000,False,-22.0,64.0,1,right,MISS K. Thompson 6' pullup bank Shot,[202691],1610612744.0,GSW,pullup bank,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,,,,,,,,,,
