actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
18,PT10M38.00S,2023-01-11T03:10:39.5Z,1,REGULAR,2pt,Jump Shot,[],1626172,7.30946123521682,29.166666666666668,1610612744,3,4,2023-01-11T03:10:47Z,180000,False,104.0,16.0,1,left,MISS K. Looney 10' step back Shot,[1626172],1610612744.0,GSW,step back,,,Looney,K. Looney,,,,,Mid-Range,8-16 Right,10.55,Missed,,,,,,,,,,,,,,,,,,
19,PT10M35.00S,2023-01-11T03:10:42.5Z,1,REGULAR,rebound,defensive,[],203967,,,1610612756,3,4,2023-01-11T03:10:47Z,190000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Right,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M26.00S,2023-01-11T03:10:52.1Z,1,REGULAR,3pt,Jump Shot,[],1628470,75.3777923784494,8.823529411764707,1610612756,3,4,2023-01-11T03:10:56Z,200000,False,-206.0,179.0,1,right,MISS T. Craig 27' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,27.28,Missed,,,,,,,,,,,,,,,,,,
21,PT10M24.00S,2023-01-11T03:10:54.1Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612756,3,4,2023-01-11T03:11:12Z,210000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,20.0,2.0,1.0,1.0,,,,,,,,,,,,,,
22,PT10M22.00S,2023-01-11T03:10:59.7Z,1,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612756,3,4,2023-01-11T03:11:07Z,220000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628969],1610612756.0,PHX,bad pass,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202026.0,1.0,,,,,,
23,PT10M07.00S,2023-01-11T03:11:25.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201939,36.08738501971091,39.705882352941174,1610612744,3,4,2023-01-11T03:11:29Z,230000,False,51.0,287.0,1,left,MISS S. Curry 29' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,29.13,Missed,,,,,,,,,,,,,,,,,,
24,PT10M05.00S,2023-01-11T03:11:27.6Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,3,4,2023-01-11T03:12:46Z,240000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,23.0,3.0,2.0,1.0,,,,,,,,,,,,,,
25,PT09M56.00S,2023-01-11T03:11:36.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,81.2910643889619,59.068627450980394,1610612756,3,4,2023-01-11T03:11:41Z,250000,False,45.0,123.0,1,right,MISS M. Bridges 13' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,13.15,Missed,,,,,,,,,,,,,,,,,,
26,PT09M54.00S,2023-01-11T03:11:38.3Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,3,4,2023-01-11T03:12:25Z,260000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M49.00S,2023-01-11T03:11:42.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203952,26.49474375821288,11.76470588235294,1610612744,3,4,2023-01-11T03:13:18Z,270000,False,191.0,197.0,1,left,MISS A. Wiggins 27' running pullup 3PT,[203952],1610612744.0,GSW,running pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,27.42,Missed,,,,,,,,,,,,,,,,,,
28,PT09M46.00S,2023-01-11T03:11:45.9Z,1,REGULAR,rebound,defensive,[],1630613,,,1610612756,3,4,2023-01-11T03:11:48Z,280000,False,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Right Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M30.00S,2023-01-11T03:12:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,87.72996057818659,59.31372549019608,1610612756,3,4,2023-01-11T03:12:06Z,290000,False,47.0,63.0,1,right,MISS T. Craig 7' turnaround Shot,[1628470],1610612756.0,PHX,turnaround,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
30,PT09M28.00S,2023-01-11T03:12:04.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,3,4,2023-01-11T03:12:06Z,300000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT09M23.00S,2023-01-11T03:12:08.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,4.5499342969776615,95.34313725490196,1610612744,3,4,2023-01-11T03:13:55Z,310000,False,-227.0,-10.0,1,left,MISS S. Curry running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
32,PT09M20.00S,2023-01-11T03:12:11.9Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,3,4,2023-01-11T03:12:15Z,320000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M16.00S,2023-01-11T03:12:15.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630613,73.53810775295663,17.647058823529413,1610612756,3,7,2023-01-11T03:12:21Z,330000,False,-162.0,196.0,1,right,D. Washington Jr. 25' 3PT pullup (3 PTS),[1630613],1610612756.0,PHX,pullup,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Left Center,25.43,Made,,,,,3.0,,,,,,,,,,,,,
34,PT09M01.00S,2023-01-11T03:12:30.3Z,1,REGULAR,3pt,Jump Shot,[],202691,28.07161629434954,82.59803921568627,1610612744,3,7,2023-01-11T03:12:36Z,340000,False,-163.0,211.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
35,PT08M58.00S,2023-01-11T03:12:33.3Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,3,7,2023-01-11T03:12:36Z,350000,False,,,0,,S. Curry REBOUND (Off:1 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,34.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT08M57.00S,2023-01-11T03:12:34.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201939,32.276609724047304,36.27450980392157,1610612744,6,7,2023-01-11T03:12:38Z,360000,False,69.0,251.0,1,left,S. Curry 26' 3PT  (3 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.01,Made,,,,,3.0,,,,,,,,,,,,,
37,PT08M42.00S,2023-01-11T03:12:49.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,82.9993429697766,48.28431372549019,1610612756,6,7,2023-01-11T03:12:56Z,370000,False,-9.0,107.0,1,right,MISS M. Bridges 10' driving floating Shot,[1628969],1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.76,Missed,,,,,,,,,,,,,,,,,,
38,PT08M40.00S,2023-01-11T03:12:51.8Z,1,REGULAR,rebound,offensive,[],202687,,,1610612756,6,7,2023-01-11T03:13:20Z,380000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:0),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,37.0,1.0,0.0,1.0,,,,,,,,,,,,,,
39,PT08M38.00S,2023-01-11T03:12:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202687,94.40999984741211,50.0,1610612756,6,9,2023-01-11T03:12:53Z,390000,False,0.0,0.0,1,right,B. Biyombo tip Layup (4 PTS),[202687],1610612756.0,PHX,tip,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
40,PT08M22.00S,2023-01-11T03:13:09.1Z,1,REGULAR,2pt,Jump Shot,[],203110,20.71287779237845,82.84313725490196,1610612744,6,9,2023-01-11T03:18:42Z,400000,False,-164.0,142.0,1,left,MISS D. Green 21' Jump Shot,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left Center,21.72,Missed,,,,,,,,,,,,,,,,,,
41,PT08M20.00S,2023-01-11T03:13:11.1Z,1,REGULAR,rebound,offensive,[],202691,,,1610612744,6,9,2023-01-11T03:13:14Z,410000,False,,,0,,K. Thompson REBOUND (Off:2 Def:0),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,40.0,2.0,0.0,2.0,,,,,,,,,,,,,,
42,PT08M18.00S,2023-01-11T03:13:14.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202691,6.1268068331143235,42.64705882352941,1610612744,8,9,2023-01-11T03:13:18Z,420000,False,37.0,5.0,1,left,K. Thompson putback Layup (5 PTS),[202691],1610612744.0,GSW,putback,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,3.72,Made,,,,,5.0,,,,,,,,,,,,,
43,PT08M09.00S,2023-01-11T03:13:22.6Z,1,REGULAR,2pt,Jump Shot,[],1630613,93.82391590013141,13.993566176470587,1610612756,8,9,2023-01-11T03:13:32Z,430000,False,-180.0,6.0,1,right,MISS D. Washington Jr. 18' step back Shot,[1630613],1610612756.0,PHX,step back,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,16-24 Left,18.01,Missed,,,,,,,,,,,,,,,,,,
44,PT08M07.00S,2023-01-11T03:13:24.6Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,8,9,2023-01-11T03:13:32Z,440000,False,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Left,,,43.0,3.0,3.0,0.0,,,,,,,,,,,,,,
45,PT07M59.00S,2023-01-11T03:13:33.1Z,1,REGULAR,2pt,Jump Shot,[],203952,20.581471747700395,71.56862745098039,1610612744,10,9,2023-01-11T03:13:37Z,450000,False,-108.0,141.0,1,left,A. Wiggins 17' pullup Jump Shot (2 PTS),[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,17.75,Made,,,,,2.0,,,,,,,,,,,,,
46,PT07M46.00S,2023-01-11T03:13:48.3Z,1,REGULAR,foul,personal,[],202691,,,1610612756,10,9,2023-01-11T03:13:56Z,460000,False,,,0,,K. Thompson personal FOUL (1 PF),"[202691, 1628969]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202901.0,,1.0,0.0,Bridges,1628969.0,,
48,PT07M46.00S,2023-01-11T03:13:54.5Z,1,REGULAR,substitution,out,[],1626172,,,1610612756,10,9,2023-01-11T03:14:01Z,480000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M46.00S,2023-01-11T03:13:54.5Z,1,REGULAR,substitution,in,[],2738,,,1610612756,10,9,2023-01-11T03:14:01Z,490000,False,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M38.00S,2023-01-11T03:14:25.4Z,1,REGULAR,foul,offensive,[],203967,,,1610612756,10,9,2023-01-11T03:14:32Z,510000,False,,,0,,D. Saric offensive FOUL (1 PF),"[203967, 202691]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1162.0,,1.0,0.0,Thompson,202691.0,,
53,PT07M38.00S,2023-01-11T03:14:25.4Z,1,REGULAR,turnover,offensive foul,[],203967,,,1610612756,10,9,2023-01-11T03:14:32Z,530000,False,,,0,,D. Saric offensive foul TURNOVER (1 TO),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202026.0,1.0,,,,,,
54,PT07M22.00S,2023-01-11T03:14:48.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203952,18.610381077529567,7.107843137254902,1610612744,10,9,2023-01-11T03:14:52Z,540000,False,214.0,122.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,24.7,Missed,,,,,,,,,,,,,,,,,,
55,PT07M19.00S,2023-01-11T03:14:51.0Z,1,REGULAR,rebound,defensive,[],202687,,,1610612756,10,9,2023-01-11T03:14:52Z,550000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Right Center,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,,,
56,PT07M08.00S,2023-01-11T03:15:01.0Z,1,REGULAR,turnover,bad pass,[],1630613,,,1610612756,10,9,2023-01-11T03:15:04Z,560000,False,,,0,,D. Washington Jr. bad pass TURNOVER (1 TO),"[1630613, 203952]",1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,,,,,Wiggins,203952.0
57,PT07M08.00S,2023-01-11T03:15:01.0Z,1,REGULAR,steal,,[],203952,,,1610612744,10,9,2023-01-11T03:15:02Z,570000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
58,PT07M02.00S,2023-01-11T03:15:06.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201939,8.754927726675426,39.46078431372549,1610612744,10,9,2023-01-11T03:15:11Z,580000,False,53.0,30.0,1,left,MISS S. Curry 6' running Layup - blocked,"[201939, 1628470]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,6.05,Missed,,,,,,,,,Craig,1628470.0,,,,,,,,
59,PT07M02.00S,2023-01-11T03:15:06.8Z,1,REGULAR,block,,[],1628470,,,1610612744,10,9,2023-01-11T03:15:14Z,590000,False,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M59.00S,2023-01-11T03:15:09.8Z,1,REGULAR,rebound,defensive,[],203967,,,1610612756,10,9,2023-01-11T03:15:11Z,600000,False,,,0,,D. Saric REBOUND (Off:0 Def:2),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT06M52.00S,2023-01-11T03:15:17.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203967,82.7365308804205,61.274509803921575,1610612756,10,11,2023-01-11T03:15:22Z,610000,False,56.0,110.0,1,right,D. Saric 12' step back Jump Shot (2 PTS) (M. Bridges 1 AST),"[203967, 1628969]",1610612756.0,PHX,step back,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,12.34,Made,,,,,2.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
63,PT06M38.00S,2023-01-11T03:15:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.966491458607096,35.049019607843135,1610612744,12,11,2023-01-11T03:15:37Z,630000,False,75.0,22.0,1,left,S. Curry 7' cutting Layup (5 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,7.81,Made,,,,,5.0,D. Green,203110.0,1.0,,,,,,,,,,
65,PT06M21.00S,2023-01-11T03:15:48.9Z,1,REGULAR,2pt,Jump Shot,[],1630613,87.59855453350855,72.05882352941177,1610612756,12,11,2023-01-11T03:15:56Z,650000,False,110.0,64.0,1,right,MISS D. Washington Jr. 12' driving floating Shot,[1630613],1610612756.0,PHX,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,8-16 Right,12.76,Missed,,,,,,,,,,,,,,,,,,
66,PT06M19.00S,2023-01-11T03:15:50.9Z,1,REGULAR,rebound,offensive,[],202687,,,1610612756,12,11,2023-01-11T03:16:47Z,660000,False,,,0,,B. Biyombo REBOUND (Off:2 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Right,,,65.0,3.0,1.0,2.0,,,,,,,,,,,,,,
67,PT06M17.00S,2023-01-11T03:15:52.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202687,92.32917214191852,44.36274509803921,1610612756,12,11,2023-01-11T03:20:41Z,670000,False,-28.0,20.0,1,right,MISS B. Biyombo putback Layup - blocked,"[202687, 203952]",1610612756.0,PHX,putback,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,Wiggins,203952.0,,,,,,,,
68,PT06M17.00S,2023-01-11T03:15:52.8Z,1,REGULAR,block,,[],203952,,,1610612756,12,11,2023-01-11T03:15:54Z,680000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT06M16.00S,2023-01-11T03:15:53.8Z,1,REGULAR,rebound,offensive,[],203967,,,1610612756,12,11,2023-01-11T03:16:00Z,690000,False,,,0,,D. Saric REBOUND (Off:1 Def:2),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,67.0,3.0,2.0,1.0,,,,,,,,,,,,,,
70,PT06M16.00S,2023-01-11T03:15:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203967,88.64980289093299,45.34313725490196,1610612756,12,13,2023-01-11T03:16:51Z,700000,False,-23.0,54.0,1,right,D. Saric driving Layup (4 PTS),[203967],1610612756.0,PHX,driving,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,5.9,Made,,,,,4.0,,,,,,,,,,,,,
71,PT06M16.00S,2023-01-11T03:16:00.3Z,1,REGULAR,foul,personal,['1freethrow'],2738,,,1610612756,12,13,2023-01-11T03:16:15Z,710000,False,,,0,,A. Iguodala shooting personal FOUL (1 PF) (Saric 1 FT),"[2738, 203967]",1610612744.0,GSW,shooting,,,Iguodala,A. Iguodala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202901.0,,1.0,0.0,Saric,203967.0,,
73,PT06M16.00S,2023-01-11T03:16:10.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,12,13,2023-01-11T03:16:47Z,730000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M16.00S,2023-01-11T03:18:46.0Z,1,REGULAR,substitution,out,[],203952,,,1610612756,12,13,2023-01-11T03:19:16Z,740000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M16.00S,2023-01-11T03:18:46.0Z,1,REGULAR,substitution,out,[],201939,,,1610612756,12,13,2023-01-11T03:19:16Z,750000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M16.00S,2023-01-11T03:18:46.0Z,1,REGULAR,substitution,out,[],202687,,,1610612756,12,13,2023-01-11T03:19:16Z,760000,False,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M16.00S,2023-01-11T03:18:46.0Z,1,REGULAR,substitution,in,[],1629673,,,1610612756,12,13,2023-01-11T03:19:16Z,770000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M16.00S,2023-01-11T03:18:46.0Z,1,REGULAR,substitution,in,[],1628978,,,1610612756,12,13,2023-01-11T03:19:16Z,780000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M16.00S,2023-01-11T03:18:46.0Z,1,REGULAR,substitution,in,[],1629111,,,1610612756,12,13,2023-01-11T03:19:16Z,790000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
