actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
16,PT10M59.00S,2023-02-12T01:42:36.6Z,1,REGULAR,foul,offensive,[],203110,,,1610612744,0,0,2023-02-12T01:42:54Z,160000,False,,,0,,D. Green offensive FOUL (1 PF),"[203110, 203471]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,201639.0,1.0,0.0,Schroder,203471.0,,,,,,,,,
18,PT10M59.00S,2023-02-12T01:42:36.6Z,1,REGULAR,turnover,offensive foul,[],203110,,,1610612744,0,0,2023-02-12T01:42:54Z,180000,False,,,0,,D. Green offensive foul TURNOVER (1 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,203593.0,,,,,1.0,,,,,,,,
19,PT10M51.00S,2023-02-12T01:42:59.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,82.60512483574244,19.11764705882353,1610612747,0,0,2023-02-12T01:43:03Z,190000,False,-154.0,111.0,1,right,MISS D. Russell 19' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left,19.02,Missed,,,,,,,,,,,,,,,,,,
20,PT10M48.00S,2023-02-12T01:43:02.2Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,0,0,2023-02-12T01:43:03Z,200000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M36.00S,2023-02-12T01:43:14.4Z,1,REGULAR,2pt,Jump Shot,[],202691,9.806176084099869,80.14705882352942,1610612744,0,0,2023-02-12T01:44:19Z,210000,False,-151.0,40.0,1,left,MISS K. Thompson 15' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,15.58,Missed,,,,,,,,,,,,,,,,,,
22,PT10M32.00S,2023-02-12T01:43:18.4Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,0,0,2023-02-12T01:43:19Z,220000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT10M25.00S,2023-02-12T01:43:25.6Z,1,REGULAR,2pt,Jump Shot,[],203471,89.17542706964521,68.62745098039215,1610612747,0,0,2023-02-12T01:44:36Z,230000,False,93.0,49.0,1,right,MISS D. Schroder 10' driving floating bank Shot,[203471],1610612747.0,LAL,driving floating bank,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Right,10.53,Missed,,,,,,,,,,,,,,,,,,
24,PT10M21.00S,2023-02-12T01:43:29.6Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,0,0,2023-02-12T01:43:32Z,240000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M14.00S,2023-02-12T01:43:38.7Z,1,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,0,0,2023-02-12T01:43:47Z,250000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (2 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Mid-Range,16-24 Left,,,,,,,201639.0,,,,,2.0,,,,,,,,
26,PT10M04.00S,2023-02-12T01:43:55.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629060,73.14388961892247,16.176470588235293,1610612747,0,0,2023-02-12T01:44:00Z,260000,False,-169.0,200.0,1,right,MISS R. Hachimura 26' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
27,PT10M02.00S,2023-02-12T01:43:57.3Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,0,0,2023-02-12T01:44:18Z,270000,False,,,0,,K. Looney REBOUND (Off:2 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,26.0,3.0,1.0,2.0,,,,,,,,,,,,,,
28,PT09M48.00S,2023-02-12T01:44:10.1Z,1,REGULAR,3pt,Jump Shot,[],203110,14.931011826544022,4.166666666666666,1610612744,3,0,2023-02-12T01:44:14Z,280000,False,229.0,88.0,1,left,D. Green 24' 3PT  (3 PTS) (K. Looney 1 AST),"[203110, 1626172]",1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,24.55,Made,,,,,,,,,,,3.0,K. Looney,1626172.0,1.0,,,,
30,PT09M36.00S,2023-02-12T01:44:24.0Z,1,REGULAR,foul,offensive,[],203076,,,1610612747,3,0,2023-02-12T01:44:32Z,300000,False,,,0,,A. Davis offensive FOUL (1 PF),"[203076, 203110]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,1628953.0,1.0,0.0,Green,203110.0,,,,,,,,,
32,PT09M36.00S,2023-02-12T01:44:24.0Z,1,REGULAR,turnover,offensive foul,[],203076,,,1610612747,3,0,2023-02-12T01:44:24Z,320000,False,,,0,,A. Davis offensive foul TURNOVER (1 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,1628953.0,,,,,1.0,,,,,,,,
33,PT09M25.00S,2023-02-12T01:44:51.1Z,1,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612744,3,0,2023-02-12T01:45:01Z,330000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Thompson 2 FT),"[1626156, 202691]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,,,,,,,1628953.0,1.0,0.0,Thompson,202691.0,,,,,,,,,
35,PT09M25.00S,2023-02-12T01:45:17.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202691,,,1610612744,4,0,2023-02-12T01:45:52Z,350000,False,,,0,,K. Thompson Free Throw 1 of 2 (1 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,,,,,,,,,,,1.0,,,,,,,
36,PT09M25.00S,2023-02-12T01:45:17.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],202691,,,1610612744,4,0,2023-02-12T01:45:52Z,360000,False,,,0,,MISS K. Thompson Free Throw 2 of 2,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT09M25.00S,2023-02-12T01:45:17.4Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,4,0,2023-02-12T01:45:52Z,370000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,36.0,3.0,3.0,0.0,,,,,,,,,,,,,,
38,PT09M13.00S,2023-02-12T01:45:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,90.3580814717477,43.38235294117647,1610612747,4,2,2023-02-12T01:45:58Z,380000,False,-33.0,38.0,1,right,D. Russell driving Layup (2 PTS),[1626156],1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,,,,,,,,,,,2.0,,,,,,,
39,PT08M58.00S,2023-02-12T01:46:04.9Z,1,REGULAR,2pt,Jump Shot,[],203952,15.456636005256241,75.98039215686273,1610612744,6,2,2023-02-12T01:46:09Z,390000,False,-130.0,93.0,1,left,A. Wiggins 15' Jump Shot (2 PTS) (J. Poole 1 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,15.96,Made,,,,,,,,,,,2.0,J. Poole,1629673.0,1.0,,,,
41,PT08M40.00S,2023-02-12T01:46:22.2Z,1,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612747,6,2,2023-02-12T01:46:31Z,410000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Russell 2 FT),"[1629673, 1626156]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201639.0,1.0,0.0,Russell,1626156.0,,,,,,,,,
43,PT08M40.00S,2023-02-12T01:46:44.6Z,1,REGULAR,freethrow,1 of 2,[],1626156,,,1610612747,6,2,2023-02-12T01:46:44Z,430000,False,,,0,,MISS D. Russell Free Throw 1 of 2,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
44,PT08M40.00S,2023-02-12T01:46:44.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,6,2,2023-02-12T01:46:44Z,440000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,
45,PT08M40.00S,2023-02-12T01:46:57.7Z,1,REGULAR,freethrow,2 of 2,[],1626156,,,1610612747,6,3,2023-02-12T01:46:57Z,450000,False,,,0,,D. Russell Free Throw 2 of 2 (3 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
46,PT08M26.00S,2023-02-12T01:47:14.0Z,1,REGULAR,3pt,Jump Shot,[],202691,31.488173455978973,68.62745098039215,1610612744,6,3,2023-02-12T01:47:21Z,460000,False,-93.0,243.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
47,PT08M23.00S,2023-02-12T01:47:17.0Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,6,3,2023-02-12T01:48:40Z,470000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT08M15.00S,2023-02-12T01:47:24.2Z,1,REGULAR,2pt,Jump Shot,[],1629060,81.2910643889619,20.098039215686274,1610612747,6,3,2023-02-12T01:47:27Z,480000,False,-150.0,123.0,1,right,MISS R. Hachimura 19' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,19.38,Missed,,,,,,,,,,,,,,,,,,
49,PT08M13.00S,2023-02-12T01:47:26.2Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,6,3,2023-02-12T01:47:27Z,490000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
50,PT08M03.00S,2023-02-12T01:47:36.3Z,1,REGULAR,3pt,Jump Shot,[],202691,16.113666228646515,3.6764705882352944,1610612744,9,3,2023-02-12T01:49:58Z,500000,False,232.0,99.0,1,left,K. Thompson 25' 3PT pullup (4 PTS) (D. Green 1 AST),"[202691, 203110]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.19,Made,,,,,,,,,,,4.0,D. Green,203110.0,1.0,,,,
52,PT07M46.00S,2023-02-12T01:47:53.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,89.17542706964521,60.78431372549019,1610612747,9,3,2023-02-12T01:48:03Z,520000,False,54.0,49.0,1,right,MISS A. Davis 7' turnaround Hook,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,,
53,PT07M44.00S,2023-02-12T01:47:55.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,9,3,2023-02-12T01:48:03Z,530000,False,,,0,,K. Looney REBOUND (Off:2 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,52.0,4.0,2.0,2.0,,,,,,,,,,,,,,
54,PT07M40.00S,2023-02-12T01:47:59.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203952,8.886333771353483,2.2058823529411766,1610612744,9,3,2023-02-12T01:50:37Z,540000,False,239.0,31.0,1,left,MISS A. Wiggins 24' running 3PT,[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
55,PT07M37.00S,2023-02-12T01:48:02.8Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,9,3,2023-02-12T01:48:06Z,550000,False,,,0,,A. Davis REBOUND (Off:0 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,54.0,4.0,4.0,0.0,,,,,,,,,,,,,,
56,PT07M32.00S,2023-02-12T01:48:07.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628972,94.30026281208936,96.07843137254902,1610612747,9,3,2023-02-12T01:50:41Z,560000,False,230.0,1.0,1,right,MISS T. Brown Jr. running 3PT,[1628972],1610612747.0,LAL,running,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
57,PT07M29.00S,2023-02-12T01:48:10.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,9,3,2023-02-12T01:48:15Z,570000,False,,,0,,K. Looney REBOUND (Off:2 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Right Corner 3,24+ Right,,,56.0,5.0,3.0,2.0,,,,,,,,,,,,,,
58,PT07M23.00S,2023-02-12T01:48:17.0Z,1,REGULAR,3pt,Jump Shot,[],203110,24.917871222076215,12.5,1610612744,9,3,2023-02-12T01:48:22Z,580000,False,188.0,182.0,1,left,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
59,PT07M20.00S,2023-02-12T01:48:20.0Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,9,3,2023-02-12T01:48:22Z,590000,False,,,0,,A. Davis REBOUND (Off:0 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,58.0,5.0,5.0,0.0,,,,,,,,,,,,,,
60,PT07M10.00S,2023-02-12T01:48:30.1Z,1,REGULAR,3pt,Jump Shot,[],203471,74.19513797634691,14.705882352941178,1610612747,9,6,2023-02-12T01:48:35Z,600000,False,-176.0,190.0,1,right,D. Schroder 25' 3PT  (3 PTS) (D. Russell 1 AST),"[203471, 1626156]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,25.94,Made,,,,,,,,,,,3.0,D. Russell,1626156.0,1.0,,,,
62,PT06M55.00S,2023-02-12T01:48:44.5Z,1,REGULAR,3pt,Jump Shot,[],1629673,33.85348226018397,52.94117647058824,1610612744,9,6,2023-02-12T01:48:48Z,620000,False,-15.0,266.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
63,PT06M51.00S,2023-02-12T01:48:48.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,9,6,2023-02-12T01:48:48Z,630000,False,,,0,,A. Davis REBOUND (Off:0 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,62.0,6.0,6.0,0.0,,,,,,,,,,,,,,
64,PT06M48.00S,2023-02-12T01:48:51.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628972,92.32917214191852,45.588235294117645,1610612747,9,8,2023-02-12T01:51:44Z,640000,False,-22.0,20.0,1,right,T. Brown Jr. running DUNK (2 PTS) (D. Schroder 1 AST),"[1628972, 203471]",1610612747.0,LAL,running,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,,,,,,,2.0,D. Schroder,203471.0,1.0,,,,
66,PT06M47.00S,2023-02-12T01:48:56.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,9,8,2023-02-12T01:48:56Z,660000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M47.00S,2023-02-12T01:51:52.3Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,9,8,2023-02-12T01:52:14Z,670000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M47.00S,2023-02-12T01:51:52.3Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,9,8,2023-02-12T01:52:14Z,680000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M38.00S,2023-02-12T01:52:45.6Z,1,REGULAR,foul,personal,[],1628972,,,1610612744,9,8,2023-02-12T01:53:19Z,690000,False,,,0,,T. Brown Jr. personal FOUL (1 PF),"[1628972, 1629673]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Right,,,,,,,203593.0,1.0,0.0,Poole,1629673.0,,,,,,,,,
71,PT06M32.00S,2023-02-12T01:53:17.4Z,1,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,9,8,2023-02-12T01:53:28Z,710000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (1 TO),[1629673],1610612744.0,GSW,bad pass,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628953.0,,,,,1.0,,,,,,,,
72,PT06M09.00S,2023-02-12T01:53:45.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,84.1819973718791,43.13725490196079,1610612747,9,8,2023-02-12T01:53:51Z,720000,False,-34.0,96.0,1,right,MISS A. Davis 10' driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,10.21,Missed,,,,,,,,,,,,,,,,,,
73,PT06M06.00S,2023-02-12T01:53:48.1Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,9,8,2023-02-12T01:53:51Z,730000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
74,PT06M02.00S,2023-02-12T01:53:54.6Z,1,REGULAR,turnover,out-of-bounds,[],1630228,,,1610612744,9,8,2023-02-12T01:54:04Z,740000,False,,,0,,J. Kuminga bad pass out-of-bounds TURNOVER (1 TO),[1630228],1610612744.0,GSW,bad pass,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Left Center,,,,,,,1628953.0,,,,,1.0,,,,,,,,
75,PT06M02.00S,2023-02-12T01:54:01.0Z,1,REGULAR,substitution,out,[],203471,,,1610612747,9,8,2023-02-12T01:54:03Z,750000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M02.00S,2023-02-12T01:54:01.0Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,9,8,2023-02-12T01:54:03Z,760000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M49.00S,2023-02-12T01:54:21.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,86.41590013140605,41.42156862745098,1610612747,9,10,2023-02-12T01:54:26Z,770000,False,-43.0,75.0,1,right,D. Russell 8' driving floating Jump Shot (5 PTS),[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,8.66,Made,,,,,,,,,,,5.0,,,,,,,
78,PT05M31.00S,2023-02-12T01:54:38.5Z,1,REGULAR,3pt,Jump Shot,[],1630228,27.283180026281208,17.401960784313726,1610612744,12,10,2023-02-12T01:54:44Z,780000,False,163.0,204.0,1,left,J. Kuminga 26' 3PT  (3 PTS) (D. Green 2 AST),"[1630228, 203110]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,26.11,Made,,,,,,,,,,,3.0,D. Green,203110.0,2.0,,,,
80,PT05M19.00S,2023-02-12T01:54:51.4Z,1,REGULAR,2pt,Jump Shot,[],1626156,76.2976346911958,68.38235294117648,1610612747,12,10,2023-02-12T01:54:57Z,800000,False,92.0,170.0,1,right,MISS D. Russell 19' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,19.35,Missed,,,,,,,,,,,,,,,,,,
81,PT05M16.00S,2023-02-12T01:54:54.4Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,12,10,2023-02-12T01:54:57Z,810000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right Center,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
82,PT05M07.00S,2023-02-12T01:55:03.4Z,1,REGULAR,2pt,Jump Shot,[],1629673,6.521024967148489,79.16666666666666,1610612744,12,10,2023-02-12T01:56:59Z,820000,False,-146.0,9.0,1,left,MISS J. Poole 14' Jump Shot,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,14.61,Missed,,,,,,,,,,,,,,,,,,
83,PT05M04.00S,2023-02-12T01:55:06.4Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,12,10,2023-02-12T01:55:08Z,830000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
