actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT09M58.00S,2023-02-25T03:12:50.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,10.726018396846255,39.705882352941174,1610612745,5,5,2023-02-25T03:12:54Z,180000,False,51.0,48.0,1,left,MISS A. Sengun 7' turnaround Hook - blocked,"[1630578, 1626172]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,,,Looney,1626172.0,,,,,,,,
19,PT09M58.00S,2023-02-25T03:12:50.5Z,1,REGULAR,block,,[],1626172,,,1610612745,5,5,2023-02-25T03:12:52Z,190000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT09M55.00S,2023-02-25T03:12:53.5Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,5,5,2023-02-25T03:12:54Z,200000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT09M51.00S,2023-02-25T03:12:57.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,92.06636005256242,4.6568627450980395,1610612744,5,5,2023-02-25T03:13:04Z,210000,False,-227.0,22.0,1,right,MISS K. Thompson running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,22.78,Missed,,,,,,,,,,,,,,,,,,
22,PT09M49.00S,2023-02-25T03:12:59.4Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,5,5,2023-02-25T03:13:20Z,220000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT09M45.00S,2023-02-25T03:13:06.7Z,1,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612745,5,5,2023-02-25T03:13:13Z,230000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Martin Jr. 2 FT),"[1629673, 1630231]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202056.0,1.0,0.0,Martin Jr.,1630231.0,,,
25,PT09M45.00S,2023-02-25T03:13:30.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630231,,,1610612745,5,6,2023-02-25T03:13:30Z,250000,False,,,0,,K. Martin Jr. Free Throw 1 of 2 (1 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
26,PT09M45.00S,2023-02-25T03:13:46.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630231,,,1610612745,5,7,2023-02-25T03:13:46Z,260000,False,,,0,,K. Martin Jr. Free Throw 2 of 2 (2 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
27,PT09M24.00S,2023-02-25T03:14:08.1Z,1,REGULAR,3pt,Jump Shot,[],202691,96.13994743758212,95.09803921568627,1610612744,5,7,2023-02-25T03:14:14Z,270000,False,225.0,-16.0,1,right,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,22.61,Missed,,,,,,,,,,,,,,,,,,
28,PT09M22.00S,2023-02-25T03:14:10.1Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,5,7,2023-02-25T03:15:21Z,280000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M17.00S,2023-02-25T03:14:14.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631102,7.5722733245729295,43.38235294117647,1610612745,5,9,2023-02-25T03:14:21Z,290000,False,33.0,19.0,1,left,T. Washington Jr. running Layup (2 PTS) (J. Smith Jr. 1 AST),"[1631102, 1631095]",1610612745.0,HOU,running,,,Washington Jr.,T. Washington Jr.,,,,,Restricted Area,0-8 Center,3.8,Made,,,,,2.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,
31,PT09M06.00S,2023-02-25T03:14:25.5Z,1,REGULAR,2pt,Jump Shot,[],1629673,83.65637319316689,18.137254901960784,1610612744,5,9,2023-02-25T03:14:31Z,310000,False,-159.0,101.0,1,right,MISS J. Poole 18' step back Shot,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left,18.87,Missed,,,,,,,,,,,,,,,,,,
32,PT09M04.00S,2023-02-25T03:14:27.5Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,5,9,2023-02-25T03:14:31Z,320000,False,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,16-24 Left,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,
33,PT08M43.00S,2023-02-25T03:14:50.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.915243101182654,52.20588235294118,1610612745,5,11,2023-02-25T03:14:55Z,330000,False,-11.0,13.0,1,left,K. Martin Jr. cutting DUNK (4 PTS) (J. Tate 1 AST),"[1630231, 1630256]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,4.0,J. Tate,1630256.0,1.0,,,,,,,,,,
35,PT08M43.00S,2023-02-25T03:14:52.7Z,1,REGULAR,foul,personal,['1freethrow'],1630228,,,1610612745,5,11,2023-02-25T03:15:03Z,350000,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Martin Jr. 1 FT),"[1630228, 1630231]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202056.0,1.0,0.0,Martin Jr.,1630231.0,,,
37,PT08M43.00S,2023-02-25T03:15:16.4Z,1,REGULAR,freethrow,1 of 1,[],1630231,,,1610612745,5,12,2023-02-25T03:15:16Z,370000,False,,,0,,K. Martin Jr. Free Throw 1 of 1 (5 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
38,PT08M34.00S,2023-02-25T03:15:31.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,5,12,2023-02-25T03:15:31Z,380000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M17.00S,2023-02-25T03:18:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,82.34231274638634,41.911764705882355,1610612744,7,12,2023-02-25T03:18:46Z,390000,False,-40.0,113.0,1,right,J. Kuminga 12' turnaround fadeaway Jump Shot (4 PTS),[1630228],1610612744.0,GSW,turnaround fadeaway,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,12.05,Made,,,,,4.0,,,,,,,,,,,,,
40,PT08M02.00S,2023-02-25T03:18:56.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,13.354139290407357,48.77450980392157,1610612745,7,12,2023-02-25T03:19:00Z,400000,False,6.0,73.0,1,left,MISS J. Smith Jr. 7' driving floating Shot,[1631095],1610612745.0,HOU,driving floating,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,,,,,
41,PT08M00.00S,2023-02-25T03:18:58.1Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,7,12,2023-02-25T03:19:47Z,410000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,40.0,2.0,1.0,1.0,,,,,,,,,,,,,,
42,PT07M58.00S,2023-02-25T03:18:59.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630578,5.590000152587891,50.0,1610612745,7,12,2023-02-25T03:19:07Z,420000,False,0.0,0.0,1,left,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
43,PT07M58.00S,2023-02-25T03:18:59.4Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,7,12,2023-02-25T03:19:07Z,430000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT07M47.00S,2023-02-25T03:19:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,93.11760840998686,42.15686274509804,1610612744,7,12,2023-02-25T03:19:15Z,440000,False,-39.0,12.0,1,right,MISS J. Kuminga driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
45,PT07M45.00S,2023-02-25T03:19:13.7Z,1,REGULAR,rebound,defensive,[],1631102,,,1610612745,7,12,2023-02-25T03:19:43Z,450000,False,,,0,,T. Washington Jr. REBOUND (Off:0 Def:1),[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Restricted Area,0-8 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M40.00S,2023-02-25T03:19:18.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631102,30.436925098554536,18.137254901960784,1610612745,7,12,2023-02-25T03:20:14Z,460000,False,159.0,234.0,1,left,MISS T. Washington Jr. 28' running 3PT,[1631102],1610612745.0,HOU,running,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Right Center,28.27,Missed,,,,,,,,,,,,,,,,,,
47,PT07M38.00S,2023-02-25T03:19:20.0Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,7,12,2023-02-25T03:19:23Z,470000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT07M30.00S,2023-02-25T03:19:29.1Z,1,REGULAR,2pt,Jump Shot,[],202691,83.26215505913272,75.49019607843137,1610612744,7,12,2023-02-25T03:19:36Z,480000,False,127.0,105.0,1,right,MISS K. Thompson 16' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,16.5,Missed,,,,,,,,,,,,,,,,,,
49,PT07M28.00S,2023-02-25T03:19:34.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,7,12,2023-02-25T03:19:34Z,490000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Right Center,,,48.0,,,,,,,,,,,,,,,,,
51,PT07M24.00S,2023-02-25T03:20:00.2Z,1,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612744,7,12,2023-02-25T03:20:10Z,510000,False,,,0,,J. Tate shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1630256, 1630228]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,1.0,0.0,Kuminga,1630228.0,,,
53,PT07M24.00S,2023-02-25T03:20:31.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630228,,,1610612744,8,12,2023-02-25T03:20:49Z,530000,False,,,0,,J. Kuminga Free Throw 1 of 2 (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
54,PT07M24.00S,2023-02-25T03:20:31.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630228,,,1610612744,8,12,2023-02-25T03:20:49Z,540000,False,,,0,,MISS J. Kuminga Free Throw 2 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
55,PT07M22.00S,2023-02-25T03:20:33.7Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,8,12,2023-02-25T03:20:49Z,550000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
56,PT07M10.00S,2023-02-25T03:21:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,15.193823915900131,43.38235294117647,1610612745,8,12,2023-02-25T03:21:04Z,560000,False,33.0,90.0,1,left,MISS A. Sengun 9' driving floating Shot,[1630578],1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.62,Missed,,,,,,,,,,,,,,,,,,
57,PT07M08.00S,2023-02-25T03:21:02.3Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,8,12,2023-02-25T03:21:04Z,570000,False,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,56.0,3.0,3.0,0.0,,,,,,,,,,,,,,
58,PT06M56.00S,2023-02-25T03:21:14.5Z,1,REGULAR,3pt,Jump Shot,[],1628978,71.43561103810775,81.86274509803921,1610612744,11,12,2023-02-25T03:21:19Z,580000,False,159.0,216.0,1,right,D. DiVincenzo 26' 3PT  (3 PTS) (J. Poole 1 AST),"[1628978, 1629673]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,26.84,Made,,,,,3.0,J. Poole,1629673.0,1.0,,,,,,,,,,
60,PT06M33.00S,2023-02-25T03:21:36.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,7.178055190538765,53.67647058823529,1610612745,11,14,2023-02-25T03:21:51Z,600000,False,-18.0,15.0,1,left,J. Tate turnaround bank Hook (7 PTS),[1630256],1610612745.0,HOU,turnaround bank,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,7.0,,,,,,,,,,,,,
61,PT06M15.00S,2023-02-25T03:21:55.6Z,1,REGULAR,turnover,lost ball,[],1630228,,,1610612744,11,14,2023-02-25T03:22:00Z,610000,False,,,0,,J. Kuminga lost ball TURNOVER (1 TO),"[1630228, 1630256]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Tate,1630256.0
62,PT06M15.00S,2023-02-25T03:21:55.6Z,1,REGULAR,steal,,[],1630256,,,1610612745,11,14,2023-02-25T03:21:57Z,620000,False,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
63,PT06M10.00S,2023-02-25T03:22:00.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630231,8.492115637319317,49.26470588235294,1610612745,11,16,2023-02-25T03:22:06Z,630000,False,4.0,27.0,1,left,K. Martin Jr. running finger roll Layup (7 PTS) (J. Tate 2 AST),"[1630231, 1630256]",1610612745.0,HOU,running finger roll,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,7.0,J. Tate,1630256.0,2.0,,,,,,,,,,
65,PT05M56.00S,2023-02-25T03:22:14.3Z,1,REGULAR,3pt,Jump Shot,[],1629673,74.58935611038108,13.480392156862745,1610612744,14,16,2023-02-25T03:22:18Z,650000,False,-183.0,186.0,1,right,J. Poole 26' 3PT pullup (3 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,26.09,Made,,,,,3.0,,,,,,,,,,,,,
66,PT05M45.00S,2023-02-25T03:22:25.0Z,1,REGULAR,3pt,Jump Shot,[],1631095,32.933639947437584,45.09803921568628,1610612745,14,16,2023-02-25T03:23:36Z,660000,False,25.0,257.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
67,PT05M42.00S,2023-02-25T03:22:28.0Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,14,16,2023-02-25T03:22:29Z,670000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT05M31.00S,2023-02-25T03:22:39.3Z,1,REGULAR,3pt,Jump Shot,[],1628978,86.94152431011827,95.34313725490196,1610612744,17,16,2023-02-25T03:22:45Z,680000,False,227.0,70.0,1,right,D. DiVincenzo 3PT  (6 PTS) (J. Poole 2 AST),"[1628978, 1629673]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.73,Made,,,,,6.0,J. Poole,1629673.0,2.0,,,,,,,,,,
70,PT05M28.00S,2023-02-25T03:22:45.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,17,16,2023-02-25T03:22:45Z,700000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M28.00S,2023-02-25T03:24:57.3Z,1,REGULAR,substitution,out,[],202691,,,1610612745,17,16,2023-02-25T03:25:27Z,710000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M28.00S,2023-02-25T03:24:57.3Z,1,REGULAR,substitution,out,[],1630231,,,1610612745,17,16,2023-02-25T03:25:27Z,720000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M28.00S,2023-02-25T03:24:57.3Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,17,16,2023-02-25T03:25:27Z,730000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M28.00S,2023-02-25T03:24:57.3Z,1,REGULAR,substitution,in,[],1629660,,,1610612745,17,16,2023-02-25T03:25:27Z,740000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M28.00S,2023-02-25T03:24:57.3Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,17,16,2023-02-25T03:25:27Z,750000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M28.00S,2023-02-25T03:24:57.3Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,17,16,2023-02-25T03:25:27Z,760000,False,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M17.00S,2023-02-25T03:25:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631102,15.062417871222076,47.30392156862745,1610612745,17,16,2023-02-25T03:25:55Z,770000,False,13.0,89.0,1,left,MISS T. Washington Jr. 9' driving floating Shot,[1631102],1610612745.0,HOU,driving floating,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.01,Missed,,,,,,,,,,,,,,,,,,
78,PT05M15.00S,2023-02-25T03:25:53.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,16,2023-02-25T03:25:55Z,780000,False,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,77.0,4.0,4.0,0.0,,,,,,,,,,,,,,
79,PT05M06.00S,2023-02-25T03:26:03.2Z,1,REGULAR,turnover,bad pass,[],1630228,,,1610612744,17,16,2023-02-25T03:26:08Z,790000,False,,,0,,J. Kuminga bad pass TURNOVER (2 TO),"[1630228, 1631106]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Eason,1631106.0
80,PT05M06.00S,2023-02-25T03:26:03.2Z,1,REGULAR,steal,,[],1631106,,,1610612745,17,16,2023-02-25T03:26:08Z,800000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
81,PT04M54.00S,2023-02-25T03:26:14.7Z,1,REGULAR,2pt,Hook,['fromturnover'],1630578,6.915243101182654,29.166666666666668,1610612745,17,16,2023-02-25T03:26:19Z,810000,False,104.0,13.0,1,left,MISS A. Sengun 10' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,10.49,Missed,,,,,,,,,,,,,,,,,,
