actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
28,PT09M23.00S,2023-01-05T03:13:12.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,6.915243101182654,44.36274509803921,1610612744,4,4,2023-01-05T03:13:14Z,280000,False,28.0,13.0,1,left,K. Looney cutting DUNK (2 PTS) (D. Green 2 AST),"[1626172, 203110]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,3.08,Made,,,,,,,2.0,D. Green,203110.0,2.0,,,,,,,,
30,PT09M06.00S,2023-01-05T03:13:28.6Z,1,REGULAR,2pt,Jump Shot,[],202711,86.02168199737189,28.431372549019606,1610612765,4,6,2023-01-05T03:13:32Z,300000,False,-108.0,79.0,1,right,B. Bogdanovic 13' step back bank Jump Shot (2 PTS),[202711],1610612765.0,DET,step back bank,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,13.36,Made,,,,,,,2.0,,,,,,,,,,,
31,PT08M52.00S,2023-01-05T03:13:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,10.463206307490145,46.81372549019608,1610612744,6,6,2023-01-05T03:13:45Z,310000,False,16.0,46.0,1,left,D. DiVincenzo driving finger roll Layup (2 PTS) (K. Looney 1 AST),"[1628978, 1626172]",1610612744.0,GSW,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,4.86,Made,,,,,,,2.0,K. Looney,1626172.0,1.0,,,,,,,,
33,PT08M41.00S,2023-01-05T03:13:54.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,82.47371879106439,39.46078431372549,1610612765,6,8,2023-01-05T03:13:57Z,330000,False,-53.0,112.0,1,right,K. Hayes 12' pullup Jump Shot (2 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,12.4,Made,,,,,,,2.0,,,,,,,,,,,
34,PT08M22.00S,2023-01-05T03:14:12.4Z,1,REGULAR,3pt,Jump Shot,[],1629673,7.5722733245729295,94.6078431372549,1610612744,9,8,2023-01-05T03:14:14Z,340000,False,-223.0,19.0,1,left,J. Poole 3PT  (3 PTS) (D. DiVincenzo 1 AST),"[1629673, 1628978]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,22.38,Made,,,,,,,3.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,
36,PT08M07.00S,2023-01-05T03:14:29.1Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612765,9,8,2023-01-05T03:17:40Z,352500,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[202691, 202711]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203591.0,,,,,,,,1.0,0.0,Bogdanovic,202711.0,,
38,PT08M07.00S,2023-01-05T03:15:03.8Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,9,9,2023-01-05T03:18:01Z,354375,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (3 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
41,PT08M07.00S,2023-01-05T03:15:03.8Z,1,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,9,10,2023-01-05T03:18:01Z,354687,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (4 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
39,PT08M07.00S,2023-01-05T03:15:04.6Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,9,10,2023-01-05T03:18:01Z,355000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M07.00S,2023-01-05T03:15:04.6Z,1,REGULAR,substitution,in,[],1630237,,,1610612744,9,10,2023-01-05T03:18:01Z,357500,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M52.00S,2023-01-05T03:15:41.2Z,1,REGULAR,2pt,Jump Shot,[],1629673,20.71287779237845,79.41176470588235,1610612744,9,10,2023-01-05T03:15:44Z,420000,False,-147.0,142.0,1,left,MISS J. Poole 20' step back Shot,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,20.46,Missed,,,,,,,,,,,,,,,,,,
43,PT07M50.00S,2023-01-05T03:15:43.2Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,9,10,2023-01-05T03:16:06Z,430000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Left Center,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT07M45.00S,2023-01-05T03:15:47.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202711,87.59855453350855,97.54901960784314,1610612765,9,13,2023-01-05T03:15:50Z,440000,False,238.0,64.0,1,right,B. Bogdanovic 24' 3PT  (7 PTS) (K. Hayes 1 AST),"[202711, 1630165]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,24.62,Made,,,,,,,7.0,K. Hayes,1630165.0,1.0,,,,,,,,
46,PT07M43.00S,2023-01-05T03:15:52.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,9,13,2023-01-05T03:15:52Z,460000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M23.00S,2023-01-05T03:19:09.0Z,1,REGULAR,3pt,Jump Shot,[],1630237,26.363337713534822,12.745098039215685,1610612744,9,13,2023-01-05T03:19:11Z,470000,False,186.0,195.0,1,left,MISS A. Lamb 26' 3PT,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
48,PT07M21.00S,2023-01-05T03:19:12.1Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,9,13,2023-01-05T03:19:12Z,480000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT07M10.00S,2023-01-05T03:19:22.6Z,1,REGULAR,3pt,Jump Shot,[],1630191,94.56307490144546,96.56862745098039,1610612765,9,13,2023-01-05T03:19:25Z,490000,False,233.0,-1.0,1,right,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
50,PT07M08.00S,2023-01-05T03:19:24.6Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,9,13,2023-01-05T03:20:01Z,500000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
51,PT06M57.00S,2023-01-05T03:19:35.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630191,93.77463863337714,96.32352941176471,1610612765,9,16,2023-01-05T03:19:44Z,510000,False,232.0,6.0,1,right,I. Stewart 3PT  (3 PTS) (J. Ivey 2 AST),"[1630191, 1631093]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,23.17,Made,,,,,,,3.0,J. Ivey,1631093.0,2.0,,,,,,,,
54,PT06M40.00S,2023-01-05T03:19:52.2Z,1,REGULAR,3pt,Jump Shot,[],1630237,2.7102496714848883,95.83333333333334,1610612744,12,16,2023-01-05T03:19:55Z,540000,False,-229.0,-27.0,1,left,A. Lamb 3PT  (3 PTS) (D. Green 3 AST),"[1630237, 203110]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Left Corner 3,24+ Left,23.08,Made,,,,,,,3.0,D. Green,203110.0,3.0,,,,,,,,
56,PT06M23.00S,2023-01-05T03:20:11.3Z,1,REGULAR,foul,personal,[],1629673,,,1610612765,12,16,2023-01-05T03:20:15Z,560000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1631093]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,,,,,,,203591.0,,,,,,,,1.0,0.0,Ivey,1631093.0,,
58,PT06M10.00S,2023-01-05T03:20:42.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,92.19776609724047,56.61764705882353,1610612765,12,18,2023-01-05T03:20:45Z,580000,False,33.0,21.0,1,right,J. Duren cutting DUNK (4 PTS) (B. Bogdanovic 1 AST),"[1631105, 202711]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.91,Made,,,,,,,4.0,B. Bogdanovic,202711.0,1.0,,,,,,,,
60,PT05M52.00S,2023-01-05T03:21:00.7Z,1,REGULAR,3pt,Jump Shot,[],1630237,9.543363994743759,4.901960784313726,1610612744,15,18,2023-01-05T03:21:03Z,600000,False,225.0,37.0,1,left,A. Lamb 3PT  (6 PTS) (D. Green 4 AST),"[1630237, 203110]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Right Corner 3,24+ Right,22.85,Made,,,,,,,6.0,D. Green,203110.0,4.0,,,,,,,,
62,PT05M30.00S,2023-01-05T03:21:23.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,84.1819973718791,49.50980392156863,1610612765,15,18,2023-01-05T03:21:27Z,620000,False,-2.0,96.0,1,right,MISS B. Bogdanovic 9' turnaround fadeaway Shot,[202711],1610612765.0,DET,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,9.62,Missed,,,,,,,,,,,,,,,,,,
63,PT05M28.00S,2023-01-05T03:21:28.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,15,18,2023-01-05T03:21:28Z,630000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,62.0,,,,,,,,,,,,,,,,,
65,PT05M28.00S,2023-01-05T03:21:31.8Z,1,REGULAR,substitution,out,[],1629673,,,1610612744,15,18,2023-01-05T03:21:43Z,650000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M28.00S,2023-01-05T03:21:31.8Z,1,REGULAR,substitution,out,[],203110,,,1610612744,15,18,2023-01-05T03:21:43Z,660000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M28.00S,2023-01-05T03:21:31.8Z,1,REGULAR,substitution,in,[],1629660,,,1610612744,15,18,2023-01-05T03:21:43Z,670000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M28.00S,2023-01-05T03:21:31.8Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,15,18,2023-01-05T03:21:43Z,680000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M11.00S,2023-01-05T03:22:02.1Z,1,REGULAR,2pt,Jump Shot,[],202691,22.026938239159,69.36274509803921,1610612744,15,18,2023-01-05T03:22:04Z,690000,False,-97.0,155.0,1,left,MISS K. Thompson 18' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,18.24,Missed,,,,,,,,,,,,,,,,,,
70,PT05M09.00S,2023-01-05T03:22:06.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,15,18,2023-01-05T03:22:06Z,700000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Left Center,,,69.0,,,,,,,,,,,,,,,,,
72,PT05M09.00S,2023-01-05T03:22:08.3Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,15,18,2023-01-05T03:22:14Z,720000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M09.00S,2023-01-05T03:22:08.3Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,15,18,2023-01-05T03:22:14Z,730000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M09.00S,2023-01-05T03:22:08.3Z,1,REGULAR,substitution,in,[],202692,,,1610612765,15,18,2023-01-05T03:22:14Z,740000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M09.00S,2023-01-05T03:22:08.3Z,1,REGULAR,substitution,in,[],1630180,,,1610612765,15,18,2023-01-05T03:22:14Z,750000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M54.00S,2023-01-05T03:22:34.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,85.62746386333771,40.44117647058824,1610612765,15,18,2023-01-05T03:22:36Z,760000,False,-48.0,83.0,1,right,MISS K. Hayes 9' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,9.54,Missed,,,,,,,,,,,,,,,,,,
77,PT04M51.00S,2023-01-05T03:22:37.0Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,15,18,2023-01-05T03:22:45Z,770000,False,,,0,,J. Duren REBOUND (Off:2 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,76.0,3.0,1.0,2.0,,,,,,,,,,,,,,
78,PT04M47.00S,2023-01-05T03:22:41.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630165,83.65637319316689,42.15686274509804,1610612765,15,20,2023-01-05T03:22:43Z,780000,False,-39.0,101.0,1,right,K. Hayes 10' pullup Jump Shot (4 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,10.84,Made,,,,,,,4.0,,,,,,,,,,,
79,PT04M23.00S,2023-01-05T03:23:04.6Z,1,REGULAR,3pt,Jump Shot,[],202691,5.995400788436268,3.1862745098039214,1610612744,15,20,2023-01-05T03:23:06Z,790000,False,234.0,4.0,1,left,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
80,PT04M21.00S,2023-01-05T03:23:06.7Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,15,20,2023-01-05T03:23:06Z,800000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,,,79.0,2.0,2.0,0.0,,,,,,,,,,,,,,
81,PT04M12.00S,2023-01-05T03:23:15.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,87.20433639947439,49.26470588235294,1610612765,15,22,2023-01-05T03:23:18Z,810000,False,-4.0,68.0,1,right,J. Duren 6' driving Hook (6 PTS) (A. Burks 1 AST),"[1631105, 202692]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,6.79,Made,,,,,,,6.0,A. Burks,202692.0,1.0,,,,,,,,
83,PT03M47.00S,2023-01-05T03:23:41.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,12.171484888304862,40.19607843137255,1610612744,15,22,2023-01-05T03:23:43Z,830000,False,49.0,62.0,1,left,MISS K. Thompson 7' driving floating Shot,[202691],1610612744.0,GSW,driving floating,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.89,Missed,,,,,,,,,,,,,,,,,,
84,PT03M44.00S,2023-01-05T03:23:44.4Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,15,22,2023-01-05T03:23:44Z,840000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,83.0,4.0,2.0,2.0,,,,,,,,,,,,,,
85,PT03M37.00S,2023-01-05T03:23:51.0Z,1,REGULAR,3pt,Jump Shot,[],202711,81.15965834428384,93.87254901960785,1610612765,15,25,2023-01-05T03:23:59Z,850000,False,219.0,125.0,1,right,B. Bogdanovic 25' 3PT step back (10 PTS) (K. Hayes 2 AST),"[202711, 1630165]",1610612765.0,DET,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,25.23,Made,,,,,,,10.0,K. Hayes,1630165.0,2.0,,,,,,,,
87,PT03M18.00S,2023-01-05T03:24:09.6Z,1,REGULAR,3pt,Jump Shot,[],1629660,28.203022339027594,13.970588235294118,1610612744,18,25,2023-01-05T03:24:12Z,870000,False,180.0,213.0,1,left,T. Jerome 27' 3PT  (3 PTS) (K. Thompson 1 AST),"[1629660, 202691]",1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,27.86,Made,,,,,,,3.0,K. Thompson,202691.0,1.0,,,,,,,,
89,PT03M03.00S,2023-01-05T03:24:25.6Z,1,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612765,18,25,2023-01-05T03:26:17Z,882500,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Burks 2 FT),"[1628978, 202692]",1610612744.0,GSW,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,,,,,1629178.0,,,,,,,,1.0,0.0,Burks,202692.0,,
