actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-24T03:10:34.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-24T03:10:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2022-11-24T03:10:36.4Z,1,REGULAR,jumpball,recovered,[],203110,,,1610612744,0,0,2022-11-24T03:10:36Z,40000,False,,,0,,Jump Ball K. Looney vs. I. Zubac: Tip to D. Green,"[203110, 1626172, 1627826]",1610612744.0,GSW,startperiod,D. Green,203110.0,Green,D. Green,Looney,1626172.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2022-11-24T03:10:47.2Z,1,REGULAR,3pt,Jump Shot,[],203952,3.7614980289093296,95.34313725490196,1610612744,0,0,2022-11-24T03:10:52Z,70000,False,-227.0,-17.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2022-11-24T03:10:51.2Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,0,0,2022-11-24T03:10:52Z,80000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M39.00S,2022-11-24T03:10:54.8Z,1,REGULAR,turnover,lost ball,[],202704,,,1610612746,0,0,2022-11-24T03:10:58Z,90000,False,,,0,,R. Jackson lost ball TURNOVER (1 TO),"[202704, 202691]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,Thompson,202691.0,,,,,,,,,,,
10,PT11M39.00S,2022-11-24T03:10:54.8Z,1,REGULAR,steal,,[],202691,,,1610612744,0,0,2022-11-24T03:10:56Z,100000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
11,PT11M29.00S,2022-11-24T03:11:04.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203952,7.30946123521682,53.431372549019606,1610612744,2,0,2022-11-24T03:11:09Z,110000,False,-17.0,16.0,1,left,A. Wiggins cutting DUNK (2 PTS) (K. Looney 1 AST),"[203952, 1626172]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,2.0,K. Looney,1626172.0,1.0,,,,,,,
13,PT11M12.00S,2022-11-24T03:11:21.9Z,1,REGULAR,turnover,bad pass,[],1627826,,,1610612746,2,0,2022-11-24T03:11:25Z,130000,False,,,0,,I. Zubac bad pass TURNOVER (1 TO),"[1627826, 203952]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Wiggins,203952.0,,,,,,,,,,,
14,PT11M12.00S,2022-11-24T03:11:21.9Z,1,REGULAR,steal,,[],203952,,,1610612744,2,0,2022-11-24T03:11:23Z,140000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
15,PT11M08.00S,2022-11-24T03:11:26.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,34.510512483574246,39.46078431372549,1610612744,2,0,2022-11-24T03:11:32Z,150000,False,53.0,272.0,1,left,MISS S. Curry 27' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.7,Missed,,,,,,,,,,,,,,,,,,
16,PT11M05.00S,2022-11-24T03:11:29.1Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,0,2022-11-24T03:11:32Z,160000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M50.00S,2022-11-24T03:11:44.8Z,1,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,2,0,2022-11-24T03:11:52Z,170000,False,,,0,,A. Coffey bad pass out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,bad pass,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,,,,1201.0,,,,,,
18,PT10M30.00S,2022-11-24T03:12:17.4Z,1,REGULAR,turnover,lost ball,[],202691,,,1610612744,2,0,2022-11-24T03:12:20Z,180000,False,,,0,,K. Thompson lost ball TURNOVER (1 TO),"[202691, 202704]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Jackson,202704.0,,,,,,,,,,,
19,PT10M30.00S,2022-11-24T03:12:17.4Z,1,REGULAR,steal,,[],202704,,,1610612746,2,0,2022-11-24T03:12:18Z,190000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
20,PT10M26.00S,2022-11-24T03:12:21.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202694,71.30420499342969,77.94117647058823,1610612746,2,3,2022-11-24T03:12:28Z,200000,False,140.0,217.0,1,right,M. Morris Sr. 25' 3PT running (3 PTS) (R. Jackson 1 AST),"[202694, 202704]",1610612746.0,LAC,running,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,25.82,Made,,,,,,,,3.0,R. Jackson,202704.0,1.0,,,,,,,
22,PT10M16.00S,2022-11-24T03:12:30.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201939,8.754927726675426,37.745098039215684,1610612744,4,3,2022-11-24T03:13:13Z,220000,False,61.0,30.0,1,left,S. Curry 6' Hook (2 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,,,,,,,,2.0,D. Green,203110.0,1.0,,,,,,,
24,PT10M00.00S,2022-11-24T03:12:47.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,80.23981603153744,43.38235294117647,1610612746,4,3,2022-11-24T03:12:52Z,240000,False,-33.0,133.0,1,right,MISS M. Morris Sr. 13' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,13.73,Missed,,,,,,,,,,,,,,,,,,
25,PT09M56.00S,2022-11-24T03:12:51.3Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,4,3,2022-11-24T03:12:52Z,250000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M43.00S,2022-11-24T03:13:03.9Z,1,REGULAR,turnover,bad pass,[],202691,,,1610612744,4,3,2022-11-24T03:13:07Z,260000,False,,,0,,K. Thompson bad pass TURNOVER (2 TO),"[202691, 202694]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,Morris Sr.,202694.0,,,,,,,,,,,
