actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-14T02:10:49.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-14T02:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-03-14T02:10:50.7Z,1,REGULAR,jumpball,recovered,[],203110,,,1610612744,0,0,2023-03-14T02:10:50Z,40000,False,,,0,,Jump Ball K. Looney vs. D. Ayton: Tip to D. Green,"[203110, 1626172, 1629028]",1610612744.0,GSW,startperiod,D. Green,203110.0,Green,D. Green,Looney,1626172.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2023-03-14T02:11:02.6Z,1,REGULAR,3pt,Jump Shot,[],202691,25.706307490144546,14.460784313725492,1610612744,3,0,2023-03-14T02:11:08Z,70000,False,178.0,189.0,1,left,K. Thompson 25' 3PT  (3 PTS) (D. Green 1 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.95,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2023-03-14T02:11:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,84.97043363994744,47.549019607843135,1610612756,3,0,2023-03-14T02:11:41Z,90000,False,-12.0,89.0,1,right,MISS D. Ayton 8' driving floating Shot,[1629028],1610612756.0,PHX,driving floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,8.96,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2023-03-14T02:11:24.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,3,0,2023-03-14T02:19:38Z,100000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M19.00S,2023-03-14T02:11:30.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628978,7.835085413929041,45.09803921568628,1610612744,5,0,2023-03-14T02:11:35Z,130000,False,25.0,21.0,1,left,D. DiVincenzo running Layup (2 PTS),[1628978],1610612744.0,GSW,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,3.23,Made,2.0,,,,,,,,,,,,,,,,,
14,PT11M08.00S,2023-03-14T02:11:56.0Z,1,REGULAR,2pt,Jump Shot,[],1626164,84.1819973718791,77.20588235294117,1610612756,5,0,2023-03-14T02:12:31Z,140000,False,136.0,96.0,1,right,MISS D. Booker 16' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right,16.66,Missed,,,,,,,,,,,,,,,,,,
15,PT11M04.00S,2023-03-14T02:12:00.0Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,5,0,2023-03-14T02:12:31Z,150000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Right,,,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,
16,PT11M02.00S,2023-03-14T02:12:02.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628470,75.1149802890933,12.009803921568627,1610612756,5,0,2023-03-14T02:12:09Z,160000,False,-190.0,181.0,1,right,MISS T. Craig 26' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
17,PT10M59.00S,2023-03-14T02:12:05.0Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,5,0,2023-03-14T02:19:52Z,170000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,
