actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-01-04T00:40:25.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-04T00:40:25Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-01-04T00:40:28.4Z,1,REGULAR,jumpball,recovered,[],1629027,,,1610612737,0,0,2024-01-04T00:40:28Z,40000,False,,,0,,Jump Ball C. Capela vs. C. Holmgren: Tip to T. Young,"[1629027, 203991, 1631096]",1610612737.0,ATL,startperiod,T. Young,1629027.0,Young,T. Young,Capela,203991.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-01-04T00:40:39.2Z,1,REGULAR,3pt,Jump Shot,[],1630180,86.15308804204993,95.58823529411765,1610612737,3,0,2024-01-04T00:40:45Z,70000,False,228.0,78.0,1,right,S. Bey 24' 3PT  (3 PTS) (D. Murray 1 AST),"[1630180, 1627749]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,24.08,Made,3.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2024-01-04T00:40:53.6Z,1,REGULAR,2pt,Jump Shot,[],1631114,22.552562417871222,62.00980392156863,1610612760,3,0,2024-01-04T00:41:01Z,90000,False,-60.0,159.0,1,left,MISS J. Williams 17' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,17.04,Missed,,,,,,,,,,,,,,,,,,
10,PT11M28.00S,2024-01-04T00:40:56.6Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,3,0,2024-01-04T00:41:01Z,100000,False,,,0,,L. Dort REBOUND (Off:1 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Left Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M26.00S,2024-01-04T00:40:59.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,9.806176084099869,96.07843137254902,1610612760,3,0,2024-01-04T00:41:04Z,110000,False,-230.0,40.0,1,left,MISS S. Gilgeous-Alexander pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,23.38,Missed,,,,,,,,,,,,,,,,,,
12,PT11M26.00S,2024-01-04T00:40:59.0Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,3,0,2024-01-04T00:41:04Z,120000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M10.00S,2024-01-04T00:41:13.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203991,91.67214191852825,45.588235294117645,1610612737,3,0,2024-01-04T00:41:22Z,130000,False,-22.0,26.0,1,right,MISS C. Capela floating Shot,[203991],1610612737.0,ATL,floating,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
14,PT11M07.00S,2024-01-04T00:41:16.8Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,3,0,2024-01-04T00:41:22Z,140000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT11M04.00S,2024-01-04T00:41:21.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,5.995400788436268,50.98039215686274,1610612760,3,0,2024-01-04T00:42:01Z,150000,False,-5.0,4.0,1,left,MISS S. Gilgeous-Alexander running Layup - blocked,"[1628983, 203991]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,Capela,203991.0,,,,,,,,
16,PT11M04.00S,2024-01-04T00:41:21.0Z,1,REGULAR,block,,[],203991,,,1610612760,3,0,2024-01-04T00:41:23Z,160000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT11M03.00S,2024-01-04T00:41:22.0Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,3,0,2024-01-04T00:42:01Z,170000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M59.00S,2024-01-04T00:41:26.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,77.7431011826544,11.519607843137255,1610612737,3,0,2024-01-04T00:41:53Z,180000,False,-192.0,157.0,1,right,MISS S. Bey 24' running pullup 3PT,[1630180],1610612737.0,ATL,running pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
