actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-11-16T00:40:49.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-16T00:40:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-11-16T00:40:52.2Z,1,REGULAR,jumpball,recovered,[],203944,,,1610612752,0,0,2023-11-16T00:40:52Z,40000,False,,,0,,Jump Ball M. Robinson vs. C. Capela: Tip to J. Randle,"[203944, 1629011, 203991]",1610612752.0,NYK,startperiod,J. Randle,203944.0,Randle,J. Randle,Robinson,1629011.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-11-16T00:41:04.1Z,1,REGULAR,3pt,Jump Shot,[],1628404,9.674770039421814,94.6078431372549,1610612752,0,0,2023-11-16T00:41:12Z,70000,False,-223.0,38.0,1,left,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,22.63,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2023-11-16T00:41:09.1Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,0,0,2023-11-16T00:41:12Z,80000,False,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Left Corner 3,24+ Left,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2023-11-16T00:41:17.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203944,10.463206307490145,32.84313725490196,1610612752,0,2,2023-11-16T00:41:23Z,90000,False,86.0,46.0,1,left,J. Randle 9' fadeaway Jump Shot (2 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,9.73,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M12.00S,2023-11-16T00:41:35.7Z,1,REGULAR,3pt,Jump Shot,[],1630552,95.6143232588699,4.901960784313726,1610612737,3,2,2023-11-16T00:41:41Z,100000,False,-225.0,-11.0,1,right,J. Johnson 3PT  (3 PTS) (T. Young 1 AST),"[1630552, 1629027]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,22.58,Made,,,,,3.0,T. Young,1629027.0,1.0,,,,,,,,,,
12,PT10M48.00S,2023-11-16T00:42:00.8Z,1,REGULAR,3pt,Jump Shot,[],203944,32.14520367936925,62.5,1610612752,3,5,2023-11-16T00:42:07Z,120000,False,-62.0,250.0,1,left,J. Randle 25' 3PT step back (5 PTS) (J. Brunson 1 AST),"[203944, 1628973]",1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.74,Made,,,,,5.0,J. Brunson,1628973.0,1.0,,,,,,,,,,
14,PT10M29.00S,2023-11-16T00:42:18.9Z,1,REGULAR,3pt,Jump Shot,[],1627749,70.25295663600527,27.941176470588236,1610612737,3,5,2023-11-16T00:42:24Z,140000,False,-110.0,227.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
15,PT10M24.00S,2023-11-16T00:42:23.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,3,5,2023-11-16T00:42:24Z,150000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M19.00S,2023-11-16T00:42:29.5Z,1,REGULAR,3pt,Jump Shot,[],203944,28.465834428383708,18.872549019607842,1610612752,3,5,2023-11-16T00:51:26Z,160000,False,156.0,215.0,1,left,MISS J. Randle 26' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
