actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-01-18T00:40:52.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-18T00:40:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-01-18T00:40:55.2Z,1,REGULAR,jumpball,recovered,[],1629027,,,1610612737,0,0,2024-01-18T00:40:55Z,40000,False,,,0,,Jump Ball C. Capela vs. G. Bitadze: Tip to T. Young,"[1629027, 203991, 1629048]",1610612737.0,ATL,startperiod,T. Young,1629027.0,Young,T. Young,Capela,203991.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M35.00S,2024-01-18T00:41:16.7Z,1,REGULAR,3pt,Jump Shot,[],1627749,80.1084099868594,90.93137254901961,1610612737,0,0,2024-01-18T00:41:22Z,70000,False,205.0,134.0,1,right,MISS D. Murray 24' 3PT - blocked,"[1627749, 1629643]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,24.49,Missed,Okeke,1629643.0,,,,,,,,,,,,,,,,
113,PT11M35.00S,2024-01-18T00:41:16.7Z,1,REGULAR,block,,[],1629643,,,1610612737,0,0,2024-01-18T00:58:31Z,75000,False,,,0,,C. Okeke BLOCK (1 BLK),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
8,PT11M32.00S,2024-01-18T00:41:19.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,0,0,2024-01-18T00:41:22Z,80000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
9,PT11M12.00S,2024-01-18T00:41:39.1Z,1,REGULAR,2pt,Jump Shot,[],1631094,8.754927726675426,73.0392156862745,1610612753,0,0,2024-01-18T00:41:45Z,90000,False,-115.0,30.0,1,left,MISS P. Banchero 11' Jump Shot,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,11.9,Missed,,,,,,,,,,,,,,,,,,
10,PT11M11.00S,2024-01-18T00:41:40.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,0,0,2024-01-18T00:41:45Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Left,,,,,9.0,,,,,,,,,,,,,,,
12,PT10M58.00S,2024-01-18T00:42:12.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,5.995400788436268,50.49019607843137,1610612753,0,2,2024-01-18T00:42:19Z,120000,False,-2.0,4.0,1,left,P. Banchero Layup (2 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,,,2.0,,,,,,,,,,,
13,PT10M47.00S,2024-01-18T00:42:25.0Z,1,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612737,0,2,2024-01-18T00:42:44Z,130000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Johnson 2 FT),"[1631094, 1630552]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,202026.0,1.0,0.0,Johnson,1630552.0,,,,,,
15,PT10M47.00S,2024-01-18T00:42:45.8Z,1,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,1,2,2024-01-18T00:42:45Z,150000,False,,,0,,J. Johnson Free Throw 1 of 2 (1 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
