actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
20,PT09M52.00S,2023-11-01T23:42:51.1Z,1,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,5,7,2023-11-01T23:43:01Z,200000,False,,,0,,D. Murray bad pass out-of-bounds TURNOVER (1 TO),[1627749],1610612737.0,ATL,bad pass,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,1629177.0,,,,,,,,,1.0,,,,
21,PT09M37.00S,2023-11-01T23:43:10.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,73.27529566360053,80.14705882352942,1610612764,5,7,2023-11-01T23:43:17Z,210000,False,151.0,199.0,1,right,MISS T. Jones 24' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,24.94,Missed,,,,,,,,,,,,,,,,,,
22,PT09M31.00S,2023-11-01T23:43:16.2Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612764,5,7,2023-11-01T23:43:17Z,220000,False,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,21.0,1.0,0.0,1.0,,,,,
23,PT09M31.00S,2023-11-01T23:43:16.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630166,94.40999984741211,50.0,1610612764,5,7,2023-11-01T23:43:21Z,230000,False,0.0,0.0,1,right,MISS D. Avdija tip Layup,[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
24,PT09M31.00S,2023-11-01T23:43:16.2Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,5,7,2023-11-01T23:43:21Z,240000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,
25,PT09M28.00S,2023-11-01T23:43:22.9Z,1,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,5,7,2023-11-01T23:43:29Z,250000,False,,,0,,D. Hunter step out-of-bounds TURNOVER (1 TO),[1629631],1610612737.0,ATL,step,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,1629177.0,,,,,,,,,1.0,,,,
26,PT09M17.00S,2023-11-01T23:43:46.5Z,1,REGULAR,turnover,traveling,[],1630166,,,1610612764,5,7,2023-11-01T23:43:51Z,260000,False,,,0,,D. Avdija traveling TURNOVER (1 TO),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,,,,,,,202041.0,,,,,,,,,1.0,,,,
27,PT09M04.00S,2023-11-01T23:44:11.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629631,8.229303547963205,53.92156862745098,1610612737,5,7,2023-11-01T23:44:17Z,270000,False,-20.0,25.0,1,left,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,3.17,Missed,,,,,,,,,,,,,,,,,,
28,PT09M01.00S,2023-11-01T23:44:14.6Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,5,7,2023-11-01T23:44:17Z,280000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,27.0,2.0,2.0,0.0,,,,,
29,PT08M52.00S,2023-11-01T23:44:23.7Z,1,REGULAR,3pt,Jump Shot,[],1628398,67.7562417871222,44.6078431372549,1610612764,5,7,2023-11-01T23:44:28Z,290000,False,-27.0,251.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
30,PT08M49.00S,2023-11-01T23:44:26.8Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612764,5,7,2023-11-01T23:44:26Z,300000,False,,,0,,D. Avdija REBOUND (Off:2 Def:0),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,29.0,2.0,0.0,2.0,,,,,
31,PT08M47.00S,2023-11-01T23:44:29.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203488,82.34231274638634,48.77450980392157,1610612764,5,7,2023-11-01T23:44:35Z,310000,False,-6.0,113.0,1,right,MISS M. Muscala 11' floating Shot,[203488],1610612764.0,WAS,floating,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),8-16 Center,11.37,Missed,,,,,,,,,,,,,,,,,,
32,PT08M43.00S,2023-11-01T23:44:33.8Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,5,7,2023-11-01T23:44:35Z,320000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,
33,PT08M36.00S,2023-11-01T23:44:39.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,16.245072273324574,48.529411764705884,1610612737,7,7,2023-11-01T23:44:43Z,330000,False,7.0,100.0,1,left,T. Young 10' driving floating Jump Shot (4 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.05,Made,4.0,,,,,,,,,,,,,,,,,
34,PT08M21.00S,2023-11-01T23:44:54.2Z,1,REGULAR,3pt,Jump Shot,[],1629673,66.5735873850197,65.68627450980392,1610612764,7,10,2023-11-01T23:44:59Z,340000,False,78.0,262.0,1,right,J. Poole 27' 3PT  (3 PTS) (D. Avdija 1 AST),"[1629673, 1630166]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.32,Made,3.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,
36,PT08M12.00S,2023-11-01T23:45:03.5Z,1,REGULAR,3pt,Jump Shot,[],1629631,28.07161629434954,21.568627450980394,1610612737,7,10,2023-11-01T23:45:08Z,360000,False,142.0,211.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
37,PT08M10.00S,2023-11-01T23:45:05.5Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,7,10,2023-11-01T23:45:08Z,370000,False,,,0,,D. Avdija REBOUND (Off:2 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,36.0,3.0,1.0,2.0,,,,,
38,PT08M02.00S,2023-11-01T23:45:13.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.64323258869908,48.77450980392157,1610612764,7,12,2023-11-01T23:45:21Z,380000,False,-6.0,7.0,1,right,K. Kuzma driving Layup (6 PTS) (D. Avdija 2 AST),"[1628398, 1630166]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,0.95,Made,6.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,,,,
40,PT08M02.00S,2023-11-01T23:45:18.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,7,12,2023-11-01T23:45:18Z,400000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT07M51.00S,2023-11-01T23:48:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,8.886333771353483,47.794117647058826,1610612737,7,12,2023-11-01T23:48:28Z,410000,False,11.0,31.0,1,left,MISS D. Hunter Layup,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,,
42,PT07M48.00S,2023-11-01T23:48:27.0Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,7,12,2023-11-01T23:48:28Z,420000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,41.0,3.0,3.0,0.0,,,,,
43,PT07M43.00S,2023-11-01T23:48:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.9060446780552,48.28431372549019,1610612764,7,14,2023-11-01T23:48:39Z,430000,False,-9.0,5.0,1,right,J. Poole driving Layup (5 PTS) (K. Kuzma 2 AST),"[1629673, 1628398]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,0.98,Made,5.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,,
45,PT07M28.00S,2023-11-01T23:48:47.1Z,1,REGULAR,3pt,Jump Shot,[],1630180,5.338370565045992,93.87254901960785,1610612737,10,14,2023-11-01T23:48:58Z,450000,False,-219.0,-2.0,1,left,S. Bey 3PT  (3 PTS) (D. Murray 2 AST),"[1630180, 1627749]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,21.94,Made,3.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
47,PT07M15.00S,2023-11-01T23:49:03.5Z,1,REGULAR,foul,personal,[],1629631,,,1610612764,10,14,2023-11-01T23:49:09Z,470000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1628398]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,,203592.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,
49,PT07M08.00S,2023-11-01T23:49:28.0Z,1,REGULAR,3pt,Jump Shot,[],1629673,92.19776609724047,3.6764705882352944,1610612764,10,14,2023-11-01T23:49:33Z,490000,False,-232.0,21.0,1,right,MISS J. Poole 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,23.25,Missed,,,,,,,,,,,,,,,,,,
50,PT07M05.00S,2023-11-01T23:49:31.0Z,1,REGULAR,rebound,offensive,[],203488,,,1610612764,10,14,2023-11-01T23:49:33Z,500000,False,,,0,,M. Muscala REBOUND (Off:1 Def:0),[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,49.0,1.0,0.0,1.0,,,,,
51,PT07M02.00S,2023-11-01T23:49:34.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,94.43166885676742,96.32352941176471,1610612764,10,17,2023-11-01T23:49:39Z,510000,False,232.0,0.0,1,right,J. Poole 3PT  (8 PTS) (K. Kuzma 3 AST),"[1629673, 1628398]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,23.16,Made,8.0,K. Kuzma,1628398.0,3.0,,,,,,,,,,,,,,
53,PT06M48.00S,2023-11-01T23:49:48.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,17.296320630749015,54.90196078431373,1610612737,12,17,2023-11-01T23:49:54Z,530000,False,-25.0,110.0,1,left,T. Young 11' driving floating Jump Shot (6 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,11.28,Made,6.0,,,,,,,,,,,,,,,,,
54,PT06M39.00S,2023-11-01T23:49:59.8Z,1,REGULAR,turnover,traveling,[],1628398,,,1610612764,12,17,2023-11-01T23:50:05Z,540000,False,,,0,,K. Kuzma traveling TURNOVER (1 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,203592.0,,,,,,,,,1.0,,,,
55,PT06M39.00S,2023-11-01T23:50:03.9Z,1,REGULAR,substitution,out,[],1630180,,,1610612737,12,17,2023-11-01T23:50:11Z,550000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M39.00S,2023-11-01T23:50:03.9Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,12,17,2023-11-01T23:50:11Z,560000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M39.00S,2023-11-01T23:50:03.9Z,1,REGULAR,substitution,in,[],203992,,,1610612737,12,17,2023-11-01T23:50:11Z,570000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M39.00S,2023-11-01T23:50:03.9Z,1,REGULAR,substitution,in,[],1630552,,,1610612737,12,17,2023-11-01T23:50:11Z,580000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M29.00S,2023-11-01T23:50:32.6Z,1,REGULAR,turnover,traveling,[],1629631,,,1610612737,12,17,2023-11-01T23:50:37Z,590000,False,,,0,,D. Hunter traveling TURNOVER (2 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,1629177.0,,,,,,,,,2.0,,,,
60,PT06M29.00S,2023-11-01T23:50:37.8Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,12,17,2023-11-01T23:50:44Z,600000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M29.00S,2023-11-01T23:50:37.8Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,12,17,2023-11-01T23:50:44Z,610000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M17.00S,2023-11-01T23:50:58.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,96.66557161629436,95.83333333333334,1610612764,12,17,2023-11-01T23:51:03Z,620000,False,229.0,-21.0,1,right,MISS J. Poole 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,23.02,Missed,,,,,,,,,,,,,,,,,,
63,PT06M14.00S,2023-11-01T23:51:01.1Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,12,17,2023-11-01T23:51:03Z,630000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,62.0,1.0,1.0,0.0,,,,,
64,PT06M08.00S,2023-11-01T23:51:06.8Z,1,REGULAR,turnover,lost ball,[],1630552,,,1610612737,12,17,2023-11-01T23:51:12Z,640000,False,,,0,,J. Johnson lost ball TURNOVER (1 TO),"[1630552, 1629673]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Poole,1629673.0,,
65,PT06M08.00S,2023-11-01T23:51:06.8Z,1,REGULAR,steal,,[],1629673,,,1610612764,12,17,2023-11-01T23:51:33Z,650000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
66,PT06M01.00S,2023-11-01T23:51:13.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,93.64323258869908,47.549019607843135,1610612764,12,19,2023-11-01T23:51:39Z,660000,False,-12.0,7.0,1,right,J. Poole driving finger roll Layup (10 PTS),[1629673],1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.43,Made,10.0,,,,,,,,,,,,,,,,,
67,PT05M51.00S,2023-11-01T23:51:24.0Z,1,REGULAR,3pt,Jump Shot,[],1629631,10.200394218134035,94.36274509803921,1610612737,12,19,2023-11-01T23:51:28Z,670000,False,-222.0,43.0,1,left,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,22.6,Missed,,,,,,,,,,,,,,,,,,
68,PT05M48.00S,2023-11-01T23:51:27.0Z,1,REGULAR,rebound,defensive,[],203488,,,1610612764,12,19,2023-11-01T23:51:27Z,680000,False,,,0,,M. Muscala REBOUND (Off:1 Def:1),[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,67.0,2.0,1.0,1.0,,,,,
69,PT05M29.00S,2023-11-01T23:51:45.5Z,1,REGULAR,3pt,Jump Shot,[],1630166,70.38436268068331,24.019607843137255,1610612764,12,19,2023-11-01T23:51:50Z,690000,False,-130.0,226.0,1,right,MISS D. Avdija 26' step back 3PT,[1630166],1610612764.0,WAS,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
70,PT05M26.00S,2023-11-01T23:51:48.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,12,19,2023-11-01T23:51:50Z,700000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,69.0,2.0,2.0,0.0,,,,,
71,PT05M20.00S,2023-11-01T23:51:54.9Z,1,REGULAR,3pt,Jump Shot,[],1627749,32.40801576872536,42.64705882352941,1610612737,12,19,2023-11-01T23:52:02Z,710000,False,37.0,252.0,1,left,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,25.48,Missed,,,,,,,,,,,,,,,,,,
72,PT05M19.00S,2023-11-01T23:51:55.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,12,19,2023-11-01T23:52:10Z,720000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,71.0,,,,,,,,
74,PT05M19.00S,2023-11-01T23:52:11.3Z,1,REGULAR,foul,personal,[],1629631,,,1610612764,12,19,2023-11-01T23:52:23Z,740000,False,,,0,,D. Hunter loose ball personal FOUL (2 PF),"[1629631, 1629673]",1610612737.0,ATL,loose ball,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,2.0,0.0,Poole,1629673.0,,,,,,,,,
76,PT05M19.00S,2023-11-01T23:52:22.9Z,1,REGULAR,substitution,out,[],1629631,,,1610612764,12,19,2023-11-01T23:52:44Z,760000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M19.00S,2023-11-01T23:52:22.9Z,1,REGULAR,substitution,out,[],203991,,,1610612764,12,19,2023-11-01T23:52:44Z,770000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M19.00S,2023-11-01T23:52:22.9Z,1,REGULAR,substitution,out,[],1630166,,,1610612764,12,19,2023-11-01T23:52:44Z,780000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M19.00S,2023-11-01T23:52:22.9Z,1,REGULAR,substitution,in,[],1630168,,,1610612764,12,19,2023-11-01T23:52:44Z,790000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M19.00S,2023-11-01T23:52:22.9Z,1,REGULAR,substitution,in,[],1631100,,,1610612764,12,19,2023-11-01T23:52:44Z,800000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M19.00S,2023-11-01T23:52:22.9Z,1,REGULAR,substitution,in,[],1641731,,,1610612764,12,19,2023-11-01T23:52:44Z,810000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M04.00S,2023-11-01T23:52:53.3Z,1,REGULAR,3pt,Jump Shot,[],1626145,94.69448094612353,3.6764705882352944,1610612764,12,19,2023-11-01T23:52:59Z,820000,False,-232.0,-3.0,1,right,MISS T. Jones 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
83,PT05M00.00S,2023-11-01T23:52:57.3Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,12,19,2023-11-01T23:52:59Z,830000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,82.0,1.0,1.0,0.0,,,,,
84,PT04M57.00S,2023-11-01T23:53:00.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631100,23.866622864651774,12.254901960784313,1610612737,12,19,2023-11-01T23:53:09Z,840000,False,189.0,172.0,1,left,MISS A. Griffin 25' running pullup 3PT,[1631100],1610612737.0,ATL,running pullup,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
