actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M07.00S,2024-01-27T00:12:58.8Z,1,REGULAR,3pt,Jump Shot,[],1630552,81.15965834428384,93.13725490196079,1610612737,7,7,2024-01-27T00:13:06Z,180000,False,216.0,125.0,1,right,J. Johnson 24' 3PT  (7 PTS) (D. Murray 1 AST),"[1630552, 1627749]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,24.91,Made,7.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
20,PT09M45.00S,2024-01-27T00:13:20.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,10.463206307490145,58.82352941176471,1610612742,7,7,2024-01-27T00:13:27Z,200000,False,-44.0,46.0,1,left,MISS J. Green 6' turnaround bank Shot,[1630182],1610612742.0,DAL,turnaround bank,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,6.37,Missed,,,,,,,,,,,,,,,,,,
21,PT09M42.00S,2024-01-27T00:13:23.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,7,7,2024-01-27T00:13:27Z,210000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,
23,PT09M33.00S,2024-01-27T00:13:48.8Z,1,REGULAR,3pt,Jump Shot,[],1627749,69.46452036793693,28.431372549019606,1610612737,7,7,2024-01-27T00:13:54Z,230000,False,-108.0,235.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
24,PT09M30.00S,2024-01-27T00:13:51.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,7,7,2024-01-27T00:13:54Z,240000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,
25,PT09M22.00S,2024-01-27T00:14:00.2Z,1,REGULAR,2pt,Jump Shot,[],1629029,24.129434954007884,52.20588235294118,1610612742,7,9,2024-01-27T00:14:06Z,250000,False,-11.0,174.0,1,left,L. Doncic 17' step back Jump Shot (6 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,17.46,Made,6.0,,,,,,,,,,,,,,,,,
26,PT09M07.00S,2024-01-27T00:14:18.8Z,1,REGULAR,violation,kicked ball,[],1627884,,,1610612737,7,9,2024-01-27T00:14:25Z,260000,False,,,0,,D. Jones Jr. kicked ball VIOLATION,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,
27,PT09M00.00S,2024-01-27T00:14:35.0Z,1,REGULAR,3pt,Jump Shot,[],1630180,93.38042049934296,3.1862745098039214,1610612737,7,9,2024-01-27T00:14:39Z,270000,False,-234.0,10.0,1,right,MISS S. Bey 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
28,PT08M57.00S,2024-01-27T00:14:38.0Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,7,9,2024-01-27T00:14:39Z,280000,False,,,0,,D. Lively II REBOUND (Off:0 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Left Corner 3,24+ Left,,,,,,,,,27.0,2.0,2.0,0.0,,,,,,,,
29,PT08M49.00S,2024-01-27T00:14:51.1Z,1,REGULAR,foul,offensive,[],1641726,,,1610612742,7,9,2024-01-27T00:15:08Z,290000,False,,,0,,D. Lively II off-the-ball offensive FOUL (1 PF),"[1641726, 203991]",1610612742.0,DAL,off-the-ball,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627526.0,1.0,0.0,Capela,203991.0,,,
31,PT08M49.00S,2024-01-27T00:14:51.1Z,1,REGULAR,turnover,offensive foul,[],1641726,,,1610612742,7,9,2024-01-27T00:14:51Z,310000,False,,,0,,D. Lively II offensive foul TURNOVER (1 TO),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627526.0,,,,,1.0,,
32,PT08M33.00S,2024-01-27T00:15:20.9Z,1,REGULAR,turnover,out-of-bounds,[],203991,,,1610612737,7,9,2024-01-27T00:20:50Z,320000,False,,,0,,C. Capela lost ball out-of-bounds TURNOVER (1 TO),[203991],1610612737.0,ATL,lost ball,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,,,,,1.0,,
33,PT08M16.00S,2024-01-27T00:15:43.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,28.465834428383708,75.73529411764706,1610612742,7,9,2024-01-27T00:15:51Z,330000,False,-129.0,215.0,1,left,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
34,PT08M08.00S,2024-01-27T00:15:51.1Z,1,REGULAR,rebound,offensive,[],1630182,,,1610612742,7,9,2024-01-27T00:27:08Z,340000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,33.0,1.0,0.0,1.0,,,,,,,,
35,PT08M05.00S,2024-01-27T00:15:53.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629029,9.543363994743759,51.225490196078425,1610612742,7,9,2024-01-27T00:16:02Z,350000,False,-6.0,37.0,1,left,MISS L. Doncic driving Hook,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
36,PT08M01.00S,2024-01-27T00:15:57.5Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612737,7,9,2024-01-27T00:16:02Z,360000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,
37,PT07M56.00S,2024-01-27T00:16:02.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,84.44480946123521,50.0,1610612737,7,9,2024-01-27T00:23:14Z,370000,False,0.0,94.0,1,right,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.37,Missed,,,,,,,,,,,,,,,,,,
38,PT07M52.00S,2024-01-27T00:16:06.7Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,7,9,2024-01-27T00:16:12Z,380000,False,,,0,,D. Lively II REBOUND (Off:0 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,37.0,3.0,3.0,0.0,,,,,,,,
39,PT07M49.00S,2024-01-27T00:16:10.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630182,5.995400788436268,51.470588235294116,1610612742,7,11,2024-01-27T00:16:19Z,390000,False,-7.0,4.0,1,left,J. Green running DUNK (5 PTS) (L. Doncic 1 AST),"[1630182, 1629029]",1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.84,Made,5.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,,,,
41,PT07M49.00S,2024-01-27T00:16:14.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,7,11,2024-01-27T00:16:14Z,410000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M49.00S,2024-01-27T00:18:36.3Z,1,REGULAR,substitution,out,[],1627884,,,1610612737,7,11,2024-01-27T00:19:05Z,420000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M49.00S,2024-01-27T00:18:36.3Z,1,REGULAR,substitution,in,[],203501,,,1610612737,7,11,2024-01-27T00:19:05Z,430000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M36.00S,2024-01-27T00:19:26.2Z,1,REGULAR,2pt,Jump Shot,[],1627749,92.46057818659659,66.42156862745098,1610612737,7,11,2024-01-27T00:19:33Z,440000,False,82.0,18.0,1,right,MISS D. Murray 8' driving floating bank Shot,[1627749],1610612737.0,ATL,driving floating bank,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,8.41,Missed,,,,,,,,,,,,,,,,,,
46,PT07M31.00S,2024-01-27T00:19:31.1Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,7,11,2024-01-27T00:19:31Z,450000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,
47,PT07M29.00S,2024-01-27T00:19:33.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641726,6.652431011826544,49.01960784313725,1610612742,7,11,2024-01-27T00:25:52Z,460000,False,5.0,10.0,1,left,MISS D. Lively II running alley-oop DUNK,[1641726],1610612742.0,DAL,running alley-oop,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
48,PT07M24.00S,2024-01-27T00:19:38.2Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,7,11,2024-01-27T00:19:48Z,470000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,
49,PT07M22.00S,2024-01-27T00:19:39.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630180,92.9862023653088,47.05882352941176,1610612737,7,11,2024-01-27T00:26:32Z,480000,False,-15.0,13.0,1,right,MISS S. Bey running Layup,[1630180],1610612737.0,ATL,running,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
50,PT07M20.00S,2024-01-27T00:19:42.1Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,7,11,2024-01-27T00:19:42Z,490000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,
51,PT07M18.00S,2024-01-27T00:19:44.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629029,6.258212877792378,49.50980392156863,1610612742,7,13,2024-01-27T00:20:04Z,500000,False,2.0,6.0,1,left,L. Doncic running Layup (8 PTS) (T. Hardaway Jr. 1 AST),"[1629029, 203501]",1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.68,Made,8.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
53,PT07M08.00S,2024-01-27T00:19:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.39356110381078,45.83333333333333,1610612737,9,13,2024-01-27T00:20:33Z,520000,False,-21.0,104.0,1,right,T. Young 10' driving floating bank Jump Shot (2 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.57,Made,2.0,,,,,,,,,,,,,,,,,
54,PT07M08.00S,2024-01-27T00:20:02.8Z,1,REGULAR,foul,personal,['1freethrow'],1630182,,,1610612737,9,13,2024-01-27T00:20:51Z,530000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Young 1 FT),"[1630182, 1629027]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627526.0,1.0,0.0,Young,1629027.0,,,
56,PT07M08.00S,2024-01-27T00:20:09.7Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,9,13,2024-01-27T00:20:50Z,550000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M08.00S,2024-01-27T00:20:09.7Z,1,REGULAR,substitution,out,[],1629684,,,1610612737,9,13,2024-01-27T00:20:50Z,560000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M08.00S,2024-01-27T00:20:09.7Z,1,REGULAR,substitution,in,[],203992,,,1610612737,9,13,2024-01-27T00:20:50Z,570000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M08.00S,2024-01-27T00:20:09.7Z,1,REGULAR,substitution,in,[],203957,,,1610612737,9,13,2024-01-27T00:20:50Z,580000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M08.00S,2024-01-27T00:20:52.1Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,10,13,2024-01-27T00:20:52Z,590000,False,,,0,,T. Young Free Throw 1 of 1 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
61,PT06M55.00S,2024-01-27T00:20:52.9Z,1,REGULAR,3pt,Jump Shot,[],1629029,32.013797634691194,62.745098039215684,1610612742,10,16,2024-01-27T00:20:57Z,600000,False,-64.0,248.0,1,left,L. Doncic 25' 3PT pullup (11 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,25.64,Made,11.0,,,,,,,,,,,,,,,,,
62,PT06M40.00S,2024-01-27T00:21:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203992,93.24901445466492,49.01960784313725,1610612737,10,16,2024-01-27T01:19:40Z,610000,False,-5.0,11.0,1,right,MISS B. Bogdanovic driving finger roll Layup,[203992],1610612737.0,ATL,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
63,PT06M36.00S,2024-01-27T00:21:11.6Z,1,REGULAR,rebound,offensive,[],203992,,,1610612737,10,16,2024-01-27T00:21:16Z,620000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:0),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,62.0,1.0,0.0,1.0,,,,,,,,
64,PT06M36.00S,2024-01-27T00:21:14.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,93.11760840998686,49.01960784313725,1610612737,12,16,2024-01-27T00:21:23Z,630000,False,-5.0,12.0,1,right,C. Capela Layup (2 PTS) (S. Bey 2 AST),"[203991, 1630180]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.31,Made,2.0,S. Bey,1630180.0,2.0,,,,,,,,,,,,,,
66,PT06M36.00S,2024-01-27T00:21:22.5Z,1,REGULAR,foul,personal,['1freethrow'],1641726,,,1610612737,12,16,2024-01-27T00:21:41Z,650000,False,,,0,,D. Lively II shooting personal FOUL (2 PF) (Capela 1 FT),"[1641726, 203991]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,2.0,0.0,Capela,203991.0,,,
68,PT06M36.00S,2024-01-27T00:21:28.9Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,12,16,2024-01-27T00:21:39Z,670000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M36.00S,2024-01-27T00:21:28.9Z,1,REGULAR,substitution,out,[],1641726,,,1610612737,12,16,2024-01-27T00:21:39Z,680000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M36.00S,2024-01-27T00:21:28.9Z,1,REGULAR,substitution,in,[],201988,,,1610612737,12,16,2024-01-27T00:21:39Z,690000,False,,,0,,SUB in: P. Mills,[201988],1610612737.0,ATL,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M36.00S,2024-01-27T00:21:28.9Z,1,REGULAR,substitution,in,[],1629684,,,1610612737,12,16,2024-01-27T00:21:39Z,700000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M36.00S,2024-01-27T00:21:59.2Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203991,,,1610612737,12,16,2024-01-27T00:22:01Z,710000,False,,,0,,MISS C. Capela Free Throw 1 of 1,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
73,PT06M32.00S,2024-01-27T00:22:03.2Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612742,12,16,2024-01-27T00:22:01Z,720000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,
74,PT06M20.00S,2024-01-27T00:22:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,6.652431011826544,50.245098039215684,1610612742,12,18,2024-01-27T00:22:18Z,730000,False,-1.0,10.0,1,left,G. Williams driving Layup (2 PTS) (D. Exum 1 AST),"[1629684, 203957]",1610612742.0,DAL,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,1.01,Made,2.0,D. Exum,203957.0,1.0,,,,,,,,,,,,,,
76,PT06M01.00S,2024-01-27T00:22:31.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203992,93.51182654402102,49.50980392156863,1610612737,14,18,2024-01-27T00:22:39Z,750000,False,-2.0,8.0,1,right,B. Bogdanovic driving reverse Layup (2 PTS),[203992],1610612737.0,ATL,driving reverse,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,0.89,Made,2.0,,,,,,,,,,,,,,,,,
77,PT05M49.00S,2024-01-27T00:22:45.8Z,1,REGULAR,foul,personal,[],1630180,,,1610612742,14,18,2024-01-27T00:22:52Z,760000,False,,,0,,S. Bey personal FOUL (1 PF),"[1630180, 1629029]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,204059.0,1.0,0.0,Doncic,1629029.0,,,
79,PT05M49.00S,2024-01-27T00:22:52.5Z,1,REGULAR,substitution,out,[],203991,,,1610612742,14,18,2024-01-27T00:23:02Z,780000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M49.00S,2024-01-27T00:22:52.5Z,1,REGULAR,substitution,in,[],1630168,,,1610612742,14,18,2024-01-27T00:23:02Z,790000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M38.00S,2024-01-27T00:23:15.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630182,6.1268068331143235,50.49019607843137,1610612742,14,20,2024-01-27T00:23:22Z,800000,False,-2.0,5.0,1,left,J. Green driving reverse DUNK (7 PTS) (G. Williams 2 AST),"[1630182, 1629684]",1610612742.0,DAL,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.57,Made,7.0,G. Williams,1629684.0,2.0,,,,,,,,,,,,,,
83,PT05M27.00S,2024-01-27T00:23:29.8Z,1,REGULAR,turnover,out-of-bounds,[],1630168,,,1610612737,14,20,2024-01-27T00:23:38Z,820000,False,,,0,,O. Okongwu lost ball out-of-bounds TURNOVER (1 TO),[1630168],1610612737.0,ATL,lost ball,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,204059.0,,,,,1.0,,
84,PT05M11.00S,2024-01-27T00:23:51.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,6.258212877792378,48.28431372549019,1610612742,14,22,2024-01-27T00:23:57Z,830000,False,9.0,6.0,1,left,L. Doncic driving Layup (13 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.07,Made,13.0,,,,,,,,,,,,,,,,,
85,PT05M05.00S,2024-01-27T00:23:58.3Z,1,REGULAR,3pt,Jump Shot,[],1630180,71.96123521681997,16.911764705882355,1610612737,14,22,2024-01-27T00:31:42Z,840000,False,-165.0,211.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
