actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
31,PT09M47.00S,2024-04-03T23:43:30.2Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,7,2,2024-04-03T23:43:33Z,310000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,30.0,3.0,2.0,1.0,,,,,,,,,,,,,,
32,PT09M38.00S,2024-04-03T23:43:39.0Z,1,REGULAR,2pt,Jump Shot,[],1629631,11.12023653088042,92.40196078431373,1610612737,9,2,2024-04-03T23:43:44Z,320000,False,-212.0,52.0,1,left,D. Hunter 21' pullup Jump Shot (2 PTS),[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left,21.83,Made,,,,,,,,,,2.0,,,,,,,,
33,PT09M26.00S,2024-04-03T23:43:50.7Z,1,REGULAR,3pt,Jump Shot,[],1628972,74.98357424441524,83.82352941176471,1610612765,9,2,2024-04-03T23:44:00Z,330000,False,169.0,183.0,1,right,MISS T. Brown Jr. 24' 3PT - blocked,"[1628972, 203992]",1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,Bogdanovic,203992.0
35,PT09M26.00S,2024-04-03T23:43:50.7Z,1,REGULAR,block,,[],203992,,,1610612765,9,2,2024-04-03T23:44:00Z,335000,False,,,0,,B. Bogdanovic BLOCK (1 BLK),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
34,PT09M23.00S,2024-04-03T23:43:53.7Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,9,2,2024-04-03T23:44:00Z,340000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M17.00S,2024-04-03T23:44:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,20.318659658344284,49.50980392156863,1610612737,9,2,2024-04-03T23:44:05Z,350000,False,2.0,138.0,1,left,MISS D. Murray 13' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,13.85,Missed,,,,,,,,,,,,,,,,,,
37,PT09M14.00S,2024-04-03T23:44:03.3Z,1,REGULAR,rebound,defensive,[],1641787,,,1610612765,9,2,2024-04-03T23:44:05Z,360000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:2),[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),8-16 Center,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
38,PT09M07.00S,2024-04-03T23:44:10.4Z,1,REGULAR,3pt,Jump Shot,[],1631204,94.69448094612353,95.58823529411765,1610612765,9,2,2024-04-03T23:44:17Z,370000,False,228.0,-3.0,1,right,MISS M. Sasser 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
39,PT09M01.00S,2024-04-03T23:44:16.4Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,9,2,2024-04-03T23:44:17Z,380000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,38.0,1.0,0.0,1.0,,,,,,,,,,,,,,
40,PT09M01.00S,2024-04-03T23:44:16.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,94.40999984741211,50.0,1610612765,9,2,2024-04-03T23:44:16Z,390000,False,0.0,0.0,1,right,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
41,PT09M00.00S,2024-04-03T23:44:16.8Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,9,2,2024-04-03T23:44:16Z,400000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT08M58.00S,2024-04-03T23:44:20.9Z,1,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,9,2,2024-04-03T23:44:30Z,410000,False,,,0,,D. Hunter bad pass out-of-bounds TURNOVER (1 TO),[1629631],1610612737.0,ATL,bad pass,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,,,,,,1.0,,,,,,,
43,PT08M42.00S,2024-04-03T23:44:42.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631105,84.44480946123521,51.225490196078425,1610612765,9,4,2024-04-03T23:44:51Z,420000,False,6.0,94.0,1,right,J. Duren 9' turnaround Hook (4 PTS) (J. Ivey 1 AST),"[1631105, 1631093]",1610612765.0,DET,turnaround,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,9.39,Made,,,,,,,,,,4.0,,,,J. Ivey,1631093.0,1.0,,
45,PT08M18.00S,2024-04-03T23:45:05.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,17.69053876478318,50.0,1610612737,9,4,2024-04-03T23:45:12Z,440000,False,0.0,114.0,1,left,MISS J. Johnson 11' turnaround Shot,[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.38,Missed,,,,,,,,,,,,,,,,,,
46,PT08M13.00S,2024-04-03T23:45:10.8Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,9,4,2024-04-03T23:45:12Z,450000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,45.0,2.0,1.0,1.0,,,,,,,,,,,,,,
47,PT08M09.00S,2024-04-03T23:45:15.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641787,96.27135348226018,3.431372549019608,1610612765,9,4,2024-04-03T23:52:23Z,460000,False,-233.0,-17.0,1,right,MISS T. Evbuomwan running 3PT,[1641787],1610612765.0,DET,running,,,Evbuomwan,T. Evbuomwan,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
48,PT08M04.00S,2024-04-03T23:45:20.2Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,9,4,2024-04-03T23:45:24Z,470000,False,,,0,,J. Duren REBOUND (Off:2 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,47.0,3.0,1.0,2.0,,,,,,,,,,,,,,
49,PT08M03.00S,2024-04-03T23:45:21.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631105,91.67214191852825,54.90196078431373,1610612765,9,4,2024-04-03T23:45:28Z,480000,False,25.0,26.0,1,right,MISS J. Duren Hook,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,,,,,
50,PT08M01.00S,2024-04-03T23:45:23.2Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,9,4,2024-04-03T23:45:28Z,490000,False,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,49.0,3.0,3.0,0.0,,,,,,,,,,,,,,
51,PT07M55.00S,2024-04-03T23:45:29.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,10.200394218134035,51.225490196078425,1610612737,11,4,2024-04-03T23:45:35Z,500000,False,-6.0,43.0,1,left,C. Capela Hook (4 PTS) (J. Johnson 1 AST),"[203991, 1630552]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,4.38,Made,,,,,,,,,,4.0,,,,J. Johnson,1630552.0,1.0,,
52,PT07M54.00S,2024-04-03T23:45:35.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,11,4,2024-04-03T23:45:35Z,510000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M54.00S,2024-04-03T23:48:02.7Z,1,REGULAR,substitution,out,[],1628972,,,1610612765,11,4,2024-04-03T23:48:22Z,520000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M54.00S,2024-04-03T23:48:02.7Z,1,REGULAR,substitution,in,[],1629002,,,1610612765,11,4,2024-04-03T23:48:22Z,530000,False,,,0,,SUB in: C. Metu,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M42.00S,2024-04-03T23:48:41.0Z,1,REGULAR,3pt,Jump Shot,[],1631204,74.98357424441524,15.441176470588236,1610612765,11,4,2024-04-03T23:48:47Z,540000,False,-173.0,183.0,1,right,MISS M. Sasser 25' 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
57,PT07M39.00S,2024-04-03T23:48:44.0Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,11,4,2024-04-03T23:48:47Z,550000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,,
58,PT07M36.00S,2024-04-03T23:48:47.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,6.1268068331143235,50.245098039215684,1610612737,13,4,2024-04-03T23:48:54Z,560000,False,-1.0,5.0,1,left,D. Hunter running Layup (4 PTS) (J. Johnson 2 AST),"[1629631, 1630552]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,,,,4.0,,,,J. Johnson,1630552.0,2.0,,
60,PT07M24.00S,2024-04-03T23:48:58.9Z,1,REGULAR,turnover,bad pass,[],1631204,,,1610612765,13,4,2024-04-03T23:49:04Z,580000,False,,,0,,M. Sasser bad pass TURNOVER (2 TO),"[1631204, 203992]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,Bogdanovic,203992.0,,,,,
61,PT07M24.00S,2024-04-03T23:48:58.9Z,1,REGULAR,steal,,[],203992,,,1610612737,13,4,2024-04-03T23:49:01Z,590000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
62,PT07M18.00S,2024-04-03T23:49:05.0Z,1,REGULAR,turnover,bad pass,[],1630552,,,1610612737,13,4,2024-04-03T23:49:10Z,600000,False,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[1630552, 1631105]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Duren,1631105.0,,,,,
63,PT07M18.00S,2024-04-03T23:49:05.0Z,1,REGULAR,steal,,[],1631105,,,1610612765,13,4,2024-04-03T23:49:07Z,610000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT07M08.00S,2024-04-03T23:49:15.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631093,91.93495400788436,45.09803921568628,1610612765,13,4,2024-04-03T23:49:22Z,620000,False,-25.0,23.0,1,right,MISS J. Ivey driving Layup - blocked,"[1631093, 203992]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,Bogdanovic,203992.0
65,PT07M08.00S,2024-04-03T23:49:15.5Z,1,REGULAR,block,,[],203992,,,1610612765,13,4,2024-04-03T23:49:18Z,630000,False,,,0,,B. Bogdanovic BLOCK (2 BLK),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT07M04.00S,2024-04-03T23:49:19.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,13,4,2024-04-03T23:49:22Z,640000,False,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,64.0,4.0,3.0,1.0,,,,,,,,,,,,,,
67,PT07M02.00S,2024-04-03T23:49:21.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203992,29.38567674113009,27.450980392156865,1610612737,13,4,2024-04-03T23:49:29Z,650000,False,113.0,224.0,1,left,MISS B. Bogdanovic 25' running pullup 3PT,[203992],1610612737.0,ATL,running pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
68,PT06M57.00S,2024-04-03T23:49:26.7Z,1,REGULAR,rebound,defensive,[],1641787,,,1610612765,13,4,2024-04-03T23:49:29Z,660000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:3),[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Right Center,,,67.0,3.0,3.0,0.0,,,,,,,,,,,,,,
69,PT06M48.00S,2024-04-03T23:49:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,93.24901445466492,50.0,1610612765,13,4,2024-04-03T23:57:50Z,670000,False,0.0,11.0,1,right,MISS J. Duren driving Layup,[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,,,,,,,,,,,,,,
70,PT06M44.00S,2024-04-03T23:49:39.4Z,1,REGULAR,rebound,offensive,[],1629002,,,1610612765,13,4,2024-04-03T23:49:39Z,680000,False,,,0,,C. Metu REBOUND (Off:1 Def:0),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,69.0,1.0,0.0,1.0,,,,,,,,,,,,,,
71,PT06M44.00S,2024-04-03T23:49:39.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629002,94.40999984741211,50.0,1610612765,13,6,2024-04-03T23:49:39Z,690000,False,0.0,0.0,1,right,C. Metu tip Layup (2 PTS),[1629002],1610612765.0,DET,tip,,,Metu,C. Metu,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,2.0,,,,,,,,
72,PT06M32.00S,2024-04-03T23:49:50.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,14.4053876478318,50.49019607843137,1610612737,15,6,2024-04-03T23:50:01Z,700000,False,-2.0,83.0,1,left,B. Bogdanovic 8' floating Jump Shot (2 PTS) (C. Capela 1 AST),"[203992, 203991]",1610612737.0,ATL,floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,8.29,Made,,,,,,,,,,2.0,,,,C. Capela,203991.0,1.0,,
74,PT06M19.00S,2024-04-03T23:50:04.3Z,1,REGULAR,turnover,lost ball,[],1631105,,,1610612765,15,6,2024-04-03T23:50:10Z,720000,False,,,0,,J. Duren lost ball TURNOVER (1 TO),"[1631105, 1630552]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Johnson,1630552.0,,,,,
75,PT06M19.00S,2024-04-03T23:50:04.3Z,1,REGULAR,steal,,[],1630552,,,1610612737,15,6,2024-04-03T23:50:06Z,730000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
77,PT06M11.00S,2024-04-03T23:50:12.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,30.305519053876477,74.26470588235294,1610612737,15,6,2024-04-03T23:50:17Z,740000,False,-121.0,232.0,1,left,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
78,PT06M08.00S,2024-04-03T23:50:15.3Z,1,REGULAR,rebound,defensive,[],1641787,,,1610612765,15,6,2024-04-03T23:50:17Z,750000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:4),[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Left Center,,,77.0,4.0,4.0,0.0,,,,,,,,,,,,,,
79,PT05M53.00S,2024-04-03T23:50:30.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,87.59855453350855,45.83333333333333,1610612765,15,6,2024-04-03T23:59:38Z,760000,False,-21.0,64.0,1,right,MISS J. Ivey 6' pullup bank Shot,[1631093],1610612765.0,DET,pullup bank,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,,,,,,,,,,,,,,,,,,
