actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
20,PT10M30.00S,2023-11-18T00:42:14.2Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,3,4,2023-11-18T00:42:17Z,200000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,
21,PT10M27.00S,2023-11-18T00:42:16.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630552,92.46057818659659,50.0,1610612737,5,4,2023-11-18T00:42:22Z,210000,False,0.0,18.0,1,right,J. Johnson running DUNK (2 PTS),[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,2.0,,,,,,,,,,,
22,PT10M18.00S,2023-11-18T00:42:27.2Z,1,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612755,5,4,2023-11-18T00:42:41Z,220000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Embiid 2 FT),"[1630552, 203954]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202049.0,1.0,0.0,Embiid,203954.0,,,
24,PT10M18.00S,2023-11-18T00:42:57.8Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,5,5,2023-11-18T00:42:57Z,240000,False,,,0,,J. Embiid Free Throw 1 of 2 (1 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
25,PT10M18.00S,2023-11-18T00:43:18.8Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,5,6,2023-11-18T00:43:18Z,250000,False,,,0,,J. Embiid Free Throw 2 of 2 (2 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
26,PT10M05.00S,2023-11-18T00:43:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.51182654402102,50.73529411764706,1610612737,5,6,2023-11-18T01:14:57Z,260000,False,4.0,8.0,1,right,MISS C. Capela cutting Layup,[203991],1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.93,Missed,,,,,,,,,,,,,,,,,,
27,PT10M01.00S,2023-11-18T00:43:37.7Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,5,6,2023-11-18T01:14:57Z,270000,False,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,
28,PT10M01.00S,2023-11-18T00:43:37.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,7,6,2023-11-18T00:43:37Z,280000,False,0.0,0.0,1,right,C. Capela tip Layup (2 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
29,PT09M40.00S,2023-11-18T00:43:58.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.783837056504599,48.77450980392157,1610612755,7,8,2023-11-18T00:44:03Z,290000,False,6.0,11.0,1,left,J. Embiid driving Layup (4 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.28,Made,,,,,,,4.0,T. Maxey,1630178.0,1.0,,,,,,,,
31,PT09M28.00S,2023-11-18T00:44:11.9Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,7,8,2023-11-18T00:44:17Z,310000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (1 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202049.0,,,,,1.0,,
32,PT09M04.00S,2023-11-18T00:44:39.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203954,33.327858081471746,45.83333333333333,1610612755,7,11,2023-11-18T00:44:43Z,320000,False,21.0,261.0,1,left,J. Embiid 26' 3PT step back (7 PTS),[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,26.16,Made,,,,,,,7.0,,,,,,,,,,,
33,PT08M42.00S,2023-11-18T00:45:01.7Z,1,REGULAR,3pt,Jump Shot,[],1629631,93.24901445466492,3.6764705882352944,1610612737,7,11,2023-11-18T00:45:26Z,330000,False,-232.0,11.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
34,PT08M41.00S,2023-11-18T00:45:02.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,7,11,2023-11-18T00:45:26Z,340000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,33.0,,,,,,,,,,,,,,,
35,PT08M41.00S,2023-11-18T00:45:15.8Z,1,REGULAR,foul,personal,[],203991,,,1610612755,7,11,2023-11-18T00:45:54Z,350000,False,,,0,,C. Capela loose ball personal FOUL (1 PF),"[203991, 203954]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202049.0,1.0,0.0,Embiid,203954.0,,,
37,PT08M29.00S,2023-11-18T00:45:36.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.521024967148489,50.0,1610612755,7,13,2023-11-18T00:45:42Z,370000,False,0.0,9.0,1,left,J. Embiid driving Layup (9 PTS) (R. Covington 1 AST),"[203954, 203496]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,9.0,R. Covington,203496.0,1.0,,,,,,,,
39,PT08M17.00S,2023-11-18T00:45:48.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,93.24901445466492,49.754901960784316,1610612737,9,13,2023-11-18T00:45:59Z,390000,False,-1.0,11.0,1,right,J. Johnson alley-oop DUNK (4 PTS) (T. Young 1 AST),"[1630552, 1629027]",1610612737.0,ATL,alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,4.0,T. Young,1629027.0,1.0,,,,,,,,
41,PT07M59.00S,2023-11-18T00:46:06.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,6.389618922470433,50.73529411764706,1610612755,9,15,2023-11-18T00:46:12Z,410000,False,-4.0,8.0,1,left,T. Harris cutting DUNK (6 PTS) (J. Embiid 2 AST),"[202699, 203954]",1610612755.0,PHI,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,6.0,J. Embiid,203954.0,2.0,,,,,,,,
43,PT07M46.00S,2023-11-18T00:46:19.1Z,1,REGULAR,3pt,Jump Shot,[],1629027,70.12155059132719,72.30392156862744,1610612737,12,15,2023-11-18T00:46:23Z,430000,False,112.0,228.0,1,right,T. Young 25' 3PT pullup (3 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,25.42,Made,,,,,,,3.0,,,,,,,,,,,
44,PT07M21.00S,2023-11-18T00:46:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.1268068331143235,50.73529411764706,1610612755,12,15,2023-11-18T00:46:49Z,440000,False,-4.0,5.0,1,left,MISS T. Harris Layup,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
45,PT07M17.00S,2023-11-18T00:46:47.5Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,12,15,2023-11-18T00:46:47Z,450000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,
46,PT07M01.00S,2023-11-18T00:47:09.0Z,1,REGULAR,foul,personal,[],1630178,,,1610612737,12,15,2023-11-18T00:47:14Z,460000,False,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 1629027]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627534.0,1.0,0.0,Young,1629027.0,,,
48,PT07M01.00S,2023-11-18T00:47:27.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,12,15,2023-11-18T00:47:28Z,480000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT06M55.00S,2023-11-18T00:50:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.72339027595268,49.26470588235294,1610612737,14,15,2023-11-18T00:50:49Z,490000,False,-4.0,16.0,1,right,D. Murray driving reverse Layup (5 PTS),[1627749],1610612737.0,ATL,driving reverse,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,,,5.0,,,,,,,,,,,
50,PT06M42.00S,2023-11-18T00:50:59.2Z,1,REGULAR,foul,personal,[],1627749,,,1610612755,14,15,2023-11-18T00:51:04Z,500000,False,,,0,,D. Murray personal FOUL (1 PF),"[1627749, 203954]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,202049.0,1.0,0.0,Embiid,203954.0,,,
52,PT06M42.00S,2023-11-18T00:51:06.0Z,1,REGULAR,substitution,out,[],1629027,,,1610612755,14,15,2023-11-18T00:51:09Z,520000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M42.00S,2023-11-18T00:51:06.0Z,1,REGULAR,substitution,in,[],203992,,,1610612755,14,15,2023-11-18T00:51:09Z,530000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M36.00S,2023-11-18T00:51:31.3Z,1,REGULAR,turnover,out-of-bounds,[],203496,,,1610612755,14,15,2023-11-18T00:51:37Z,540000,False,,,0,,R. Covington bad pass out-of-bounds TURNOVER (1 TO),[203496],1610612755.0,PHI,bad pass,,,Covington,R. Covington,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,202049.0,,,,,1.0,,
55,PT06M21.00S,2023-11-18T00:51:55.7Z,1,REGULAR,turnover,bad pass,[],203992,,,1610612737,14,15,2023-11-18T00:52:01Z,550000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[203992, 202699]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Harris,202699.0
56,PT06M21.00S,2023-11-18T00:51:55.7Z,1,REGULAR,steal,,[],202699,,,1610612755,14,15,2023-11-18T00:51:57Z,560000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT06M13.00S,2023-11-18T00:52:03.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,31.882391590013142,40.19607843137255,1610612755,14,15,2023-11-18T00:52:08Z,570000,False,49.0,247.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
58,PT06M09.00S,2023-11-18T00:52:07.7Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,14,15,2023-11-18T00:52:08Z,580000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,
59,PT06M02.00S,2023-11-18T00:52:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,92.32917214191852,50.73529411764706,1610612737,14,15,2023-11-18T00:54:29Z,590000,False,4.0,20.0,1,right,MISS J. Johnson driving Layup,[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
60,PT06M00.00S,2023-11-18T00:52:16.0Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,14,15,2023-11-18T00:54:29Z,600000,False,,,0,,J. Johnson REBOUND (Off:1 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,59.0,3.0,2.0,1.0,,,,,,,,,,,,
61,PT05M58.00S,2023-11-18T00:52:18.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630552,84.83902759526939,49.01960784313725,1610612737,16,15,2023-11-18T00:54:39Z,610000,False,-5.0,90.0,1,right,J. Johnson 9' floating Jump Shot (6 PTS),[1630552],1610612737.0,ATL,floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,9.01,Made,,,,,,,6.0,,,,,,,,,,,
62,PT05M41.00S,2023-11-18T00:52:35.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,18.084756898817346,55.88235294117647,1610612755,16,17,2023-11-18T00:52:42Z,620000,False,-29.0,117.0,1,left,D. Melton 12' pullup Jump Shot (2 PTS) (T. Maxey 2 AST),"[1629001, 1630178]",1610612755.0,PHI,pullup,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,12.11,Made,,,,,,,2.0,T. Maxey,1630178.0,2.0,,,,,,,,
64,PT05M25.00S,2023-11-18T00:52:51.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,81.8166885676741,47.05882352941176,1610612737,16,17,2023-11-18T00:52:57Z,640000,False,-15.0,118.0,1,right,MISS D. Murray 11' driving floating Shot,[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.93,Missed,,,,,,,,,,,,,,,,,,
65,PT05M23.00S,2023-11-18T00:52:53.9Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,16,17,2023-11-18T00:52:57Z,650000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,
66,PT05M14.00S,2023-11-18T00:53:05.1Z,1,REGULAR,turnover,discontinued dribble,[],1630178,,,1610612755,16,17,2023-11-18T00:53:14Z,660000,False,,,0,,T. Maxey discontinued dribble TURNOVER (1 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202049.0,,,,,1.0,,
67,PT05M14.00S,2023-11-18T00:53:09.8Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,16,17,2023-11-18T00:53:14Z,670000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M14.00S,2023-11-18T00:53:09.8Z,1,REGULAR,substitution,in,[],1630180,,,1610612737,16,17,2023-11-18T00:53:14Z,680000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT04M57.00S,2023-11-18T00:53:38.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203992,93.64323258869908,48.28431372549019,1610612737,18,17,2023-11-18T00:53:43Z,690000,False,-9.0,7.0,1,right,B. Bogdanovic driving Layup (2 PTS) (D. Murray 1 AST),"[203992, 1627749]",1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,2.0,D. Murray,1627749.0,1.0,,,,,,,,
71,PT04M38.00S,2023-11-18T00:53:56.9Z,1,REGULAR,3pt,Jump Shot,[],203496,7.835085413929041,97.05882352941177,1610612755,18,20,2023-11-18T00:54:02Z,710000,False,-235.0,21.0,1,left,R. Covington 3PT  (3 PTS) (J. Embiid 3 AST),"[203496, 203954]",1610612755.0,PHI,,,,Covington,R. Covington,,,,,Left Corner 3,24+ Left,23.62,Made,,,,,,,3.0,J. Embiid,203954.0,3.0,,,,,,,,
73,PT04M20.00S,2023-11-18T00:54:15.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,82.7365308804205,60.049019607843135,1610612737,18,20,2023-11-18T00:54:21Z,730000,False,50.0,110.0,1,right,MISS B. Bogdanovic 12' fadeaway Shot,[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,12.07,Missed,,,,,,,,,,,,,,,,,,
74,PT04M17.00S,2023-11-18T00:54:18.0Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,18,20,2023-11-18T00:54:21Z,740000,False,,,0,,C. Capela REBOUND (Off:2 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,73.0,2.0,0.0,2.0,,,,,,,,,,,,
75,PT04M17.00S,2023-11-18T00:54:19.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,20,20,2023-11-18T00:54:19Z,750000,False,0.0,0.0,1,right,C. Capela tip Layup (4 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
76,PT04M06.00S,2023-11-18T00:54:30.3Z,1,REGULAR,3pt,Jump Shot,[],1629001,28.991458607095925,26.225490196078432,1610612755,20,23,2023-11-18T00:54:34Z,760000,False,119.0,220.0,1,left,D. Melton 25' 3PT  (5 PTS) (J. Embiid 4 AST),"[1629001, 203954]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,25.01,Made,,,,,,,5.0,J. Embiid,203954.0,4.0,,,,,,,,
78,PT03M45.00S,2023-11-18T00:54:51.8Z,1,REGULAR,foul,personal,['2freethrow'],203496,,,1610612737,20,23,2023-11-18T00:55:13Z,780000,False,,,0,,R. Covington shooting personal FOUL (1 PF) (Capela 2 FT),"[203496, 203991]",1610612755.0,PHI,shooting,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,1.0,0.0,Capela,203991.0,,,
80,PT03M45.00S,2023-11-18T00:55:16.1Z,1,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,20,23,2023-11-18T00:55:16Z,800000,False,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
81,PT03M45.00S,2023-11-18T00:55:16.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,20,23,2023-11-18T00:55:16Z,810000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,
82,PT03M45.00S,2023-11-18T00:55:17.4Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,20,23,2023-11-18T00:55:26Z,820000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M45.00S,2023-11-18T00:55:17.4Z,1,REGULAR,substitution,out,[],1630178,,,1610612737,20,23,2023-11-18T00:55:26Z,830000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M45.00S,2023-11-18T00:55:17.4Z,1,REGULAR,substitution,out,[],202699,,,1610612737,20,23,2023-11-18T00:55:26Z,840000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M45.00S,2023-11-18T00:55:17.4Z,1,REGULAR,substitution,in,[],202083,,,1610612737,20,23,2023-11-18T00:55:26Z,850000,False,,,0,,SUB in: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M45.00S,2023-11-18T00:55:17.4Z,1,REGULAR,substitution,in,[],201976,,,1610612737,20,23,2023-11-18T00:55:26Z,860000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
