actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-24T00:41:14.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-24T00:41:14Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-12-24T00:41:17.8Z,1,REGULAR,jumpball,recovered,[],1630217,,,1610612763,0,0,2023-12-24T00:41:17Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. C. Capela: Tip to D. Bane,"[1630217, 1628991, 203991]",1610612763.0,MEM,startperiod,D. Bane,1630217.0,Bane,D. Bane,Jackson Jr.,1628991.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-12-24T00:41:29.1Z,1,REGULAR,3pt,Jump Shot,[],1630217,74.06373193166885,17.401960784313726,1610612763,0,0,2023-12-24T00:41:34Z,70000,False,-163.0,191.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-12-24T00:41:33.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,0,0,2023-12-24T00:41:34Z,80000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M29.00S,2023-12-24T00:41:44.8Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612737,0,0,2023-12-24T00:41:48Z,90000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1629630]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Morant,1629630.0,,,,,,,,,,,
10,PT11M29.00S,2023-12-24T00:41:44.8Z,1,REGULAR,steal,,[],1629630,,,1610612763,0,0,2023-12-24T00:41:46Z,100000,False,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M23.00S,2023-12-24T00:41:50.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628991,86.15308804204993,46.32352941176471,1610612763,0,2,2023-12-24T01:50:26Z,110000,False,-18.0,78.0,1,right,J. Jackson Jr. 7' running pullup Jump Shot (2 PTS),[1628991],1610612763.0,MEM,running pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,7.98,Made,,,,,,,,2.0,,,,,,,,,,
12,PT11M00.00S,2023-12-24T00:42:13.7Z,1,REGULAR,3pt,Jump Shot,[],1630180,25.706307490144546,82.84313725490196,1610612737,0,2,2023-12-24T00:42:20Z,120000,False,-164.0,189.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
13,PT10M57.00S,2023-12-24T00:42:16.7Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,0,2,2023-12-24T00:42:20Z,130000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,12.0,2.0,1.0,1.0,,,,,,,,,,,,,,
14,PT10M56.00S,2023-12-24T00:42:19.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,6.389618922470433,50.49019607843137,1610612737,2,2,2023-12-24T00:42:24Z,140000,False,-2.0,8.0,1,left,C. Capela Layup (2 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,2.0,,,,,,,,,,
