actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M44.00S,2024-01-11T00:42:01.2Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,5,3,2024-01-11T00:42:04Z,180000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,
19,PT10M34.00S,2024-01-11T00:42:11.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.1268068331143235,47.30392156862745,1610612755,5,3,2024-01-11T00:42:16Z,190000,False,13.0,5.0,1,left,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.44,Missed,,,,,,,,,,,,,,,,,,
20,PT10M32.00S,2024-01-11T00:42:13.2Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,5,3,2024-01-11T00:42:16Z,200000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
21,PT10M27.00S,2024-01-11T00:42:22.9Z,1,REGULAR,foul,personal,['2freethrow'],201587,,,1610612737,5,3,2024-01-11T00:42:37Z,210000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Okongwu 2 FT),"[201587, 1630168]",1610612755.0,PHI,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Okongwu,1630168.0,,,,,,,,,
23,PT10M27.00S,2024-01-11T00:42:42.2Z,1,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,6,3,2024-01-11T00:42:42Z,230000,False,,,0,,O. Okongwu Free Throw 1 of 2 (4 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
24,PT10M27.00S,2024-01-11T00:42:58.3Z,1,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,7,3,2024-01-11T00:42:58Z,240000,False,,,0,,O. Okongwu Free Throw 2 of 2 (5 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
25,PT10M12.00S,2024-01-11T00:43:13.5Z,1,REGULAR,2pt,Jump Shot,[],1630194,21.107095926412615,53.92156862745098,1610612755,7,3,2024-01-11T00:43:18Z,250000,False,-20.0,146.0,1,left,MISS P. Reed 14' Jump Shot,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Center,14.72,Missed,,,,,,,,,,,,,,,,,,
26,PT10M10.00S,2024-01-11T00:43:15.5Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,7,3,2024-01-11T00:43:18Z,260000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,
28,PT09M54.00S,2024-01-11T00:43:48.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,81.553876478318,52.20588235294118,1610612737,7,3,2024-01-11T00:46:51Z,280000,False,11.0,121.0,1,right,MISS T. Young 12' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,12.14,Missed,,,,,,,,,,,,,,,,,,
29,PT09M51.00S,2024-01-11T00:43:51.8Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,7,3,2024-01-11T00:43:54Z,290000,False,,,0,,P. Reed REBOUND (Off:0 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,28.0,2.0,2.0,0.0,,,,,
30,PT09M43.00S,2024-01-11T00:43:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,5.338370565045992,51.225490196078425,1610612755,7,5,2024-01-11T00:44:06Z,300000,False,-6.0,-2.0,1,left,P. Reed reverse Layup (2 PTS) (D. Melton 1 AST),"[1630194, 1629001]",1610612755.0,PHI,reverse,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.65,Made,2.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,,
32,PT09M43.00S,2024-01-11T00:44:03.9Z,1,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612755,7,5,2024-01-11T00:44:18Z,320000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Reed 1 FT),"[1630168, 1630194]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Reed,1630194.0,,,,,,,,,
34,PT09M43.00S,2024-01-11T00:44:24.8Z,1,REGULAR,freethrow,1 of 1,[],1630194,,,1610612755,7,6,2024-01-11T00:44:24Z,340000,False,,,0,,P. Reed Free Throw 1 of 1 (3 PTS),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
35,PT09M33.00S,2024-01-11T00:44:36.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,87.99277266754271,53.18627450980392,1610612737,7,6,2024-01-11T00:44:41Z,350000,False,16.0,60.0,1,right,MISS J. Johnson 6' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
36,PT09M31.00S,2024-01-11T00:44:38.6Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,7,6,2024-01-11T00:44:41Z,360000,False,,,0,,P. Reed REBOUND (Off:0 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,35.0,3.0,3.0,0.0,,,,,
37,PT09M25.00S,2024-01-11T00:44:45.2Z,1,REGULAR,3pt,Jump Shot,[],1630178,29.517082785808146,71.56862745098039,1610612755,7,9,2024-01-11T00:48:42Z,370000,False,-108.0,225.0,1,left,T. Maxey 24' 3PT pullup (3 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,24.95,Made,3.0,,,,,,,,,,,,,,,,,
38,PT09M11.00S,2024-01-11T00:44:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,92.72339027595268,51.225490196078425,1610612737,7,9,2024-01-11T00:45:04Z,380000,False,6.0,16.0,1,right,MISS S. Bey driving Layup,[1630180],1610612737.0,ATL,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
39,PT09M08.00S,2024-01-11T00:45:02.0Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,7,9,2024-01-11T00:45:04Z,390000,False,,,0,,P. Reed REBOUND (Off:0 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,38.0,4.0,4.0,0.0,,,,,
40,PT09M05.00S,2024-01-11T00:45:07.1Z,1,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612755,7,9,2024-01-11T00:45:23Z,400000,False,,,0,,D. Murray shooting personal FOUL (1 PF) (Batum 2 FT),"[1627749, 201587]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,1.0,0.0,Batum,201587.0,,,,,,,,,
42,PT09M05.00S,2024-01-11T00:45:30.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],201587,,,1610612755,7,9,2024-01-11T00:45:30Z,420000,False,,,0,,MISS N. Batum Free Throw 1 of 2,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
43,PT09M05.00S,2024-01-11T00:45:30.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,7,9,2024-01-11T00:45:30Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,
44,PT09M05.00S,2024-01-11T00:45:45.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],201587,,,1610612755,7,10,2024-01-11T00:45:45Z,440000,False,,,0,,N. Batum Free Throw 2 of 2 (1 PTS),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
45,PT08M50.00S,2024-01-11T00:46:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.9862023653088,50.49019607843137,1610612737,9,10,2024-01-11T00:46:07Z,450000,False,2.0,13.0,1,right,O. Okongwu reverse Layup (7 PTS) (T. Young 2 AST),"[1630168, 1629027]",1610612737.0,ATL,reverse,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.36,Made,7.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,
47,PT08M41.00S,2024-01-11T00:46:10.6Z,1,REGULAR,3pt,Jump Shot,[],202699,32.276609724047304,59.31372549019608,1610612755,9,13,2024-01-11T00:46:15Z,470000,False,-47.0,251.0,1,left,T. Harris 25' 3PT  (3 PTS) (T. Maxey 1 AST),"[202699, 1630178]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,25.52,Made,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,
49,PT08M25.00S,2024-01-11T00:46:26.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630180,93.11760840998686,49.01960784313725,1610612737,11,13,2024-01-11T00:46:35Z,490000,False,-5.0,12.0,1,right,S. Bey driving DUNK (2 PTS) (D. Murray 1 AST),"[1630180, 1627749]",1610612737.0,ATL,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.31,Made,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
50,PT08M12.00S,2024-01-11T00:46:40.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,5.863994743758213,50.245098039215684,1610612755,11,15,2024-01-11T00:46:45Z,500000,False,-1.0,3.0,1,left,P. Reed reverse Layup (5 PTS) (T. Maxey 2 AST),"[1630194, 1630178]",1610612755.0,PHI,reverse,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.29,Made,5.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,
52,PT07M53.00S,2024-01-11T00:46:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.72339027595268,49.754901960784316,1610612737,13,15,2024-01-11T00:52:17Z,520000,False,-1.0,16.0,1,right,O. Okongwu cutting Layup (9 PTS) (T. Young 3 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.59,Made,9.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
54,PT07M43.00S,2024-01-11T00:47:08.3Z,1,REGULAR,3pt,Jump Shot,[],1629001,30.831143232588698,61.029411764705884,1610612755,13,15,2024-01-11T00:47:12Z,540000,False,-55.0,237.0,1,left,MISS D. Melton 24' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,24.36,Missed,,,,,,,,,,,,,,,,,,
55,PT07M41.00S,2024-01-11T00:47:10.3Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,13,15,2024-01-11T00:47:12Z,550000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,54.0,2.0,2.0,0.0,,,,,
56,PT07M34.00S,2024-01-11T00:47:17.2Z,1,REGULAR,3pt,Jump Shot,[],1630180,93.9060446780552,2.696078431372549,1610612737,13,15,2024-01-11T00:47:23Z,560000,False,-237.0,5.0,1,right,MISS S. Bey 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
57,PT07M31.00S,2024-01-11T00:47:21.0Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,13,15,2024-01-11T00:47:21Z,570000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,56.0,2.0,1.0,1.0,,,,,
58,PT07M22.00S,2024-01-11T00:47:30.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,70.38436268068331,24.509803921568626,1610612737,16,15,2024-01-11T00:47:35Z,580000,False,-127.0,226.0,1,right,D. Murray 25' 3PT  (5 PTS) (T. Young 4 AST),"[1627749, 1629027]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.94,Made,5.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
60,PT07M01.00S,2024-01-11T00:47:50.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,9.280551905387648,51.9607843137255,1610612755,16,17,2024-01-11T00:47:56Z,600000,False,-10.0,35.0,1,left,D. Melton driving floating bank Jump Shot (5 PTS),[1629001],1610612755.0,PHI,driving floating bank,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,3.61,Made,5.0,,,,,,,,,,,,,,,,,
61,PT06M53.00S,2024-01-11T00:47:59.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,91.93495400788436,48.77450980392157,1610612737,16,17,2024-01-11T00:54:16Z,610000,False,-6.0,23.0,1,right,MISS D. Murray driving finger roll Layup,[1627749],1610612737.0,ATL,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
62,PT06M51.00S,2024-01-11T00:48:01.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,16,17,2024-01-11T00:48:04Z,620000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,61.0,1.0,1.0,0.0,,,,,
63,PT06M47.00S,2024-01-11T00:48:06.8Z,1,REGULAR,turnover,out-of-bounds,[],202699,,,1610612755,16,17,2024-01-11T00:48:13Z,630000,False,,,0,,T. Harris lost ball out-of-bounds TURNOVER (1 TO),[202699],1610612755.0,PHI,lost ball,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,,202058.0,,,,,,,,,1.0,,,,
64,PT06M47.00S,2024-01-11T00:48:11.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,16,17,2024-01-11T00:48:11Z,640000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M47.00S,2024-01-11T00:50:48.2Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,16,17,2024-01-11T00:50:59Z,650000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M47.00S,2024-01-11T00:50:48.2Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,16,17,2024-01-11T00:50:59Z,660000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M47.00S,2024-01-11T00:50:48.2Z,1,REGULAR,substitution,out,[],1629001,,,1610612737,16,17,2024-01-11T00:50:59Z,670000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M47.00S,2024-01-11T00:50:48.2Z,1,REGULAR,substitution,in,[],1630235,,,1610612737,16,17,2024-01-11T00:50:59Z,680000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M47.00S,2024-01-11T00:50:48.2Z,1,REGULAR,substitution,in,[],203992,,,1610612737,16,17,2024-01-11T00:50:59Z,690000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M47.00S,2024-01-11T00:50:48.2Z,1,REGULAR,substitution,in,[],1626162,,,1610612737,16,17,2024-01-11T00:50:59Z,700000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M35.00S,2024-01-11T00:51:34.9Z,1,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612737,16,17,2024-01-11T00:51:55Z,710000,False,,,0,,P. Reed shooting personal FOUL (2 PF) (Okongwu 2 FT),"[1630194, 1630168]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,,
73,PT06M35.00S,2024-01-11T00:51:57.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630168,,,1610612737,17,17,2024-01-11T00:51:57Z,730000,False,,,0,,O. Okongwu Free Throw 1 of 2 (10 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
74,PT06M35.00S,2024-01-11T00:51:59.7Z,1,REGULAR,substitution,out,[],1630194,,,1610612737,17,17,2024-01-11T00:52:08Z,740000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M35.00S,2024-01-11T00:51:59.7Z,1,REGULAR,substitution,in,[],1628964,,,1610612737,17,17,2024-01-11T00:52:08Z,750000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M35.00S,2024-01-11T00:52:17.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630168,,,1610612737,18,17,2024-01-11T00:52:17Z,760000,False,,,0,,O. Okongwu Free Throw 2 of 2 (11 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
77,PT06M17.00S,2024-01-11T00:52:37.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,18.610381077529567,44.36274509803921,1610612755,18,19,2024-01-11T00:52:41Z,770000,False,28.0,122.0,1,left,K. Oubre Jr. 12' driving floating Jump Shot (2 PTS),[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.56,Made,2.0,,,,,,,,,,,,,,,,,
78,PT05M57.00S,2024-01-11T00:52:56.9Z,1,REGULAR,3pt,Jump Shot,[],1630180,94.43166885676742,3.1862745098039214,1610612737,18,19,2024-01-11T00:53:03Z,780000,False,-234.0,0.0,1,right,MISS S. Bey 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
79,PT05M54.00S,2024-01-11T00:52:59.9Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,18,19,2024-01-11T00:53:03Z,790000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,78.0,1.0,1.0,0.0,,,,,
80,PT05M49.00S,2024-01-11T00:53:07.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,18.2161629434954,35.049019607843135,1610612755,18,21,2024-01-11T00:53:14Z,800000,False,75.0,119.0,1,left,T. Maxey 14' pullup Jump Shot (5 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,14.03,Made,5.0,,,,,,,,,,,,,,,,,
81,PT05M49.00S,2024-01-11T00:53:14.4Z,1,REGULAR,foul,personal,['1freethrow'],1630235,,,1610612755,18,21,2024-01-11T00:53:29Z,810000,False,,,0,,T. Forrest shooting personal FOUL (1 PF) (Maxey 1 FT),"[1630235, 1630178]",1610612737.0,ATL,shooting,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1151.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,
83,PT05M49.00S,2024-01-11T00:53:37.0Z,1,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,18,22,2024-01-11T00:53:37Z,830000,False,,,0,,T. Maxey Free Throw 1 of 1 (6 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
84,PT05M33.00S,2024-01-11T00:53:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203992,92.19776609724047,44.6078431372549,1610612737,18,22,2024-01-11T00:57:33Z,840000,False,-27.0,21.0,1,right,MISS B. Bogdanovic driving finger roll Layup - blocked,"[203992, 1628964]",1610612737.0,ATL,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,Bamba,1628964.0,,
85,PT05M33.00S,2024-01-11T00:53:54.8Z,1,REGULAR,block,,[],1628964,,,1610612737,18,22,2024-01-11T00:53:58Z,850000,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
