actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
25,PT10M07.00S,2024-01-31T00:42:40.8Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,2,5,2024-01-31T00:42:45Z,250000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT10M01.00S,2024-01-31T00:42:47.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,91.67214191852825,45.588235294117645,1610612737,4,5,2024-01-31T00:42:52Z,260000,False,-22.0,26.0,1,right,T. Young driving floating bank Jump Shot (2 PTS) (J. Johnson 1 AST),"[1629027, 1630552]",1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,3.4,Made,2.0,,,,,,,,,,J. Johnson,1630552.0,1.0,,
28,PT09M49.00S,2024-01-31T00:42:59.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,8.886333771353483,51.225490196078425,1610612747,4,7,2024-01-31T00:43:04Z,280000,False,-6.0,31.0,1,left,D. Russell driving Layup (2 PTS),[1626156],1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,3.16,Made,2.0,,,,,,,,,,,,,,
29,PT09M34.00S,2024-01-31T00:43:13.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630552,86.94152431011827,45.588235294117645,1610612737,4,7,2024-01-31T00:44:41Z,290000,False,-22.0,70.0,1,right,MISS J. Johnson 7' turnaround Hook,[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,7.36,Missed,,,,,,,,,,,,,,,
30,PT09M31.00S,2024-01-31T00:43:16.7Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,4,7,2024-01-31T00:43:18Z,300000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,
31,PT09M27.00S,2024-01-31T00:43:21.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,25.837713534822605,84.80392156862744,1610612747,4,7,2024-01-31T00:45:49Z,310000,False,-174.0,190.0,1,left,MISS A. Reaves 25' running 3PT,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,25.79,Missed,,,,,,,,,,,,,,,
32,PT09M23.00S,2024-01-31T00:43:25.2Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,4,7,2024-01-31T00:43:27Z,320000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,
33,PT09M15.00S,2024-01-31T00:43:32.5Z,1,REGULAR,3pt,Jump Shot,[],1627749,83.65637319316689,3.431372549019608,1610612737,4,7,2024-01-31T00:43:37Z,330000,False,-233.0,101.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,25.38,Missed,,,,,,,,,,,,,,,
34,PT09M13.00S,2024-01-31T00:43:34.5Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,4,7,2024-01-31T00:43:37Z,340000,False,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,
35,PT09M04.00S,2024-01-31T00:43:44.6Z,1,REGULAR,3pt,Jump Shot,[],1626156,18.873193166885677,6.372549019607843,1610612747,4,7,2024-01-31T00:43:49Z,350000,False,218.0,125.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,25.13,Missed,,,,,,,,,,,,,,,
36,PT09M02.00S,2024-01-31T00:43:46.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,4,7,2024-01-31T00:43:49Z,360000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,35.0,,,,,,,,,,,,,
38,PT08M51.00S,2024-01-31T00:44:06.6Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,4,7,2024-01-31T00:44:13Z,380000,False,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1629637]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Right,2.0,Hayes,1629637.0,,,,,,,,,,,,,,,,,
39,PT08M51.00S,2024-01-31T00:44:06.6Z,1,REGULAR,steal,,[],1629637,,,1610612747,4,7,2024-01-31T00:44:08Z,390000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
40,PT08M47.00S,2024-01-31T00:44:11.8Z,1,REGULAR,foul,personal,['2freethrow'],1630180,,,1610612747,4,7,2024-01-31T00:44:32Z,400000,False,,,0,,S. Bey shooting personal FOUL (1 PF) (James 2 FT),"[1630180, 2544]",1610612737.0,ATL,shooting,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202056.0,1.0,0.0,James,2544.0,,,,,
42,PT08M47.00S,2024-01-31T00:44:39.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",2544,,,1610612747,4,7,2024-01-31T00:44:39Z,420000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
43,PT08M47.00S,2024-01-31T00:44:39.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,4,7,2024-01-31T00:44:39Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,
44,PT08M47.00S,2024-01-31T00:45:00.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",2544,,,1610612747,4,8,2024-01-31T00:45:00Z,440000,False,,,0,,L. James Free Throw 2 of 2 (4 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
45,PT08M31.00S,2024-01-31T00:45:18.5Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,4,8,2024-01-31T00:45:25Z,450000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1629637]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Center,3.0,Hayes,1629637.0,,,,,,,,,,,,,,,,,
46,PT08M31.00S,2024-01-31T00:45:18.5Z,1,REGULAR,steal,,[],1629637,,,1610612747,4,8,2024-01-31T00:45:20Z,460000,False,,,0,,J. Hayes STEAL (2 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
47,PT08M26.00S,2024-01-31T00:45:22.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626156,26.888961892247043,17.15686274509804,1610612747,4,8,2024-01-31T00:48:19Z,470000,False,164.0,200.0,1,left,MISS D. Russell 25' running 3PT,[1626156],1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,25.9,Missed,,,,,,,,,,,,,,,
48,PT08M22.00S,2024-01-31T00:45:26.8Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,4,8,2024-01-31T00:45:30Z,480000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,
49,PT08M19.00S,2024-01-31T00:45:29.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627749,93.9060446780552,50.49019607843137,1610612737,6,8,2024-01-31T00:45:38Z,490000,False,2.0,5.0,1,right,D. Murray running DUNK (2 PTS) (T. Young 2 AST),"[1627749, 1629027]",1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,0.54,Made,2.0,,,,,,,,,,T. Young,1629027.0,2.0,,
51,PT08M15.00S,2024-01-31T00:45:38.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,6,8,2024-01-31T00:45:38Z,510000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M02.00S,2024-01-31T00:48:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,7.966491458607096,50.245098039215684,1610612747,6,10,2024-01-31T00:48:56Z,520000,False,-1.0,22.0,1,left,A. Reaves driving Layup (4 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,2.24,Made,4.0,,,,,,,,,,,,,,
53,PT07M53.00S,2024-01-31T00:49:00.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,85.62746386333771,48.03921568627451,1610612737,6,10,2024-01-31T00:49:08Z,530000,False,-10.0,83.0,1,right,MISS T. Young 8' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,8.32,Missed,,,,,,,,,,,,,,,
54,PT07M51.00S,2024-01-31T00:49:02.1Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,6,10,2024-01-31T00:49:08Z,540000,False,,,0,,J. Hayes REBOUND (Off:0 Def:3),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,,,
55,PT07M48.00S,2024-01-31T00:49:06.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627752,6.258212877792378,51.225490196078425,1610612747,6,12,2024-01-31T00:49:12Z,550000,False,-6.0,6.0,1,left,T. Prince running DUNK (2 PTS) (L. James 1 AST),"[1627752, 2544]",1610612747.0,LAL,running,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,0.88,Made,2.0,,,,,,,,,,L. James,2544.0,1.0,,
58,PT07M26.00S,2024-01-31T00:49:34.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630180,92.32917214191852,47.05882352941176,1610612737,8,12,2024-01-31T00:49:43Z,580000,False,-15.0,20.0,1,right,S. Bey driving Layup (2 PTS) (T. Young 3 AST),"[1630180, 1629027]",1610612737.0,ATL,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,2.45,Made,2.0,,,,,,,,,,T. Young,1629027.0,3.0,,
59,PT07M26.00S,2024-01-31T00:49:37.2Z,1,REGULAR,violation,defensive goaltending,[],2544,,,1610612737,8,12,2024-01-31T00:49:43Z,590000,False,,,0,,L. James defensive goaltending VIOLATION,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
61,PT07M06.00S,2024-01-31T00:50:03.9Z,1,REGULAR,3pt,Jump Shot,[],2544,32.802233902759525,44.11764705882353,1610612747,8,12,2024-01-31T00:50:09Z,600000,False,29.0,256.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,25.75,Missed,,,,,,,,,,,,,,,
62,PT07M03.00S,2024-01-31T00:50:06.9Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,8,12,2024-01-31T00:50:09Z,610000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,
63,PT06M55.00S,2024-01-31T00:50:14.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.64323258869908,49.754901960784316,1610612737,10,12,2024-01-31T00:50:18Z,620000,False,-1.0,7.0,1,right,C. Capela alley-oop DUNK (2 PTS) (D. Murray 1 AST),"[203991, 1627749]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,0.74,Made,2.0,,,,,,,,,,D. Murray,1627749.0,1.0,,
65,PT06M32.00S,2024-01-31T00:50:38.8Z,1,REGULAR,3pt,Jump Shot,[],1630559,28.86005256241787,21.323529411764707,1610612747,10,12,2024-01-31T00:50:43Z,640000,False,143.0,219.0,1,left,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,26.16,Missed,,,,,,,,,,,,,,,
66,PT06M28.00S,2024-01-31T00:50:42.8Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,10,12,2024-01-31T00:50:43Z,650000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,65.0,3.0,3.0,0.0,,,,,,,,,,
67,PT06M23.00S,2024-01-31T00:50:47.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203991,93.51182654402102,48.77450980392157,1610612737,12,12,2024-01-31T00:50:53Z,660000,False,-6.0,8.0,1,right,C. Capela running DUNK (4 PTS) (J. Johnson 2 AST),"[203991, 1630552]",1610612737.0,ATL,running,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,1.05,Made,4.0,,,,,,,,,,J. Johnson,1630552.0,2.0,,
69,PT06M10.00S,2024-01-31T00:51:06.4Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612747,12,12,2024-01-31T00:52:10Z,680000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Reaves 2 FT),"[203991, 1630559]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Reaves,1630559.0,,,,,
71,PT06M10.00S,2024-01-31T00:51:32.9Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,12,13,2024-01-31T00:51:32Z,700000,False,,,0,,A. Reaves Free Throw 1 of 2 (5 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
72,PT06M10.00S,2024-01-31T00:51:33.9Z,1,REGULAR,substitution,out,[],203991,,,1610612747,12,13,2024-01-31T00:51:49Z,710000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M10.00S,2024-01-31T00:51:33.9Z,1,REGULAR,substitution,out,[],1630552,,,1610612747,12,13,2024-01-31T00:51:49Z,720000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M10.00S,2024-01-31T00:51:33.9Z,1,REGULAR,substitution,out,[],1629027,,,1610612747,12,13,2024-01-31T00:51:49Z,730000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M10.00S,2024-01-31T00:51:33.9Z,1,REGULAR,substitution,out,[],1626156,,,1610612747,12,13,2024-01-31T00:51:49Z,740000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M10.00S,2024-01-31T00:51:33.9Z,1,REGULAR,substitution,in,[],1630168,,,1610612747,12,13,2024-01-31T00:51:49Z,750000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M10.00S,2024-01-31T00:51:33.9Z,1,REGULAR,substitution,in,[],1629631,,,1610612747,12,13,2024-01-31T00:51:49Z,760000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M10.00S,2024-01-31T00:51:33.9Z,1,REGULAR,substitution,in,[],203992,,,1610612747,12,13,2024-01-31T00:51:49Z,770000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M10.00S,2024-01-31T00:51:33.9Z,1,REGULAR,substitution,in,[],1629020,,,1610612747,12,13,2024-01-31T00:51:49Z,780000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M10.00S,2024-01-31T00:52:02.9Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,12,14,2024-01-31T00:52:02Z,790000,False,,,0,,A. Reaves Free Throw 2 of 2 (6 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
81,PT06M01.00S,2024-01-31T00:52:14.8Z,1,REGULAR,turnover,bad pass,[],1629631,,,1610612737,12,14,2024-01-31T00:52:48Z,800000,False,,,0,,D. Hunter bad pass TURNOVER (1 TO),"[1629631, 1629020]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,1.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,
82,PT06M01.00S,2024-01-31T00:52:14.8Z,1,REGULAR,steal,,[],1629020,,,1610612747,12,14,2024-01-31T00:52:18Z,810000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
83,PT06M00.00S,2024-01-31T00:52:18.9Z,1,REGULAR,turnover,out-of-bounds,[],1629020,,,1610612747,12,14,2024-01-31T00:52:35Z,820000,False,,,0,,J. Vanderbilt step out-of-bounds TURNOVER (1 TO),[1629020],1610612747.0,LAL,step,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,1830.0,,,,,,,,,
84,PT05M53.00S,2024-01-31T00:53:00.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203992,84.05059132720105,49.01960784313725,1610612737,14,14,2024-01-31T00:53:05Z,830000,False,-5.0,97.0,1,right,B. Bogdanovic 9' pullup Jump Shot (2 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,9.75,Made,2.0,,,,,,,,,,,,,,
