actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M42.00S,2024-02-11T00:42:09.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,79.45137976346912,7.598039215686274,1610612745,2,3,2024-02-11T00:42:14Z,170000,False,-212.0,141.0,1,right,J. Green 25' 3PT  (3 PTS) (J. Green 1 AST),"[1630224, 201145]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.44,Made,,,,,3.0,J. Green,201145.0,1.0,,,,,,,,,,
19,PT10M26.00S,2024-02-11T00:42:25.2Z,1,REGULAR,3pt,Jump Shot,[],1627749,9.411957950065702,96.56862745098039,1610612737,5,3,2024-02-11T00:42:43Z,190000,False,-233.0,36.0,1,left,D. Murray 3PT  (3 PTS) (J. Johnson 1 AST),"[1627749, 1630552]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,23.56,Made,,,,,3.0,J. Johnson,1630552.0,1.0,,,,,,,,,,
21,PT10M26.00S,2024-02-11T00:42:28.7Z,1,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612737,5,3,2024-02-11T00:42:36Z,210000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Murray 1 FT),"[1628415, 1627749]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,,,,,,,,204059.0,,1.0,0.0,Murray,1627749.0,,,,
24,PT10M26.00S,2024-02-11T00:43:38.7Z,1,REGULAR,freethrow,1 of 1,[],1627749,,,1610612737,6,3,2024-02-11T00:43:38Z,240000,False,,,0,,D. Murray Free Throw 1 of 1 (4 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
25,PT10M15.00S,2024-02-11T00:43:50.2Z,1,REGULAR,3pt,Jump Shot,[],201145,96.00854139290408,95.34313725490196,1610612745,6,3,2024-02-11T00:43:55Z,250000,False,227.0,-15.0,1,right,MISS J. Green 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,22.72,Missed,,,,,,,,,,,,,,,,,,
26,PT10M12.00S,2024-02-11T00:43:53.2Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,6,3,2024-02-11T00:43:55Z,260000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT10M08.00S,2024-02-11T00:43:57.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,27.151773981603156,79.90196078431373,1610612737,6,3,2024-02-11T00:44:06Z,270000,False,-150.0,203.0,1,left,MISS S. Bey 25' running 3PT,[1630180],1610612737.0,ATL,running,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
28,PT10M05.00S,2024-02-11T00:44:00.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,6,3,2024-02-11T00:44:06Z,280000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M51.00S,2024-02-11T00:44:14.7Z,1,REGULAR,3pt,Jump Shot,[],1630224,67.36202365308804,38.72549019607843,1610612745,6,3,2024-02-11T00:44:20Z,290000,False,-56.0,254.0,1,right,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
30,PT09M48.00S,2024-02-11T00:44:17.7Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,6,3,2024-02-11T00:44:20Z,300000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT09M34.00S,2024-02-11T00:44:32.2Z,1,REGULAR,3pt,Jump Shot,[],1629027,32.802233902759525,22.058823529411764,1610612737,6,3,2024-02-11T00:45:10Z,310000,False,140.0,256.0,1,left,MISS T. Young 29' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,29.15,Missed,,,,,,,,,,,,,,,,,,
32,PT09M30.00S,2024-02-11T00:44:36.2Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,6,3,2024-02-11T00:44:38Z,320000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M24.00S,2024-02-11T00:44:41.8Z,1,REGULAR,turnover,bad pass,[],201145,,,1610612745,6,3,2024-02-11T00:44:48Z,330000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[201145, 1627749]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,Murray,1627749.0,,
34,PT09M24.00S,2024-02-11T00:44:41.8Z,1,REGULAR,steal,,[],1627749,,,1610612737,6,3,2024-02-11T00:44:43Z,340000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
35,PT09M20.00S,2024-02-11T00:44:45.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,5.732588699080158,50.73529411764706,1610612737,8,3,2024-02-11T00:44:54Z,350000,False,-4.0,1.0,1,left,J. Johnson running DUNK (2 PTS) (D. Murray 1 AST),"[1630552, 1627749]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.4,Made,,,,,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,
37,PT09M01.00S,2024-02-11T00:45:04.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,92.9862023653088,47.794117647058826,1610612745,8,5,2024-02-11T00:45:12Z,370000,False,-11.0,13.0,1,right,D. Brooks driving Layup (2 PTS),[1628415],1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,2.0,,,,,,,,,,,,,
196,PT08M51.00S,2024-02-11T00:45:20.5Z,1,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,8,5,2024-02-11T01:29:04Z,405000,False,,,0,,D. Murray lost ball out-of-bounds TURNOVER (1 TO),[1627749],1610612737.0,ATL,lost ball,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,204059.0,1.0,,,,,,,,
42,PT08M35.00S,2024-02-11T00:45:38.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641708,93.64323258869908,49.01960784313725,1610612745,8,7,2024-02-11T01:11:26Z,420000,False,-5.0,7.0,1,right,A. Thompson driving DUNK (2 PTS) (J. Smith Jr. 1 AST),"[1641708, 1631095]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,2.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,
44,PT08M21.00S,2024-02-11T00:45:52.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,6.1268068331143235,49.754901960784316,1610612737,10,7,2024-02-11T00:45:59Z,440000,False,1.0,5.0,1,left,J. Johnson cutting DUNK (4 PTS) (T. Young 2 AST),"[1630552, 1629027]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,4.0,T. Young,1629027.0,2.0,,,,,,,,,,
46,PT08M19.00S,2024-02-11T00:45:58.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,10,7,2024-02-11T00:45:58Z,460000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M07.00S,2024-02-11T00:49:07.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,90.88370565045992,46.07843137254902,1610612745,10,7,2024-02-11T00:49:14Z,470000,False,-20.0,33.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
48,PT08M03.00S,2024-02-11T00:49:10.9Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,10,7,2024-02-11T00:49:10Z,480000,False,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,47.0,3.0,3.0,0.0,,,,,,,,,,,,,,
49,PT07M56.00S,2024-02-11T00:49:17.9Z,1,REGULAR,3pt,Jump Shot,[],1629027,32.14520367936925,45.588235294117645,1610612737,10,7,2024-02-11T00:49:23Z,490000,False,22.0,250.0,1,left,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.07,Missed,,,,,,,,,,,,,,,,,,
50,PT07M54.00S,2024-02-11T00:49:19.9Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,10,7,2024-02-11T00:49:23Z,500000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT07M40.00S,2024-02-11T00:49:35.4Z,1,REGULAR,2pt,Jump Shot,[],1631095,85.23324572930355,66.91176470588235,1610612745,10,7,2024-02-11T00:49:42Z,510000,False,85.0,86.0,1,right,MISS J. Smith Jr. 12' turnaround fadeaway Shot,[1631095],1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,12.09,Missed,,,,,,,,,,,,,,,,,,
52,PT07M37.00S,2024-02-11T00:49:38.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,10,7,2024-02-11T00:49:42Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,,,51.0,,,,,,,,,,,,,,,,,
54,PT07M29.00S,2024-02-11T00:49:58.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,68.80749014454665,68.87254901960785,1610612745,10,7,2024-02-11T00:50:03Z,540000,False,94.0,241.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
55,PT07M27.00S,2024-02-11T00:50:00.7Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612737,10,7,2024-02-11T00:50:03Z,550000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT07M13.00S,2024-02-11T00:50:15.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630180,5.469776609724048,49.754901960784316,1610612737,12,7,2024-02-11T00:50:21Z,560000,False,1.0,-1.0,1,left,S. Bey cutting DUNK (2 PTS) (D. Murray 2 AST),"[1630180, 1627749]",1610612737.0,ATL,cutting,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,2.0,D. Murray,1627749.0,2.0,,,,,,,,,,
58,PT06M48.00S,2024-02-11T00:50:40.1Z,1,REGULAR,3pt,Jump Shot,[],201145,91.80354796320631,2.450980392156863,1610612745,12,10,2024-02-11T00:50:45Z,580000,False,-238.0,25.0,1,right,J. Green 3PT  (3 PTS) (J. Green 1 AST),"[201145, 1630224]",1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.9,Made,,,,,3.0,J. Green,1630224.0,1.0,,,,,,,,,,
60,PT06M33.00S,2024-02-11T00:50:54.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,9.806176084099869,50.245098039215684,1610612737,12,10,2024-02-11T00:53:41Z,600000,False,-1.0,40.0,1,left,MISS J. Johnson driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,,
61,PT06M30.00S,2024-02-11T00:50:57.5Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,12,10,2024-02-11T00:51:02Z,610000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,,
62,PT06M27.00S,2024-02-11T00:51:01.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631095,78.53153745072274,49.26470588235294,1610612745,12,12,2024-02-11T00:51:13Z,620000,False,-4.0,149.0,1,right,J. Smith Jr. 14' running pullup Jump Shot (2 PTS),[1631095],1610612745.0,HOU,running pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,14.93,Made,,,,,2.0,,,,,,,,,,,,,
63,PT06M12.00S,2024-02-11T00:51:15.9Z,1,REGULAR,3pt,Jump Shot,[],1629027,29.517082785808146,17.401960784313726,1610612737,15,12,2024-02-11T00:51:21Z,630000,False,163.0,225.0,1,left,T. Young 27' 3PT pullup (3 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,27.78,Made,,,,,3.0,,,,,,,,,,,,,
64,PT06M03.00S,2024-02-11T00:51:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,90.48948751642575,48.529411764705884,1610612745,15,14,2024-02-11T00:51:37Z,640000,False,-7.0,37.0,1,right,A. Thompson driving Layup (4 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.76,Made,,,,,4.0,,,,,,,,,,,,,
65,PT05M49.00S,2024-02-11T00:51:40.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,11.777266754270697,45.09803921568628,1610612737,15,14,2024-02-11T00:52:18Z,650000,False,25.0,58.0,1,left,MISS S. Bey 6' driving Layup - blocked,"[1630180, 1631095]",1610612737.0,ATL,driving,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,Smith Jr.,1631095.0
66,PT05M49.00S,2024-02-11T00:51:40.2Z,1,REGULAR,block,,[],1631095,,,1610612737,15,14,2024-02-11T00:51:43Z,660000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
78,PT05M49.00S,2024-02-11T00:51:40.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,15,14,2024-02-11T00:52:35Z,665000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,65.0,,,,,,,,,,,,,,,,,
67,PT05M49.00S,2024-02-11T00:51:54.2Z,1,REGULAR,substitution,out,[],1630168,,,1610612745,15,14,2024-02-11T00:52:17Z,670000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M49.00S,2024-02-11T00:51:54.2Z,1,REGULAR,substitution,out,[],1629027,,,1610612745,15,14,2024-02-11T00:52:17Z,680000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M49.00S,2024-02-11T00:51:54.2Z,1,REGULAR,substitution,out,[],201145,,,1610612745,15,14,2024-02-11T00:52:17Z,690000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M49.00S,2024-02-11T00:51:54.2Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,15,14,2024-02-11T00:52:17Z,700000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M49.00S,2024-02-11T00:51:54.2Z,1,REGULAR,substitution,in,[],203992,,,1610612745,15,14,2024-02-11T00:52:17Z,710000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M49.00S,2024-02-11T00:51:54.2Z,1,REGULAR,substitution,in,[],1641723,,,1610612745,15,14,2024-02-11T00:52:17Z,720000,False,,,0,,SUB in: K. Bufkin,[1641723],1610612737.0,ATL,,,,Bufkin,K. Bufkin,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M49.00S,2024-02-11T00:51:54.2Z,1,REGULAR,substitution,in,[],1629111,,,1610612745,15,14,2024-02-11T00:52:17Z,730000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M49.00S,2024-02-11T00:51:54.2Z,1,REGULAR,substitution,in,[],1628988,,,1610612745,15,14,2024-02-11T00:52:17Z,740000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M49.00S,2024-02-11T00:52:17.5Z,1,REGULAR,jumpball,recovered,[],1629111,,,1610612745,15,14,2024-02-11T00:55:24Z,750000,False,,,0,,Jump Ball J. Smith Jr. vs. S. Bey: Tip to J. Landale,"[1629111, 1631095, 1630180]",1610612745.0,HOU,heldball,J. Landale,1629111.0,Landale,J. Landale,Smith Jr.,1631095.0,Bey,1630180.0,,,,,,,,,,,,,,,,,,,,,,
80,PT05M36.00S,2024-02-11T00:52:27.2Z,1,REGULAR,3pt,Jump Shot,[],1628988,95.0886990801577,95.83333333333334,1610612745,15,17,2024-02-11T00:52:32Z,780000,False,229.0,-6.0,1,right,A. Holiday 3PT  (3 PTS) (J. Green 2 AST),"[1628988, 1630224]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Right Corner 3,24+ Right,22.93,Made,,,,,3.0,J. Green,1630224.0,2.0,,,,,,,,,,
82,PT05M20.00S,2024-02-11T00:52:42.8Z,1,REGULAR,3pt,Jump Shot,[],1641723,31.882391590013142,65.93137254901961,1610612737,15,17,2024-02-11T00:52:48Z,800000,False,-80.0,247.0,1,left,MISS K. Bufkin 25' 3PT,[1641723],1610612737.0,ATL,,,,Bufkin,K. Bufkin,,,,,Above the Break 3,24+ Center,25.97,Missed,,,,,,,,,,,,,,,,,,
83,PT05M17.00S,2024-02-11T00:52:45.8Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,15,17,2024-02-11T00:52:48Z,810000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT05M08.00S,2024-02-11T00:52:56.4Z,1,REGULAR,foul,personal,['2freethrow'],203992,,,1610612745,15,17,2024-02-11T00:53:19Z,820000,False,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Landale 2 FT),"[203992, 1629111]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,,1.0,0.0,Landale,1629111.0,,,,
86,PT05M08.00S,2024-02-11T00:53:20.3Z,1,REGULAR,freethrow,1 of 2,[],1629111,,,1610612745,15,18,2024-02-11T00:53:20Z,840000,False,,,0,,J. Landale Free Throw 1 of 2 (1 PTS),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
87,PT05M08.00S,2024-02-11T00:53:33.3Z,1,REGULAR,freethrow,2 of 2,[],1629111,,,1610612745,15,19,2024-02-11T00:53:33Z,850000,False,,,0,,J. Landale Free Throw 2 of 2 (2 PTS),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
88,PT04M57.00S,2024-02-11T00:53:47.6Z,1,REGULAR,3pt,Jump Shot,[],1627749,31.225361366622867,63.970588235294116,1610612737,15,19,2024-02-11T00:53:53Z,860000,False,-70.0,241.0,1,left,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
89,PT04M54.00S,2024-02-11T00:53:50.6Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,15,19,2024-02-11T00:53:53Z,870000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,88.0,3.0,3.0,0.0,,,,,,,,,,,,,,
90,PT04M49.00S,2024-02-11T00:53:55.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,67.62483574244416,35.78431372549019,1610612745,15,19,2024-02-11T00:57:23Z,880000,False,-71.0,252.0,1,right,MISS J. Green 26' running pullup 3PT,[1630224],1610612745.0,HOU,running pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
91,PT04M47.00S,2024-02-11T00:53:57.7Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612745,15,19,2024-02-11T00:54:35Z,890000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,,,90.0,1.0,0.0,1.0,,,,,,,,,,,,,,
