actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-12T00:40:30.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-12T00:40:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-12-12T00:40:32.7Z,1,REGULAR,jumpball,recovered,[],203932,,,1610612743,0,0,2023-12-12T00:40:32Z,40000,False,,,0,,Jump Ball N. Jokic vs. C. Capela: Tip to A. Gordon,"[203932, 203999, 203991]",1610612743.0,DEN,startperiod,A. Gordon,203932.0,Gordon,A. Gordon,Jokic,203999.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-12-12T00:40:46.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,7.046649145860711,45.09803921568628,1610612743,0,2,2023-12-12T00:42:17Z,70000,False,25.0,14.0,1,left,N. Jokic turnaround bank Hook (2 PTS),[203999],1610612743.0,DEN,turnaround bank,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.81,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M21.00S,2023-12-12T00:41:08.1Z,1,REGULAR,2pt,Jump Shot,[],1629027,93.11760840998686,70.09803921568627,1610612737,2,2,2023-12-12T00:41:18Z,80000,False,100.0,12.0,1,right,T. Young 10' driving floating Jump Shot (2 PTS) (S. Bey 1 AST),"[1629027, 1630180]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Right,10.12,Made,2.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,
10,PT11M10.00S,2023-12-12T00:41:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,8.09789750328515,58.333333333333336,1610612743,2,4,2023-12-12T00:43:53Z,100000,False,-42.0,24.0,1,left,J. Murray turnaround bank Jump Shot (2 PTS) (N. Jokic 1 AST),"[1627750, 203999]",1610612743.0,DEN,turnaround bank,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,2.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,,,
12,PT10M48.00S,2023-12-12T00:41:41.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630180,89.30683311432325,57.107843137254896,1610612737,4,4,2023-12-12T00:41:48Z,120000,False,36.0,48.0,1,right,S. Bey turnaround Hook (2 PTS),[1630180],1610612737.0,ATL,turnaround,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,5.97,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M36.00S,2023-12-12T00:41:53.2Z,1,REGULAR,foul,personal,['3freethrow'],1627749,,,1610612743,4,4,2023-12-12T00:42:23Z,140000,False,,,0,,D. Murray shooting personal FOUL (1 PF) (Caldwell-Pope 3 FT),"[1627749, 203484]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,,,,,,,1629175.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,
16,PT10M36.00S,2023-12-12T00:42:26.7Z,1,REGULAR,freethrow,1 of 3,[],203484,,,1610612743,4,4,2023-12-12T00:42:26Z,160000,False,,,0,,MISS K. Caldwell-Pope Free Throw 1 of 3,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT10M36.00S,2023-12-12T00:42:26.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,4,4,2023-12-12T00:42:26Z,170000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
18,PT10M36.00S,2023-12-12T00:42:40.7Z,1,REGULAR,freethrow,2 of 3,[],203484,,,1610612743,4,5,2023-12-12T00:42:40Z,180000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 3 (1 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
19,PT10M36.00S,2023-12-12T00:42:55.5Z,1,REGULAR,freethrow,3 of 3,[],203484,,,1610612743,4,6,2023-12-12T00:42:55Z,190000,False,,,0,,K. Caldwell-Pope Free Throw 3 of 3 (2 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
