actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-11-22T00:41:03.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-22T00:41:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-22T00:41:06.4Z,1,REGULAR,jumpball,recovered,[],1628971,,,1610612754,0,0,2023-11-22T00:41:06Z,40000,False,,,0,,Jump Ball M. Turner vs. C. Capela: Tip to B. Brown,"[1628971, 1626167, 203991]",1610612754.0,IND,startperiod,B. Brown,1628971.0,Brown,B. Brown,Turner,1626167.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-11-22T00:41:22.4Z,1,REGULAR,3pt,Jump Shot,[],1627741,72.7496714848883,17.647058823529413,1610612754,0,3,2023-11-22T00:41:28Z,70000,False,-162.0,204.0,1,right,B. Hield 26' 3PT  (3 PTS) (T. Haliburton 1 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.01,Made,3.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2023-11-22T00:41:39.5Z,1,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,0,3,2023-11-22T00:41:48Z,90000,False,,,0,,D. Murray bad pass out-of-bounds TURNOVER (1 TO),[1627749],1610612737.0,ATL,bad pass,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left,,,,,,,1627962.0,1.0,,,,,,,,,,,,
10,PT11M17.00S,2023-11-22T00:41:48.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,94.03745072273325,95.09803921568627,1610612754,0,6,2023-11-22T00:41:53Z,100000,False,225.0,4.0,1,right,A. Nesmith 3PT  (3 PTS) (T. Haliburton 2 AST),"[1630174, 1630169]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,22.55,Made,3.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,
12,PT11M06.00S,2023-11-22T00:41:59.5Z,1,REGULAR,3pt,Jump Shot,[],1629027,34.37910643889619,35.53921568627451,1610612737,3,6,2023-11-22T00:42:04Z,120000,False,72.0,271.0,1,left,T. Young 28' 3PT  (3 PTS) (J. Johnson 1 AST),"[1629027, 1630552]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,28.02,Made,3.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
14,PT10M52.00S,2023-11-22T00:42:13.1Z,1,REGULAR,3pt,Jump Shot,[],1626167,66.96780551905388,45.83333333333333,1610612754,3,6,2023-11-22T00:42:20Z,140000,False,-21.0,258.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.88,Missed,,,,,,,,,,,,,,,,,,
15,PT10M49.00S,2023-11-22T00:42:16.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,3,6,2023-11-22T00:42:20Z,150000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,
16,PT10M41.00S,2023-11-22T00:42:24.2Z,1,REGULAR,2pt,Jump Shot,[],1629631,5.732588699080158,25.245098039215684,1610612737,5,6,2023-11-22T00:42:30Z,160000,False,124.0,1.0,1,left,D. Hunter 12' turnaround Jump Shot (2 PTS) (D. Murray 1 AST),"[1629631, 1627749]",1610612737.0,ATL,turnaround,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,12.38,Made,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
18,PT10M30.00S,2023-11-22T00:42:35.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,92.32917214191852,49.754901960784316,1610612754,5,6,2023-11-22T01:53:52Z,180000,False,-1.0,20.0,1,right,MISS B. Hield driving finger roll Layup,[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
19,PT10M27.00S,2023-11-22T00:42:38.4Z,1,REGULAR,rebound,offensive,[],1627741,,,1610612754,5,6,2023-11-22T01:51:14Z,190000,False,,,0,,B. Hield REBOUND (Off:1 Def:0),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,18.0,1.0,0.0,1.0,,,,,,,,
20,PT10M19.00S,2023-11-22T00:42:47.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,91.67214191852825,47.794117647058826,1610612754,5,6,2023-11-22T00:42:53Z,200000,False,-11.0,26.0,1,right,MISS M. Turner Layup - blocked,"[1626167, 203991]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,Capela,203991.0,,,,,,
21,PT10M19.00S,2023-11-22T00:42:47.0Z,1,REGULAR,block,,[],203991,,,1610612754,5,6,2023-11-22T00:42:49Z,210000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M14.00S,2023-11-22T00:42:52.0Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,5,6,2023-11-22T00:42:53Z,220000,False,,,0,,M. Turner REBOUND (Off:1 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,20.0,1.0,0.0,1.0,,,,,,,,
23,PT10M14.00S,2023-11-22T00:42:51.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626167,85.62746386333771,45.34313725490196,1610612754,5,8,2023-11-22T00:43:05Z,230000,False,-23.0,83.0,1,right,M. Turner 8' Hook (2 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,8.58,Made,2.0,,,,,,,,,,,,,,,,,
24,PT10M05.00S,2023-11-22T00:43:02.2Z,1,REGULAR,foul,personal,[],1630174,,,1610612737,5,8,2023-11-22T00:43:15Z,240000,False,,,0,,A. Nesmith personal FOUL (1 PF),"[1630174, 1629027]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,,,,,,,1.0,0.0,Young,1629027.0,,
26,PT10M02.00S,2023-11-22T00:43:26.0Z,1,REGULAR,foul,personal,[],1627741,,,1610612737,5,8,2023-11-22T00:43:42Z,260000,False,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1629027]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,203177.0,,,,,,,,1.0,0.0,Young,1629027.0,,
28,PT09M53.00S,2023-11-22T00:43:50.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,6.521024967148489,50.98039215686274,1610612737,5,8,2023-11-22T00:44:00Z,280000,False,-5.0,9.0,1,left,MISS J. Johnson driving reverse Layup,[1630552],1610612737.0,ATL,driving reverse,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
29,PT09M47.00S,2023-11-22T00:43:56.9Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,5,8,2023-11-22T00:44:00Z,290000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,28.0,2.0,1.0,1.0,,,,,,,,
30,PT09M47.00S,2023-11-22T00:43:56.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,7,8,2023-11-22T00:43:56Z,300000,False,0.0,0.0,1,left,C. Capela putback DUNK (2 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
31,PT09M42.00S,2023-11-22T00:44:01.3Z,1,REGULAR,turnover,bad pass,[],1626167,,,1610612754,7,8,2023-11-22T00:44:10Z,310000,False,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1630552]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,,,,,,,,,,,Johnson,1630552.0
32,PT09M42.00S,2023-11-22T00:44:01.3Z,1,REGULAR,steal,,[],1630552,,,1610612737,7,8,2023-11-22T00:44:04Z,320000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
33,PT09M37.00S,2023-11-22T00:44:06.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203991,5.995400788436268,48.77450980392157,1610612737,9,8,2023-11-22T00:44:18Z,330000,False,6.0,4.0,1,left,C. Capela running Layup (4 PTS) (J. Johnson 2 AST),"[203991, 1630552]",1610612737.0,ATL,running,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.72,Made,4.0,J. Johnson,1630552.0,2.0,,,,,,,,,,,,,,
35,PT09M19.00S,2023-11-22T00:44:26.4Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,9,8,2023-11-22T00:44:34Z,350000,False,,,0,,T. Haliburton lost ball out-of-bounds TURNOVER (1 TO),[1630169],1610612754.0,IND,lost ball,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,200833.0,1.0,,,,,,,,,,,,
36,PT09M11.00S,2023-11-22T00:44:40.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203991,5.863994743758213,50.0,1610612737,11,8,2023-11-22T00:44:46Z,360000,False,0.0,3.0,1,left,C. Capela Layup (6 PTS) (T. Young 1 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.26,Made,6.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,
38,PT09M01.00S,2023-11-22T00:44:50.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,92.46057818659659,53.431372549019606,1610612754,11,10,2023-11-22T00:44:57Z,380000,False,17.0,18.0,1,right,B. Brown driving floating bank Jump Shot (2 PTS) (T. Haliburton 3 AST),"[1628971, 1630169]",1610612754.0,IND,driving floating bank,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.52,Made,2.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,,
39,PT08M38.00S,2023-11-22T00:45:13.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,6.915243101182654,63.23529411764706,1610612737,13,10,2023-11-22T00:45:18Z,390000,False,-66.0,13.0,1,left,D. Murray 6' pullup Jump Shot (2 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.74,Made,2.0,,,,,,,,,,,,,,,,,
40,PT08M29.00S,2023-11-22T00:45:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,91.80354796320631,48.03921568627451,1610612754,13,12,2023-11-22T01:53:20Z,400000,False,-10.0,25.0,1,right,A. Nesmith driving finger roll Layup (5 PTS) (T. Haliburton 4 AST),"[1630174, 1630169]",1610612754.0,IND,driving finger roll,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,2.64,Made,5.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,,,,
42,PT08M19.00S,2023-11-22T00:45:33.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,6.783837056504599,49.50980392156863,1610612737,13,12,2023-11-22T00:45:38Z,420000,False,2.0,11.0,1,left,MISS J. Johnson alley-oop DUNK,[1630552],1610612737.0,ATL,alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,,
