actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
32,PT09M17.00S,2023-10-27T23:47:10.6Z,1,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,2,4,2023-10-27T23:47:10Z,320000,False,,,0,,M. Robinson Free Throw 2 of 2 (2 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
33,PT09M00.00S,2023-10-27T23:47:28.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,92.46057818659659,55.63725490196079,1610612737,2,4,2023-10-27T23:47:36Z,330000,False,28.0,18.0,1,right,MISS T. Young turnaround Shot,[1629027],1610612737.0,ATL,turnaround,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.37,Missed,,,,,,,,,,,,,,,,,,
34,PT08M59.00S,2023-10-27T23:47:34.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,2,4,2023-10-27T23:47:34Z,340000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,33.0,,,,,,,,,,,,,,,
36,PT08M55.00S,2023-10-27T23:47:50.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,69.99014454664915,72.54901960784314,1610612737,2,4,2023-10-27T23:47:56Z,360000,False,113.0,230.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
37,PT08M52.00S,2023-10-27T23:47:53.7Z,1,REGULAR,rebound,offensive,[],1629027,,,1610612737,2,4,2023-10-27T23:47:56Z,370000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,
38,PT08M48.00S,2023-10-27T23:47:56.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629631,92.72339027595268,50.0,1610612737,4,4,2023-10-27T23:48:01Z,380000,False,0.0,16.0,1,right,D. Hunter DUNK (2 PTS) (T. Young 1 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,2.0,T. Young,1629027.0,1.0,,,,,,,,
40,PT08M37.00S,2023-10-27T23:48:12.2Z,1,REGULAR,foul,personal,[],1630180,,,1610612752,4,4,2023-10-27T23:48:19Z,400000,False,,,0,,S. Bey personal FOUL (1 PF),"[1630180, 1628973]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628953.0,1.0,0.0,Brunson,1628973.0,,,
42,PT08M31.00S,2023-10-27T23:48:36.7Z,1,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612752,4,4,2023-10-27T23:49:06Z,420000,False,,,0,,D. Hunter shooting personal FOUL (2 PF) (Barrett 2 FT),"[1629631, 1629628]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1198.0,2.0,0.0,Barrett,1629628.0,,,
44,PT08M31.00S,2023-10-27T23:49:07.7Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,4,4,2023-10-27T23:49:07Z,440000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
45,PT08M31.00S,2023-10-27T23:49:07.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,4,4,2023-10-27T23:49:07Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,
46,PT08M31.00S,2023-10-27T23:49:21.3Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,4,5,2023-10-27T23:49:21Z,460000,False,,,0,,R. Barrett Free Throw 2 of 2 (3 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
47,PT08M17.00S,2023-10-27T23:49:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,94.69448094612353,51.71568627450981,1610612737,6,5,2023-10-27T23:49:40Z,470000,False,9.0,-3.0,1,right,D. Hunter cutting Layup (4 PTS) (S. Bey 1 AST),"[1629631, 1630180]",1610612737.0,ATL,cutting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,4.0,S. Bey,1630180.0,1.0,,,,,,,,
49,PT07M59.00S,2023-10-27T23:49:55.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,6.389618922470433,48.529411764705884,1610612752,6,7,2023-10-27T23:50:00Z,490000,False,7.0,8.0,1,left,M. Robinson alley-oop DUNK (4 PTS) (J. Brunson 1 AST),"[1629011, 1628973]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.06,Made,,,,,,,4.0,J. Brunson,1628973.0,1.0,,,,,,,,
51,PT07M50.00S,2023-10-27T23:50:03.1Z,1,REGULAR,3pt,Jump Shot,[],1630180,96.66557161629436,5.392156862745098,1610612737,6,7,2023-10-27T23:50:08Z,510000,False,-223.0,-21.0,1,right,MISS S. Bey 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,22.4,Missed,,,,,,,,,,,,,,,,,,
52,PT07M47.00S,2023-10-27T23:50:06.1Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,6,7,2023-10-27T23:50:08Z,520000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,
53,PT07M37.00S,2023-10-27T23:50:16.9Z,1,REGULAR,3pt,Jump Shot,[],1629656,12.171484888304862,3.6764705882352944,1610612752,6,10,2023-10-27T23:50:21Z,530000,False,232.0,62.0,1,left,Q. Grimes 3PT  (3 PTS) (M. Robinson 1 AST),"[1629656, 1629011]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,23.97,Made,,,,,,,3.0,M. Robinson,1629011.0,1.0,,,,,,,,
55,PT07M22.00S,2023-10-27T23:50:31.4Z,1,REGULAR,2pt,Jump Shot,[],1629631,86.67871222076215,83.33333333333334,1610612737,6,10,2023-10-27T23:50:37Z,550000,False,167.0,73.0,1,right,MISS D. Hunter 18' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right,18.19,Missed,,,,,,,,,,,,,,,,,,
56,PT07M19.00S,2023-10-27T23:50:34.4Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,6,10,2023-10-27T23:50:37Z,560000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,
57,PT06M56.00S,2023-10-27T23:50:57.2Z,1,REGULAR,2pt,Jump Shot,[],203944,24.52365308804205,75.49019607843137,1610612752,6,10,2023-10-27T23:51:03Z,570000,False,-127.0,178.0,1,left,MISS J. Randle 21' Jump Shot,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,21.9,Missed,,,,,,,,,,,,,,,,,,
58,PT06M53.00S,2023-10-27T23:51:00.2Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,6,10,2023-10-27T23:51:31Z,580000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,
59,PT06M52.00S,2023-10-27T23:51:07.1Z,1,REGULAR,foul,personal,[],203944,,,1610612737,6,10,2023-10-27T23:51:12Z,590000,False,,,0,,J. Randle personal FOUL (1 PF),"[203944, 1629027]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200832.0,1.0,0.0,Young,1629027.0,,,
61,PT06M52.00S,2023-10-27T23:51:17.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,6,10,2023-10-27T23:51:17Z,610000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M52.00S,2023-10-27T23:53:36.0Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,6,10,2023-10-27T23:53:58Z,620000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M52.00S,2023-10-27T23:53:36.0Z,1,REGULAR,substitution,in,[],203992,,,1610612737,6,10,2023-10-27T23:53:58Z,630000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M40.00S,2023-10-27T23:54:21.1Z,1,REGULAR,2pt,Jump Shot,[],1629631,87.33574244415243,13.970588235294118,1610612737,8,10,2023-10-27T23:54:37Z,640000,False,-180.0,67.0,1,right,D. Hunter 19' step back Jump Shot (6 PTS) (C. Capela 1 AST),"[1629631, 203991]",1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left,19.2,Made,,,,,,,6.0,C. Capela,203991.0,1.0,,,,,,,,
66,PT06M19.00S,2023-10-27T23:54:41.8Z,1,REGULAR,3pt,Jump Shot,[],1628973,33.327858081471746,42.40196078431372,1610612752,8,13,2023-10-27T23:54:46Z,660000,False,38.0,261.0,1,left,J. Brunson 26' 3PT  (3 PTS) (J. Randle 2 AST),"[1628973, 203944]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.36,Made,,,,,,,3.0,J. Randle,203944.0,2.0,,,,,,,,
68,PT05M58.00S,2023-10-27T23:55:02.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,82.86793692509855,46.07843137254902,1610612737,10,13,2023-10-27T23:55:07Z,680000,False,-20.0,109.0,1,right,D. Murray 11' pullup Jump Shot (2 PTS) (B. Bogdanovic 1 AST),"[1627749, 203992]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.03,Made,,,,,,,2.0,B. Bogdanovic,203992.0,1.0,,,,,,,,
70,PT05M42.00S,2023-10-27T23:55:22.1Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612752,10,13,2023-10-27T23:55:45Z,700000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Barrett 2 FT),"[203991, 1629628]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Barrett,1629628.0,,,
72,PT05M42.00S,2023-10-27T23:55:48.4Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,10,14,2023-10-28T00:14:10Z,720000,False,,,0,,R. Barrett Free Throw 1 of 2 (4 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
73,PT05M42.00S,2023-10-27T23:55:49.5Z,1,REGULAR,substitution,out,[],1630180,,,1610612752,10,14,2023-10-27T23:55:52Z,730000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M42.00S,2023-10-27T23:55:49.5Z,1,REGULAR,substitution,in,[],1630552,,,1610612752,10,14,2023-10-27T23:55:52Z,740000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M42.00S,2023-10-27T23:55:48.4Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,10,15,2023-10-28T00:14:10Z,750000,False,,,0,,R. Barrett Free Throw 2 of 2 (5 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
76,PT05M25.00S,2023-10-27T23:56:20.2Z,1,REGULAR,turnover,bad pass,[],1630552,,,1610612737,10,15,2023-10-27T23:56:24Z,760000,False,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[1630552, 1629011]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Robinson,1629011.0
77,PT05M25.00S,2023-10-27T23:56:20.2Z,1,REGULAR,steal,,[],1629011,,,1610612752,10,15,2023-10-27T23:56:22Z,770000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
78,PT05M20.00S,2023-10-27T23:56:24.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,4.944152431011826,48.77450980392157,1610612752,10,15,2023-10-27T23:56:31Z,780000,False,6.0,-6.0,1,left,MISS R. Barrett running Layup,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
79,PT05M16.00S,2023-10-27T23:56:28.7Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,10,15,2023-10-27T23:56:28Z,790000,False,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,78.0,2.0,1.0,1.0,,,,,,,,,,,,
80,PT05M16.00S,2023-10-27T23:56:28.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629011,5.590000152587891,50.0,1610612752,10,15,2023-10-27T23:56:55Z,800000,False,0.0,0.0,1,left,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
81,PT05M15.00S,2023-10-27T23:56:29.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,10,15,2023-10-27T23:56:55Z,810000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,
82,PT05M07.00S,2023-10-27T23:56:38.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,91.40932982917214,50.73529411764706,1610612737,10,15,2023-10-27T23:56:43Z,820000,False,4.0,28.0,1,right,MISS C. Capela driving Hook,[203991],1610612737.0,ATL,driving,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.85,Missed,,,,,,,,,,,,,,,,,,
83,PT05M04.00S,2023-10-27T23:56:40.9Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612737,10,15,2023-10-27T23:56:40Z,830000,False,,,0,,D. Murray REBOUND (Off:2 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,82.0,3.0,1.0,2.0,,,,,,,,,,,,
84,PT05M02.00S,2023-10-27T23:56:42.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,73.66951379763469,19.852941176470587,1610612737,13,15,2023-10-27T23:56:48Z,840000,False,-151.0,195.0,1,right,D. Hunter 24' 3PT  (9 PTS) (D. Murray 2 AST),"[1629631, 1627749]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,24.64,Made,,,,,,,9.0,D. Murray,1627749.0,2.0,,,,,,,,
86,PT04M44.00S,2023-10-27T23:57:01.0Z,1,REGULAR,3pt,Jump Shot,[],1629628,6.652431011826544,94.6078431372549,1610612752,13,18,2023-10-27T23:57:05Z,860000,False,-223.0,10.0,1,left,R. Barrett 3PT  (8 PTS) (J. Brunson 2 AST),"[1629628, 1628973]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,22.32,Made,,,,,,,8.0,J. Brunson,1628973.0,2.0,,,,,,,,
88,PT04M29.00S,2023-10-27T23:57:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.85479632063075,53.18627450980392,1610612737,15,18,2023-10-27T23:57:21Z,880000,False,16.0,15.0,1,right,D. Murray driving Layup (4 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,4.0,,,,,,,,,,,
