actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-28T23:11:44.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-28T23:11:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-01-28T23:11:48.5Z,1,REGULAR,jumpball,recovered,[],1630552,,,1610612737,0,0,2024-01-28T23:11:48Z,40000,False,,,0,,Jump Ball C. Capela vs. S. Barnes: Tip to J. Johnson,"[1630552, 203991, 1630567]",1610612737.0,ATL,startperiod,J. Johnson,1630552.0,Johnson,J. Johnson,Capela,203991.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-01-28T23:12:02.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,6.389618922470433,50.49019607843137,1610612737,2,0,2024-01-28T23:12:11Z,70000,False,-2.0,8.0,1,left,C. Capela reverse DUNK (2 PTS) (T. Young 1 AST),"[203991, 1629027]",1610612737.0,ATL,reverse,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.8,Made,2.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-01-28T23:12:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201152,93.24901445466492,49.50980392156863,1610612761,2,2,2024-01-28T23:12:24Z,90000,False,-2.0,11.0,1,right,T. Young cutting Layup (2 PTS) (S. Barnes 1 AST),"[201152, 1630567]",1610612761.0,TOR,cutting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,
11,PT11M13.00S,2024-01-28T23:12:31.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,7.5722733245729295,50.73529411764706,1610612737,4,2,2024-01-28T23:12:36Z,110000,False,-4.0,19.0,1,left,J. Johnson cutting DUNK (2 PTS) (T. Young 2 AST),"[1630552, 1629027]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.91,Made,2.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,
13,PT10M57.00S,2024-01-28T23:12:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.85479632063075,48.77450980392157,1610612761,4,2,2024-01-28T23:12:55Z,130000,False,-6.0,15.0,1,right,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
14,PT10M53.00S,2024-01-28T23:12:50.1Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,4,2,2024-01-28T23:12:50Z,140000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M49.00S,2024-01-28T23:12:54.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,9.017739816031538,95.58823529411765,1610612737,4,2,2024-01-28T23:13:46Z,150000,False,-228.0,32.0,1,left,MISS S. Bey running 3PT,[1630180],1610612737.0,ATL,running,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.02,Missed,,,,,,,,,,,,,,,,,,
16,PT10M46.00S,2024-01-28T23:12:57.6Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612737,4,2,2024-01-28T23:12:57Z,160000,False,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,
17,PT10M44.00S,2024-01-28T23:12:59.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,7.5722733245729295,47.794117647058826,1610612737,6,2,2024-01-28T23:13:09Z,170000,False,11.0,19.0,1,left,S. Bey Layup (2 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.17,Made,2.0,,,,,,,,,,,,,,,,,
